rec_model,WAIC,WAIC_se,WAIC_scale
probabilistic_satisficing_with_active_gaze,-468.6414353505395,9.929139278532823,log
independent_accumulation_with_active_gaze,-525.3922393473465,10.43934673116894,log
GLAM_with_active_gaze,-496.7107891916624,11.385347319338905,log
