b,p_error,v,s,gamma,zeta
1.0,0.05,0.0001397014635564127,0.005382523221605718,0.0021482320651464567,0.15752256991180782
1.0,0.05,0.0001397014635564127,0.0056352095910051645,0.0021482320651464567,0.15752256991180782
1.0,0.05,0.0001397014635564127,0.0056352095910051645,0.0021482320651464567,0.15752256991180782
1.0,0.05,0.0001397014635564127,0.0056352095910051645,0.0010710319334329439,0.15752256991180782
1.0,0.05,0.0001337255095874858,0.005603581600432829,0.0010710319334329439,0.15752256991180782
1.0,0.05,0.0001337255095874858,0.005603581600432829,0.0010710319334329439,0.15752256991180782
1.0,0.05,0.0001337255095874858,0.005603581600432829,0.003662341294550681,0.15752256991180782
1.0,0.05,0.0001337255095874858,0.005204171140717572,0.003662341294550681,0.1647909566991457
1.0,0.05,0.00013133674921433363,0.005204171140717572,0.003662341294550681,0.036074261260533716
1.0,0.05,0.0001238358856084478,0.005204171140717572,0.003662341294550681,0.06296108592582449
1.0,0.05,0.0001238358856084478,0.005204171140717572,0.0043976939755811465,0.05871589772013858
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0043976939755811465,0.6596228894097469
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0043976939755811465,0.4161027142787167
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0043976939755811465,0.3388067510287346
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0046350803311862475,0.3388067510287346
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0020310649839126427,0.7350669029827293
1.0,0.05,0.0001238358856084478,0.005426886657686667,0.0020310649839126427,0.7675714402975985
1.0,0.05,0.0001238358856084478,0.005709049890333049,0.0020310649839126427,0.3604546062604331
1.0,0.05,0.0001238358856084478,0.005709049890333049,0.0020310649839126427,0.3604546062604331
1.0,0.05,0.0001238358856084478,0.005709049890333049,0.0020310649839126427,0.3604546062604331
1.0,0.05,0.0001238358856084478,0.005709049890333049,0.0020310649839126427,0.3606756951537483
1.0,0.05,0.0001238358856084478,0.005709049890333049,0.0020310649839126427,0.3606756951537483
1.0,0.05,0.0001212409120866594,0.005709049890333049,0.0008613749473740494,0.3606756951537483
1.0,0.05,0.0001212409120866594,0.005709049890333049,0.0012625927497058188,0.3606756951537483
1.0,0.05,0.0001212409120866594,0.005709049890333049,0.0012625927497058188,0.3606756951537483
1.0,0.05,0.0001212409120866594,0.005760712915576019,0.005798855857933211,0.21697335163987
1.0,0.05,0.0001212409120866594,0.005760712915576019,0.0050527675039676425,0.21697335163987
1.0,0.05,0.0001212409120866594,0.005760712915576019,0.0050527675039676425,0.21697335163987
1.0,0.05,0.0001212409120866594,0.005074345431222229,0.001676365480071293,0.597808813004937
1.0,0.05,0.0001212409120866594,0.005074345431222229,0.001676365480071293,0.597808813004937
1.0,0.05,0.0001212409120866594,0.005074345431222229,0.001676365480071293,0.45810980475565394
1.0,0.05,0.0001212409120866594,0.005714064798407832,0.001676365480071293,0.45810980475565394
1.0,0.05,0.0001212409120866594,0.005932785895788106,0.0004530660943701566,0.19796640221598608
1.0,0.05,0.0001212409120866594,0.005756224780211401,0.0004530660943701566,0.19796640221598608
1.0,0.05,0.0001212409120866594,0.005756224780211401,0.0020735936840166527,0.19796640221598608
1.0,0.05,0.00012605637713018246,0.005756224780211401,0.0020735936840166527,0.19796640221598608
1.0,0.05,0.00012605637713018246,0.005622854749708765,0.0020735936840166527,0.3520723731435281
1.0,0.05,0.00012553716693731873,0.005408844533133805,0.0020735936840166527,0.3520723731435281
1.0,0.05,0.00012553716693731873,0.005408844533133805,0.0005206032071394188,0.3520723731435281
1.0,0.05,0.00011433692572909384,0.005408844533133805,0.0005206032071394188,0.3520723731435281
1.0,0.05,0.00011433692572909384,0.005408844533133805,0.0005206032071394188,0.3520723731435281
1.0,0.05,0.00011433692572909384,0.0056945992322898495,0.0062640839064364425,0.3520723731435281
