,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,b,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
1,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
2,v,0.00017091183265173732,1.932244142834244e-05,0.00013757492460134284,0.0002097658127761464,7.350411700098291e-07,5.19972126481421e-07,691.0359945229668,691.0359945229668,702.6360122021325,988.5568443084123,1.0011085948764036
3,s,0.008377940818409181,0.0005016260579116605,0.00744910320753083,0.009320471569518422,1.5091258270959415e-05,1.070745860248763e-05,1104.8651470690306,1097.9642059872442,1123.208449982047,1366.0798402024554,1.0008585914824333
4,gamma,0.027545757191508268,0.02508904679603569,2.194513615305749e-05,0.07387794592447693,0.0008367251720848424,0.0005918460833844387,899.0889374450137,899.0889374450137,932.9764322378612,984.2473544075248,1.0005984633412242
5,zeta,0.12982181711581628,0.13388264822544993,0.0001246201292453823,0.3653988665482976,0.003230169081904462,0.0022844623668187816,1717.9007789592981,1717.9007789592981,1554.9685262180865,1879.7498603195625,1.0009121684769084
