,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-619.4158463846322,14.822355710497868,4.901180884805116,-10.667031920432166,log
1,1,-619.4158463846322,14.822355710497868,4.901180884805116,-14.09323728908208,log
2,2,-619.4158463846322,14.822355710497868,4.901180884805116,-11.016648465776887,log
3,3,-619.4158463846322,14.822355710497868,4.901180884805116,-11.739018772323096,log
4,4,-619.4158463846322,14.822355710497868,4.901180884805116,-10.40907940523206,log
5,5,-619.4158463846322,14.822355710497868,4.901180884805116,-10.771869369103536,log
6,6,-619.4158463846322,14.822355710497868,4.901180884805116,-10.493850481404928,log
7,7,-619.4158463846322,14.822355710497868,4.901180884805116,-11.283542817076588,log
8,8,-619.4158463846322,14.822355710497868,4.901180884805116,-10.94498421496592,log
9,9,-619.4158463846322,14.822355710497868,4.901180884805116,-14.6265840035122,log
10,10,-619.4158463846322,14.822355710497868,4.901180884805116,-11.170068048919346,log
11,11,-619.4158463846322,14.822355710497868,4.901180884805116,-11.518873268975923,log
12,12,-619.4158463846322,14.822355710497868,4.901180884805116,-13.080901354767786,log
13,13,-619.4158463846322,14.822355710497868,4.901180884805116,-10.531542136498313,log
14,14,-619.4158463846322,14.822355710497868,4.901180884805116,-11.86653497131715,log
15,15,-619.4158463846322,14.822355710497868,4.901180884805116,-10.387530290872004,log
16,16,-619.4158463846322,14.822355710497868,4.901180884805116,-12.609077385240008,log
17,17,-619.4158463846322,14.822355710497868,4.901180884805116,-11.03341030817614,log
18,18,-619.4158463846322,14.822355710497868,4.901180884805116,-10.19973251056087,log
19,19,-619.4158463846322,14.822355710497868,4.901180884805116,-15.237147880543795,log
20,20,-619.4158463846322,14.822355710497868,4.901180884805116,-10.592596523072533,log
21,21,-619.4158463846322,14.822355710497868,4.901180884805116,-10.916999286750004,log
22,22,-619.4158463846322,14.822355710497868,4.901180884805116,-15.44003799826782,log
23,23,-619.4158463846322,14.822355710497868,4.901180884805116,-10.964157109897833,log
24,24,-619.4158463846322,14.822355710497868,4.901180884805116,-13.105337026503616,log
25,25,-619.4158463846322,14.822355710497868,4.901180884805116,-10.205550779557733,log
26,26,-619.4158463846322,14.822355710497868,4.901180884805116,-10.533823002774684,log
27,27,-619.4158463846322,14.822355710497868,4.901180884805116,-11.71827857595097,log
28,28,-619.4158463846322,14.822355710497868,4.901180884805116,-11.347515896634324,log
29,29,-619.4158463846322,14.822355710497868,4.901180884805116,-12.32972256493499,log
30,30,-619.4158463846322,14.822355710497868,4.901180884805116,-11.930695373507913,log
31,31,-619.4158463846322,14.822355710497868,4.901180884805116,-12.011239593441696,log
32,32,-619.4158463846322,14.822355710497868,4.901180884805116,-10.307802758020967,log
33,33,-619.4158463846322,14.822355710497868,4.901180884805116,-10.015520637659007,log
34,34,-619.4158463846322,14.822355710497868,4.901180884805116,-10.512399208811422,log
35,35,-619.4158463846322,14.822355710497868,4.901180884805116,-15.45061011587106,log
36,36,-619.4158463846322,14.822355710497868,4.901180884805116,-15.63941115364653,log
37,37,-619.4158463846322,14.822355710497868,4.901180884805116,-15.643906166883518,log
38,38,-619.4158463846322,14.822355710497868,4.901180884805116,-15.622032280841164,log
39,39,-619.4158463846322,14.822355710497868,4.901180884805116,-15.36318545951612,log
40,40,-619.4158463846322,14.822355710497868,4.901180884805116,-15.35811108762761,log
41,41,-619.4158463846322,14.822355710497868,4.901180884805116,-15.28487534883331,log
42,42,-619.4158463846322,14.822355710497868,4.901180884805116,-11.722356912148614,log
43,43,-619.4158463846322,14.822355710497868,4.901180884805116,-15.645941107405221,log
44,44,-619.4158463846322,14.822355710497868,4.901180884805116,-15.666206328713374,log
45,45,-619.4158463846322,14.822355710497868,4.901180884805116,-15.663478805052794,log
46,46,-619.4158463846322,14.822355710497868,4.901180884805116,-15.496705362507695,log
47,47,-619.4158463846322,14.822355710497868,4.901180884805116,-15.617081869645533,log
48,48,-619.4158463846322,14.822355710497868,4.901180884805116,-15.629603155373447,log
