,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.902910257022437,log
1,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.01447393117225,log
2,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.247778981586718,log
3,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.863296749860982,log
4,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.747985015932045,log
5,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.621602311089042,log
6,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.226874572499932,log
7,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.66495207788147,log
8,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.70497688138919,log
9,-549.8049443931849,8.017602395306923,1.5977298096257067,-13.376408011152042,log
10,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.36617514128448,log
11,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.590414655310989,log
12,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.676778780236802,log
13,-549.8049443931849,8.017602395306923,1.5977298096257067,-14.208843138143596,log
14,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.251873376968536,log
15,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.799389046347445,log
16,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.703388541696329,log
17,-549.8049443931849,8.017602395306923,1.5977298096257067,-13.159218562313999,log
18,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.96800831780379,log
19,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.51488000711857,log
20,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.815633125760511,log
21,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.885894654369544,log
22,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.3699861343045,log
23,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.686370478866111,log
24,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.53568382377594,log
25,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.953262697386062,log
26,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.594949663771802,log
27,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.302262981240897,log
28,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.638446716883251,log
29,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.638287221781395,log
30,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.779143977595703,log
31,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.30346391132968,log
32,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.506269812708231,log
33,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.830326063689864,log
34,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.1336241543314,log
35,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.102595058308804,log
36,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.678472201262911,log
37,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.631935985328568,log
38,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.802493003878306,log
39,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.277678759283864,log
40,-549.8049443931849,8.017602395306923,1.5977298096257067,-10.508671594901127,log
41,-549.8049443931849,8.017602395306923,1.5977298096257067,-12.047019240288247,log
42,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.061561788493236,log
43,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.759526327168794,log
44,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.637081531438513,log
45,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.228408656121777,log
46,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.938534517337983,log
47,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.886785405093894,log
48,-549.8049443931849,8.017602395306923,1.5977298096257067,-11.034996355686825,log
49,-549.8049443931849,8.017602395306923,1.5977298096257067,-9.625350193986527,log
