,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],-220.336728537312,122.7584220315042,-407.7982383143391,-2.379297781001517,23.824270338400098,17.034914273974298,26.54992983060485,26.54992983060485,21.098587539964086,35.620837233115424,1.2074000297598735
obs_rt[0],0.9999091530190912,0.031563571490235934,0.9463256456641661,1.0581083918989185,0.007785443384105303,0.005650750816963813,16.436357383266298,16.185746900960197,18.101680850109037,26.057717591544645,1.2518896403106061
1|setsize_offset[0],0.09368200008711329,0.6524215606078693,-1.4826280602584887,1.1412201608606551,0.10177199947909306,0.09807535934626153,41.0960418942003,22.711098229620713,72.20254501944889,247.18670674142234,1.2343695308783518
1|setsize_offset[1],-0.07361179882117551,0.7878012697834837,-1.6583292467527082,1.4478545189661285,0.09237922812105044,0.1676913904123717,72.7251615462002,11.621710832160721,51.65561379111519,104.94544935747635,1.3949273224181338
1|setsize_offset[2],-0.3507354126494483,0.7530385863967292,-1.856659443548454,1.0122610791915225,0.10279054880677949,0.12389792377888557,53.66956697394731,19.055614115035233,46.053260594519436,61.2110228325696,1.1746807479194654
1|setsize_offset[3],-0.0057919826476503025,0.6978152407448469,-1.2727576307187702,1.2384985052060633,0.20961793334954876,0.15230826784197732,11.082150179120447,11.082150179120447,11.419604729013038,91.72043381488577,1.132377471779424
obs_rt|setsize_offset[0],-0.3270240246085349,0.7952741305894072,-1.6505865898826673,1.3559412243136053,0.1594244394862101,0.11407844915071395,24.884213201765817,24.884213201765817,25.159692963876616,732.7397558365275,1.0605419088171661
obs_rt|setsize_offset[1],-0.0644155515037514,0.8602552238993522,-1.6983478062429853,1.502168366264456,0.1278189166907101,0.09097006676830986,45.29647145197596,45.29647145197596,45.18794950580732,205.25746510042615,1.0424801350928823
obs_rt|setsize_offset[2],0.6454124430620888,0.8012133628656224,-0.868615425326457,2.074665714202645,0.11431482970308471,0.08131764291201862,49.12371697523542,49.12371697523542,50.54299279518522,183.07877069082866,1.0527286596709688
obs_rt|setsize_offset[3],0.1316545168097232,0.8326968725580107,-1.2481393534163625,1.8036012325322106,0.135402377535525,0.0964921738479778,37.819979287066026,37.819979287066026,43.019572432123894,52.10047442578344,1.0488866623939577
1|setsize_sd,168.50950385970998,141.3982482220851,8.318076871610087,404.48332064976165,95.75658319034889,79.65639133794392,2.1804733142474726,2.1804733142474726,2.6099975055840106,23.383739833372967,2.1619313869367636
1|setsize[0],42.42968044702797,84.5210142321853,-103.9982902541617,153.35195491746882,38.97793552964051,29.478704377549555,4.702098622147399,4.702098622147399,4.280211562346947,58.8085955562955,1.4146755925255945
1|setsize[1],-33.276625140808875,119.85074308459983,-235.98980485780564,123.42541567251884,41.71992111878761,45.0672154420515,8.252670485348338,4.129206420934256,8.065887704138321,10.3777621954195,1.5274285256929359
1|setsize[2],-76.86651147917185,129.11452605517636,-346.4654293822072,77.71602853301626,56.02441764009536,60.85627014558303,5.3112348965878855,2.8492098470352976,7.008366621012255,5.103007448399553,1.5107946811909654
1|setsize[3],14.001331574349758,103.18459398434804,-173.81027447489765,176.2389359319048,49.737093562487715,37.873311747465365,4.303966801725437,4.303966801725437,4.661623681984539,18.742849932547415,1.3552393339606126
obs_rt|setsize_sd,0.03443806810789799,0.027804976592765655,0.0006507606879572914,0.08446023568393196,0.013613483699471704,0.01039310941204142,4.171637053142929,4.171637053142929,4.401357923352663,23.852627907488305,1.3847998060667004
obs_rt|setsize[0],-0.017083913748629484,0.029505965640915698,-0.0686375358085002,0.020826911003448023,0.011568314187416035,0.00898334455770145,6.505482518992959,5.983762336567844,8.179489019629077,8.53376920948309,1.2014884882536008
obs_rt|setsize[1],-0.000569139495494477,0.02755754930534477,-0.05510356806406618,0.04761761508769959,0.007315251811416576,0.007667879498083331,14.191314525661799,7.046719782402437,13.124655223123616,13.168908856166125,1.2266739997434315
obs_rt|setsize[2],0.020066666756539075,0.025815778145103736,-0.018789689699817327,0.063743370430881,0.010191151275935227,0.007842238638870892,6.4168803859612105,6.007967641201504,8.293148204260069,27.896411679175657,1.2152192263773236
obs_rt|setsize[3],0.001555964406330026,0.026559617158948532,-0.0447558954547588,0.056825431983598865,0.006447761722135868,0.007808899058578018,16.967804900290794,6.373377145911264,17.124311311561097,6.522177126418267,1.3040503758443127
pred_rt_sd,453.6785913376459,23.146789133322805,408.262577047972,493.1484209328709,2.6733865336326565,1.897773782156828,74.96490557730465,74.96490557730465,85.61267102875571,196.8879262056783,1.030749338653349
