Intercept__0,obs_gaze_influence__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,obs_gaze_influence|setsize_offset__0,obs_gaze_influence|setsize_offset__1,obs_gaze_influence|setsize_offset__2,obs_gaze_influence|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,obs_gaze_influence|setsize_sd,obs_gaze_influence|setsize__0,obs_gaze_influence|setsize__1,obs_gaze_influence|setsize__2,obs_gaze_influence|setsize__3,pred_gaze_influence_sd
8.237501764608606,0.4473119230893052,-0.2804874706818365,-0.39456897530676455,-0.0361924594024779,-0.859192317808472,0.5500662710426709,1.3798621439676035,-0.2059250097224848,2.857279229761386,6.105179752070673,-1.7124264267162648,-2.4089145188381322,-0.22096147032164792,-5.2455235418189545,0.06805974246552712,0.037437368746137026,0.0939130621563652,-0.014015203128923483,0.19446568852965965,4.809479605155955
7.770017507690086,0.4552883224444366,-0.3122271213170956,-0.49225684593026364,0.07043279374584917,-0.8036076623759896,0.6633623870191553,1.2929798932753631,-0.05523132454302353,2.2262293149804604,5.770370639654118,-1.8016662137518928,-2.840504450924734,0.40642332509986223,-4.637114060775489,0.08476307254594603,0.05622863413515659,0.10959694849414917,-0.004681576769048993,0.1887020369296005,4.848087622454588
7.884581717703931,0.4588294797267974,-0.37920122071710605,-0.6486051801635035,0.10730660459881211,-0.797732327125211,0.963114248625607,1.2635492695393336,-0.39662412955939064,2.325966914695326,5.6138260057730625,-2.128769674282581,-3.641156627880999,0.6024006074880187,-4.478330483661374,0.07256536412890348,0.06988873614925245,0.09168991283893174,-0.02878117438378657,0.1687846361166485,4.796204442735485
7.956612947713231,0.44674377669527116,-0.23770425352634114,-0.5570210606931929,0.1124713051035641,-0.7451570903299037,0.9261791680498959,1.3763775935222455,-0.45761680178609665,2.514884392169535,5.545024788061248,-1.318075978031157,-3.0886955890159236,0.6236561747448625,-4.13191453687891,0.07538348568619255,0.06981861405753904,0.10375614062008034,-0.03449674962720343,0.18958075157954118,4.861030906132022
8.697844573865826,0.4391509365473887,0.008509651200726547,-0.4725945968448354,0.23967247032543545,-0.5880663017428386,0.07689068915641739,1.6026335592938712,-1.534297144824385,2.9204117221472363,5.520164002954616,0.046974670235950214,-2.6087996814937098,1.3230313431896772,-3.246222430231465,0.046997036701684515,0.003613634540301964,0.07531902820548535,-0.07210741922660138,0.13725069688978334,4.652202471265844
8.585498119050232,0.4796106953377859,-0.5618828824629282,-0.5899144043287053,0.11495944624551901,-0.3979249384618162,0.6165191662362072,0.5609757781058926,-0.1452315936448082,0.4621199572252152,4.874957977040263,-2.739155440025028,-2.8758079311531772,0.5604224695107243,-1.9398673530176866,0.07053177656932574,0.04348419208367916,0.03956661824216847,-0.01024344231376272,0.03259414157123525,5.079589733804109
5.75722548806611,0.5060421447267676,1.6052165661013895,0.5911710888269776,0.8066353804937783,-0.17011331483478997,-0.4736610480938731,0.1913239129613321,-0.794789733236692,0.7569524184764762,1.3790415024272102,2.2136602650375075,0.8152494665274849,1.1123836670270844,-0.2345933212726418,0.06324409796560541,-0.02995626572814025,0.012100108294489452,-0.05026575975087874,0.04787277290942821,4.803991816594125
5.466853576041714,0.5308675225890358,0.2039579537879404,0.045552120107715866,0.6240669343676483,0.9339711267169111,-0.9308526262823289,-0.24948031523178538,-0.5801061638202394,0.8533716510651119,0.5691190267458562,0.11607635215686897,0.025924578261913602,0.3551683663115861,0.5315407386458592,0.049890772197812135,-0.046440956327586824,-0.012446765575067366,-0.02894194446970225,0.042575370643360325,4.6553465544115795
6.936801041728881,0.4789944156377712,-0.5827273308719916,-1.5441075537216689,-0.721392751591089,-0.5116507491310718,-0.7072529333781532,0.34562177221439405,-0.8814837790247425,0.741572190965415,0.41296737082096246,-0.24064737373572342,-0.6376660367252256,-0.2979116679538717,-0.21129506464723455,0.004548388022666307,-0.0032168607711728033,0.0015720219291126525,-0.004009330262690772,0.003372958071329505,4.723374268935584
5.966270855091244,0.4752032530782849,-0.0608352753684271,0.21498473307148566,0.9712831865740142,1.1056393669716111,0.2889719498423766,-0.8339511512979401,-0.13891635293680338,1.0055264596305542,0.1738705840224236,-0.010577464857473382,0.03737952109504406,0.1688775749007845,0.19223816245353678,0.014007907305636563,0.00404789228732107,-0.011681910424810437,-0.0019459273951758353,0.014085321439869708,5.114623800353981
