,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],0.4223682926721905,0.038023604309755404,0.3519244431856446,0.49655857040689777,0.002361535639761387,0.0016803063941446348,259.24927779915646,256.61862841440194,259.1014272863905,406.93020590382736,1.0037424218175737
setsize[0],0.001247431707855298,0.0007881816780958159,-0.00032693803363172363,0.002625489844523641,2.5882697914739754e-05,1.9004702638654975e-05,927.3284482360909,860.5874647400823,929.0960503833285,1028.3837928332164,1.0050378122242132
1|subject_offset[0],-0.9277860619959334,0.3267789023248148,-1.5425229422348998,-0.32758817645841765,0.010070972823408067,0.007123226885718266,1052.8467750147881,1052.8467750147881,1048.2626601753725,2415.1713295851196,0.9997801211561577
1|subject_offset[1],-0.5941797121516368,0.3126992405464002,-1.181930414654722,0.009284397455136113,0.008288125062483555,0.005861790700260546,1423.4462138295032,1423.4462138295032,1416.0905993416973,2233.241793034655,1.0014478129321356
1|subject_offset[2],-0.4396112017313511,0.2771671164521302,-0.9376484306281082,0.08790182212503543,0.00889829292140964,0.006293935744585425,970.2195266321479,970.2195266321479,973.0088143498083,2098.881855657735,1.0001535106091715
1|subject_offset[3],-0.19577111657037224,0.3074310812133806,-0.773092801845263,0.3661168341798697,0.009428242995449261,0.006668604222023685,1063.2466196697746,1063.2466196697746,1070.5535800032326,1563.9418855613142,1.0007962447474035
1|subject_offset[4],-0.3625514617585468,0.3469709857588672,-1.039629753046401,0.27896879668407054,0.009618187586189306,0.0068026105294231335,1301.367132435716,1301.367132435716,1295.3997631980264,2324.567210449587,1.002674839992166
1|subject_offset[5],0.4006911251582532,0.3171534660286628,-0.17355136765076892,1.0049442993017945,0.01059582550287199,0.0074948205623781615,895.9202006671836,895.9202006671836,908.3840170377975,1576.7903931299234,1.000094894723625
1|subject_offset[6],-0.48636379857771134,0.3141228824577481,-1.0808742784143839,0.07295485460894219,0.00996037696026489,0.0070451165046257255,994.5980373033901,994.5980373033901,994.244857220538,1816.2193647604458,1.000463867063602
1|subject_offset[7],0.08622529097075876,0.30195100365692973,-0.48058350094778307,0.6423542536682779,0.009590074909023404,0.006783203102231281,991.3544399671993,991.3544399671993,995.9258557165307,1908.81164986748,1.000570147448493
1|subject_offset[8],2.1394550663687344,0.37784753200944227,1.379050375931851,2.801713394071956,0.018012223431114513,0.012745016788089767,440.046457115065,440.046457115065,436.14283749188377,821.7840369894803,1.0015307296180669
1|subject_offset[9],-0.4106729280542599,0.2977530539127424,-0.9848939674570851,0.12401652451138359,0.00934909655578201,0.006612711444166095,1014.3157259177362,1014.3157259177362,1012.4070976192904,2065.296062866493,1.0002830840863632
1|subject_offset[10],0.02302108537640688,0.2954859302775878,-0.533363320376973,0.5985327567106977,0.009331959453107356,0.006600612389556849,1002.6005229662717,1002.6005229662717,1001.7070089685211,1864.7834199704987,1.0021826165733383
1|subject_offset[11],-0.23870027170980262,0.30615186917708426,-0.8512750997199172,0.30814994442865046,0.008630034208023368,0.0061037705491083704,1258.487181259623,1258.487181259623,1255.5902961698698,1699.2668735595937,1.0016277108465133
1|subject_offset[12],2.114903612302144,0.38650570656558614,1.3614893381068933,2.8090334665990206,0.017606267795952795,0.012457053759481172,481.92251238981413,481.92251238981413,475.60883920286835,866.3602553485456,1.0011677102152936
1|subject_offset[13],-0.8606883871825084,0.2969681396686268,-1.4281683778973837,-0.3352151931259469,0.009070650388415305,0.006415664498356284,1071.8718375850299,1071.8718375850299,1044.607497321146,2460.8526235208674,1.0008411732388074
1|subject_offset[14],0.13485935190532386,0.2963170945893857,-0.4258108997369655,0.684507944593211,0.009101956286225612,0.006437827022708697,1059.8488250021314,1059.8488250021314,1059.754639234064,2166.0848410274675,1.0003949744581846
1|subject_offset[15],-0.01433166683249565,0.3078082829803185,-0.57438401900839,0.5661330832813406,0.00969699168143664,0.006858794379983978,1007.5962871984128,1007.5962871984128,1016.6944920274831,1840.7498021348865,1.0000437162488067
1|subject_offset[16],0.5163927122843142,0.31515175349293145,-0.09581151942545506,1.0716785862120788,0.011361345821287777,0.008036731883151816,769.4491020887923,769.4491020887923,763.691489633488,1812.1331021151086,1.0007815624848613
1|subject_offset[17],2.0133919775233924,0.3982670812576823,1.2103678676721688,2.6987557991265456,0.016277329547607647,0.011515422303519648,598.6631275363402,598.6631275363402,589.968311219743,980.0590971193242,1.0009220983611429
1|subject_offset[18],-1.3592863083887097,0.32579468994745625,-1.9542538132271308,-0.7234860933110723,0.011769314117661078,0.008325331529261463,766.276831644511,766.276831644511,760.0053322073751,1646.093538416114,1.0017667618169515
1|subject_offset[19],0.6769931543123424,0.32863451860090737,0.04337870182579687,1.2713515529717976,0.011541215181203223,0.008163808940375357,810.8178103481833,810.8178103481833,807.3295992952324,1881.047415276565,1.0006873833638292
1|subject_offset[20],-0.7689240312860589,0.30423312502749067,-1.3358492057662625,-0.19874169540898487,0.009356268028804392,0.006617706444273411,1057.3230201751267,1057.3230201751267,1062.3632864831118,1977.2314576659253,1.0000879488956558
1|subject_offset[21],0.9487688494759986,0.3290935776998157,0.34058164124293616,1.5595537478210677,0.010991926194714377,0.00777499598652278,896.3780367748409,896.3780367748409,891.2182038404707,2167.5025165465477,1.0020152510624911
1|subject_offset[22],0.8634190319987044,0.34488408774147683,0.2443201571729061,1.5151782040168138,0.011856073862198198,0.008386401594180146,846.1834407007825,846.1834407007825,842.431679721678,1719.268760873071,0.9999014549882713
1|subject_offset[23],0.4230113013841652,0.3104743972723199,-0.13395249663849274,1.0450359650543064,0.010163063399024341,0.007188618162873495,933.2592770568954,933.2592770568954,931.1127498933987,1857.8380367196,1.0004056916595736
1|subject_offset[24],-0.7793948607644111,0.3268970592404106,-1.4078487820899506,-0.16969963337342323,0.009216495971245332,0.00651855833716722,1258.0281300248482,1258.0281300248482,1255.3602596144194,2200.9554730832238,1.0015782556341624
1|subject_offset[25],-0.6019085939391868,0.393916435288862,-1.3517050990384463,0.14248598670726118,0.009195735948232146,0.006812405985399169,1834.9964058178489,1672.3558003810215,1833.5457579654224,1989.742690447732,1.000399027730538
1|subject_offset[26],0.8550698746731972,0.32976435836375767,0.2838022223113835,1.5155200066756171,0.011821717032788923,0.008362351611318812,778.1195181816015,778.1195181816015,776.6878486616791,1523.779530325264,1.0008083641514929
1|subject_offset[27],-0.8896285003015435,0.3114524830100649,-1.467534685709228,-0.3094625418055417,0.008975066358348426,0.0064152275317329085,1204.2267179730313,1179.0830480361728,1209.1730278745188,1765.9511330166579,1.0005349712126215
1|subject_offset[28],-0.10716670979304682,0.2955790992597786,-0.6224723818300948,0.48699739930235403,0.008439943653545962,0.005969361163894221,1226.5022471998338,1226.5022471998338,1220.8637223266646,2018.2256776343477,1.0000291180572833
1|subject_offset[29],-0.7815125218178501,0.3266943888510911,-1.3987569703886646,-0.1826332612020162,0.010014800293380614,0.007083475061202401,1064.1399892753748,1064.1399892753748,1062.4197889495401,1596.8804781695146,1.000872286246665
1|subject_offset[30],-0.7782210883906407,0.31998717832677415,-1.3764635910886267,-0.18653248590182442,0.009297477750980932,0.006609340900007228,1184.4994353714635,1172.5597253169055,1194.373763623217,2013.3855508141878,1.000058238476399
1|subject_offset[31],-1.0537533032092503,0.32349666764005186,-1.6902155515635786,-0.47701659660413337,0.00980331551344052,0.006933848465626681,1088.9142017349839,1088.9142017349839,1080.8136076696212,1981.3557725363296,1.0003722768402652
1|subject_offset[32],1.5044136423517482,0.34376935531509983,0.8961316713803311,2.164478219216649,0.014754712663362295,0.010438768215496925,542.8412059786754,542.8412059786754,539.5233870116676,1366.7701785071577,1.000425001154217
1|subject_offset[33],0.452361725859161,0.2904255410966026,-0.09916685464890523,0.9857622659410125,0.010087535775830575,0.007135476364565061,828.8948443881133,828.8948443881133,826.5085189062197,1550.442145473053,1.0014149240051664
1|subject_offset[34],-0.7567792310075621,0.32371376368964766,-1.3484411907140148,-0.14866857751786183,0.009659766191466468,0.006832260946450247,1123.0241636338533,1123.0241636338533,1119.9440149881448,2474.9558472733274,1.0009050185095216
1|subject_offset[35],-0.5706103061130825,0.3035818332249366,-1.1091795384477225,0.02898941773556952,0.009384894521902543,0.006637973166861526,1046.3880387758522,1046.3880387758522,1034.7247771443433,1854.4215057761542,1.0008716705122664
1|subject_offset[36],-0.8808486393845102,0.3165374546077896,-1.4960216386045295,-0.31572866813290096,0.009131732913913341,0.006458678321285794,1201.5554289230972,1201.5554289230972,1199.5160156316472,2099.972112761365,1.000171559741324
1|subject_offset[37],0.5961790481277742,0.3024836231682021,0.0009720424659640464,1.1259779980594065,0.010154035637071688,0.00718234862616318,887.4141844366297,887.4141844366297,890.170099941141,1938.0574157534181,1.0007821308328735
1|subject_offset[38],-0.8357968924658019,0.34205659693405327,-1.4585740443549724,-0.18901630674972122,0.01034189964300996,0.0073147779947391744,1093.944535370613,1093.944535370613,1093.2178095511174,2251.987043975315,1.0011290553803058
1|subject_offset[39],-0.6129781312041795,0.3553035486672279,-1.2558992581474482,0.05631472996169733,0.009742215601338575,0.006890297868144611,1330.0979286280026,1330.0979286280026,1328.5587222787024,2280.107682731782,1.0004922378144048
1|subject_offset[40],-0.9549155959968122,0.2878390348527039,-1.46290276550944,-0.39609115172012876,0.009197603361211271,0.006505625543208016,979.3772813020579,979.3772813020579,985.4124904112944,1922.1248447931562,1.0003526735035015
1|subject_offset[41],-0.8144507560117374,0.34519516845996434,-1.4856225982346656,-0.17415934343788697,0.009396977492502517,0.006646103210369848,1349.4383355023147,1349.4383355023147,1344.226317649927,1907.1865171318364,1.000092761110967
1|subject_offset[42],1.0588260536239074,0.36309667760044645,0.3910785930493342,1.7290585328891386,0.01287421460250543,0.0091067845591436,795.4320058767446,795.4320058767446,788.6514691404482,1986.521230652849,1.0004349990049424
1|subject_offset[43],-0.18433683889658986,0.39690349034004374,-0.9210058000041128,0.5552487452448104,0.011904434686649243,0.008419916138135785,1111.6095851018083,1111.6095851018083,1121.6500389239159,1741.4974453247423,0.9998517849072301
1|subject_offset[44],1.5180567271476846,0.3855150796899281,0.8003430712401576,2.263729996409717,0.01411790170092453,0.009986771440330281,745.6627247543711,745.6627247543711,737.7750397118773,1385.9239526981617,1.0016462827448624
1|subject_offset[45],-0.7327117694727631,0.2980905504201544,-1.2865411644859879,-0.1603017465495166,0.009021854083014749,0.006381119343138722,1091.703796467987,1091.703796467987,1093.47765991009,1495.6793003394014,1.0010879893290168
1|subject_offset[46],-0.631321850396396,0.2979866433776251,-1.1838832956323244,-0.06460643909802294,0.008734709358173411,0.00617792071138969,1163.8491104292489,1163.8491104292489,1164.0031810568241,2126.659896883608,1.0001395023432198
1|subject_offset[47],2.0621429632066026,0.3640125003462215,1.4379447790005155,2.7910954682592135,0.017362132301056512,0.01228503678398234,439.5684091066919,439.5684091066919,426.0730683970581,572.9198686114203,1.0020612348986226
1|subject_offset[48],0.07726905854872775,0.31267556780196426,-0.5113611705246187,0.6627144411328798,0.010460651499631277,0.007399213638131449,893.4503576724046,893.4503576724046,890.9225111245127,1599.3581282201696,1.0001838319204315
setsize|subject_offset[0],0.7968923865930124,0.7127692695087939,-0.5393465217418346,2.139228482468263,0.010917003643512823,0.008885523091984421,4262.761393254009,3217.960244220516,4269.221131852285,3202.666743087014,0.9998593390893717
setsize|subject_offset[1],0.9483422971810154,0.697327983032775,-0.35825711277893885,2.2619853297311514,0.010650803754922736,0.008100686565355493,4286.565075215336,3705.6884601795223,4301.7375688604,3263.279117240467,1.001057583820065
setsize|subject_offset[2],-0.0888930682452749,0.6306289756246063,-1.2128388812240536,1.1652093168962572,0.00923594171086038,0.009449746494259002,4662.141775061485,2227.364473677252,4669.890989332077,3159.391283078552,1.0000184464207345
setsize|subject_offset[3],0.1791594710844264,0.6698564013361787,-1.040181449502132,1.4843213344508273,0.010842686001722815,0.010676523261364198,3816.7143862781604,1968.8037437519888,3833.4511684290624,2763.8298162785495,0.9999053928918056
setsize|subject_offset[4],-0.38350716205084007,0.732972976303165,-1.6966824658901853,1.0178421757020732,0.011064874835271417,0.010527566534155123,4388.164654770812,2424.3451737130854,4372.075327616829,3206.432935954276,1.0032322577692196
setsize|subject_offset[5],-1.4661157072167224,0.6926222330972596,-2.643378039758842,-0.0363410778176855,0.010533278516089664,0.0075756810678337914,4323.80123246046,4180.03681201547,4326.296501027086,2966.537935308609,0.9996078369086411
setsize|subject_offset[6],1.2787002728309844,0.6732865613355706,0.03507901452016296,2.5629363646876553,0.010885240411314064,0.008029500561829722,3825.813908120202,3516.1297129278983,3828.5485249428602,3089.2208932330705,0.9998529349805219
setsize|subject_offset[7],0.44483440492878557,0.6689913633863935,-0.7996266544498792,1.7294715041546571,0.011095958457401855,0.009428756114275048,3635.058278566904,2517.6935013989105,3643.8228597380316,2997.3146940873294,0.9999144519475003
setsize|subject_offset[8],0.1297940505060436,0.6621993360052175,-1.1649123420179197,1.3450247328151708,0.010231014283784997,0.010290106292302745,4189.286863368039,2071.238440991152,4168.851977118406,3052.4979155598157,1.000512323240552
setsize|subject_offset[9],-0.6019261481809884,0.6676789412912336,-1.9104215897638779,0.6107918453718637,0.010845874020404787,0.008696803281589643,3789.7123431262116,2947.6236019157063,3785.184254223216,3561.6770176673717,1.0003147011808495
setsize|subject_offset[10],0.3509541865688696,0.6740660601993006,-0.9694622066063527,1.5429866089158522,0.009965539268495626,0.010269937218744762,4575.128659618371,2154.551851439608,4552.085946316997,3023.471340822144,1.0002989157587467
setsize|subject_offset[11],-1.08723774737799,0.6894490706368015,-2.4169753704286507,0.2232025234671019,0.00974365208374524,0.007970772576160617,5006.806928848626,3741.461376531635,4974.335063064866,2514.890451288913,1.0006872987894406
setsize|subject_offset[12],0.2067710388664928,0.6836131875575318,-1.1187049526345039,1.4533616039427546,0.010531231078539647,0.010272087938407205,4213.689981989626,2215.0717567600955,4220.318813279104,3064.867890038763,1.000211474145926
setsize|subject_offset[13],0.583964294611249,0.6770574409304404,-0.6610412181622611,1.840192873706643,0.011136639268338541,0.00973740955778703,3696.091600612193,2417.9034357841524,3701.650405074157,2819.0943555653735,1.000864768100936
setsize|subject_offset[14],0.07955047233363868,0.6554305502777945,-1.1129789123771952,1.341448535817802,0.009730298415470769,0.010958028280930813,4537.337049654201,1789.3699464929389,4546.9092595010725,2927.973058824781,1.0007341381563435
setsize|subject_offset[15],-1.3337460361338436,0.6931450241654772,-2.611141445098212,0.006747841923064395,0.010208475658027124,0.007855606068470383,4610.27068197828,3893.3541079652155,4601.161298509008,3140.8580402846433,1.0019902279869537
setsize|subject_offset[16],-0.7911605514435389,0.676357082452618,-2.056098540100681,0.5090907494884365,0.009925965176561462,0.008298320387286345,4643.0845237602225,3322.1402037945686,4640.7126013305815,3006.8322598847712,0.9998009711266336
setsize|subject_offset[17],0.3326022258220478,0.7242468253318783,-1.0296774546390137,1.6692857784398136,0.011175846531237167,0.010899959121351428,4199.642689703435,2208.0465180964934,4200.443732080727,2792.82766833522,1.0000418219268932
setsize|subject_offset[18],0.5790638873885975,0.6658637403233594,-0.6765495663144927,1.822731267355161,0.010890563091029258,0.009943333810894584,3738.2647997146382,2242.7954770774563,3740.626672764174,2829.751390328541,1.0016849090418578
setsize|subject_offset[19],-0.4484108391141917,0.6881633608164583,-1.706602203143871,0.8824820791097542,0.010680249162984679,0.009754795843144834,4151.646075728994,2488.963492916656,4164.894148741863,2912.6062178102034,1.0001294922523851
setsize|subject_offset[20],0.12955969760656408,0.672870126433162,-1.1749939928945399,1.3562114383886137,0.009958002551058725,0.010384994261613196,4565.812030849523,2099.6197838183343,4554.432477189684,2806.90446555766,1.000478122284748
setsize|subject_offset[21],0.28762893343588597,0.6826634333480486,-0.9372031344275438,1.6151133472826797,0.01012994403025209,0.009712864674280132,4541.498652127578,2470.5358961766233,4513.860924070337,3351.20227561496,1.0011071213093634
setsize|subject_offset[22],0.9023648003407782,0.6879192663464009,-0.4049157774938515,2.142320993064546,0.011247786170119773,0.009188128268031542,3740.596323284792,2803.3752273604396,3755.107618752812,2897.1543012322813,1.0004218758131973
setsize|subject_offset[23],-0.5402294196082338,0.6796579589847712,-1.7229191524540675,0.7901037317648429,0.009917549913070303,0.008793400239982896,4696.475101013792,2987.5965056068812,4690.8884262693755,3366.6838064034955,1.0005667928556892
setsize|subject_offset[24],0.1671047448140672,0.691404129017667,-1.1515285339408046,1.4554718519125778,0.010502082100423112,0.010743835409195815,4334.241632472115,2071.2741269533003,4338.418503508015,2848.283030011629,1.0021498820209165
setsize|subject_offset[25],0.4266090514615004,0.7771527378458619,-1.0950185891135682,1.8272099077982642,0.012498695413493572,0.01120388446011356,3866.191781772893,2406.3058143032763,3863.109349979414,2920.429164754775,1.0003474378869048
setsize|subject_offset[26],-0.24712364559462396,0.6827226116756521,-1.464608480170309,1.1151969267371913,0.010261145553431472,0.010496157246390072,4426.871110417681,2116.009757249692,4403.645400915779,2788.137627142383,1.0010065937967512
setsize|subject_offset[27],-0.1158980770375831,0.6706379530239968,-1.3688950836556995,1.130142402389352,0.010824040024391978,0.01038941418824086,3838.817589990698,2083.942473536908,3852.3552517197595,2964.973859438533,1.0005866934578682
setsize|subject_offset[28],0.7535674652344669,0.6750516610506242,-0.5482469670441279,1.9657579025883751,0.009461785433306629,0.008117335965283889,5090.117761403341,3458.5195931540225,5059.170179367876,3275.4421157023958,1.0002440604747496
setsize|subject_offset[29],-0.4849919869627236,0.6922368003496892,-1.795091134285708,0.790084431935098,0.010903652376259515,0.009807857951311215,4030.5598312652496,2491.3384960124445,4008.227105750828,2594.790183031476,1.000066014158194
setsize|subject_offset[30],-1.101798751448779,0.7198657611543388,-2.543865263985671,0.16131799248720008,0.010723411324686636,0.008356708054924908,4506.476450718315,3710.828265621987,4500.545159723112,3351.50197621373,1.0002852007815104
setsize|subject_offset[31],0.3707316455500756,0.6720513814716702,-0.8740321203344046,1.6354773925271815,0.010415101456469456,0.008946523001980023,4163.685773189223,2821.994601636394,4104.431357284556,3234.3098899642227,0.9998114159774488
setsize|subject_offset[32],-0.7997143057392037,0.6913102972950934,-2.0574098915764187,0.5596983101289513,0.010517050054782536,0.008450872069001008,4320.740363087596,3346.4836847981805,4333.309829460634,2982.1001592512375,1.000557041840187
setsize|subject_offset[33],-0.1958708793412606,0.6410159599703656,-1.4109707712451944,0.9731317726968765,0.009669729065084702,0.009428716105319352,4394.496002534593,2311.5973186748724,4379.78706261869,2961.126994353151,1.00059080348768
setsize|subject_offset[34],-0.7160301198246272,0.7408142936585254,-2.1704616228633204,0.6085094050561619,0.010542641353774107,0.009146507287624221,4937.6447587013645,3280.6157984008896,4911.56126499752,3129.416868137218,1.0003420250726844
setsize|subject_offset[35],-0.285744390174255,0.6704474454016731,-1.603727442941493,0.9132480904585414,0.010160678957345811,0.009798348693366439,4353.95586040802,2341.5417879318543,4349.250389191924,3072.3833830963426,1.0005079391456546
setsize|subject_offset[36],0.6978524462879823,0.6818941016402473,-0.5709175785947989,2.002578702510355,0.010719725121919644,0.008950317893443697,4046.3791039568896,2902.7807567497325,4028.415409606291,2743.503091674168,1.0004492094139552
setsize|subject_offset[37],-0.6002113080805264,0.6777374061524306,-1.9526379571884833,0.6562974135748217,0.009928243623468731,0.008760497366018407,4659.915712257849,2993.0918288020903,4673.32787379151,2949.281258727995,1.0009934982134276
setsize|subject_offset[38],-0.12037995463170786,0.7135441243040082,-1.471334451781211,1.18567239443619,0.010832885998652907,0.010393044445469943,4338.6370732277155,2357.4016594564414,4329.197230300577,3196.6640069559085,1.001453401766699
setsize|subject_offset[39],-0.9629977644688851,0.720494552137807,-2.362912589387021,0.3529865768242622,0.010423016018811255,0.00797711770858921,4778.312975138697,4079.4490408516817,4778.868902678558,3181.7874477220334,1.0004294855117344
setsize|subject_offset[40],0.4647067548486436,0.6315536796795452,-0.6943164213215636,1.6598935310830913,0.00957055665422445,0.008447551507985748,4354.578688303111,2795.242495032246,4326.949923370508,2784.8455283584176,1.0010677536751358
setsize|subject_offset[41],-0.16674554064709393,0.7276888777098642,-1.5688112401331953,1.1260882451434788,0.010682589243453215,0.010786500537932292,4640.21832439723,2276.2064782416655,4618.101404163716,3447.7886678640875,1.000224806984008
setsize|subject_offset[42],0.3152599939470315,0.7188666002118298,-0.9984830698875834,1.702535558449643,0.01096757001830869,0.010914742829240051,4296.113837265639,2169.4837127983915,4277.0931044859735,2945.7885522591905,0.9996694102304738
setsize|subject_offset[43],2.342189738121456,0.7255460814643497,0.9830838421201781,3.6962481106925007,0.012496056196137383,0.008895036518430188,3371.1964629431973,3327.2136201989474,3370.4846067452568,2975.625034475796,0.9998031500301673
setsize|subject_offset[44],-0.36796105431904574,0.7419470371742612,-1.7917867807465548,0.992032870506073,0.011528383046806982,0.010493661326500878,4141.989690651764,2500.132761336917,4129.062792740252,2897.2876394678206,1.0000538868451159
setsize|subject_offset[45],-0.2862884202538185,0.6867392708792937,-1.5521196424453179,1.0093562029675587,0.01004152961371867,0.009497324138078037,4677.179303996872,2614.858223325906,4696.236853422439,3422.3546913891996,1.0003237107158347
setsize|subject_offset[46],-0.27787888440792186,0.6472093609957303,-1.4705649171307418,0.9533619901709738,0.009629460115965566,0.009402488277262595,4517.370410413618,2369.6320196533006,4519.564878078476,3104.0509783558086,1.0005719928127066
