,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],0.30567019552925273,0.022979815459675056,0.2626558595808859,0.34849021483024784,0.003838058313205837,0.0028667858510213183,35.84841311881223,32.71159041877395,34.57639165528808,108.06508366636538,1.0596245497789638
item_value[0],0.016288141753376038,0.0011316288143315156,0.014198442534994013,0.01842886170495576,3.837558844666113e-05,2.715916712015974e-05,869.556685692478,868.6340977502533,871.1782725626509,1633.8061100112425,1.0008002741403066
setsize[0],-0.006524815324370386,0.000531901004535589,-0.007448214013720233,-0.005510912913608084,3.226344903531311e-05,2.2838230220915554e-05,271.7941067906497,271.7941067906497,273.8676543408069,507.70400744067155,1.027906031825157
1|subject_offset[0],0.8452966318339188,0.18593266312095472,0.5032707091643486,1.2020798571437048,0.022852430568808285,0.016230844381973412,66.19826136635943,66.19826136635943,63.71685699035701,141.92513864070335,1.014754028164859
1|subject_offset[1],-0.5408160349664267,0.18751759367478946,-0.8962527040113673,-0.20258008364145677,0.026504175062858674,0.01885158136531542,50.05592135890465,50.05592135890465,50.71889946368043,193.48966435085882,1.0589005208448043
1|subject_offset[2],-0.9487631809020692,0.1979633398603273,-1.310960026859463,-0.575330079673447,0.025811532636953394,0.01834278127315002,58.82229417576036,58.82229417576036,58.427197042970256,121.18661847174477,1.0713029774496314
1|subject_offset[3],0.5304390085330286,0.17506406749882816,0.21274126604111088,0.8538279323000102,0.022173380738915848,0.015752900905399454,62.33474697165938,62.33474697165938,60.38035217834042,190.52602461437397,1.021691781379658
1|subject_offset[4],1.666293915034983,0.23580168157916195,1.2290878940199754,2.105043738252827,0.028490841554254933,0.020232476718932354,68.49884375240178,68.49884375240178,65.55446689873885,187.8522700924711,1.0079068485253038
1|subject_offset[5],-1.6154408559945712,0.24610948516553918,-2.0717623778757797,-1.1488677365663404,0.03258829902560247,0.02316228708194866,57.03393265494044,57.03393265494044,57.22602698992686,138.59493952329709,1.073924145555152
1|subject_offset[6],-0.6733254273262069,0.18500703060481744,-1.0284294719831437,-0.33875210405268075,0.02378277350448548,0.01689868838459838,60.513387569861436,60.513387569861436,60.42024614937725,145.03119323712588,1.064654935606651
1|subject_offset[7],-0.5328246537661039,0.17981761000831045,-0.8702991482781959,-0.18483689472127446,0.0233751689481814,0.01661089679340996,59.17726986248167,59.17726986248167,59.03895459095609,167.32362135870312,1.0637011162112076
1|subject_offset[8],-0.24962728359872383,0.170626026422235,-0.5617011784773631,0.08761485038794098,0.02418568847851235,0.018720005340756074,49.77068803592055,42.12245923636264,50.959793145767456,146.78986380673715,1.0547965523500575
1|subject_offset[9],-1.0990726778464972,0.20742100630726718,-1.4626790188518892,-0.6751347488087086,0.030013543330000638,0.02155238597565059,47.76072748839395,46.89514724212771,48.60142622663374,155.89387699815782,1.0772795178392336
