Intercept__0,obs_gaze_influence__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,obs_gaze_influence|setsize_offset__0,obs_gaze_influence|setsize_offset__1,obs_gaze_influence|setsize_offset__2,obs_gaze_influence|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,obs_gaze_influence|setsize_sd,obs_gaze_influence|setsize__0,obs_gaze_influence|setsize__1,obs_gaze_influence|setsize__2,obs_gaze_influence|setsize__3,pred_gaze_influence_sd
12.343827858554056,-0.08038591341624683,-0.023345142753366466,-1.2901879422795963,-0.8535282899839843,0.45430255168584344,0.29352012655864285,0.15141939941090032,-0.33974858588696955,0.21627216944428926,0.2635249778551139,-0.006152028227105371,-0.3399967489181656,-0.22492602371674272,0.11972006987253364,0.0019205990342912069,0.0005637344716135623,0.0002908159522815297,-0.0006525208059563168,0.00041537211977876623,7.578855999924279
13.676548610066508,-0.09233680529983175,-1.6447428877038672,0.28690731590316504,0.5248246335608262,0.5639863690012946,-0.5015611923567116,-1.1913597146981272,1.5317260884386736,1.2007137368776906,1.04348673634379,-1.7162673880147692,0.2993839787049505,0.547647544027212,0.5885122955315454,0.0026483897477969395,-0.0013283295197303237,-0.003155184854344807,0.004056607669054092,0.003179957950785828,6.672219984700302
13.811522758250717,-0.11366877068253045,-0.3532084946494374,-0.5140495114427962,0.7051039300451645,0.2522702633223154,0.1583733172821952,-1.5021767719066663,-0.16429409554533225,0.5563125455904825,2.1392718062302136,-0.7556089743245566,-1.0996916268359895,1.508408958007741,0.5396746618757012,0.021876497766729577,0.003464653521833498,-0.03286236679584923,-0.003594179414284317,0.012170170161213837,7.633672761725757
14.21695012082278,-0.08309948953480613,-0.6461826775586231,-0.13256867460470517,0.20935827942929486,-0.2617004832544547,0.4394071420521547,0.08600101427232165,-0.41099763308218273,1.2816971984296435,4.480947976166712,-2.8955109612402996,-0.594033334173057,0.9381235585024439,-1.1726662508008994,0.018630156572765736,0.008186223855623157,0.0016022123613100132,-0.007656950255357187,0.023878219485619454,7.653050974694004
14.21695012082278,-0.08309948953480613,-0.6461826775586231,-0.13256867460470517,0.20935827942929486,-0.2617004832544547,0.4394071420521547,0.08600101427232165,-0.41099763308218273,1.2816971984296435,4.480947976166712,-2.8955109612402996,-0.594033334173057,0.9381235585024439,-1.1726662508008994,0.018630156572765736,0.008186223855623157,0.0016022123613100132,-0.007656950255357187,0.023878219485619454,7.653050974694004
13.058719025463786,-0.07240671358854736,-0.5044389594165986,-0.8661364301575881,0.7268376081704171,-0.13907521118554794,0.7481077549203068,0.4221238660514792,-0.4458873352658062,1.2733139783108631,1.6545578041527074,-0.834623417021404,-1.4330727899782039,1.2025948369500512,-0.23010797603123426,0.02912007324800881,0.02178495262068276,0.012292277899151735,-0.01298427186329974,0.03707899631612584,7.653904517559191
12.675234832640967,-0.07181333453212654,-0.5599765995051637,-0.9908847247174473,1.2164889509909285,0.4927027441770991,0.2090699958977843,0.5712514248003603,-0.11157091596264088,1.8112570055739496,1.1445812448226977,-0.6409387133332015,-1.134148071692892,1.3923704378382546,0.5639383202577832,0.03008129567678507,0.006289096363745491,0.01718398301520439,-0.003356197712001939,0.05448495753131832,7.649669785059398
14.102130803977735,-0.14226986991484966,-0.7527699394796257,-1.0597878468836637,0.6339470480884436,0.23422069494368025,1.1047753229592872,2.2134710316385178,-1.2025879522953344,1.3176412657747656,2.6753976497888154,-2.013958926915459,-2.835353914827303,1.6960604425463792,0.6266334967842252,0.038908872999232944,0.042985562733709466,0.08612366325750422,-0.04679134190626677,0.051267936668578894,7.640777132506742
12.782589505983422,-0.015156658270388115,0.05140775990223434,1.282225058243188,-1.0200561236623842,1.2189209389838918,-1.6370245665838392,-0.9323470933264331,-0.05388308708553474,-0.5022620657488645,0.34005550261478346,0.01748149163185441,0.43602768664615726,-0.34687569782729977,0.4145007725538511,0.06700784241799836,-0.10969348419204196,-0.062474567108496436,-0.0036105894084227943,-0.033655497354238235,7.482776915229251
11.713456699192202,-0.01847627361230757,-0.1495047744755458,-1.251335294991874,0.4588108199092703,-1.92009183270256,-1.6302118260663512,-0.7680621303550451,0.45561152720661674,0.7226652283958994,0.33614061183071664,-0.050254626363823274,-0.4206246116639388,0.15422494971885486,-0.6454208434158005,0.052328049132627064,-0.08530580453098971,-0.040191192894129014,0.023841262381059092,0.037815661577941785,7.399845355553267
12.525493056492325,-0.0871684265865085,-1.1744183986517926,-0.43814894621774125,-0.37765527090005035,0.36972342675801095,2.189657653821517,1.6568057353774182,0.5485476826576121,0.8920041316175051,1.0512768442102307,-1.2346388679170892,-0.4606158414738251,-0.3970202413911647,0.3886816773127541,0.02443141580686316,0.05349643661519391,0.040478109832201396,0.013401796524899342,0.021792923840987164,7.574900583354104
12.474553824763728,-0.08134302373260886,-0.34110464756532266,0.14847047637019378,0.5293422351701713,1.5580410589261953,-0.3916536909779663,0.386814441072555,1.209485326718059,0.9920461941761952,0.6284121929046722,-0.21435431958649978,0.09330065763739478,0.3326451148003481,0.979091998475328,0.015499519097389516,-0.006070443862876081,0.0059954378165501185,0.018746440919478954,0.015376238932126526,7.294802527574477
