Intercept__0,beta_size__0,frac_items_seen_sd
64.25542481084724,-107.83526798773667,12.372707048015299
62.73003592882659,-108.0110825089329,12.226724514597851
62.2151577739904,-125.1792009111913,13.179926109509921
63.784169193118906,-136.12560716650955,13.829350578715701
59.956446034265106,-127.49248913722695,13.568610858683408
62.51855267031264,-117.70698878067155,13.807897342413735
63.54439797008284,-117.81690319990507,13.81248293042083
61.236231783181125,-117.47741816116135,13.76034191866801
65.88011687679254,-121.61238705024836,13.668744814057273
63.625113256274446,-122.07817458523111,13.581385625735523
65.19929524823617,-120.77181458015313,13.34753062386271
59.898252682536544,-124.97243902109012,13.614372056335544
63.39404492803152,-129.49017412324773,13.446803358819773
58.65564174054254,-131.4226921433492,13.534595513878989
59.277695621837225,-133.53577823791116,13.512594096511885
61.22846780148061,-146.1456276217655,11.93842487074568
66.19813477056547,-162.32220012340855,13.343927087954809
65.09184199658763,-162.98391332708937,13.41826035187256
62.38677913330483,-163.2943298931507,12.7436185609186
65.52419068772892,-165.5413750334169,11.55630825571208
60.369938657462065,-160.4377510327804,13.121763475766576
62.43569603469227,-170.2229598747298,12.005093596536087
65.45522064736059,-171.61212376691742,13.088308379978603
58.78213284050498,-179.6300751197229,13.250409242720737
64.07596131183688,-176.6188668103309,13.30489456934924
61.21012010576981,-167.83993141241558,13.201010858551816
64.30706821568202,-161.72337133031868,12.086451705547596
57.82166819103258,-189.47320449914352,13.268411133503397
60.49784252329321,-152.573243870471,11.8737020595411
58.64592257421098,-57.27811295703432,13.002563663205946
62.28836642440316,-46.973845577473234,11.85841903498368
60.58480759653481,-106.33896038144681,11.013735346599132
62.24255159966922,-103.218771608144,11.283089822540695
62.24255159966922,-103.218771608144,11.283089822540695
62.84786151300629,-101.7602322503243,13.294421657577328
58.74985231549002,-64.41024697324103,13.121608870043401
58.47642910160888,-136.8634630590113,12.735146707903011
58.21784188526988,-135.76405284235597,12.9657387258011
61.801754287378316,-131.60124854614625,12.057886609301436
60.96669809433914,-130.7292932938527,10.52528312565656
60.04125704237338,-94.02848931016511,13.841949936579757
62.70365416052653,-88.85842347319321,13.788620128113733
60.007926770282786,-99.70425817731312,13.868300817109219
61.8614425455813,-97.2393707954456,13.856017094749841
58.48535940994322,-111.68027743916984,13.81314553902058
63.219547460810446,-120.23671325638966,13.871622959988244
60.086235210501755,-120.367056690868,13.818741950356062
61.42438294335949,-119.24003959188096,13.85466552886492
60.74695878126468,-117.86929547335231,13.855274825627399
61.58077131568106,-107.79455480960644,13.780629764951888
60.83798444931886,-111.42374500483874,11.225225455125605
61.63805056286666,-129.685196000941,13.233342238320272
62.29779710136323,-142.33069887574257,13.011817818056787
62.746859178125334,-141.02205720032745,12.130454407703478
61.89998587367291,-153.00589353601802,13.6772637737916
58.91353753661688,-149.1913611589085,13.070681529401027
59.30216429465809,-135.320255283298,13.497988971831449
64.68831048705829,-136.71244098083181,13.832626191844984
60.13419943461548,-149.65915021619097,13.727736818225695
64.81982501741447,-168.06431924392822,13.696159775083245
61.85991229713879,-164.74248963419,13.399629962104239
61.6740764975073,-162.73592625739607,12.803394579648067
61.940877618426136,-113.65321942168806,12.523013308824186
61.896987090430734,-113.54723586287774,13.047151989133512
64.46904936252115,-77.62180614967377,13.247278163729137
64.46904936252115,-77.62180614967377,13.247278163729137
58.123016552773464,-74.09299413610194,12.09515911781763
59.07545063597731,-70.01763638583266,13.422653684393556
60.32692409216624,-66.88215239138518,13.628011051184139
61.79035392162334,-81.22452440537556,13.502276273041746
60.94841519800586,-87.79615981601854,13.82084416602974
63.6933542997421,-100.29860436454001,13.884482900506953
57.26182122181386,-80.88161472053032,13.871829391764186
62.99265073615958,-67.81152512498382,13.876512684036204
62.76726500685386,-102.98388781247658,13.552717963072183
64.88659872199955,-105.13869432285338,13.240884621165469
58.58741877728031,-97.5260133056112,12.994805839452093
63.33832569275612,-97.53924334571276,13.50125154368556
61.81909360774079,-96.59727772300307,12.58487357459501
63.90017520343547,-217.36437993275976,12.559357790048876
63.90017520343547,-217.36437993275976,12.559357790048876
63.33275106358546,-194.31714441853768,13.119800275014681
61.387677178949374,-35.75257707180907,13.122912110308148
59.033959659565525,-28.626863170980393,12.953812723671213
60.0333188814438,-25.261781581302415,12.914600862743631
56.73354938079697,-22.252769058509628,13.780204340582692
56.17008435152457,-23.20872689448725,13.807104404043372
61.52754936145993,-23.963336920005563,13.215177780364817
59.583439753792206,-25.732069610891536,11.459481297410342
60.863718816204894,-54.39037977629378,13.520371298225719
61.818385049561854,-57.67910174750284,11.06743814804034
59.35208481992509,-59.17321448064616,13.609156133320456
57.95668275671762,-60.23054709935393,12.790108482414382
62.855294727343654,-91.69004033955254,13.30305648689637
62.443724478820926,-80.67187295226847,12.8233257297545
61.71667208989085,-82.53270645557531,12.597901232142046
62.939303532081304,-87.99140893972691,13.784483217724592
61.5325756189872,-85.59082019658592,13.117456120132443
61.14414160341464,-86.35531741230915,12.93149009791449
63.30220595776314,-87.2268259447188,12.585797678584596
58.71020531393538,-87.17834122626132,11.301174848075298
56.09112200645304,-86.47205799254522,12.11390847312818
61.3241921597345,-81.90328853181622,12.633467063152322
63.40423617295388,-125.87376655391097,12.564620490848515
62.878227897434435,-125.77506073523642,12.696929577401079
58.880299365440464,-120.11474510012661,12.301553080664752
61.946220807501085,-121.58212503322905,13.100841542586132
64.87572528111205,-122.23593551591887,12.992291251468602
62.53246588377252,-137.3982485258805,11.888154530219884
61.135220965933094,-120.24802566025292,12.304699271242564
61.135220965933094,-120.24802566025292,12.304699271242564
60.39598242502493,-129.2542900187829,13.475296565774997
62.23493104984455,-140.41279071567814,13.092371068113673
60.748993721906366,-155.10553133613894,13.53213883480257
62.35178034022288,-148.2286089956587,11.666444161700202
62.24974001986496,-138.55385082737723,12.963141932141909
64.83941833901773,-137.65408156751175,12.180049433239803
61.24523003475784,-138.18690904390814,12.96948027412861
63.1322070990416,-140.28537690472552,13.407070885426931
63.1322070990416,-140.28537690472552,13.407070885426931
59.89959768778716,-164.18584409403422,12.70937733100938
61.8124292683327,-109.10365903853679,11.604434859046792
61.8124292683327,-109.10365903853679,11.604434859046792
61.8124292683327,-109.10365903853679,11.604434859046792
63.21043441403909,-104.7809168478619,11.548856151009788
59.792609207984945,-80.90628086722877,12.972217078091797
61.63099178568052,-51.2882372474426,12.9787637348115
62.470419225826106,-68.53407130658375,12.53396584530211
60.19829179102537,-88.55993312546082,12.156326919262026
60.912256810924134,-76.76498721256726,11.793779538630686
60.912256810924134,-76.76498721256726,11.793779538630686
56.93220514153238,6.599760102476288,13.631264556967974
61.180868490444844,8.322262114930108,13.796792530907997
61.131576270520405,8.781434731563603,13.79540435618991
61.522539223133876,8.222420175363087,13.770574509024605
62.168247388221744,-9.335294844790266,12.975801313753774
63.93280263482601,-46.626243029269084,13.27060734506863
58.64530124213196,-35.57205456465584,12.002545711159629
58.91087906649411,-80.29934289075413,12.006577166727821
60.459158873094786,-102.8438356945126,12.729040630928354
62.500836050661874,-126.19739818423935,12.53222660983915
60.70306337391166,-124.30914090535808,12.541275448443544
60.24835041471101,-120.56958992696516,13.472071474255605
61.689666703229655,-122.24626700400951,13.25361878382886
61.3926928802989,-123.32319890662076,12.648725486874701
60.7570110174734,-128.77537470428814,12.152020502718075
60.7570110174734,-128.77537470428814,12.152020502718075
59.0227858092983,-142.47595552140888,13.039782186528157
58.22843902050828,-145.555748885742,12.780735895516287
61.3224375590499,-144.01435999034962,13.369494580628489
63.5464084807078,-147.44988284173684,12.33916480600977
66.07986366412914,-146.50517531417728,12.598562206955453
58.45992085812248,-141.42885696340358,13.153523980274965
63.804907301895085,-125.69011796455882,13.334490390436029
63.557440017723195,-121.25697422694199,13.50988670239082
60.447299667135916,-98.22031551410078,13.342905752397003
62.36204490027634,-109.26246770052825,11.976438437794075
61.837003920080285,-108.83389334717293,10.587113644073364
61.85976299795985,-106.61650960720677,13.325458706038107
61.96251943742439,-104.59461904196665,13.443847149801261
63.76658699090359,-102.02721684947076,13.354054138247395
64.24670487531934,-140.24442699608014,13.805961345185155
59.92609477150639,-140.50624787704854,13.520027556386907
59.75292273304639,-139.3436814460873,13.470952887803914
64.72223919629904,-153.15708659385817,13.61212126670274
57.93681708123916,-113.96956005072607,13.8068626211993
62.696941709965344,-120.87530718438927,13.82432287813129
60.04377284968344,-134.12298775180514,13.881193739884361
64.80980790781858,-135.29664494506773,13.88289946273171
61.16416350814364,-129.7871311597309,13.882616427783445
60.80613673700042,-122.81530674122502,13.855227634037828
62.81502157416705,-129.42591927401446,13.872422911387956
63.155779132332434,-147.18227694794626,10.0976317268674
61.16320819176668,-116.7416769053809,13.795469202550445
60.76678569655808,-116.53977620052868,13.611174149822073
64.38599583127825,-121.46493603518346,12.46942286207289
61.83857396968556,-121.41570517010223,13.175983655957648
58.6707690284491,-123.70392863494884,12.334777639131985
62.905997397454954,-168.56528957223696,11.055609334366228
59.777957812387314,-130.02390411535336,13.64207994844709
63.03146947546077,-133.90061306536907,13.637386134456506
61.55316251214776,-143.39905142023207,13.231834287151472
61.80465563818365,-157.3743979477812,10.935773546265395
64.1934112346918,-189.83940027803558,12.03059098388295
63.47351170318801,-184.56823838065125,13.586028446029335
61.223327601190576,-172.627692986313,13.141185822276698
61.29292622816027,-163.59928067275874,12.84560152774186
60.57762281934583,-122.27810755112888,12.343161723220465
60.77197533087167,-121.80318885452235,11.118784614172789
60.059672162221524,-103.79266149133441,13.412554980710741
63.68688906272209,-106.83963359072406,12.383493108330093
65.68732058923261,-175.80376885495912,13.150452155319014
65.68732058923261,-175.80376885495912,13.150452155319014
58.570849208998254,-147.73102570890848,13.015827744462252
64.37856303907313,-143.50144460622252,12.461289511693828
64.05520176958133,-90.42010738449176,13.013145845318865
64.84413103242656,-114.39444860598051,12.597155866114257
63.134905587033444,-112.34710075484372,11.234740500658733
59.60732014517492,-111.0131964260175,13.288466912401658
62.10517096866875,-93.94828872266334,12.061716268275502
59.971997571111416,-92.18551060420269,12.708670643703995
61.72969376471287,-94.74758422302635,13.357848402695025
58.206765364073014,-85.27271401863501,11.385683017265928
58.30020448913132,-144.6667192703506,13.36902587710434
64.06650950591231,-135.05608625095235,12.20941498166868
61.993180465377364,-74.65655671277602,12.687035560663004
59.26312936767956,-69.19428985459092,12.378345668945155
57.91540955569759,-61.97440399070428,13.004794700307864
61.84522036290823,-140.6195977574252,11.54108180179296
62.20654065871328,-138.54663545175887,11.324576738097873
63.14789061254024,-158.1866882100903,13.397579271204199
62.67616668088826,-150.85925563152256,12.8682722033664
62.67616668088826,-150.85925563152256,12.8682722033664
61.19801232748102,-147.99414470289025,11.737445374620723
63.42669852638368,-146.48823586107517,12.616731539900242
58.880883967914784,-52.406449588798225,13.08585046115943
62.76258170132534,-46.81534723571007,12.916312413906958
58.697799697205845,-49.470665398292375,13.126458480007019
60.474400718695804,-129.34308208179917,11.628503784629194
62.65626077803137,-96.68800002495881,12.630075893872636
57.74348717764397,-91.16884599147556,12.728683415176208
60.41644554676864,-125.78993637545199,12.590728698681303
61.68618235684911,-113.1032722835304,13.018628974921151
59.20020879900349,-60.65033822661699,12.675201271915993
60.72951618820627,15.735986960512847,13.266866393439704
58.52580218741794,19.507838534776603,11.822562940683122
59.609576098092624,21.816229927646603,13.280703274548966
59.28889566516564,15.945428258173266,12.350620742283464
56.45919525730194,-6.608452093221987,13.247724634840031
60.55194900863669,-29.22185232324862,12.218940577575546
56.91823675892688,-27.04411796464958,13.316654041906663
64.68445010239283,-38.60634808973959,13.13696961686585
60.51517885903535,-112.42550818111297,12.381350001651304
61.48873922169038,-111.26456368017784,12.569863924051495
62.428100388295775,-116.66465159936283,13.334123651039093
59.69718164363611,-73.44042177076176,13.228628150759842
61.88997479426174,-71.71993469705457,12.787583979499773
59.71673486445792,-66.9819138361681,13.671827348885973
58.87391035472885,-83.75758702974376,11.342996125222587
61.0354234710651,-84.32279510238112,11.71721978724419
61.0354234710651,-84.32279510238112,11.71721978724419
61.0354234710651,-84.32279510238112,11.71721978724419
59.88973792617222,-88.38142009017216,12.420586203294766
63.04240869957186,-109.8777844116236,12.359551863558089
61.78913422707115,-109.65424724085672,12.034584333549395
61.71187769575539,-91.4778085175783,11.644380953384177
59.86845843823967,-91.54530732880019,12.856083409717247
61.52559296798106,-90.44204270726308,12.77344001957389
59.634836907620304,-75.72676188146976,12.272225553035696
60.20142463145003,-59.45913710944814,12.637338568396059
60.87174629865693,-26.68732010207955,12.667014136522747
57.29097030936127,-20.751778968600007,13.5462172162948
58.83182154724683,-37.10737805100356,13.540834869341717
60.4536657081622,-82.16775297524822,10.401624279024979
62.80903009365662,-83.01471412029596,13.759190994505659
65.05379982437704,-99.85452106975909,13.741746457243357
59.094718363255815,-91.18622412412967,13.787975273745202
57.29432254624732,-91.8950145902678,13.52339896766025
62.55779441589071,-114.08486571323598,13.592929189396973
58.70907064151031,-113.07900153691746,13.48880706384174
59.23684207184848,-140.04509157980033,13.472251915829348
61.07697054933126,-131.0407074518953,11.03284209019632
62.53862619463625,-141.25009847498,13.101667039025143
61.469430054081805,-139.6524964818785,12.867883624466236
61.469430054081805,-139.6524964818785,12.867883624466236
63.10760808862741,-136.96755841591707,10.801407840973518
60.59879937230564,-136.66086681992564,13.213148389433277
57.88951006906953,-108.91235209849016,13.224689711347555
62.38669575167346,-184.49143415015956,13.212531544576526
61.89659655280326,-188.81640625946332,11.507927486122314
62.40232136464756,-185.83074722627083,13.370643875087744
64.50341856273235,-184.78384673111714,13.037886265669366
62.780481220090785,-183.25741497239434,13.635296718513395
60.73005290937859,-183.7264036449761,13.558460918673463
60.738119002463726,-140.45162323046762,13.580043179265235
61.365270118835674,-137.8769512538878,13.394549236312
60.931822561541644,-180.06416770127007,10.897604764161768
60.931822561541644,-180.06416770127007,10.897604764161768
61.095902550343716,-206.76132096217486,13.848347419016973
63.607022800006945,-190.0711201746331,13.772503417386961
63.12011910102111,-191.38698164716453,13.655934039669809
63.098067869912335,-160.3698220138066,12.661374608412721
64.66257376792589,-162.09308462591355,10.89950984376027
63.352478817885334,-160.67937644734806,12.575383301208431
60.22565725220613,-72.0311275832795,12.665109220008052
63.95400372725453,-161.42713433799312,13.21838958894346
60.7377473385998,-179.33149875664867,13.80127975886728
64.7054189519688,-181.26299044307567,11.536951227247759
63.79746550076195,-198.81256843461708,13.094373658424624
59.79940469915791,-56.81133121221039,12.318491180078388
60.83752072282745,-53.21189704478595,12.371292168624873
61.463508235056146,-84.24350649812325,13.500322384181368
60.72044265439742,-79.16728269219156,12.9999298714364
62.68530024859911,-51.7210827290623,13.017602493302276
62.261257500685765,-51.13269849041451,13.177404513010858
63.07888444587295,-50.40712890772087,13.190275064401394
57.7710148437833,-52.640479773844,11.823782147432416
57.917821613885764,-81.44946903774196,12.400778428282802
65.41213630944765,-78.19475819057675,13.045300341379644
63.800040096158675,-122.23415612242991,13.35980887026597
58.56239398779117,-123.19670137554012,13.289447395300654
62.192327746879144,-125.13465037816822,13.486715177986545
61.20749993163136,-129.1257906802996,12.398583058980432
62.016793159843516,-138.06130065423142,13.34235641533909
63.83263731361657,-133.8366412494324,12.207955861488939
63.83263731361657,-133.8366412494324,12.207955861488939
64.49110337906484,-90.51640014367594,13.546246367376659
59.224705241660395,-94.01023388277741,13.553915129291955
62.30759067777617,-103.81225876870134,10.806705091453516
60.72857417281173,-102.1167801771435,11.48706837956595
62.00359481269358,-150.05777456329673,11.760869472920465
63.32451611250562,-202.06680271697195,12.800888108102653
64.98779070294374,-198.71537752444118,13.44318568534907
60.490967224797686,-195.12760796089117,13.794016510832327
59.87951683596491,-199.91976318862157,13.832326111483917
65.89715204123068,-202.61770691012924,13.843969285538027
62.55628178070001,-199.42011302545586,13.86345528425396
62.24687851337627,-148.42981506790912,11.18643862113007
63.29369627314574,-152.9660805012076,11.119251116139875
60.48630540452724,-151.93309629657801,12.301961361282975
64.80288380974663,-155.3953071637854,13.139464184451318
60.39588516125693,-88.66102333539295,13.035269430054298
60.111676658604004,-86.46292355192038,13.624591660990037
59.246594246935864,-70.41389739460266,13.288312032034563
61.87091680733539,-62.08976096565604,12.157209059460286
60.74891813271047,-36.45642355503782,13.049953421416864
61.41068705544949,-62.14839782193565,13.044290606592213
63.37752874387509,-62.07183972551609,11.98406143618909
60.18203772064195,-69.66122121992179,13.641766935408466
61.49758994758445,-77.20279918599694,13.307533343346762
63.241052458293254,-74.7181374074076,12.988099271146085
62.624491169785045,-104.85703074429611,12.48575640501892
62.624491169785045,-104.85703074429611,12.48575640501892
61.705490824646915,-104.49301643963766,13.362175238283006
60.85957604449552,-68.07624857066222,12.72644371536128
60.85957604449552,-68.07624857066222,12.72644371536128
59.344433980630825,-66.05756274811655,12.444004403593675
61.21885178657455,-63.32761857241536,12.292424594389574
60.41038733906796,-103.72536271056389,12.165577529335568
60.722489702859335,-99.36433297344816,12.839731657146752
63.50600755497527,-129.3583455868762,13.047579792371739
57.175007335200945,-158.54451311595386,13.285483383805348
61.819858369303276,-169.26362032074084,13.077819405761835
60.26984381111245,-104.95981767494165,13.03928250803759
62.1099805559605,-106.30290840740405,12.823301622402354
60.20985803667236,-174.79482621753777,12.850085272575013
60.20985803667236,-174.79482621753777,12.850085272575013
60.45289356620052,-171.7209142136953,12.558540908725163
61.89773695352139,-192.6771121409972,11.926790629941689
63.32334959520261,-193.23388876227634,13.13375392792455
63.32334959520261,-193.23388876227634,13.13375392792455
58.86995911978694,-180.29171192546144,12.276424201238148
65.34894677192386,-183.10222185430754,12.959992331576968
60.29192089661751,-148.5803704063697,12.951721761979089
59.74916549052543,-108.27796874347902,12.096536335083337
59.74916549052543,-108.27796874347902,12.096536335083337
60.92655182484088,-136.42430097445813,12.071519509618897
61.830702445819654,-178.56413754064255,12.849111033097449
62.398939072021165,-178.9024705240479,12.537421344298284
60.904363744906,-133.29388612137427,12.503707257245287
61.85701761606049,-129.3304892621052,12.851043195184035
61.85701761606049,-129.3304892621052,12.851043195184035
62.001141889718255,-118.45837023809996,13.49356447320842
62.996698698312834,-122.74275717157151,13.31827033737491
62.38485005866356,-119.5289911588142,12.956660300097424
62.16010701016712,-153.70484773173794,13.293003064900649
62.08616080244774,-156.77873170557706,13.426922666521273
60.828699625674645,-153.410195895693,13.66084161690854
64.37565788013018,-150.32194058648588,13.864178800019658
60.575758568464416,-166.6550332723302,13.867731993636523
58.28566730549333,-185.65061087774816,13.585503324818898
62.017589332696836,-169.03879932544325,11.708171425498424
60.5130145792534,-136.48586382372426,12.341046123266967
62.92855174539273,-134.09372846928505,13.065800997806996
64.05808576664244,-132.68495311136252,13.41475398738987
58.150089821819904,-70.21891338241603,13.426135621492783
65.26560100091733,-62.40183962734624,12.190699387223948
65.26560100091733,-62.40183962734624,12.190699387223948
56.62171306683751,-64.71134904989242,12.606224128143866
59.93093316655305,-66.47388275059066,13.30473815841302
60.36427118876709,-67.99397887694855,13.349055902996321
59.31841491687448,-72.80909071387556,12.98455108869472
60.020721877566416,-121.34130139103425,12.585443398870009
