Intercept__0,obs_p_choose_best__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,obs_p_choose_best|setsize_offset__0,obs_p_choose_best|setsize_offset__1,obs_p_choose_best|setsize_offset__2,obs_p_choose_best|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,obs_p_choose_best|setsize_sd,obs_p_choose_best|setsize__0,obs_p_choose_best|setsize__1,obs_p_choose_best|setsize__2,obs_p_choose_best|setsize__3,pred_p_choose_best_sd
4.794731180525034,0.36616246781153317,1.5529937606518813,-0.2986305406443369,-0.5992124995955018,-0.18373906406421353,0.26950895667296976,0.48656847566614975,0.20162340878999602,-0.40600253488767224,3.532279040001725,5.485607310004096,-1.0548463994223745,-2.1165857528282332,-0.6490176448235556,0.10206583685134164,0.027507657201758635,0.04966201865434724,0.020578861946971096,-0.0414389884870763,10.351027335024106
11.812971108458175,0.25399409296138714,0.4333907635299735,0.29039063861347286,-0.007876884986940773,-0.2123046984371683,0.9617544669905331,-0.3866242189538399,0.3344165779671453,0.9045880994759256,18.55003096550539,8.039412083645033,5.386755338372806,-0.14611646041947585,-3.9382587301317553,0.018718846003805793,0.018002933761068114,-0.007237159215938622,0.006259892424086706,0.016932845330965205,11.645930858566922
12.062713810871236,0.2697265827922834,0.7689544547496047,0.38739881673901067,0.008416972500215638,-0.30670404189322364,0.7185010902469616,-0.4843988557971535,0.2614643568364508,1.40069401743984,10.430737199352182,8.020761835764276,4.040855248744617,0.0877952281639236,-3.1991492589673176,0.01965563996594511,0.014122598745033315,-0.009521169509464614,0.005139249261904676,0.027531537309250734,11.385075952207094
5.711108059953734,0.3855532981149557,1.3730737048102597,-0.25136300725639105,-0.6540381484811926,0.34184017840833253,0.6467519446491117,0.5940230218193386,-0.5445304865447491,-1.1175520594226789,2.957226601308234,4.060490085421749,-0.7433373716434342,-1.9341390109589671,1.0108988689850735,0.08167727120303782,0.052824933984197596,0.04851817945398618,-0.04447576422783761,-0.09127860264097958,11.616657828450132
4.695938668675121,0.32917621365757926,2.468028689090996,1.2287007023557677,0.5935494188598567,-0.6502103621403313,0.1605255625763879,-0.06561063339840174,0.07225869639220142,0.786222682844232,5.8566763997109526,14.454445377208797,7.196102405795296,3.4762268734986734,-3.8080716827947905,0.015780091786263606,0.002533108111497003,-0.001035341817181672,0.0011402488614246933,0.012406666099724403,10.93671208123759
3.5594810691904395,0.37119342034422065,1.4596387234455392,1.2183206097121935,0.35926678676872126,-0.205264365667323,1.4305656560134903,0.2150094187683331,-0.532705601857301,0.3154757038586532,3.9196709927990523,5.721303564255718,4.77541595381814,1.4082076027734791,-0.8045687799615037,0.03267621538822027,0.04674547150288744,0.007025694078170102,-0.017406802984800678,0.010308552049035745,10.60766191479607
3.417077804147214,0.3488509364348912,1.7840020432897703,1.793299111299323,1.2570176009688616,-0.09352295826619153,1.365605999060225,-0.16257720549450225,-0.7482842382412672,-0.5925677865027063,3.6137438461877345,6.446926405524752,6.480523627831862,4.542539620050893,-0.33796801491172196,0.04577359990887899,0.06250870263414772,-0.007441743958608949,-0.03425166333937606,-0.0271239607782649,11.487253081282223
-6.890898651383319,0.4806639415877435,0.9475232302922107,0.2859413201522497,0.26087549041569585,-0.25194355382113504,-0.7504441366004925,0.3223790276740168,-0.68649004902761,-0.32489081242430495,16.60230369456599,15.731068426967472,4.747284635992772,4.331134118350222,-4.182843394426715,0.037796489457391065,-0.028364153897381453,0.012184795520764959,-0.02594691390067594,-0.01227973216659846,11.96622944448835
-5.609902648672999,0.4591810045913863,1.1230005992727128,0.6222413289203049,0.3136460349522891,-0.184259688581159,-0.9384885441802596,0.38732151523817754,-0.48653898012607844,0.44006681029298755,11.336772585278524,12.731202407086244,7.054208439130989,3.5557337705284207,-2.0889101860788415,0.023304069904468424,-0.021870602638119574,0.00902616766661512,-0.011338338404106906,0.010255347709704226,10.517947301094999
-5.027498919051247,0.4722305554882487,0.6940746471374899,-0.06114077296963316,0.1884279427463976,-0.06057658423022636,-0.13437845759451347,1.4997765498693891,-1.0883715152845264,-0.12395630032362276,16.58545828836855,11.511546109112958,-1.014047739806462,3.1251637847834743,-1.0046904110022634,0.03807814013208614,-0.0051168817390174785,0.05710870163274327,-0.04144316307477512,-0.004720025373977862,10.370773988171543
-3.6980406419209744,0.38214749648108515,1.5799091101813483,0.5189144542955577,0.7494089725679975,-0.012034453817600616,-0.579125179618721,0.4474896078655829,-0.6991875998841055,0.6470325216830506,12.016696103608373,18.98528764837158,6.235637301039493,9.00541988066701,-0.14461437429901625,0.06580834066791932,-0.03811126710971876,0.02944854855977191,-0.046012375763958085,0.04258013661014109,10.2072453956367
-3.6980406419209744,0.38214749648108515,1.5799091101813483,0.5189144542955577,0.7494089725679975,-0.012034453817600616,-0.579125179618721,0.4474896078655829,-0.6991875998841055,0.6470325216830506,12.016696103608373,18.98528764837158,6.235637301039493,9.00541988066701,-0.14461437429901625,0.06580834066791932,-0.03811126710971876,0.02944854855977191,-0.046012375763958085,0.04258013661014109,10.2072453956367
-2.5819877196425476,0.40829109403432035,2.014351907774057,0.20169714783375403,0.9146884884283493,0.0504877332466408,-0.5832306012209334,0.5699657483851294,-0.2946763538414552,-0.2833060125424556,9.458083382461178,19.051908305346778,1.9076684422162444,8.651199992532703,0.47751719083818606,0.1015287114111675,-0.05921465139752186,0.057867887982043904,-0.029918110488864183,-0.02876369438847157,10.045081817699979
-2.2558459954624386,0.3998549619985476,1.6657341994779367,0.582870286735593,0.4484498209375562,-0.6774538371705435,0.4715456037595449,0.6130756611494249,-0.4895816194138152,0.7665575940554388,6.849996155273504,11.410272862131455,3.9926592231619775,3.0718795492553514,-4.640556179993506,0.054254573781938646,0.025583505750721033,0.03326215869174229,-0.026562042092767843,0.04158925554478617,12.461078250120663
-0.3074802393321203,0.38473674866476776,1.9138253327425692,0.6684682686379473,0.6502336590820509,-0.3098431638213979,-0.29202792299192615,0.6903401590783768,-0.12327344158739795,0.8338969921709852,4.719516459304755,9.032330158112954,3.1548469963597445,3.0687884564316956,-1.462309911458147,0.04721444796099621,-0.013787937173260106,0.032594029516191864,-0.005820287492801107,0.03937198614168825,12.202824198757478
0.33681450083495185,0.3762431273462854,1.9607849704782625,0.9263532046925,0.8364743814080792,-0.21519356804222506,0.6065084227243775,0.6665102587325094,-0.6013299877473839,-0.8282994119370106,4.058109145574094,7.957079421202067,3.759242411994505,3.394504337230559,-0.8732789865408747,0.04566463722374775,0.027695987096856146,0.03043594917092629,-0.027459515742244964,-0.03782399215874719,11.393720240265287
4.044397483040157,0.4812037050266217,0.18588793939840428,-0.3753404511248091,-1.036819347303486,-1.3512659331170767,-0.6034609710119949,-0.3956621583586736,0.07450916909348941,0.11697914460855856,10.490444742868535,1.950047156624655,-3.937488262288158,-10.87669607122424,-14.175380604285381,0.011644963198493301,-0.007027280799161714,-0.004607471273123182,0.0008676565320439987,0.0013622178339578906,11.927936790064745
2.9675074019520853,0.42989664275128747,0.6223345728865927,0.1285507368742207,-0.5364572038000804,-1.2368048941712417,-0.46429049879372564,-1.1432063960122347,0.17847192304391574,1.1424378369557813,6.245853390451641,3.887010502058999,0.8029090557509081,-3.3506330451869393,-7.724902041586633,0.002681786904213294,-0.0012451281794156716,-0.003065835941638488,0.000478623665988936,0.0030637748300257764,10.489430948770137
11.143119303750902,0.2917759248112783,0.6706474924876504,0.19065175681176366,-0.33953388115927025,-0.24823007025161456,-0.26597577293834557,-0.23269094036499954,1.0375933067917886,-0.34632910117138327,14.870470043754462,9.972843446956652,2.8350812384584922,-5.049028408618616,-3.6912978236357,0.05203684672629883,-0.013840540529301549,-0.012108502798371824,0.05399308386975787,-0.01802187435451211,10.510870421185654
4.151056835494295,0.26677472965000787,1.7043116032593986,0.7100437663234768,0.6652464658037013,-0.3662537125594246,-0.24252128766746633,1.253249143909173,0.2816835967550913,1.722358829113845,10.870328585893356,18.526427140180378,7.718409050301472,7.231447673890501,-3.981298201324282,0.06526763834351719,-0.01582879169408429,0.08179661187898643,0.01838482312031243,0.11241429315636615,10.623927573977392
6.483833050992865,0.25237095642543933,1.5375136430922811,0.4994355962965288,0.38571889175090157,-0.5790456891477794,-0.30808334641876367,1.0752039289868256,0.7066529741262055,1.7991628811167146,10.59705985975059,16.293124111032107,5.2925489100445455,4.087486184920962,-6.136181829429551,0.07158102637827622,-0.022052922146709134,0.0769642008028322,0.05058294518121526,0.128785925652031,11.48532989955334
2.708432012138497,0.36448221665930414,0.8572946707533411,1.4751107006122208,0.5651881193106357,-0.9711596292807565,0.3653563446503347,-0.4242780795533012,-0.31316987841157823,0.39111978632918876,7.908210939017073,6.779667093212613,11.665486578842703,4.469626867734856,-7.6801352038098445,0.21130565662130743,0.07720186230709968,-0.08965235819003763,-0.06617456679177355,0.08264582326787469,12.00171179310169
1.298563384522573,0.33264157218145296,0.2742452306158428,1.1998207692935212,-0.05492790218953077,0.00867665573108653,0.788037596368852,-0.06380001730043777,0.4017384191319098,0.15734849617013474,9.339824071072018,2.5614022062825454,11.206114902019776,-0.5130169430432688,0.08103843805360694,0.16444043898895677,0.12958524828669635,-0.010491302852387025,0.06606204200078075,0.02587445578446914,10.174195411775228
1.8051301943662879,0.3558051871355922,0.5095616809361226,0.8963988138605158,-0.07389518050633265,-0.07502103811507763,0.6882174872086338,0.09953239492903929,0.36616816584816364,0.0833279209641381,7.913333260933183,4.032331398248842,7.093502548783473,-0.5847571897234235,-0.5936664761857798,0.16234141396085858,0.11172619998603872,0.016158229727690827,0.05944425779124505,0.013527572511736849,11.012068279297617
2.085592748313327,0.3030037259654841,0.15760836091734118,0.5232552204132235,0.9345388730403955,0.8670747331781812,1.6402660397790936,0.6833427342408721,-0.36262197509685706,-0.6205359814320477,10.483533153130557,1.6522924768875125,5.485563450750665,9.797269258408255,9.090006711515294,0.09385520651511502,0.1539475079031967,0.06413527344278042,-0.034033960359634415,-0.05824053268736441,11.06756205850069
2.085592748313327,0.3030037259654841,0.15760836091734118,0.5232552204132235,0.9345388730403955,0.8670747331781812,1.6402660397790936,0.6833427342408721,-0.36262197509685706,-0.6205359814320477,10.483533153130557,1.6522924768875125,5.485563450750665,9.797269258408255,9.090006711515294,0.09385520651511502,0.1539475079031967,0.06413527344278042,-0.034033960359634415,-0.05824053268736441,11.06756205850069
3.887919099391172,0.31032838943999286,0.5205236082277669,0.6309715537301799,1.0106516697210792,0.44071431944685713,1.2070864082252515,0.7484491551001541,-0.4157444002975396,0.03927811358442612,6.552883365208901,3.4109304935542486,4.13468299835851,6.62268251453586,2.8879495327126716,0.08807062732161168,0.10630885720378894,0.06591638660800081,-0.036614870139651555,0.0034592481033899262,11.024805576276215
