Intercept__0,beta_row__0,p_choose_last_seen_sd
39.74695404666556,-30.730729720525147,21.93549961439182
43.10716775627984,-16.399641847983393,22.848413602316334
44.61833604253578,-16.685109346229464,22.45273043997993
46.12347654616508,-20.58073883652522,19.93128148555893
44.86754043159089,-19.276387670370966,20.54301455721938
39.25099668796144,-12.757743687040422,21.492662574539715
41.83536147762511,-0.9629224526865721,22.535221390143167
47.46920608969029,9.691972497992976,21.352467867146256
46.33575563498537,13.527405560057634,20.356265066517324
48.55623036450488,17.891897251278795,22.487332259683445
46.74159324615663,13.802571410013392,21.81804982710614
50.21975726669362,12.165169015581018,20.448983520629167
42.351553259856686,-0.5549265827599834,21.902857722311612
40.73707477589319,-2.7092785555818146,22.321481738413606
46.392970190362696,-14.51903116223977,21.397562224945357
36.24534808509686,-56.61921513942454,20.91515268619
33.59630157950339,-49.27676427785819,22.126052755250814
44.4079154068321,14.232797849657086,21.722136039964436
52.40647360612125,14.16206084744175,20.237004728729584
52.56655850215168,9.934255975319019,22.137961159938186
44.69751119727068,-18.06106024214684,21.7250862938146
41.79684130069402,-18.549813385857558,22.875796696671102
42.33768378592646,-7.226593747731844,22.335021924570743
46.2665030648396,-0.1440039941174338,19.789853667918212
46.2665030648396,-0.1440039941174338,19.789853667918212
44.558129467861384,-7.416129268331348,19.705469589522174
42.79500462281675,-7.556845481603103,19.728727234096876
43.5602773611452,-9.417642013274167,21.67852558627481
39.91015521205977,-20.760967269039956,22.1708055168036
37.71401307450741,-21.206630086269968,22.37626909718531
41.72864694900122,-19.590048716504143,21.43551409654509
45.54025983651117,0.29818518281802353,21.16665890592277
40.15933247852684,-12.591984757707953,22.122925551188676
43.9393228593389,-12.839997025626616,18.455386952309645
37.41066368216746,-19.953593683420667,22.58442651553016
43.67067494936116,-16.738090405960907,20.37908826903825
36.0631494589954,-19.370823215210002,21.243920091813013
38.71259383764752,-22.25385329470113,20.446927953316113
42.56946433697634,13.390021101793682,22.12586375190764
52.9389198969521,14.978942004921851,20.183945388327434
44.62908347682924,19.53105693849648,21.642249633481818
46.5749324285613,12.633341655100807,21.37233963159583
52.51792327719038,8.681559378555995,22.386710951738493
50.86607509594362,7.967946400007597,21.39072942247568
38.02305660563295,-11.176009507799147,23.02469102203179
47.01058834158172,-23.35725474801707,23.01199257582304
42.30756494181221,-13.812027812742032,23.02184652383474
43.8835162783203,6.576181992741106,22.358937700512158
41.12484400143196,-2.948225093666509,22.141937980442254
40.410377221201244,-22.14143620498901,18.364844221752488
47.468882985359386,10.03733006395504,22.735414177693453
43.994845912494846,1.6713556604346644,21.95647666826118
40.01491269590319,1.9845837369548742,22.420554963374272
41.66070663248083,3.1926747651969194,22.197335505317863
45.26870751640783,15.266673094949585,21.535873163513294
51.65649698178116,19.276594820833633,21.09645869451314
43.2311571297519,-27.862969987148865,20.026354988614102
43.36659236072699,-27.88343027061327,20.305309105328003
36.830951123349294,-19.969772666421488,22.306389428230496
37.88429585785181,-23.138074479895902,22.010438378927255
44.75576357225306,-8.040396456737497,21.97458851721586
39.80135884716219,-8.474315888866446,22.859578756359625
36.36525811004615,-14.32975450288177,22.95167846320438
44.27657895792699,-26.083188228427822,22.791240790639
33.079749226439915,-11.024558558839555,21.52672984369158
35.441374803715505,-13.980338383644419,21.422571623830894
49.040978456454866,-9.330483607566514,21.082649038263682
36.825790500735955,-17.942636386235904,22.14145814226127
43.75050219161567,-11.0396173581265,18.42084422914601
39.162477792170606,-5.584537462654758,19.78621562445419
46.252243531997784,-10.21398289513521,21.502207272589736
43.457462652806676,2.595645200715093,20.977284383067357
42.96967730540278,8.524513300110508,22.81969529116698
50.564831904006766,3.7873963909672224,22.851275044442584
35.435191330329474,-19.031339661757066,22.655117904256027
41.09804559372521,-22.687491389660405,22.897807814896552
39.7433890409624,-23.72069825788314,22.990416009000715
35.6438526317165,-44.22966175335402,22.98176705574707
39.960129673685444,-41.942111274936885,22.963951649831984
30.281370291758588,-53.94568637913043,23.01500904337302
41.32568740293607,-32.956520892546635,17.69701954459433
33.67867045480329,-40.68373772604728,22.862442655742335
33.50038570957644,-41.68540154874249,22.899238803227654
34.34807956871555,-45.166219170996094,23.001607983635868
38.71281766121566,-23.596220387817105,23.040246119206905
39.70655081473027,-25.137899715657063,23.040537844433256
35.079688191063745,-17.544485018016424,22.988565593057924
44.77685143889841,-25.1634702076194,22.999058061300815
37.05878035425014,-32.73234618644197,22.912545083587727
41.47169366765022,-14.473718076531808,22.627420731823648
46.85652505590828,13.280660428271634,22.583283512916747
46.11581354863168,10.997356994515723,18.66100801281043
47.400215787536,-7.415810663375603,21.748717985811457
39.37634012703586,3.3592203386204518,21.178793219467053
41.396301740614426,2.5199118125328024,18.215646693804995
43.5386385950802,2.7500706045040317,18.312534442304838
47.07209466875991,4.913671689324677,22.340711314627995
47.45289973089086,5.383175634517429,22.046536835806645
43.271121456660715,2.217858287985517,20.23080760425668
43.91795447135288,-4.633771336409037,22.093862491904847
40.05828606975311,-8.932703132767138,19.956277077744915
41.59524870828919,-20.156982538643497,22.81048342762786
44.3637471196677,-4.141440531083251,21.039015471083733
43.14150844506811,-1.4230687775777442,21.465018484469688
46.90573752188201,-8.192700716813334,21.09244259910629
46.90573752188201,-8.192700716813334,21.09244259910629
43.21397660736373,-13.249548567178792,21.51723481689017
40.71507181487652,-22.697472573479594,21.475808339060592
39.74992454241656,-15.203929786264407,20.865482489433266
39.133656472852564,-17.844594567368254,19.855872265908236
39.24301551647652,-16.321234164667064,21.886703107462047
34.91073173533829,-44.534783430653185,20.708416007352362
33.64815058215225,-44.922383360168034,19.71852434380529
33.64815058215225,-44.922383360168034,19.71852434380529
45.15935512474695,16.218296996784677,19.756352550020182
49.67368286925876,15.118667410176023,19.60904475665728
45.30929607767815,18.60364055612743,22.44551785562305
41.600332717353226,-1.6434300035663707,22.99694101352658
46.49646693847682,-1.7636537620231276,22.685813986037818
44.075138289512935,-1.8008990520980865,22.924818503754647
47.67945769983829,-1.9985180085888892,22.75881469646858
39.63616329358773,-8.361555010432246,22.939072036627262
46.43776217395855,6.623487076284039,22.893701395208254
47.192118144608926,1.9648946126798377,22.530725348006147
45.49859315097416,3.3826892884759694,19.37058891811734
48.93106601252135,1.5776530038259178,20.07060445445407
42.342021596487726,-1.3624131678741906,21.695071290926634
47.39614668699707,10.467318611150535,20.978083799981757
48.478189026748375,17.62687920507078,22.04332109541281
50.064883921200575,21.543188111589323,21.62036053059144
46.353196402439764,14.17211775455671,21.46279231977506
41.418318961968886,13.86861306534707,22.556530561999892
47.54351885982445,7.042289383105159,22.230733267801384
46.39938151371672,7.087601264239167,20.92840392601122
40.61737252487175,-12.788205473207544,20.019342682336735
40.61737252487175,-12.788205473207544,20.019342682336735
40.61737252487175,-12.788205473207544,20.019342682336735
43.46854965900812,16.100471019420276,22.667446420055878
39.29087451686395,19.675658813183478,20.333203159457703
33.61623492791988,-10.815013222655153,22.891225465057673
51.867487864946874,-8.312312193797151,22.954200110338714
44.45140766353995,-21.893129340581833,23.0171221573411
36.772612659934275,-9.278229879432756,23.027127157052007
35.619858071330285,-13.251228301851022,23.0256615974034
48.81082150314334,-5.953487093164266,17.58887155167782
43.762902232185446,-3.806351005372988,22.23265161018673
42.01669300680648,-19.059855006082422,20.64567479706307
39.773596232474034,-22.776631729953923,19.324402897424825
41.37793676913475,-21.140375377439852,20.445715723466925
39.49939010063217,-21.053117128525173,22.813365168043873
44.70076670285284,-9.10750171740207,22.064339699297758
40.43331496623138,-11.140121066917825,21.41493372711949
45.3972750171683,-17.424047393201647,20.606257724016942
36.475751211651534,-19.368622576053,21.32837177448774
40.55472583403825,-31.588752084122728,20.51559343487118
40.26585914783851,-28.978120959883206,21.55428269276169
40.44690749973669,-28.430474514966694,19.672951838154713
36.75815979641968,-28.862817026317558,22.013415818650483
45.02691482137921,8.102260646706172,21.847139300257
46.22683507053664,5.4601079326196515,19.81778695965701
46.22683507053664,5.4601079326196515,19.81778695965701
44.72475947560275,11.829388916785781,21.761974692170458
48.237772836238015,1.98088219960243,20.802618009858463
39.4648598147896,-12.846398635002574,20.958335838384045
48.10230987925466,-3.5013132632617214,21.09438444677042
41.238700685471095,-31.30184409830625,20.405231022069994
41.238700685471095,-31.30184409830625,20.405231022069994
41.37703188102082,-36.15801347570872,21.936388508482302
41.125476726490234,-9.297528498802633,21.592358076524334
45.216303018542334,-12.749038863622454,21.705819815920364
46.592095000690655,-11.916020174137822,21.54466909350222
46.592095000690655,-11.916020174137822,21.54466909350222
45.81520148556077,6.520957141573381,21.917439152788216
41.1905430964727,3.391900893095599,21.655081813779677
44.40511933009658,-3.7321823522280404,21.257119940137876
42.57362623412909,-6.615491359884803,21.478809657797438
42.60022232645471,-7.73841921117075,22.260966142232682
44.42007558001894,-9.195898522756655,19.614588425232366
46.209906618196094,-10.325947455220746,21.59976665244588
45.97105485944015,-12.850254886497208,18.381700581823488
42.32909096749859,-11.694656250854477,19.339119199823696
40.6211307693021,-13.533197393740837,21.09449698770137
45.14697707728537,-20.596591667698032,21.310340817816147
45.14697707728537,-20.596591667698032,21.310340817816147
45.14697707728537,-20.596591667698032,21.310340817816147
49.798144474555414,14.618927854576427,21.481413445364133
45.19726096759988,16.67319771166638,21.578153907082278
47.97662055252337,12.578106055037514,21.16953534755567
47.97662055252337,12.578106055037514,21.16953534755567
47.91411851140369,19.143186689606345,20.680602283908563
47.91411851140369,19.143186689606345,20.680602283908563
49.24788996719488,20.075283028620817,19.5284841083764
42.72480642446905,-0.13687099758507593,22.84487582772963
33.67670490914124,-43.833197258677195,22.782069376289524
42.408579489644154,-35.18646954022542,22.256344794477222
44.1493795464898,-27.584647693009366,22.485606376645077
44.38019086375704,-26.961551645809344,22.736397015579843
34.65227940906711,-40.33617076951215,20.894786342069914
39.80946985884391,-33.71966971143995,20.150280869348595
37.948943502313355,-30.76361682475073,19.86062291803171
37.948943502313355,-30.76361682475073,19.86062291803171
40.39008734486272,-32.98706043572866,22.089834073781784
36.50557896515094,-29.863845493368476,20.91640272603879
40.97554858089049,-5.726225247321668,20.717404912789913
47.01764801124441,1.3870101927990857,21.49800182690621
43.59771748205581,0.36953409333223597,21.296833739435122
40.34280949910063,-6.269040209286419,20.79080612959927
39.16375251627654,-7.4040928831538855,20.33644425347619
39.62877908900999,-5.7917101964059166,22.204876895014518
53.44480637160938,32.779150504431755,21.102181912296423
50.68294580920667,31.78495695870866,21.931326308180495
47.01385156199549,20.433851699132234,22.770654988861885
43.936514441739554,15.436909688088242,20.999803524330215
45.39388385046562,11.983035227632708,21.73277030647582
51.87071967148661,33.76167639388977,22.293683629926
52.272663475841654,28.271864528109468,22.601224169146416
40.70169167466021,-6.0861327457887455,22.723275213688556
40.628563904020794,-10.990775188943562,22.785361959204437
47.02715451736388,-9.086232801628714,22.445770503852366
43.164924113858,-4.651294737453009,22.557771387724618
43.796739012671885,-11.395838497980208,19.28749204072397
43.55329914596862,-11.279865009107024,19.52187708519582
40.894644451016134,-13.89162013382003,22.11577554949928
43.0420111701018,-9.947281421958142,22.17949137173537
48.64117122304962,-14.506342494234827,20.926020441563743
41.13887485236284,-15.507507205903025,22.82329884462135
42.99179118439592,-18.475730255837718,22.963962927565284
41.472078243079125,-8.103705049060352,22.76594771949636
39.812362994390625,-34.34298773593612,20.919359344834994
38.15173712740267,-31.364080456612406,22.104713522702816
40.2808743793074,-37.17530274107222,21.85091529258131
44.306787689823935,-6.427394515440368,21.203510438239174
39.36729186829573,-13.993045464085757,21.70003453937539
45.96419364264085,-6.646633186966158,21.673470876514312
43.712587187692,11.064715943761422,22.364357313803293
51.66185462461337,6.637134069854376,22.08309711564046
51.89762762586295,11.32413127472643,18.919530012917676
45.690342145434165,8.04449587606674,21.021271588023133
40.68765005296177,-15.446679189003609,21.01023251213869
42.65498642047473,-0.674772185672377,21.364400950324395
43.27476151309606,-18.2241806212031,21.143065581658522
47.19046487796808,8.686520990377446,21.360812754223613
35.79630033853347,-31.018617578187765,20.355721321452226
52.89893690321968,4.103830601756645,20.083859824534855
47.84812256262685,12.59638792782509,19.474064223099045
43.338807332795724,-4.121420553790593,22.832710032798474
40.5838227962844,-22.447761105144167,19.508861869444193
41.949568276498084,-22.185064097949805,18.811546638301298
38.32003662210478,-36.17853028502908,22.06760370549831
36.2635647417738,-37.78367791504344,19.21572491601037
36.2635647417738,-37.78367791504344,19.21572491601037
36.70383347283393,-38.790278521206204,20.409416991646445
37.87275677023441,-33.37416027104806,22.97178086022407
40.48192861922456,-33.83851786559826,22.931192663867964
38.9012863434381,-31.5546117334805,22.733331514961282
36.72915921385713,-26.430838416990504,22.72718491398535
34.05135886296551,-25.56391444259361,22.496026364608877
43.991289292704984,-28.374705224922593,20.472455379385604
43.991289292704984,-28.374705224922593,20.472455379385604
42.9702302116677,6.81341260832264,20.756131993407053
47.574574052077544,6.215577763677741,21.743362965829792
45.27378271416871,1.7873460746206886,20.451128220624806
42.038551525482156,2.245880123086688,21.502469537097788
39.18674336132476,-31.810275006260397,20.873302707028405
38.3683399560802,-33.13032740717978,22.538558414399144
35.203543280959636,-31.97101047145972,21.55987762256126
34.821165996816994,-31.11765905755752,21.226050855911247
40.614612695358545,-36.59047114133842,20.479925550600296
34.05708359898911,-38.60962115861905,19.83932464947389
34.47501475079401,-37.26060155164237,20.002324627712827
34.02411117795991,-45.292193490851375,22.652105788595897
37.635588247252855,-28.354112272545816,19.685037651635593
40.174628722064725,-26.903515788201297,21.610302796840383
43.628886769004275,7.043146092124813,20.83117493530281
44.58377132670003,6.2761417154227646,22.076268333939115
46.13192616001007,10.874595019646176,20.543370284000652
50.573519564454564,3.588851927873372,22.161650981400726
36.47335008244029,-9.7687497976133,19.63518159266503
38.994023604527605,-14.391370322884043,21.363157799622893
43.28807682388943,-12.743509830829375,22.340576902618892
44.22730873430932,-19.1674546154548,22.28646083128708
34.61002248502319,-39.69524255881302,22.774073119501303
41.172985606769544,-28.91588045424767,23.02389865847188
39.62875127325273,-27.35761993831254,22.98876136549883
37.33770668802135,-17.75172449410999,22.986544198843834
47.52483599371648,-12.775347788935072,20.952521175584682
40.381947929647644,9.782022548687566,21.01367152773168
46.45898345364512,9.86878550373164,20.883763189150176
32.158868218198236,-40.07453145619405,20.854736493857846
35.915321313617234,-40.166396617578734,22.538033199102188
39.687825196889236,-29.794664842921044,22.30135016240329
39.687825196889236,-29.794664842921044,22.30135016240329
46.4490717016046,-3.680089051982244,21.61289231839608
35.24595813557185,-33.21431986723108,21.692395190458413
45.36331403656317,-2.806431288701604,21.719208119094656
47.91556189425194,-4.436714040696239,21.5417424516229
42.954086773237165,-30.45599229899062,21.59610964769693
42.66887535035085,9.831654684386567,21.714343975833696
52.37037064249955,8.334363040507753,21.81361526271818
50.36355070994579,6.092132100280123,21.74309529203968
43.41321164637766,2.60161955420927,22.63790818374781
43.18833421098482,6.099752821229494,21.403907027224363
51.86757542800602,25.585362377565573,22.80867878694102
45.1078739758112,15.455813832064091,20.773039203423604
45.1078739758112,15.455813832064091,20.773039203423604
49.288923205657305,9.032146232346792,21.66959953251661
43.96610164041452,9.41070832695678,22.134783832809546
46.10362132834137,1.084780399971402,22.109023164141806
46.74161831172135,5.226692560824306,21.9990245327379
45.96375734051316,-2.9997688651228813,21.11511525520674
25.85917723964186,-57.02522976758302,21.32207558378353
32.324085592325076,-55.563481052381434,17.848904934474398
41.218444755073705,-42.998622472024486,22.74644675596704
43.36804293311526,-38.468345964566886,22.922612814976524
30.695281038199326,-25.248811980237406,22.657207924353575
40.06768400730998,-31.646897971895893,22.224084455360355
39.40837535476628,-23.2384391754812,21.743832598418056
39.40837535476628,-23.2384391754812,21.743832598418056
42.12534349636308,-12.625032548897533,20.66948365454987
42.41252772587938,-14.968168874336767,19.217305888740707
42.68381377270192,-13.814776516280455,20.36726142912536
35.08073345311072,-13.119501017870192,22.01676983003971
37.308067459348806,-15.909285610330864,21.903878550627372
46.39927280328465,-7.056748647959372,22.962483883540887
37.45669032748089,-18.383769610743947,22.946093221720222
39.65278278062291,-16.933081337715706,22.85489641279892
47.67980142440661,5.88775660165599,22.773526367719743
46.14376468025551,10.973657899893073,22.70244002612388
36.06414475045299,-24.302791530812534,22.054335895507368
39.93091673969055,-27.354291848204532,22.40644026263803
40.800747280746585,-25.03132166592863,18.77320788096054
41.3584698428972,-15.276534263134309,21.932071294004803
44.00648090110273,-13.025117289363235,21.050631728991096
41.85889408570519,2.8003974180848763,21.692353784675436
47.42542065288714,-10.481751830754941,21.01464405803876
47.42542065288714,-10.481751830754941,21.01464405803876
37.4533844060813,-10.40713323500982,20.578558655300426
44.38046605026833,-21.980774655745584,22.324126789221978
40.54811532149918,-21.870910997050405,20.60048889721955
40.518649254990194,-23.020838387452685,21.83209239916229
38.18888889826676,-35.31087096484294,21.056881207203737
40.16554825571807,-48.55933856983428,21.677926110424643
35.41192545945469,-41.5446145341043,21.745796767815623
37.77971175752285,-39.013534954038754,21.72267159370656
36.02300100978161,-37.82829891914142,22.663769891070174
39.08725561031427,-36.79956939580882,19.24791303441385
35.33875602254138,-44.31050481305685,21.285569921917453
45.765942875751946,-10.170402559189416,22.845171519293885
39.93776891198537,-10.535433655795039,22.469727555301564
48.188396658649125,-19.63974057643626,21.897197707993175
34.953754826342795,-29.44607959473666,19.750616384219278
34.953754826342795,-29.44607959473666,19.750616384219278
43.924916020580056,-43.882593498733364,22.86927641999487
28.968048332893922,-42.53606438279234,22.80212495295745
36.18512130856022,-52.70145203607055,19.874834423346087
36.021055177857924,-52.71612715128921,19.667514816154814
33.38374081031945,-60.16740096177127,22.848419932675373
34.55192803200465,-41.15368166908053,22.914208245270505
39.01365016567577,-30.460496915048424,19.552564993303548
39.01365016567577,-30.460496915048424,19.552564993303548
39.01365016567577,-30.460496915048424,19.552564993303548
39.44335630331331,-23.70211169447906,22.56823118873274
33.53685543484603,-30.526480899062165,22.958175410287264
35.992616782416015,-39.166170649433546,22.090035931040738
40.24344089720696,-19.0672014099123,22.595837370914417
41.830539413583466,-12.069257489109052,22.937194945093886
37.76237241898917,-31.970389836769204,22.780436976643845
41.95372584500632,-18.466675408416982,20.746713921207853
42.31630356219444,-9.765057783569638,22.561463626379968
39.98159204800822,-25.908719456314277,22.656676852780315
39.36713385596842,-12.429526795642978,18.216907224553307
41.462443295855614,-9.531494999336159,20.859401916259067
50.31897588041913,17.418581814868624,22.229473140529297
56.138748146843305,36.79881950989759,22.28210258923206
50.542601986499115,49.98589230888331,22.760126492081554
61.08741377963574,41.867576641498935,22.72204853505152
43.19653371975574,-14.334857556358363,22.095132307318437
47.569516456191224,5.754894935734212,20.889016842924605
45.50465066616953,13.843604030632331,20.95822916779979
42.49533206716486,-4.982835833060815,21.75494091508085
47.002277287335474,-4.922212713735536,22.369064177855922
40.17009331475726,7.583507246063584,22.39181774249066
36.754533237617395,-31.796951888790154,22.36713174144748
43.74966822394273,-32.2612427675111,21.251262070368202
40.65951769647842,-2.8911058285166122,22.095253222140947
40.02044980741227,-11.086805250011338,22.25492234353812
46.36616057395295,-21.152594479559273,22.908058383623843
43.14265586144621,-19.105657272923334,23.01101854478113
46.00669453891213,-18.705183445436496,23.025452574767026
39.8520674593047,-17.391156608143504,22.9601712879451
46.96512936114093,-20.312638733594337,22.751648855768085
36.698316152428205,-18.662480652094,18.33243356880654
42.91396825615732,9.132098167376279,21.10307414782317
42.91396825615732,9.132098167376279,21.10307414782317
49.96927036907553,6.4474188275220845,20.57017664534075
47.454752299617894,12.65520198996213,18.7610300890864
40.0465404769224,-19.04897011612883,20.885721926838695
40.0465404769224,-19.04897011612883,20.885721926838695
40.0465404769224,-19.04897011612883,20.885721926838695
36.69318528813571,-26.289250882473155,20.725010900012702
36.69318528813571,-26.289250882473155,20.725010900012702
36.69318528813571,-26.289250882473155,20.725010900012702
33.73231300208014,-57.76318001163535,22.78120177959623
34.57095094848757,-58.58679381291799,22.51783923428618
39.44233595761632,-69.9173352666701,20.965709801814214
36.882178784028696,-63.64409473301194,21.282713739909408
28.358675992952364,-56.57835490901826,21.343665727179758
40.74645574284715,4.890870883396518,20.66947081838584
50.76754428540824,11.122650025325044,22.3156903349615
43.34697691318275,20.29786001502361,22.695338113463002
44.468761533104704,23.546597305849474,22.8247652921691
37.70991590338214,-36.01146790917592,22.650003770199834
37.386081025914116,-34.293510733665464,22.135073986726834
46.1624465541547,-20.68156218871483,20.89226003673158
34.55168977928324,-21.498398396643502,21.0036220907602
43.21524644971784,-20.83982145108005,22.108551424069333
45.47620492737515,-2.605933420819158,21.968440593800775
40.13071894266093,-14.992252794523045,22.673291801168276
42.45146967734966,-16.09639555124501,22.296316359872343
40.37704985800792,-16.38063105930037,22.710383288080706
38.33157688897076,-17.418440244244014,22.946901837775084
42.57707944899612,-14.534909829964592,23.031635492781465
43.015138026647485,-15.613992178389852,23.030260717652116
38.11175727975827,-12.695035576091248,23.038616410842305
41.89181105212493,-14.743768281719962,23.04253213025584
44.58249093052876,-1.1437854016178228,23.041406322220002
41.909070265889866,-7.146022728932667,23.04051083532663
41.37068797557062,-22.140510218400337,21.892955692873574
43.03606544975412,-34.449977143853566,18.52980436280984
34.79209710874806,-28.10688059241621,22.15321750644178
37.77095208861836,-24.608176503505646,22.615694359464694
39.302737368167826,-14.970847153949443,22.362324937691927
44.840171817211804,-6.711709900539278,22.20599840159679
46.935179575479225,-10.253946241929103,22.303383775774197
43.33737732197428,-8.943124733714395,21.65649105902912
43.76458559585159,1.734690823951187,19.4210180896048
43.76458559585159,1.734690823951187,19.4210180896048
38.502036178044605,-20.2954019287668,22.08381612332264
39.72798498933114,-18.098154764117147,18.73354366655919
40.78056014414936,-21.042371368372255,23.016482000880277
34.22325496903505,-40.03506914116358,23.036755392146567
33.78332783379319,-50.6871465223155,22.75368783893334
36.57187363484693,-49.42765597699077,20.74487428639943
32.878976276360866,-36.766241081198395,22.088075458683072
36.15012009480418,-36.36023178216929,20.748272187635806
36.559026369496856,-35.9909778871276,21.644895782755253
40.7150326809199,-17.576963329589518,21.57501990731594
40.50023807118667,-17.279484596531596,21.563968188692446
40.274857624610966,-14.095104731125414,21.52587912637998
44.542311924011514,-13.314222120826244,22.338336520353604
42.023176769691105,-23.344988171292073,20.514415781897707
49.13662262575586,14.239827207603522,21.413317227481468
36.47761179126002,-28.365122930582938,21.077973426847993
37.32719466903626,-36.80293985455893,22.239231084331344
36.83193729486478,-38.169982411430915,21.80685408802183
42.25520318737889,-22.028195362442954,21.04773410117936
42.86683634567511,-23.29213643426288,21.71961503984702
44.37229647075196,-24.16723198616673,17.83474447088025
44.37229647075196,-24.16723198616673,17.83474447088025
38.749565385960494,-17.796399662802635,21.78351782398607
40.40317511254337,-34.49219302009761,21.657676982220714
41.62138306308177,-5.7729886678829825,20.21215192817663
46.515194584536104,-4.7429572096929515,21.653268369461788
41.805659955384016,-6.097244064491678,20.49776795996349
50.625427280444285,-8.491151299130134,21.592720785397365
38.304963295901004,3.4874218866610125,20.903596513510752
40.636491320407735,7.815497339300443,21.6615845118883
42.37692000483496,3.2419245890600212,21.2653338758088
38.17417919561114,-4.127014607624877,20.739962751341658
45.6824488113069,-23.175711580156005,21.531506092121376
39.75124706297096,-20.896854484709316,21.955936005113703
42.45791820625994,-14.399312651131606,22.706144600501258
45.50955585405351,-4.925937234648313,22.72936050321422
44.15410473547124,4.446655653603759,22.648817151367428
43.921564974243296,-23.879448150189035,18.977357423544287
39.50990022409509,-17.949782653845034,22.52709000816558
37.69708397922314,-23.48493517597593,20.69621843978774
43.630594490929184,-16.59983884819703,21.381780612929745
41.69226526315764,-14.809841084000828,20.66818582385257
44.301045244147254,-18.263232241616812,22.170381982512357
44.38295592332513,-5.767067941126335,21.15816933734478
44.38295592332513,-5.767067941126335,21.15816933734478
44.61812220005609,-6.811735203998996,20.328766266188033
42.68087860125461,-8.382408788360912,21.506775975651873
41.80388531151471,-19.45399728855195,21.022835148077302
41.80388531151471,-19.45399728855195,21.022835148077302
37.265110707196165,-24.007211395415805,21.250888478318327
39.36258899627107,-25.76431964031081,22.624810868095246
40.12607355092056,-11.175230691566522,22.770247825970856
38.59432871343489,-20.82165535467213,22.265840819549535
50.33125156573491,-1.6212156634233024,20.25454899755035
42.73626124781532,20.358511109352772,22.771794584305987
