p_error,v,alpha,tau,gamma,zeta
0.05,5.119566016141597e-08,1.1110266065220757e-05,2.774198642485441,1.0,0.0
0.05,5.119566016141597e-08,2.4731280867770834e-06,2.774198642485441,1.0,0.0
0.05,5.119566016141597e-08,2.4731280867770834e-06,2.774198642485441,1.0,0.0
0.05,5.119566016141597e-08,2.4731280867770834e-06,2.5412744044223032,1.0,0.0
0.05,4.7842794423604334e-08,4.195163674989293e-06,2.5412744044223032,1.0,0.0
0.05,5.243100115969407e-08,4.195163674989293e-06,2.5412744044223032,1.0,0.0
0.05,5.243100115969407e-08,4.195163674989293e-06,4.182238085319208,1.0,0.0
0.05,5.243100115969407e-08,4.195163674989293e-06,4.182238085319208,1.0,0.0
0.05,5.243100115969407e-08,4.195163674989293e-06,4.182238085319208,1.0,0.0
0.05,5.243100115969407e-08,1.7803593766602081e-06,3.4741484752516145,1.0,0.0
0.05,6.338389800730577e-08,1.7803593766602081e-06,3.4741484752516145,1.0,0.0
0.05,6.338389800730577e-08,1.7803593766602081e-06,3.4741484752516145,1.0,0.0
0.05,5.0605018070330814e-08,1.7803593766602081e-06,3.4741484752516145,1.0,0.0
0.05,5.0605018070330814e-08,1.7803593766602081e-06,2.5120213186974065,1.0,0.0
0.05,5.301703624453307e-08,1.7803593766602081e-06,3.1809954985924755,1.0,0.0
0.05,5.301703624453307e-08,1.853797265409711e-06,3.1809954985924755,1.0,0.0
0.05,5.301703624453307e-08,3.649993507779544e-06,3.1809954985924755,1.0,0.0
0.05,6.405286731538547e-08,3.649993507779544e-06,3.1809954985924755,1.0,0.0
0.05,6.405286731538547e-08,3.649993507779544e-06,3.0131206920220874,1.0,0.0
0.05,6.405286731538547e-08,3.649993507779544e-06,3.0131206920220874,1.0,0.0
0.05,6.978820188755563e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,6.058645790108671e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,6.013125154348002e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,6.013125154348002e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,6.013125154348002e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.0131206920220874,1.0,0.0
0.05,5.96010664808807e-08,1.0486078913977541e-06,3.9417269390987744,1.0,0.0
0.05,3.9912548075890204e-08,1.0486078913977541e-06,3.9417269390987744,1.0,0.0
0.05,5.3562390664254095e-08,1.1992378003208383e-06,4.074618414209162,1.0,0.0
0.05,5.3562390664254095e-08,1.9169609997121757e-06,4.641518652248127,1.0,0.0
0.05,5.77227438838621e-08,2.673309074514742e-06,5.910517136931082,1.0,0.0
0.05,5.77227438838621e-08,5.480254930764367e-07,5.910517136931082,1.0,0.0
0.05,5.77227438838621e-08,2.8578822444727187e-06,7.603248841988528,1.0,0.0
0.05,5.77227438838621e-08,2.8578822444727187e-06,7.603248841988528,1.0,0.0
0.05,5.77227438838621e-08,2.8578822444727187e-06,6.857855864780271,1.0,0.0
0.05,5.473478431600302e-08,1.646705260104285e-06,2.085755893977038,1.0,0.0
0.05,5.473478431600302e-08,1.646705260104285e-06,2.085755893977038,1.0,0.0
0.05,5.473478431600302e-08,1.646705260104285e-06,2.5155303031647462,1.0,0.0
