p_error,v,alpha,tau,gamma,zeta
0.05,3.3817271277460996e-08,1.066830088470691e-06,9.98099419566309,1.0,0.0
0.05,3.3817271277460996e-08,1.066830088470691e-06,9.98099419566309,1.0,0.0
0.05,3.3817271277460996e-08,4.264298040752571e-06,9.974732156283768,1.0,0.0
0.05,1.7181777091797338e-08,6.873037991565642e-06,9.983073398587539,1.0,0.0
0.05,1.7181777091797338e-08,6.210553986858641e-06,9.853279627224865,1.0,0.0
0.05,1.7181777091797338e-08,6.210553986858641e-06,9.853279627224865,1.0,0.0
0.05,2.3474451601399392e-08,1.0661527221523415e-05,9.853279627224865,1.0,0.0
0.05,2.3474451601399392e-08,1.0967035132271263e-05,9.392387015310435,1.0,0.0
0.05,2.408459589284184e-08,1.1990882311080466e-05,9.392387015310435,1.0,0.0
0.05,2.408459589284184e-08,1.1990882311080466e-05,6.3013450165738085,1.0,0.0
0.05,2.408459589284184e-08,1.267174591365174e-05,6.3013450165738085,1.0,0.0
0.05,2.408459589284184e-08,5.004874871242444e-06,6.3013450165738085,1.0,0.0
0.05,2.408459589284184e-08,5.004874871242444e-06,6.3013450165738085,1.0,0.0
0.05,2.408459589284184e-08,5.004874871242444e-06,9.387335785408986,1.0,0.0
0.05,2.408459589284184e-08,5.004874871242444e-06,9.387335785408986,1.0,0.0
0.05,1.5880044580133353e-08,6.359531861164108e-06,9.387335785408986,1.0,0.0
0.05,1.1635397148468892e-08,6.359531861164108e-06,9.387335785408986,1.0,0.0
0.05,1.1635397148468892e-08,6.359531861164108e-06,9.387335785408986,1.0,0.0
0.05,3.742943816349511e-08,6.359531861164108e-06,9.72428841438777,1.0,0.0
0.05,3.742943816349511e-08,5.049470799225176e-06,9.72428841438777,1.0,0.0
0.05,3.742943816349511e-08,5.049470799225176e-06,9.753855505713137,1.0,0.0
0.05,3.742943816349511e-08,5.049470799225176e-06,9.753855505713137,1.0,0.0
0.05,3.742943816349511e-08,6.63597251198841e-06,9.966236368299183,1.0,0.0
0.05,1.5082192743419212e-08,1.214550166983106e-05,9.966236368299183,1.0,0.0
0.05,1.5082192743419212e-08,1.214550166983106e-05,5.6910281077957245,1.0,0.0
