,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
1,v,8.684547576021085e-08,4.505290903999152e-08,1.1565306000182062e-08,1.7389086797566017e-07,2.456652982755369e-09,1.7386246732177994e-09,336.32414638401883,336.32414638401883,321.096122340065,681.3197013298483,1.0136337868686942
2,alpha,3.4546055816060315e-05,1.6692294222765748e-05,2.5210113428900384e-06,6.25711755032156e-05,9.36796456325284e-07,6.630246021009381e-07,317.49843119260527,317.49843119260527,323.6127746403618,639.3649788256023,1.0106532263527834
3,tau,6.579478789687474,1.9832490391146331,3.5675105478902536,9.982874421772843,0.04739178721033612,0.035613468580553434,1751.2507382288195,1551.1697239419439,1687.15899036084,1789.8405215328687,1.0013136448273317
4,gamma,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
5,zeta,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
