p_error,v,alpha,tau,gamma,zeta
0.05,7.004894687085216e-08,2.5820766292870045e-06,3.9542950742007967,1.0,0.0
0.05,7.004894687085216e-08,3.65416695750263e-06,3.9542950742007967,1.0,0.0
0.05,7.004894687085216e-08,1.0825582402393641e-05,3.9542950742007967,1.0,0.0
0.05,7.004894687085216e-08,1.0825582402393641e-05,3.9542950742007967,1.0,0.0
0.05,7.004894687085216e-08,1.2394789909154324e-05,3.9542950742007967,1.0,0.0
0.05,9.421473101384436e-08,1.2394789909154324e-05,3.9542950742007967,1.0,0.0
0.05,5.983580284804587e-08,1.308722006473243e-05,3.9542950742007967,1.0,0.0
0.05,7.116509680851417e-08,1.308722006473243e-05,3.9542950742007967,1.0,0.0
0.05,7.116509680851417e-08,1.3460336410575845e-06,3.9542950742007967,1.0,0.0
0.05,7.116509680851417e-08,1.3460336410575845e-06,4.45940695290872,1.0,0.0
0.05,7.116509680851417e-08,1.3460336410575845e-06,5.7560584812001006,1.0,0.0
0.05,1.105974178068967e-07,1.3460336410575845e-06,5.7560584812001006,1.0,0.0
0.05,1.105974178068967e-07,1.3460336410575845e-06,5.7560584812001006,1.0,0.0
0.05,8.28023089084483e-08,5.523756048295119e-07,7.306418206558924,1.0,0.0
0.05,9.413127230144263e-08,5.111273841204466e-07,7.306418206558924,1.0,0.0
0.05,9.413127230144263e-08,5.111273841204466e-07,2.395087839758205,1.0,0.0
0.05,8.318721608241779e-08,5.111273841204466e-07,9.385447334212678,1.0,0.0
0.05,8.318721608241779e-08,5.111273841204466e-07,9.385447334212678,1.0,0.0
0.05,8.318721608241779e-08,5.111273841204466e-07,9.385447334212678,1.0,0.0
0.05,8.318721608241779e-08,4.131049662024753e-07,9.385447334212678,1.0,0.0
0.05,8.318721608241779e-08,3.3876715072364846e-07,9.385447334212678,1.0,0.0
0.05,8.318721608241779e-08,6.003179609788358e-07,9.468178713944566,1.0,0.0
0.05,8.318721608241779e-08,1.2195532906594339e-05,9.548252716515943,1.0,0.0
0.05,1.0135414194063994e-07,1.2195532906594339e-05,7.544036466178678,1.0,0.0
0.05,1.0135414194063994e-07,1.458873782055295e-06,7.544036466178678,1.0,0.0
0.05,1.0135414194063994e-07,4.3652127868063414e-07,7.5705181027774575,1.0,0.0
0.05,1.0135414194063994e-07,1.0240077828128498e-07,7.606818738091528,1.0,0.0
0.05,1.0135414194063994e-07,1.0240077828128498e-07,7.606818738091528,1.0,0.0
0.05,1.0135414194063994e-07,1.148190169010951e-07,7.606818738091528,1.0,0.0
0.05,1.0135414194063994e-07,1.148190169010951e-07,6.170343833734041,1.0,0.0
0.05,1.0135414194063994e-07,3.314914005536353e-07,6.170343833734041,1.0,0.0
0.05,1.051323199047698e-07,3.314914005536353e-07,8.231166157796428,1.0,0.0
0.05,7.803714399206237e-08,3.314914005536353e-07,8.231166157796428,1.0,0.0
0.05,7.803714399206237e-08,5.440355542538885e-07,8.231166157796428,1.0,0.0
0.05,7.803714399206237e-08,1.4006859786284079e-05,8.14786085122987,1.0,0.0
0.05,7.803714399206237e-08,4.139311944088634e-06,8.14786085122987,1.0,0.0
0.05,7.803714399206237e-08,4.139311944088634e-06,5.715636514350292,1.0,0.0
0.05,7.803714399206237e-08,2.929818572904848e-06,5.715636514350292,1.0,0.0
0.05,7.803714399206237e-08,1.9245546481144735e-06,2.5070577301525088,1.0,0.0
0.05,7.803714399206237e-08,1.9245546481144735e-06,2.5070577301525088,1.0,0.0
0.05,8.377498286506023e-08,1.9245546481144735e-06,5.005075313997858,1.0,0.0
0.05,8.377498286506023e-08,1.9245546481144735e-06,5.005075313997858,1.0,0.0
0.05,8.377498286506023e-08,3.382463542660597e-07,5.005075313997858,1.0,0.0
0.05,8.753829318691873e-08,3.382463542660597e-07,5.005075313997858,1.0,0.0
0.05,9.554836760813618e-08,3.0296968939601292e-06,4.388962768081036,1.0,0.0
0.05,9.039130551419384e-08,1.1964010028486486e-06,4.388962768081036,1.0,0.0
0.05,9.039130551419384e-08,1.1964010028486486e-06,4.388962768081036,1.0,0.0
0.05,9.039130551419384e-08,1.1964010028486486e-06,4.731977655654306,1.0,0.0
0.05,9.039130551419384e-08,1.1964010028486486e-06,4.731977655654306,1.0,0.0
0.05,9.039130551419384e-08,1.1964010028486486e-06,4.731977655654306,1.0,0.0
0.05,9.039130551419384e-08,9.959604853382094e-07,3.180045625181397,1.0,0.0
0.05,9.039130551419384e-08,9.959604853382094e-07,3.180045625181397,1.0,0.0
0.05,9.039130551419384e-08,9.959604853382094e-07,3.180045625181397,1.0,0.0
0.05,6.815542373376984e-08,4.251196944404241e-06,3.180045625181397,1.0,0.0
0.05,9.03027238669713e-08,8.432348891187155e-06,3.180045625181397,1.0,0.0
0.05,9.03027238669713e-08,4.379328744730368e-06,8.36137048663678,1.0,0.0
0.05,9.03027238669713e-08,3.650771746655623e-07,5.30233716461892,1.0,0.0
0.05,9.03027238669713e-08,1.9742951881357834e-07,2.5405500365588396,1.0,0.0
0.05,9.03027238669713e-08,4.015095678002744e-07,2.5405500365588396,1.0,0.0
0.05,6.324572010172592e-08,1.1091627804703923e-06,2.5405500365588396,1.0,0.0
0.05,6.324572010172592e-08,1.0828411901232417e-05,2.5405500365588396,1.0,0.0
0.05,7.01917489028834e-08,1.0828411901232417e-05,2.1277542679286054,1.0,0.0
0.05,5.6679906427749824e-08,1.0828411901232417e-05,7.345138069262536,1.0,0.0
0.05,5.6679906427749824e-08,1.0828411901232417e-05,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,1.0062168492164083e-05,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,1.0062168492164083e-05,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,1.0062168492164083e-05,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,1.0062168492164083e-05,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,1.934335356528836e-06,6.4002147769957585,1.0,0.0
0.05,5.6679906427749824e-08,2.9208624095092745e-06,5.754359892668348,1.0,0.0
0.05,5.6679906427749824e-08,2.9208624095092745e-06,5.754359892668348,1.0,0.0
0.05,4.943627380389212e-08,1.79431939048628e-05,5.754359892668348,1.0,0.0
