p_error,v,alpha,tau,gamma,zeta
0.05,9.657505438430912e-08,5.563925958782711e-05,4.967254137000122,1.0,0.0
0.05,9.657505438430912e-08,5.563925958782711e-05,4.967254137000122,1.0,0.0
0.05,9.657505438430912e-08,6.321866594991518e-05,4.967254137000122,1.0,0.0
0.05,8.772417174512882e-08,6.321866594991518e-05,4.967254137000122,1.0,0.0
0.05,8.772417174512882e-08,6.321866594991518e-05,4.967254137000122,1.0,0.0
0.05,8.772417174512882e-08,6.321866594991518e-05,4.967254137000122,1.0,0.0
0.05,8.772417174512882e-08,6.321866594991518e-05,3.6543969332175936,1.0,0.0
0.05,8.772417174512882e-08,6.321866594991518e-05,3.6543969332175936,1.0,0.0
0.05,9.805936206456504e-08,6.321866594991518e-05,3.979112908204656,1.0,0.0
0.05,9.805936206456504e-08,6.321866594991518e-05,3.0661872697949706,1.0,0.0
0.05,4.7975332707337935e-08,6.321866594991518e-05,3.0661872697949706,1.0,0.0
0.05,4.7975332707337935e-08,6.321866594991518e-05,3.0661872697949706,1.0,0.0
0.05,4.9054606782782e-08,6.321866594991518e-05,4.355199758304718,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,4.355199758304718,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,8.966574777678199,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,5.637216027192649,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,5.637216027192649,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,5.637216027192649,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,5.695576888245514,1.0,0.0
0.05,5.0576003018269316e-08,6.321866594991518e-05,8.491201211838622,1.0,0.0
0.05,8.433424068535869e-08,6.321866594991518e-05,8.537410204427427,1.0,0.0
0.05,8.433424068535869e-08,6.321866594991518e-05,8.537410204427427,1.0,0.0
0.05,7.545445573651103e-08,7.519915582848382e-05,8.537410204427427,1.0,0.0
0.05,7.545445573651103e-08,7.519915582848382e-05,8.537410204427427,1.0,0.0
0.05,7.545445573651103e-08,7.519915582848382e-05,3.5917842310663683,1.0,0.0
0.05,7.545445573651103e-08,7.63693124741153e-05,3.5917842310663683,1.0,0.0
0.05,7.045645309667235e-08,7.63693124741153e-05,3.5917842310663683,1.0,0.0
0.05,7.045645309667235e-08,7.63693124741153e-05,3.5917842310663683,1.0,0.0
0.05,7.045645309667235e-08,7.63693124741153e-05,3.5917842310663683,1.0,0.0
0.05,7.045645309667235e-08,7.63693124741153e-05,6.224575700574256,1.0,0.0
0.05,7.045645309667235e-08,7.63693124741153e-05,6.736970968663299,1.0,0.0
0.05,7.300526560861561e-08,9.822651381113195e-05,6.736970968663299,1.0,0.0
0.05,7.300526560861561e-08,6.639892693705948e-05,6.736970968663299,1.0,0.0
0.05,7.300526560861561e-08,6.639892693705948e-05,6.736970968663299,1.0,0.0
0.05,7.300526560861561e-08,7.055046037121238e-05,6.736970968663299,1.0,0.0
0.05,7.300526560861561e-08,7.055046037121238e-05,3.6862365738919287,1.0,0.0
0.05,3.791433419321173e-08,7.055046037121238e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,7.055046037121238e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,5.0895027744485996e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,5.0895027744485996e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,5.0895027744485996e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,4.898954606896996e-05,3.6862365738919287,1.0,0.0
0.05,9.556678123002572e-08,4.898954606896996e-05,7.335767569981204,1.0,0.0
0.05,6.571807474164722e-08,4.898954606896996e-05,7.335767569981204,1.0,0.0
0.05,6.571807474164722e-08,5.2809003849124594e-05,5.113951913093178,1.0,0.0
0.05,6.571807474164722e-08,7.479114586561376e-05,5.113951913093178,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,5.113951913093178,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,5.113951913093178,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,5.113951913093178,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,7.545877436027109,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,7.876105979234147,1.0,0.0
0.05,6.571807474164722e-08,8.787870172293051e-05,8.670472884571637,1.0,0.0
0.05,4.396366692888659e-08,8.787870172293051e-05,5.5403713175909886,1.0,0.0
0.05,4.1866278001393033e-08,8.787870172293051e-05,5.5403713175909886,1.0,0.0
0.05,7.410163598858197e-08,6.134487919472053e-05,3.3066777634440623,1.0,0.0
0.05,7.410163598858197e-08,6.917057051441914e-05,2.550742083144632,1.0,0.0
0.05,7.410163598858197e-08,6.426241655201912e-05,6.465450373165126,1.0,0.0
0.05,9.25898189171576e-08,6.426241655201912e-05,6.465450373165126,1.0,0.0
0.05,9.993400050652198e-08,5.560898701172802e-05,6.465450373165126,1.0,0.0
0.05,9.864417851160825e-08,5.560898701172802e-05,3.423431329106013,1.0,0.0
0.05,9.864417851160825e-08,5.560898701172802e-05,7.1834172685454405,1.0,0.0
0.05,1.6841215454503716e-07,5.560898701172802e-05,7.529354946326162,1.0,0.0
0.05,1.6841215454503716e-07,3.6109232350864456e-05,7.529354946326162,1.0,0.0
0.05,1.6841215454503716e-07,2.679020432566365e-05,6.081231216452644,1.0,0.0
0.05,1.6841215454503716e-07,6.204362685455774e-05,6.081231216452644,1.0,0.0
0.05,1.6841215454503716e-07,4.3363295105501584e-05,6.081231216452644,1.0,0.0
0.05,1.6841215454503716e-07,4.3363295105501584e-05,6.081231216452644,1.0,0.0
