,Unnamed: 0,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
0,p_error,0.050000004470348365,3.725476371840841e-09,0.05000000074505806,0.05000000074505806,3.7254763718408414e-11,2.6343864464297942e-11,10000.0,10000.0,10000.0,10000.0,
1,v,8.171151069363018e-09,4.784332365249962e-09,6.722663324992468e-11,1.6504925274491645e-08,1.7773920543449768e-10,1.2573122382890428e-10,724.5631048998703,724.5631048998703,719.9644241534978,917.4134774580476,1.0012007320219276
2,alpha,1.7903871230675048e-05,4.782632711463089e-06,8.958604615568123e-06,2.6703039224330555e-05,1.7917448849851228e-07,1.2674739607361465e-07,712.4948231825722,712.4948231825722,710.9013936849558,1085.3899421719896,1.003760560950176
3,tau,2.004974704382064,0.3730627221410002,1.3350950157632826,2.691450976464083,0.008198749554377353,0.005930508716774631,2070.467744408338,1979.1460476564216,2129.259372724851,1815.87065323796,1.0015067662906183
4,gamma,1.0,0.0,1.0,1.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
5,zeta,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,10000.0,10000.0,
