p_error,v,alpha,tau,gamma,zeta
0.05,1.6917404127533525e-07,8.177932812850554e-06,3.3801197533400176,1.0,0.0
0.05,1.6917404127533525e-07,8.177932812850554e-06,3.3801197533400176,1.0,0.0
0.05,1.8233197511972272e-07,8.177932812850554e-06,3.3801197533400176,1.0,0.0
0.05,1.8233197511972272e-07,8.177932812850554e-06,3.3801197533400176,1.0,0.0
0.05,1.8233197511972272e-07,8.177932812850554e-06,3.3801197533400176,1.0,0.0
0.05,1.8233197511972272e-07,9.179799194572405e-06,3.3801197533400176,1.0,0.0
0.05,1.8233197511972272e-07,9.179799194572405e-06,3.3801197533400176,1.0,0.0
0.05,1.099678750552438e-07,9.179799194572405e-06,3.3801197533400176,1.0,0.0
0.05,1.099678750552438e-07,9.179799194572405e-06,2.524149369240518,1.0,0.0
0.05,6.552345191107878e-08,3.104286016777555e-05,2.524149369240518,1.0,0.0
0.05,6.552345191107878e-08,3.104286016777555e-05,3.807216808105791,1.0,0.0
0.05,6.552345191107878e-08,3.104286016777555e-05,3.807216808105791,1.0,0.0
0.05,1.0895859651494293e-07,3.104286016777555e-05,2.20213446378938,1.0,0.0
0.05,1.5209092269230088e-07,3.104286016777555e-05,2.20213446378938,1.0,0.0
0.05,1.5209092269230088e-07,3.237901677926357e-05,4.594379294450615,1.0,0.0
0.05,1.5209092269230088e-07,3.237901677926357e-05,4.594379294450615,1.0,0.0
0.05,1.5209092269230088e-07,1.2076194367307096e-05,4.70309108427109,1.0,0.0
0.05,1.5209092269230088e-07,1.2076194367307096e-05,4.70309108427109,1.0,0.0
0.05,1.5209092269230088e-07,1.2076194367307096e-05,1.6491413072387855,1.0,0.0
0.05,1.5209092269230088e-07,1.2076194367307096e-05,1.6491413072387855,1.0,0.0
0.05,1.8606757308416144e-07,1.121368762517181e-05,1.6491413072387855,1.0,0.0
0.05,1.8606757308416144e-07,3.6078342780717187e-06,1.6250071783160724,1.0,0.0
0.05,1.8606757308416144e-07,3.6078342780717187e-06,1.6250071783160724,1.0,0.0
0.05,1.7980294419500172e-07,4.610315059071012e-06,3.479958724088918,1.0,0.0
0.05,1.7980294419500172e-07,2.0886436385202215e-05,4.5274871541204345,1.0,0.0
0.05,1.7980294419500172e-07,1.2784751875389895e-05,6.62186439959658,1.0,0.0
0.05,1.7980294419500172e-07,1.2784751875389895e-05,4.810962230762439,1.0,0.0
0.05,1.7980294419500172e-07,4.6487603719221984e-06,4.060493175301957,1.0,0.0
0.05,1.7980294419500172e-07,1.0425527458729775e-06,4.060493175301957,1.0,0.0
0.05,1.7980294419500172e-07,3.399967759081756e-06,4.060493175301957,1.0,0.0
0.05,1.7980294419500172e-07,3.994070107722188e-06,4.060493175301957,1.0,0.0
0.05,1.5415609759782919e-07,3.994070107722188e-06,4.060493175301957,1.0,0.0
0.05,1.5415609759782919e-07,3.994070107722188e-06,4.060493175301957,1.0,0.0
0.05,2.1531859713431554e-07,3.994070107722188e-06,4.060493175301957,1.0,0.0
0.05,2.1531859713431554e-07,6.751563102983606e-06,4.060493175301957,1.0,0.0
0.05,1.587335807216201e-07,4.2417933941783785e-06,4.060493175301957,1.0,0.0
0.05,1.1515462465711221e-07,8.103314041039526e-06,2.1292102301125917,1.0,0.0
0.05,1.3615956753906274e-07,8.103314041039526e-06,2.1292102301125917,1.0,0.0
