p_error,v,alpha,tau,gamma,zeta
0.05,5.2923814769408676e-08,6.341952277111822e-06,7.034320517878545,1.0,0.0
0.05,5.2923814769408676e-08,6.341952277111822e-06,3.2130337799942725,1.0,0.0
0.05,5.2923814769408676e-08,9.489323960076984e-06,3.2130337799942725,1.0,0.0
0.05,5.2923814769408676e-08,9.489323960076984e-06,7.047000064082858,1.0,0.0
0.05,5.2923814769408676e-08,9.489323960076984e-06,7.047000064082858,1.0,0.0
0.05,5.2923814769408676e-08,9.0700314251489e-06,9.831968009987373,1.0,0.0
0.05,5.2923814769408676e-08,1.824555290347693e-06,9.706000271421436,1.0,0.0
0.05,5.2923814769408676e-08,2.670526594532845e-07,9.706000271421436,1.0,0.0
0.05,5.2923814769408676e-08,1.096006934909925e-06,4.9565319722822885,1.0,0.0
0.05,5.104255152138417e-08,1.096006934909925e-06,4.9565319722822885,1.0,0.0
0.05,5.104255152138417e-08,5.858805731123003e-06,4.9565319722822885,1.0,0.0
0.05,5.049811031600271e-08,5.858805731123003e-06,4.9565319722822885,1.0,0.0
0.05,5.049811031600271e-08,5.859036775164701e-06,9.816154411668078,1.0,0.0
0.05,4.4219690316644165e-08,5.859036775164701e-06,9.816154411668078,1.0,0.0
0.05,4.4219690316644165e-08,5.859036775164701e-06,9.856623144634941,1.0,0.0
0.05,4.4219690316644165e-08,5.859036775164701e-06,9.856623144634941,1.0,0.0
0.05,4.4219690316644165e-08,5.859036775164701e-06,9.202828077514,1.0,0.0
0.05,6.11424610661879e-08,5.859036775164701e-06,9.202828077514,1.0,0.0
0.05,6.11424610661879e-08,1.2999251426033534e-06,9.202828077514,1.0,0.0
0.05,6.11424610661879e-08,1.2999251426033534e-06,9.202828077514,1.0,0.0
0.05,6.11424610661879e-08,1.2999251426033534e-06,7.331958719086435,1.0,0.0
0.05,5.196145893293576e-08,1.2999251426033534e-06,5.056504027378542,1.0,0.0
0.05,2.4347026759020405e-08,1.1302657401211216e-05,5.056504027378542,1.0,0.0
0.05,2.4347026759020405e-08,1.1302657401211216e-05,5.056504027378542,1.0,0.0
0.05,3.431700568375949e-08,1.1302657401211216e-05,5.056504027378542,1.0,0.0
0.05,3.792991786053326e-08,1.1302657401211216e-05,5.056504027378542,1.0,0.0
0.05,3.6578433000951086e-08,1.1302657401211216e-05,7.433906544166713,1.0,0.0
0.05,3.6578433000951086e-08,1.1302657401211216e-05,7.433906544166713,1.0,0.0
0.05,3.6939260292208415e-08,1.1302657401211216e-05,7.433906544166713,1.0,0.0
0.05,3.6939260292208415e-08,1.0319543457051243e-05,8.511724336778935,1.0,0.0
0.05,3.6939260292208415e-08,1.0319543457051243e-05,8.511724336778935,1.0,0.0
0.05,2.7375044347879793e-08,1.0319543457051243e-05,6.591624417561182,1.0,0.0
0.05,2.7367318312575227e-08,1.4392605484940313e-05,7.826841086533691,1.0,0.0
0.05,4.199457198627127e-08,1.4392605484940313e-05,7.826841086533691,1.0,0.0
0.05,4.199457198627127e-08,4.0692620150504875e-06,7.826841086533691,1.0,0.0
0.05,4.199457198627127e-08,3.953011184070736e-06,7.826841086533691,1.0,0.0
0.05,3.424239117564506e-08,1.2124397057162168e-05,7.826841086533691,1.0,0.0
0.05,3.424239117564506e-08,1.2124397057162168e-05,7.826841086533691,1.0,0.0
0.05,3.424239117564506e-08,1.2124397057162168e-05,7.826841086533691,1.0,0.0
0.05,3.424239117564506e-08,1.2124397057162168e-05,8.654005825788365,1.0,0.0
0.05,2.493508722940593e-08,1.2124397057162168e-05,7.82162609222269,1.0,0.0
0.05,2.493508722940593e-08,1.2124397057162168e-05,7.82162609222269,1.0,0.0
0.05,5.877741054615912e-08,1.2124397057162168e-05,7.677924852000398,1.0,0.0
0.05,5.936383216841851e-08,1.2124397057162168e-05,7.677924852000398,1.0,0.0
0.05,5.936383216841851e-08,1.2124397057162168e-05,7.677924852000398,1.0,0.0
0.05,5.936383216841851e-08,1.2124397057162168e-05,7.677924852000398,1.0,0.0
0.05,2.5508416559947263e-08,1.2124397057162168e-05,3.5917777767817043,1.0,0.0
0.05,2.5508416559947263e-08,1.2124397057162168e-05,3.5917777767817043,1.0,0.0
0.05,2.5508416559947263e-08,1.2124397057162168e-05,3.5917777767817043,1.0,0.0
0.05,2.5508416559947263e-08,1.2124397057162168e-05,3.5917777767817043,1.0,0.0
0.05,2.5508416559947263e-08,1.2124397057162168e-05,3.5917777767817043,1.0,0.0
0.05,2.522964064733357e-08,1.2124397057162168e-05,8.48662999798023,1.0,0.0
0.05,2.522964064733357e-08,1.2124397057162168e-05,8.31152153040873,1.0,0.0
0.05,4.703583803363896e-08,1.2124397057162168e-05,8.31152153040873,1.0,0.0
0.05,4.703583803363896e-08,1.2124397057162168e-05,5.7562948573406745,1.0,0.0
0.05,4.703583803363896e-08,1.2124397057162168e-05,3.9516691014009564,1.0,0.0
0.05,4.0567830659901255e-08,1.0585528794249878e-05,9.327422146185837,1.0,0.0
0.05,3.9718040561794746e-08,8.112167797489261e-06,9.327422146185837,1.0,0.0
0.05,3.9718040561794746e-08,8.112167797489261e-06,8.91983651913772,1.0,0.0
0.05,3.9718040561794746e-08,8.112167797489261e-06,8.91983651913772,1.0,0.0
0.05,4.4111733180824986e-08,1.1719872427238112e-05,8.91983651913772,1.0,0.0
0.05,4.4111733180824986e-08,1.1719872427238112e-05,8.91983651913772,1.0,0.0
0.05,4.574643653174089e-08,1.1719872427238112e-05,9.658841393604652,1.0,0.0
0.05,4.574643653174089e-08,1.1719872427238112e-05,9.49478948772892,1.0,0.0
0.05,4.574643653174089e-08,1.1719872427238112e-05,7.826384560241349,1.0,0.0
0.05,4.574643653174089e-08,9.360665631500334e-06,7.826384560241349,1.0,0.0
