p_error,v,alpha,tau,gamma,zeta
0.05,9.165609510906085e-08,1.5701368075910905e-06,1.086586608458354,1.0,0.0
0.05,9.165609510906085e-08,1.7544468336325848e-06,1.1489012358143638,1.0,0.0
0.05,9.165609510906085e-08,6.127957112844825e-06,1.1489012358143638,1.0,0.0
0.05,9.165609510906085e-08,6.127957112844825e-06,1.1489012358143638,1.0,0.0
0.05,9.165609510906085e-08,5.939117325033648e-06,1.1489012358143638,1.0,0.0
0.05,8.674434962314705e-08,5.939117325033648e-06,1.1489012358143638,1.0,0.0
0.05,8.674434962314705e-08,5.939117325033648e-06,1.2100337560824177,1.0,0.0
0.05,8.674434962314705e-08,5.939117325033648e-06,1.4183480828394934,1.0,0.0
0.05,1.232052149709145e-07,5.939117325033648e-06,1.4183480828394934,1.0,0.0
0.05,6.032925495623893e-08,5.939117325033648e-06,1.3040369663605078,1.0,0.0
0.05,6.631853746141086e-08,5.939117325033648e-06,1.3040369663605078,1.0,0.0
0.05,1.122367683386149e-07,5.939117325033648e-06,1.4723474045834006,1.0,0.0
0.05,1.122367683386149e-07,5.939117325033648e-06,1.4723474045834006,1.0,0.0
0.05,1.122367683386149e-07,1.9797931632439213e-06,1.4723474045834006,1.0,0.0
0.05,8.879313531613639e-08,3.4675100019177085e-06,1.4723474045834006,1.0,0.0
0.05,8.879313531613639e-08,3.4675100019177085e-06,1.4723474045834006,1.0,0.0
0.05,8.879313531613639e-08,3.4675100019177085e-06,1.7500973079346709,1.0,0.0
0.05,8.832835192997625e-08,8.828788336325504e-06,1.7500973079346709,1.0,0.0
0.05,8.832835192997625e-08,8.828788336325504e-06,1.173440394656786,1.0,0.0
0.05,8.832835192997625e-08,3.4920278504802658e-06,1.173440394656786,1.0,0.0
0.05,8.832835192997625e-08,3.4920278504802658e-06,1.2053514205575542,1.0,0.0
0.05,8.832835192997625e-08,5.645987001553028e-07,1.5876460996062547,1.0,0.0
0.05,8.832835192997625e-08,5.645987001553028e-07,1.5876460996062547,1.0,0.0
0.05,8.832835192997625e-08,5.645987001553028e-07,1.5876460996062547,1.0,0.0
0.05,8.832835192997625e-08,2.2950083253957402e-06,1.5876460996062547,1.0,0.0
0.05,8.832835192997625e-08,2.2950083253957402e-06,1.8482538819992855,1.0,0.0
0.05,8.832835192997625e-08,2.2950083253957402e-06,1.5835463680514952,1.0,0.0
