p_error,v,alpha,tau,gamma,zeta
0.05,2.3307945086418585e-07,2.879049609240842e-06,0.9439207065370216,1.0,0.0
0.05,2.3307945086418585e-07,2.879049609240842e-06,0.9439207065370216,1.0,0.0
0.05,1.8492403712280707e-07,2.879049609240842e-06,0.9439207065370216,1.0,0.0
0.05,1.8492403712280707e-07,1.7908290816688996e-06,0.9439207065370216,1.0,0.0
0.05,2.5717509320438753e-07,6.6941869195363174e-06,2.020834480213839,1.0,0.0
0.05,2.5717509320438753e-07,6.6941869195363174e-06,0.8068460638126767,1.0,0.0
0.05,1.892343452546856e-07,6.6941869195363174e-06,0.8068460638126767,1.0,0.0
0.05,1.892343452546856e-07,6.6941869195363174e-06,0.8081853639428848,1.0,0.0
0.05,1.892343452546856e-07,6.6941869195363174e-06,2.0011831262024544,1.0,0.0
0.05,1.8263566477237207e-07,6.6941869195363174e-06,2.0011831262024544,1.0,0.0
0.05,1.86198339439166e-07,6.6941869195363174e-06,2.0011831262024544,1.0,0.0
0.05,3.5899007231505275e-07,6.6941869195363174e-06,2.0011831262024544,1.0,0.0
0.05,3.5899007231505275e-07,6.6941869195363174e-06,2.0011831262024544,1.0,0.0
0.05,3.5899007231505275e-07,8.150948992599877e-06,2.0011831262024544,1.0,0.0
0.05,3.5899007231505275e-07,8.150948992599877e-06,1.9968931728777533,1.0,0.0
0.05,3.5899007231505275e-07,8.150948992599877e-06,0.7675569661860515,1.0,0.0
0.05,3.5899007231505275e-07,8.150948992599877e-06,0.7675569661860515,1.0,0.0
0.05,2.7538815228094357e-07,8.150948992599877e-06,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,8.150948992599877e-06,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,3.3660619232925785e-07,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,3.3660619232925785e-07,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,3.3660619232925785e-07,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,5.85231288197259e-06,1.2293137565465275,1.0,0.0
0.05,2.7538815228094357e-07,5.85231288197259e-06,1.2293137565465275,1.0,0.0
