p_error,v,alpha,tau,gamma,zeta
0.05,6.87520302233255e-08,1.2857385678458736e-05,4.731858282303508,0.6793233873261731,2.0942737663247795
0.05,6.87520302233255e-08,9.66452540032784e-06,4.731858282303508,0.6793233873261731,3.203003451702723
0.05,7.434265089499508e-08,9.66452540032784e-06,4.731858282303508,0.6793233873261731,3.203003451702723
0.05,7.434265089499508e-08,9.66452540032784e-06,3.9434905127198423,0.7949472052699955,3.203003451702723
0.05,7.434265089499508e-08,3.0780436119889782e-06,3.9434905127198423,0.7790232190410852,3.203003451702723
0.05,7.434265089499508e-08,3.0780436119889782e-06,3.9434905127198423,0.7790232190410852,3.203003451702723
0.05,7.434265089499508e-08,2.0959911871754746e-06,3.9434905127198423,0.7790232190410852,3.3870376918767984
0.05,7.434265089499508e-08,7.74589127367188e-07,3.9434905127198423,0.7790232190410852,3.3870376918767984
0.05,1.1066650938341804e-07,6.843176369053137e-07,3.9434905127198423,0.561005388023657,3.3870376918767984
0.05,9.749598346814133e-08,6.843176369053137e-07,3.9434905127198423,0.561005388023657,3.3870376918767984
0.05,8.720657491268206e-08,6.843176369053137e-07,3.9434905127198423,0.6399690720855041,0.6934224600893101
0.05,1.1174101380025554e-07,6.843176369053137e-07,3.97244653841484,0.6399690720855041,0.6934224600893101
0.05,8.23729848307441e-08,6.843176369053137e-07,3.97244653841484,0.6399690720855041,0.8648555251270112
0.05,8.23729848307441e-08,4.57853457162795e-06,3.97244653841484,0.6399690720855041,0.8648555251270112
0.05,7.834438630690938e-08,4.57853457162795e-06,6.458056220392951,0.4520276961180407,0.7400519794609937
0.05,7.834438630690938e-08,6.4241493295445725e-06,4.4282879669552315,0.4520276961180407,0.4279465122245447
0.05,7.834438630690938e-08,3.472178012603656e-06,5.239091131436928,0.4960125073060877,0.4279465122245447
0.05,7.834438630690938e-08,3.472178012603656e-06,4.215771953661669,0.4960125073060877,0.4279465122245447
0.05,8.642991573912207e-08,3.472178012603656e-06,5.505803151288365,0.4960125073060877,0.4279465122245447
0.05,8.642991573912207e-08,3.472178012603656e-06,5.505803151288365,0.4960125073060877,0.39650596153530665
0.05,8.642991573912207e-08,3.472178012603656e-06,4.470094306550495,0.4960125073060877,0.4651799853425167
0.05,8.642991573912207e-08,3.472178012603656e-06,4.470094306550495,0.4960125073060877,0.4197933836515989
0.05,8.642991573912207e-08,3.472178012603656e-06,6.471173148690504,0.4960125073060877,0.3451634937497547
0.05,8.625195329422561e-08,3.472178012603656e-06,8.000525704631478,0.4960125073060877,0.27039669607685085
