p_error,v,alpha,tau,gamma,zeta
0.05,6.422906314421459e-08,5.990396511408178e-05,8.395360512479208,0.640225978358018,9.028970463738787
0.05,7.436807097594088e-08,5.990396511408178e-05,2.464450867855002,0.640225978358018,9.028970463738787
0.05,7.436807097594088e-08,7.720011801673306e-05,2.464450867855002,0.7954731645058472,8.512524979959181
0.05,7.436807097594088e-08,7.720011801673306e-05,2.464450867855002,0.7954731645058472,4.278867168260772
0.05,3.872224064840078e-08,7.720011801673306e-05,7.191673835171465,0.6779143656724008,4.278867168260772
0.05,1.0055687026299538e-07,7.720011801673306e-05,7.191673835171465,0.5584672965372477,4.278867168260772
0.05,1.0055687026299538e-07,7.720011801673306e-05,7.191673835171465,0.652217290066618,4.278867168260772
0.05,6.754667606062978e-08,7.720011801673306e-05,6.869193984297429,0.652217290066618,4.278867168260772
0.05,6.754667606062978e-08,5.4532771540988866e-05,6.869193984297429,0.652217290066618,4.278867168260772
0.05,6.754667606062978e-08,5.4532771540988866e-05,7.008607414570888,0.661913729709908,4.278867168260772
0.05,6.754667606062978e-08,8.843206039339797e-05,2.569149878795564,0.661913729709908,3.287840049816995
0.05,6.754667606062978e-08,8.843206039339797e-05,3.364283333295628,0.6711879074740741,0.3788939024164759
0.05,6.754667606062978e-08,7.827928090116153e-05,3.4604627681829307,0.5435916316351328,8.878020388561698
0.05,6.754667606062978e-08,7.827928090116153e-05,3.4604627681829307,0.5435916316351328,2.54740029217999
0.05,6.754667606062978e-08,7.827928090116153e-05,5.141892894639568,0.5435916316351328,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,4.5408865027386796,0.5435916316351328,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,4.5408865027386796,0.5032598777575711,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,4.5408865027386796,0.5431190699991629,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,5.7941443521370255,0.5431190699991629,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,5.7941443521370255,0.5431190699991629,2.4516617783091084
0.05,6.754667606062978e-08,7.827928090116153e-05,7.805771237582995,0.5431190699991629,2.4516617783091084
0.05,6.754667606062978e-08,8.350271381489778e-05,9.760879200472953,0.5727671712547036,2.4516617783091084
0.05,6.754667606062978e-08,8.350271381489778e-05,9.827409049550543,0.5727671712547036,2.4516617783091084
0.05,6.921079441745825e-08,8.350271381489778e-05,8.618128715259905,0.5727671712547036,2.4516617783091084
0.05,6.921079441745825e-08,8.350271381489778e-05,6.712254804030682,0.6459829340633783,2.4516617783091084
0.05,3.395302449170416e-08,9.444744846684219e-05,4.551498479925822,0.6459829340633783,1.4759556037407615
0.05,3.395302449170416e-08,9.444744846684219e-05,4.551498479925822,0.6459829340633783,1.4759556037407615
0.05,6.303703966021677e-08,0.00011225767215472108,4.551498479925822,0.6459829340633783,1.4759556037407615
0.05,6.303703966021677e-08,0.00010425811344427625,3.473137474223395,0.6786788315954526,1.4759556037407615
0.05,2.4695332387304707e-08,0.00010425811344427625,3.0794987082409806,0.6786788315954526,0.5599827677911486
0.05,3.761824631618036e-08,0.00010425811344427625,3.0794987082409806,0.6786788315954526,0.5599827677911486
0.05,3.761824631618036e-08,0.00010425811344427625,4.036737357989944,0.6786788315954526,0.5599827677911486
0.05,1.6792744313272576e-08,0.00015198871006004799,8.296404051999186,0.591218586457097,0.5599827677911486
0.05,1.6792744313272576e-08,0.00015198871006004799,8.146873810035268,0.591218586457097,0.8039279739455663
0.05,1.6792744313272576e-08,0.00015198871006004799,8.12756309538929,0.591218586457097,0.8039279739455663
0.05,5.5315867217091134e-08,0.00015198871006004799,2.7210809609009345,0.591218586457097,0.21844090527347107
0.05,1.80825435910802e-08,0.00015198871006004799,2.7210809609009345,0.591218586457097,0.21844090527347107
0.05,1.80825435910802e-08,0.0001266879396421968,4.70325855565549,0.591218586457097,0.21844090527347107
0.05,3.166328169131466e-08,0.0001266879396421968,8.071827227849145,0.591218586457097,1.3924504880921773
0.05,3.166328169131466e-08,0.0001266879396421968,4.325294509290286,0.512863630210112,1.3924504880921773
0.05,3.4443628019831153e-08,0.0001266879396421968,4.3047752304401925,0.512863630210112,1.3924504880921773
0.05,3.4443628019831153e-08,0.0001266879396421968,4.3047752304401925,0.512863630210112,1.3924504880921773
0.05,3.6224401316735086e-08,0.0001266879396421968,7.1313359048235085,0.512863630210112,1.3924504880921773
0.05,1.904286962091704e-08,0.0001266879396421968,4.447227053541539,0.512863630210112,1.3924504880921773
0.05,5.4206038333187975e-08,0.0001266879396421968,4.447227053541539,0.512863630210112,3.186195804546644
0.05,5.4206038333187975e-08,0.0001266879396421968,4.447227053541539,0.512863630210112,3.186195804546644
0.05,2.761010562795279e-08,0.0001266879396421968,4.447227053541539,0.512863630210112,3.186195804546644
0.05,2.579133169258681e-08,0.0001266879396421968,5.527546347826298,0.4568895024811416,3.186195804546644
0.05,2.579133169258681e-08,0.00011556553395850108,5.527546347826298,0.4568895024811416,3.186195804546644
0.05,7.490284995541898e-08,0.00011556553395850108,5.841972896277374,0.4568895024811416,3.186195804546644
0.05,2.6590167083540102e-08,0.00011556553395850108,4.617575736651637,0.5128422729957484,3.186195804546644
0.05,2.6590167083540102e-08,0.00013820822963413922,6.33544780122206,0.5128422729957484,3.186195804546644
0.05,2.6590167083540102e-08,0.00013820822963413922,3.4154732862436927,0.5128422729957484,3.186195804546644
0.05,2.6590167083540102e-08,0.00013820822963413922,3.4154732862436927,0.5128422729957484,3.186195804546644
0.05,2.6590167083540102e-08,9.642995547786871e-05,6.184383820069317,0.5128422729957484,3.186195804546644
0.05,2.6590167083540102e-08,9.642995547786871e-05,5.745849599851702,0.6721032817987909,3.186195804546644
0.05,2.6590167083540102e-08,9.642995547786871e-05,5.745849599851702,0.7089344639971749,3.186195804546644
0.05,2.6590167083540102e-08,9.926612113424094e-05,5.609692921280952,0.7089344639971749,3.186195804546644
0.05,2.91666450310142e-08,9.926612113424094e-05,8.417761828440275,0.7089344639971749,3.186195804546644
0.05,2.91666450310142e-08,0.00013647609253947016,8.417761828440275,0.5567241134428729,2.4746109486602137
0.05,2.9907195189379974e-08,0.00013647609253947016,8.417761828440275,0.2391436448430634,1.7305269089179922
0.05,2.9907195189379974e-08,0.00013647609253947016,8.417761828440275,0.2391436448430634,0.8402697083190838
0.05,2.9907195189379974e-08,0.00013647609253947016,6.81181452788547,0.467929243655935,0.8402697083190838
0.05,2.9907195189379974e-08,0.00013647609253947016,6.81181452788547,0.4791014906343748,0.8360624305633264
0.05,2.9907195189379974e-08,0.00013647609253947016,6.81181452788547,0.4000986469434581,0.8028080421573451
0.05,2.9907195189379974e-08,0.00013647609253947016,6.81181452788547,0.4000986469434581,0.8028080421573451
0.05,5.724542512491858e-08,0.00013647609253947016,6.81181452788547,0.4000986469434581,0.8028080421573451
0.05,1.4584805567629045e-08,0.00013647609253947016,6.81181452788547,0.4000986469434581,0.030468969848106157
0.05,2.0360293663465498e-08,0.00015539719416373835,7.69867350084609,0.4000986469434581,0.4080704811494597
0.05,2.0360293663465498e-08,0.00018697911101809,7.69867350084609,0.4000986469434581,0.4080704811494597
0.05,2.0360293663465498e-08,0.00018697911101809,7.69867350084609,0.31341402206472113,0.4080704811494597
0.05,2.0360293663465498e-08,0.00018697911101809,7.69867350084609,0.31341402206472113,0.4080704811494597
0.05,3.7396407787098545e-09,0.00018697911101809,7.69867350084609,0.20595473001139303,0.4080704811494597
0.05,3.7396407787098545e-09,0.00018697911101809,7.69867350084609,0.25106007991360235,0.4080704811494597
0.05,3.0931906380281488e-09,0.00021939816857141192,7.69867350084609,0.25106007991360235,0.4080704811494597
0.05,3.323991446476183e-09,0.0002356970844062961,9.159541475025302,0.29241303411494896,0.4080704811494597
0.05,5.880239160340288e-09,0.00015043490928825617,9.159541475025302,0.29241303411494896,0.4080704811494597
0.05,5.880239160340288e-09,0.00015043490928825617,2.748269920189572,0.29241303411494896,0.12910843136309624
0.05,6.29767666101342e-08,0.00015043490928825617,9.27977058124984,0.29241303411494896,0.12910843136309624
0.05,2.118480211559617e-08,0.00015043490928825617,7.374704208391927,0.2678744204214537,0.12910843136309624
0.05,2.118480211559617e-08,0.00015043490928825617,7.836776657320723,0.2678744204214537,0.12910843136309624
0.05,2.118480211559617e-08,0.00015043490928825617,7.836776657320723,0.18600392443039446,0.12910843136309624
0.05,2.118480211559617e-08,0.00015043490928825617,9.811961458863404,0.3606700183360894,0.21043186743500836
0.05,4.290831577849055e-08,0.00015043490928825617,9.609023960538076,0.3606700183360894,0.21043186743500836
0.05,4.290831577849055e-08,0.00015043490928825617,9.609023960538076,0.3606700183360894,0.07302749298613835
0.05,4.290831577849055e-08,0.00015043490928825617,7.829734856534159,0.3606700183360894,0.07302749298613835
0.05,4.290831577849055e-08,0.00015043490928825617,4.236381451324773,0.3518998087824961,0.07302749298613835
0.05,1.0411268111055756e-08,0.00015043490928825617,4.236381451324773,0.29098173995312165,0.16342212641599865
0.05,1.0411268111055756e-08,0.00015043490928825617,4.625334592156079,0.29098173995312165,0.38828706058675977
0.05,1.0411268111055756e-08,0.00015043490928825617,4.9265028494708165,0.29098173995312165,2.4460143741544407
0.05,1.0411268111055756e-08,0.00012282437854093073,4.9265028494708165,0.2801965314809557,3.1800195801442714
0.05,2.2771625296297783e-08,0.00012282437854093073,4.9265028494708165,0.27985740077994364,0.35476318560697884
0.05,5.992316410871128e-08,0.0001264174785862143,5.902194064711133,0.4838179930432776,0.35476318560697884
0.05,2.1604298297288817e-08,0.0001264174785862143,5.902194064711133,0.35030104067725565,0.35476318560697884
0.05,2.1604298297288817e-08,0.0001264174785862143,5.902194064711133,0.4595906421938541,0.35476318560697884
0.05,2.1604298297288817e-08,9.842207603740112e-05,5.902194064711133,0.5800881774346698,1.9464380126731728
0.05,2.646073495269e-08,9.842207603740112e-05,5.902194064711133,0.5800881774346698,1.9464380126731728
0.05,2.646073495269e-08,9.842207603740112e-05,5.902194064711133,0.5995464115170429,1.71962057376812
0.05,2.646073495269e-08,0.00011008686042479182,5.902194064711133,0.5995464115170429,2.084012731368089
0.05,1.0542572873605106e-07,7.350779335742885e-05,5.902194064711133,0.5995464115170429,2.084012731368089
0.05,1.0542572873605106e-07,9.853822665705758e-05,5.902194064711133,0.4659858467568613,2.084012731368089
0.05,1.0542572873605106e-07,9.853822665705758e-05,5.902194064711133,0.2561573294794273,2.084012731368089
0.05,1.0542572873605106e-07,9.853822665705758e-05,5.902194064711133,0.2561573294794273,2.084012731368089
