p_error,v,alpha,tau,gamma,zeta
0.05,1.2083020312572018e-08,2.7162022758412646e-05,4.061895931364667,0.9641447857514402,0.49305502436719406
0.05,1.1496097500059978e-08,2.7162022758412646e-05,4.649841091588817,0.9641447857514402,0.49305502436719406
0.05,1.1496097500059978e-08,2.07046431852373e-05,4.649841091588817,0.9604090181870075,0.49305502436719406
0.05,1.1496097500059978e-08,2.5435716763877363e-05,3.5718466974972958,0.9604090181870075,2.40075335976521
0.05,1.1496097500059978e-08,2.5435716763877363e-05,3.5718466974972958,0.9203855016439965,2.40075335976521
0.05,1.1496097500059978e-08,2.6281133806228902e-05,3.5718466974972958,0.9203855016439965,2.40075335976521
0.05,1.1496097500059978e-08,1.9829441324983156e-05,3.5718466974972958,0.9203855016439965,2.40075335976521
0.05,1.1496097500059978e-08,1.9829441324983156e-05,3.5718466974972958,0.9203855016439965,2.3893738938892897
0.05,1.1496097500059978e-08,1.9829441324983156e-05,3.5718466974972958,0.9203855016439965,2.3893738938892897
0.05,1.1496097500059978e-08,1.7688444308571286e-05,3.5718466974972958,0.9203855016439965,2.3893738938892897
0.05,1.1496097500059978e-08,2.4844208238917752e-05,3.5718466974972958,0.9203855016439965,1.9797428823851826
0.05,5.722503740252265e-09,2.4844208238917752e-05,8.242139013870108,0.9859130786040079,1.5064877292449999
0.05,1.075135691595232e-08,3.6238417381632194e-05,8.242139013870108,0.7786340492188423,0.23744473742119548
0.05,1.075135691595232e-08,1.3898511735020612e-05,8.242139013870108,0.9544904396011552,0.2636133392526331
0.05,2.9808196651183135e-08,7.340914360332899e-06,3.284068293345008,0.9544904396011552,0.29853942038761805
0.05,3.297442636993513e-08,7.340914360332899e-06,3.284068293345008,0.7569643387283764,1.7545502603285212
0.05,3.297442636993513e-08,7.340914360332899e-06,3.0780595475627024,0.7569643387283764,0.6808791937676252
0.05,3.297442636993513e-08,7.340914360332899e-06,3.0780595475627024,0.8527437390377539,0.6808791937676252
0.05,9.751990805786639e-09,1.946549623618568e-05,3.0780595475627024,0.8325919309082738,0.20955007489112798
0.05,9.751990805786639e-09,1.946549623618568e-05,5.562949892591461,0.8325919309082738,0.20955007489112798
0.05,9.751990805786639e-09,1.946549623618568e-05,5.562949892591461,0.9816181705214133,0.20955007489112798
0.05,9.751990805786639e-09,1.946549623618568e-05,5.562949892591461,0.9993438451335581,0.021056787611631326
0.05,1.2233536389480342e-08,1.946549623618568e-05,3.51618443805445,0.9993438451335581,0.021056787611631326
0.05,1.2233536389480342e-08,1.0946941704947283e-05,3.51618443805445,0.9981648651629851,0.022919662941605686
0.05,1.2233536389480342e-08,1.016716576191048e-05,3.51618443805445,0.9952140255698545,0.022919662941605686
0.05,1.2233536389480342e-08,1.914673556258172e-05,6.812462912383758,0.9905665526261738,0.022919662941605686
0.05,1.2233536389480342e-08,1.914673556258172e-05,6.812462912383758,0.9905665526261738,0.022919662941605686
0.05,1.2954293272226801e-08,1.914673556258172e-05,6.812462912383758,0.9967516728534848,0.022919662941605686
0.05,7.3149149570478955e-09,1.914673556258172e-05,2.7066440778855028,0.9967516728534848,1.101641026627834
0.05,7.3149149570478955e-09,1.914673556258172e-05,3.8054961670615257,0.9955861076072334,1.2895743879054304
0.05,7.3149149570478955e-09,1.914673556258172e-05,8.529509922361282,0.9969566640832107,1.2895743879054304
0.05,7.3149149570478955e-09,1.914673556258172e-05,8.529509922361282,0.9706546274942189,5.180245931048169
0.05,9.936890420252103e-09,1.914673556258172e-05,9.162046917906322,0.8898013998237976,5.180245931048169
0.05,9.936890420252103e-09,1.914673556258172e-05,9.053860737708161,0.8898013998237976,0.4893351005702382
0.05,1.9746694400109314e-08,1.914673556258172e-05,9.602836674297658,0.8898013998237976,0.4893351005702382
0.05,1.9746694400109314e-08,1.7187065471394426e-05,9.24499605448864,0.8813750424022873,0.1504838173844866
0.05,1.9746694400109314e-08,1.7187065471394426e-05,8.323846870194968,0.8813750424022873,0.1504838173844866
0.05,1.9746694400109314e-08,2.4336839499427936e-05,6.53157206255411,0.9409204153255564,0.1504838173844866
0.05,1.9746694400109314e-08,1.9153426370085472e-05,6.53157206255411,0.9409204153255564,0.12965791226854884
0.05,1.9746694400109314e-08,1.9153426370085472e-05,5.596837575674087,0.6557303676739991,0.538081002210645
0.05,1.9746694400109314e-08,1.9153426370085472e-05,5.596837575674087,0.8419479712216792,0.4610083410298588
0.05,1.9746694400109314e-08,1.60740150827482e-05,5.596837575674087,0.8419479712216792,0.2845325960148637
0.05,1.8668539309695285e-08,1.60740150827482e-05,5.596837575674087,0.8290205135713199,0.9176758117959454
0.05,1.8668539309695285e-08,1.60740150827482e-05,5.596837575674087,0.9290012402119986,0.9176758117959454
0.05,1.8668539309695285e-08,1.585738682816227e-05,5.596837575674087,0.8519261006850611,0.9176758117959454
0.05,1.8668539309695285e-08,1.585738682816227e-05,5.487492470948151,0.8519261006850611,0.9176758117959454
0.05,1.8668539309695285e-08,1.585738682816227e-05,5.487492470948151,0.8519261006850611,0.9176758117959454
0.05,1.8668539309695285e-08,2.8989870823018804e-05,5.487492470948151,0.8519261006850611,0.9176758117959454
