,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-447.1030138062745,12.680832151807456,4.216920057828752,-7.948258002618687,log
1,1,-447.1030138062745,12.680832151807456,4.216920057828752,-9.93949920604815,log
2,2,-447.1030138062745,12.680832151807456,4.216920057828752,-9.012265651470237,log
3,3,-447.1030138062745,12.680832151807456,4.216920057828752,-7.925419526465311,log
4,4,-447.1030138062745,12.680832151807456,4.216920057828752,-10.677653619968977,log
5,5,-447.1030138062745,12.680832151807456,4.216920057828752,-7.695345327606384,log
6,6,-447.1030138062745,12.680832151807456,4.216920057828752,-9.889961800752632,log
7,7,-447.1030138062745,12.680832151807456,4.216920057828752,-7.632073600112747,log
8,8,-447.1030138062745,12.680832151807456,4.216920057828752,-10.555748609600796,log
9,9,-447.1030138062745,12.680832151807456,4.216920057828752,-8.284590160381939,log
10,10,-447.1030138062745,12.680832151807456,4.216920057828752,-14.845953106335273,log
11,11,-447.1030138062745,12.680832151807456,4.216920057828752,-9.169796685368306,log
12,12,-447.1030138062745,12.680832151807456,4.216920057828752,-7.8354849603610575,log
13,13,-447.1030138062745,12.680832151807456,4.216920057828752,-14.207270164731186,log
14,14,-447.1030138062745,12.680832151807456,4.216920057828752,-10.774816367221216,log
15,15,-447.1030138062745,12.680832151807456,4.216920057828752,-8.996022099113448,log
16,16,-447.1030138062745,12.680832151807456,4.216920057828752,-8.513019357453665,log
17,17,-447.1030138062745,12.680832151807456,4.216920057828752,-10.373990322617752,log
18,18,-447.1030138062745,12.680832151807456,4.216920057828752,-7.847030932410423,log
19,19,-447.1030138062745,12.680832151807456,4.216920057828752,-8.482316412450393,log
20,20,-447.1030138062745,12.680832151807456,4.216920057828752,-8.00322486967586,log
21,21,-447.1030138062745,12.680832151807456,4.216920057828752,-7.690639216517455,log
22,22,-447.1030138062745,12.680832151807456,4.216920057828752,-7.821208445193168,log
23,23,-447.1030138062745,12.680832151807456,4.216920057828752,-10.360400896483307,log
24,24,-447.1030138062745,12.680832151807456,4.216920057828752,-7.806324424799228,log
25,25,-447.1030138062745,12.680832151807456,4.216920057828752,-7.8908993606257996,log
26,26,-447.1030138062745,12.680832151807456,4.216920057828752,-7.994282306962846,log
27,27,-447.1030138062745,12.680832151807456,4.216920057828752,-7.551826921070497,log
28,28,-447.1030138062745,12.680832151807456,4.216920057828752,-8.38881499342651,log
29,29,-447.1030138062745,12.680832151807456,4.216920057828752,-11.5933107538884,log
30,30,-447.1030138062745,12.680832151807456,4.216920057828752,-10.516114317660863,log
31,31,-447.1030138062745,12.680832151807456,4.216920057828752,-10.63353991442049,log
32,32,-447.1030138062745,12.680832151807456,4.216920057828752,-7.919932784381349,log
33,33,-447.1030138062745,12.680832151807456,4.216920057828752,-11.501818557146356,log
34,34,-447.1030138062745,12.680832151807456,4.216920057828752,-8.163537153388662,log
35,35,-447.1030138062745,12.680832151807456,4.216920057828752,-8.281153758031929,log
36,36,-447.1030138062745,12.680832151807456,4.216920057828752,-7.959403151069893,log
37,37,-447.1030138062745,12.680832151807456,4.216920057828752,-10.934827302431207,log
38,38,-447.1030138062745,12.680832151807456,4.216920057828752,-10.697647193829663,log
39,39,-447.1030138062745,12.680832151807456,4.216920057828752,-9.118710204270373,log
40,40,-447.1030138062745,12.680832151807456,4.216920057828752,-10.785608484292393,log
41,41,-447.1030138062745,12.680832151807456,4.216920057828752,-14.43229311535913,log
42,42,-447.1030138062745,12.680832151807456,4.216920057828752,-12.70794907389578,log
43,43,-447.1030138062745,12.680832151807456,4.216920057828752,-10.555112947353672,log
44,44,-447.1030138062745,12.680832151807456,4.216920057828752,-8.675043159910738,log
45,45,-447.1030138062745,12.680832151807456,4.216920057828752,-10.00328220970948,log
46,46,-447.1030138062745,12.680832151807456,4.216920057828752,-8.509592377390879,log
