,Unnamed: 0,WAIC,WAIC_se,p_WAIC,WAIC_i,WAIC_scale
0,0,-456.2608112818583,17.21964018510527,7.644768106292562,-14.769177509774122,log
1,1,-456.2608112818583,17.21964018510527,7.644768106292562,-15.032368847858812,log
2,2,-456.2608112818583,17.21964018510527,7.644768106292562,-14.32314970089256,log
3,3,-456.2608112818583,17.21964018510527,7.644768106292562,-14.899807902413226,log
4,4,-456.2608112818583,17.21964018510527,7.644768106292562,-7.893091438963179,log
5,5,-456.2608112818583,17.21964018510527,7.644768106292562,-12.134569897344036,log
6,6,-456.2608112818583,17.21964018510527,7.644768106292562,-7.8053566854489835,log
7,7,-456.2608112818583,17.21964018510527,7.644768106292562,-8.276047811488215,log
8,8,-456.2608112818583,17.21964018510527,7.644768106292562,-14.914861517882589,log
9,9,-456.2608112818583,17.21964018510527,7.644768106292562,-9.940410057332524,log
10,10,-456.2608112818583,17.21964018510527,7.644768106292562,-8.889863596407489,log
11,11,-456.2608112818583,17.21964018510527,7.644768106292562,-11.774587639484745,log
12,12,-456.2608112818583,17.21964018510527,7.644768106292562,-14.457794297634447,log
13,13,-456.2608112818583,17.21964018510527,7.644768106292562,-7.813485709114093,log
14,14,-456.2608112818583,17.21964018510527,7.644768106292562,-9.751066425471489,log
15,15,-456.2608112818583,17.21964018510527,7.644768106292562,-10.161362882909538,log
16,16,-456.2608112818583,17.21964018510527,7.644768106292562,-13.474602288842759,log
17,17,-456.2608112818583,17.21964018510527,7.644768106292562,-9.093680791648172,log
18,18,-456.2608112818583,17.21964018510527,7.644768106292562,-8.973921353588246,log
19,19,-456.2608112818583,17.21964018510527,7.644768106292562,-13.83311601881026,log
20,20,-456.2608112818583,17.21964018510527,7.644768106292562,-14.205146197161286,log
21,21,-456.2608112818583,17.21964018510527,7.644768106292562,-8.608083778738694,log
22,22,-456.2608112818583,17.21964018510527,7.644768106292562,-8.591892264611749,log
23,23,-456.2608112818583,17.21964018510527,7.644768106292562,-8.46112752681157,log
24,24,-456.2608112818583,17.21964018510527,7.644768106292562,-7.904079394979044,log
25,25,-456.2608112818583,17.21964018510527,7.644768106292562,-7.727081535814966,log
26,26,-456.2608112818583,17.21964018510527,7.644768106292562,-8.793828663392654,log
27,27,-456.2608112818583,17.21964018510527,7.644768106292562,-7.7491594714944245,log
28,28,-456.2608112818583,17.21964018510527,7.644768106292562,-10.288820130930176,log
29,29,-456.2608112818583,17.21964018510527,7.644768106292562,-14.901736254425893,log
30,30,-456.2608112818583,17.21964018510527,7.644768106292562,-9.658032686663187,log
31,31,-456.2608112818583,17.21964018510527,7.644768106292562,-9.004315459397722,log
32,32,-456.2608112818583,17.21964018510527,7.644768106292562,-8.368688929561571,log
33,33,-456.2608112818583,17.21964018510527,7.644768106292562,-7.977623445105992,log
34,34,-456.2608112818583,17.21964018510527,7.644768106292562,-8.56576052896059,log
35,35,-456.2608112818583,17.21964018510527,7.644768106292562,-9.482936094661195,log
36,36,-456.2608112818583,17.21964018510527,7.644768106292562,-8.513798361111062,log
37,37,-456.2608112818583,17.21964018510527,7.644768106292562,-9.640046064786578,log
38,38,-456.2608112818583,17.21964018510527,7.644768106292562,-13.328876538219902,log
39,39,-456.2608112818583,17.21964018510527,7.644768106292562,-9.177259904538351,log
40,40,-456.2608112818583,17.21964018510527,7.644768106292562,-8.163912622680446,log
41,41,-456.2608112818583,17.21964018510527,7.644768106292562,-7.817398844084044,log
42,42,-456.2608112818583,17.21964018510527,7.644768106292562,-7.74442758153028,log
43,43,-456.2608112818583,17.21964018510527,7.644768106292562,-13.374456628887419,log
