Intercept__0,gaze_influence__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,gaze_influence|setsize_offset__0,gaze_influence|setsize_offset__1,gaze_influence|setsize_offset__2,gaze_influence|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,gaze_influence|setsize_sd,gaze_influence|setsize__0,gaze_influence|setsize__1,gaze_influence|setsize__2,gaze_influence|setsize__3,last_gaze_to_choice_sd
15.451454802156157,1.1077531228914044,0.7341042121991264,-0.5243748323149499,1.428147725468138,-0.10275138087371574,0.36192295802548,-0.6206698603895884,-0.19688048911648146,-0.6656974545285843,3.2006509006451154,2.3496113079425065,-1.6783407793244756,4.571002303773869,-0.32887129973598755,0.08379986054860862,0.030329093411875157,-0.052012047747371885,-0.016498557532703004,-0.05578535385705909,18.09205432641512
16.775228534681172,1.1386056393625956,0.8422014826760963,-0.2489711886398928,0.5405210580896556,-0.1858837298246182,0.20598065916851313,-0.08445701369640018,-1.4604810483950852,-0.49450148913399605,3.360461281208772,2.830185473509642,-0.836658039560885,1.816400087388285,-0.6246550768823017,0.1524194470490248,0.03139545817325841,-0.01287289132701723,-0.2226057138219589,-0.07537164353872303,17.24610686823314
21.781344734741847,0.9678543515311324,1.0671444261578287,-1.3457669761146798,0.021760557183978114,-0.9101308690014428,0.5911556144742681,-0.7868644134739412,-0.7780266605900857,0.3578892748171738,2.1953616223065358,2.3427679186452277,-2.9544451719296845,0.047772292121712336,-1.9980663810822645,0.07393609423334652,0.04370773721834135,-0.058177681423476256,-0.057524252493444485,0.02646093514798661,17.54836325407301
16.747211470935987,1.0758804496334948,0.6417583458824957,-0.608093869182527,0.6864133434407402,0.2142700571800691,0.0023098055875644743,1.4276455887850221,1.3492521295634436,-0.8822234614934594,4.386982075443989,2.8153823601530927,-2.667696904291128,3.0112830340201064,0.9399989001533219,0.014288996397539586,3.3004803719725584e-05,0.02039962267511246,0.019279458818704662,-0.012606087863104945,17.528948066163235
17.886374224568744,0.9736217016386594,0.515707688425324,0.42467491466357665,-0.055274680494257614,0.17576492885681635,-0.1209854635412238,0.28225602754604406,0.8513589428982177,-0.622434745624205,6.316143719419882,3.2572838773041557,2.682307795047524,-0.3491228260467459,1.110156551493263,0.08261868200211567,-0.009995659539190929,0.023319620983007015,0.07033815377296519,-0.051424738315793944,18.08486864989257
18.291837895574037,0.9673248682517763,0.45090948067496445,0.06752616006657462,0.2641734137483317,-0.14321655354835794,2.239747225200782,0.08301681786103893,1.3523379085708258,0.46140906029537637,5.149865348586458,2.3221231098771145,0.34775063184995525,1.3604575094803266,-0.7375459664626655,0.11342879240120698,0.2540518230384789,0.009416497398968597,0.15339405588756264,0.052337072512280244,17.604149663744774
19.74157306790469,1.0380988198466172,0.41632106932212526,-0.46367707135467945,-0.22873580062481863,-0.40955427817128465,-0.4972988463495462,-0.20415142266937486,-0.3516876688967703,0.4094591039461275,6.669693463071825,2.776733914596851,-3.092583931790594,-1.525597674197853,-2.731601491892117,0.09473092165154491,-0.047109578050942534,-0.019339452425943978,-0.033315697008074414,0.03878843829543239,17.855068552269987
18.179823728680184,1.1269994374970205,0.5100618233363317,-0.011786652989348695,-0.21319348884464379,-0.10633611703464446,0.5528234002531014,-0.37850793879044564,1.0544553472295428,-0.4806820584305158,9.61299977526853,4.903224193105213,-0.11330509253777715,-2.049428960352275,-1.0222090691569654,0.1478886297876211,0.08175629517796479,-0.05597702043145576,0.15594195647400733,-0.0710874109847822,17.57841944340201
17.441231276651727,1.1047368026271402,0.26712013551483427,-0.16067268231657175,-0.1832310518865488,-0.17636111578169233,-0.3893280646032028,-0.8300145978152309,0.709798130862206,-0.40898573964465423,10.17413134363998,2.7177153432588343,-1.6347049732237418,-1.8642167881270597,-1.7943211558738354,0.10277609860686807,-0.040013619558079874,-0.08530566215019811,0.07295028268846472,-0.04203395870652185,17.381049043423484
18.464496234897933,1.0994089918345478,0.09661192411482711,-0.058343507408398186,-0.21080804429086666,-0.3601509814643047,-0.11620383206734625,-0.6906111006124782,0.8330404196899445,0.044654837268291225,10.001254935862582,0.9662404829165958,-0.5835082914437775,-2.108344993483568,-3.60196178102563,0.0911544740900247,-0.010592499199344494,-0.06295229167706358,0.07593536135257034,0.0040704882067667215,17.186922843863325
15.904487768413704,1.1807223269681304,0.7988332143165714,-0.39762198657618875,0.0003769388677940244,-0.6823969023407995,-0.7521576437903364,0.26163226498640013,-0.3545175876207987,0.8692367575696968,10.557520914986545,8.433698367733133,-4.1979024395366125,0.003979539980406761,-7.204419568785022,0.07940601002403734,-0.05972583740247176,0.020775174256121683,-0.02815082711631468,0.06902262268484105,18.264851796167576
4.211943189306136,1.1160806206372815,0.5997871349150559,0.39342579777878056,0.9230785565722395,0.46272705771942235,-0.0468711123444574,0.5740406105576592,-1.1992460112287928,-0.765099308646359,22.516847255848273,13.505315302905172,8.858708595095052,20.784818863486016,10.41915447981632,0.06546263050213977,-0.0030683063086294968,0.03757820838215876,-0.07850579851423542,-0.05008541333935919,17.838232696144306
16.877315242037724,1.0367526482586122,-0.03842774180304187,-0.14580455263204323,0.1482319352986761,-0.05248718714987183,1.788049224584222,0.11713945267613982,0.07200662704229244,0.205985780294769,17.452168371199143,-0.6706474200716545,-2.5446056018217855,2.5869686928211926,-0.9160152274702033,0.1571086607755027,0.2809180190751032,0.018403622533923702,0.011312864741575663,0.03236215008090809,18.02839418126149
19.32386117727066,0.9421926261625737,0.1757614567469135,-0.24738960043911665,-0.07469553793198154,0.3179145481396496,0.45016505809482404,0.02784372260077688,0.8419971269336485,-0.6732402856179618,17.620726318059674,3.097044526600846,-4.359184443271809,-1.316189631079692,5.601885245298373,0.17570812204589184,0.07909765696852133,0.004892368208949261,0.14794573394154778,-0.11829378627157192,18.53265603114949
18.91718517763921,0.9523345511764114,0.20914706317232812,-0.09550236026245665,-0.13096926743390674,0.18613204590274554,0.011387674676062016,0.5942354344008257,0.24910154147974342,-0.8499170920878889,18.414367779168575,3.8513109411882533,-1.758615585651531,-2.4117162582962446,3.4275039487422436,0.208967430456773,0.002379653115934344,0.12417585181310484,0.05205410904584323,-0.17760499083489864,18.431388913506787
14.420061248997987,1.1854779900501164,0.3261122076238569,0.07032904860330935,0.3545676942393965,-0.36447017130135684,0.8089924532761389,0.2412423188947428,0.18524934972420748,0.8138503566044486,11.254271785567994,3.6701554171904642,0.7915022274020646,3.9904011973523392,-4.101846365557994,0.06671985986677822,0.053975863115865115,0.016095653710593863,0.012359810654010914,0.0542999817451763,18.994585357021517
15.982050114747977,1.2159612730233909,0.5132649756400658,-0.15121501211486002,0.503451373115001,0.11265263455908266,-0.8637832175239023,-0.2812670526732323,-0.12850001632062968,-1.4052610048541652,7.784059645073872,3.99528518410966,-1.1770666735326385,3.918895516721508,0.8768948265826095,0.09500940914529298,-0.08206753312656603,-0.0267230164865218,-0.01220871062578353,-0.1335130177661149,17.88939082577704
