Intercept__0,predicted__0,setsize__0,rt_sd
3562.49049324355,-516.9971286583478,90.43340992726196,2244.299721688897
3561.9192580360227,-515.0028647343072,87.74194628977628,2078.1957650072095
3546.1617495538744,-523.905688874922,83.57067989309971,2116.2249469558196
3545.4858398779515,-531.3837371338466,87.05786901258125,2126.0832158343806
3541.7747628206685,-539.0261553149037,90.65211189233376,2163.0046972850673
3545.1630383220245,-553.9969561590195,83.21661930598609,2122.4496229667634
3606.2108033231602,-424.87233767707085,87.12158947986883,2148.1509418797973
3603.792848126071,-435.36272632720636,85.21019688278338,2121.976679549763
3620.3026045904753,-434.0345550788563,80.635472196792,2163.2086261900217
3776.0876754408996,-591.7364423017458,80.5433183452417,2121.2389864113666
3738.0273578392976,-572.1055869906454,76.2809617279125,2182.3168524991756
3723.1558845555674,-568.8028622457895,76.78657254741772,2272.2334193644683
3707.093195026747,-575.4012373296185,79.44687167237534,2184.988045058215
3707.093195026747,-575.4012373296185,79.44687167237534,2184.988045058215
3708.462245472141,-569.9672996280798,86.77433766709085,2090.032782429699
3538.3270189636687,-200.47719380905212,82.88544359940667,2064.568817457866
3538.3270189636687,-200.47719380905212,82.88544359940667,2064.568817457866
3533.3214624738926,-203.0306636866723,84.05340698483336,2048.367798985452
3542.102332885493,-192.78461725470487,74.93558688407562,2181.5482754110217
3542.102332885493,-192.78461725470487,74.93558688407562,2181.5482754110217
3542.8110351616856,-192.0681374928719,82.45433348737677,2206.931499207356
3558.7040305041296,-167.83004444090756,74.50557562048714,2304.6588511566347
3547.4403653407308,-149.9666706793219,82.53356466683276,2242.0600030715955
3558.7776915651366,-137.1594663055099,75.483208203419,2229.6710010896795
3559.3235147190903,-139.29174430566292,77.46597942625912,2089.0501262521357
3638.323061641447,-293.4185891413227,81.27128283581764,2167.3319397198766
3651.8750624449617,-312.4609894785344,77.48397573189311,2133.1313827970826
3644.468968452589,-294.9427094914573,70.57015357469344,2136.348325125377
3619.3575912669157,-378.38538679558303,83.12012368802286,2176.5511940324063
3620.930992092379,-376.56121959252954,88.17600870391712,2262.3664935082375
3607.0528204871334,-374.4020930151461,87.83177422460857,2269.4923609061016
3608.6232739019338,-366.37281650457913,75.8156023626115,2171.010571194882
3598.6964295438415,-360.5054276009362,73.1302735260819,2128.6340331478677
3686.9113803679625,-396.76986790678643,75.28749614604213,2224.0535331115148
3701.810120026523,-387.55420428551537,84.48383228688807,2294.797712252765
3668.964533787613,-415.3543361128276,70.88010421072671,2295.2102500900237
3670.6767363786935,-413.70190097623555,69.86136860251396,2298.2324379498236
3662.4500906118697,-402.66542397037955,75.26684017137823,2304.755051775552
3683.1959499008562,-402.1071973173752,82.86744694276203,2136.261035304535
3687.805507289051,-385.9200750218503,79.79774033327983,2125.4364810114525
3707.152010179088,-359.16689227840953,74.75369374108139,2193.2426663842307
3657.4652498604814,-452.322040287583,80.62227074022344,2168.3043717976
3439.523002640331,-246.0808577008883,82.55344096014481,2124.0846977339475
3449.2514394499112,-256.4989773880011,82.77355039954475,2137.0166496002075
3792.4125830770677,-255.63801126925668,71.84441459650452,2156.487785867859
3724.4833878572153,-285.4512827896494,72.12248481319715,2121.5408436264756
3738.586132592106,-260.88861418560026,74.69090388950687,2173.4442222496837
3281.132523479101,-386.42037239018333,89.70392379311359,2157.3078944676513
3341.5082248502754,-496.8939330346431,93.83866678902761,2165.3802068248515
3335.495954435004,-500.1529275573251,87.87989584756988,2111.212245364852
3130.647895143285,-110.24378371344606,88.01656447806805,2123.1818026725095
3160.7464385212265,-107.37435275806111,88.16376270704399,2127.2382900937805
3160.7464385212265,-107.37435275806111,88.16376270704399,2127.2382900937805
3185.688202916913,-118.11251789122822,93.13759135797224,2231.714180911378
3170.4472240715636,-101.94832649838936,89.11200397005221,2102.2528015550533
3218.5448204085637,-165.969422078362,94.99026454041902,2152.700280363264
3218.5448204085637,-165.969422078362,94.99026454041902,2152.700280363264
3248.5653950124374,-441.2122223303674,88.39296992512872,2124.1677905305214
3250.9255528262283,-443.6547758946102,99.09874156852784,2208.917769815302
3280.84654848681,-396.52737519578784,93.15543612921388,2179.323700147918
3246.6539068310562,-393.3538154516774,91.68371898063025,2103.769241867317
3249.943766230543,-391.6547665212997,96.92841289266788,2186.7526303095183
3283.0072295721884,-426.49846122261334,94.25614078627603,2218.7936460452693
3282.515738117416,-421.13277229716186,92.1643149403104,2247.719029240352
3285.980477373997,-430.18193872335155,94.51135279263359,2225.7591250415135
3293.4921548925095,-428.32863090223384,90.0705428253109,2138.235585047796
3287.6522138498053,-403.94571493450496,97.78415445550874,2274.6164084898624
3266.260332301173,-411.70170117393496,94.89884272051505,2285.3124322219046
3268.1230588004587,-421.6263054621037,94.27992531030921,2048.633418643651
3250.3011222718965,-439.0893800273216,94.46431774816747,2202.329642780039
3249.460257862603,-441.47917631322724,96.48431536867831,2044.4789230146696
3177.1685960374834,-291.7826060575703,92.90359757586623,2299.040010556053
3173.3956174589052,-294.67515037742317,95.03933141026322,2276.0454234197828
3146.1835634779686,-309.56760570198037,92.61209761989086,2041.418724373371
3146.1835634779686,-309.56760570198037,92.61209761989086,2041.418724373371
3144.9299096991103,-305.88149878219195,89.40264065671809,2106.0607551554926
3263.6152931969227,-256.62884638644374,98.5360314257723,2213.101412042092
3270.209323408933,-248.05210144198827,98.42311822104364,2207.276878956701
3313.056334053663,-380.6400603769198,84.76327529350492,2191.362747253176
3290.385788075918,-371.64116822794705,91.10578798958967,2082.8961707585045
3309.6077744561526,-349.9613194540772,89.93143047052426,2044.8273678675428
3315.7634250538617,-365.0591982129176,92.15250998355775,2188.095458815081
3289.723886436616,-413.4859418983869,93.39938492185568,2221.0526995639143
3295.8441552512813,-434.4376778585691,86.28307094255608,2136.478587710563
3399.7764503852527,-43.48620217250851,88.34696191733302,2117.0763417680446
3446.319557693861,-6.78422623878467,87.38620040549084,2195.7362611660874
3451.220635002408,-32.864884156149074,71.92551519501974,2171.8163636904783
3451.0634195593875,-6.808148698384583,83.68484994111614,2130.0961629707726
3451.0634195593875,-6.808148698384583,83.68484994111614,2130.0961629707726
3451.0634195593875,-6.808148698384583,83.68484994111614,2130.0961629707726
3406.7420889031755,10.821291796124482,84.60460082020028,2034.4339220670597
3406.823298096323,12.126324501186437,79.79097352981027,2041.496632365926
3337.508691240938,-57.94032144336993,82.88338486301133,2244.727514725756
3333.982131330732,-71.36301589724428,82.94776346919518,2304.1065346162413
3335.6721867383253,-78.4922500712405,86.01656935130882,2305.3622894880373
3324.467524359501,-77.72821366939758,85.1528031015105,2264.128770974383
3325.2478303530606,-84.95194116181811,83.10886112071609,2314.2935569312604
3320.330473047977,-78.60479528108837,88.66125128904743,2311.9411404274992
3512.912727104781,-187.3689375442663,81.58042688028165,2185.9664807675126
3840.827303971373,-305.64072457251655,70.55551378546134,2196.9373931974746
3844.8631130193944,-278.53682005714,73.4311069499527,2271.9283776080697
3825.710441228427,-255.8513513536562,70.45223339374257,2069.7058182770447
3835.417004231721,-207.12429647581092,73.1227985719351,2231.3680325086157
3834.0086939441003,-208.48441303296755,72.73339565583757,2173.524759213978
3773.9921575324624,-274.80590686992895,70.9474654402376,2185.312531158941
3753.554651194591,-299.7672904980721,70.70349266537468,2158.77763771724
3760.150328433047,-228.10107630742579,69.88315779941183,2114.877457370474
3784.748527795928,-239.09726674953941,71.0216410897925,2257.6621141697847
3791.7864448348405,-213.58902256873355,69.82500567088186,2215.499158693777
3795.3909745022684,-206.34392541326568,70.4173725169628,2028.1241878492206
3813.9566662951347,-141.87516879591163,62.87343092967084,2112.7287874257495
3881.034947747374,-223.37671879608072,59.997298993676544,2169.4611705379407
3859.0767859821267,-259.46917159346754,68.70257817597428,2175.9476972709417
3836.2216803423134,-247.1969975466463,68.4466591280011,2271.189209676426
3834.2887262454415,-245.40588958368429,69.48185373338866,2262.2966929654867
3869.055407730382,-255.8663984435228,65.35235632169321,2220.7619614234113
3880.477815490324,-261.96577807018593,58.42310533201497,2147.142179693778
3828.7585878919595,-414.27962331425533,79.45227448984024,2147.6640240399597
3830.6757073914564,-417.4159122439947,76.40085794445908,2218.6811161127052
3831.7328904848687,-420.4176328822038,80.05972408261594,2115.840891825032
3777.0970918826897,-385.8953679342913,78.53082567912871,2186.499172970877
3775.4898841518893,-385.1886674205407,71.74815150719434,2152.1653802697283
3952.9362088089256,-453.89819909199235,71.44469763692967,2114.6413909136927
3919.847660416645,-457.2912411926996,75.95722467119049,2145.379225602738
3919.847660416645,-457.2912411926996,75.95722467119049,2145.379225602738
3919.0533340111197,-457.61026524443037,74.69374540674623,2171.0118761857943
3918.489791870601,-462.22219088796396,69.58136235508485,2211.5943942126673
3913.871152270598,-480.3442651900034,77.96366668645358,2144.7775900341535
3907.34626179089,-479.44116175631996,75.581495376572,2245.1249748538617
3907.581891351412,-478.4449811717058,74.35748626285795,2244.29408008136
3903.046659555299,-482.68985279730555,74.27847674661709,2241.5579406475013
3898.3323752683814,-466.8854469511154,71.17467772171725,2228.31023374824
3828.879125843309,-432.1164979032726,68.85715396386456,2146.5657824580107
3847.0366990395974,-476.1076668086244,75.9235056003524,2137.3254872882767
3854.322479020826,-425.9920972362295,68.9209742762463,2200.730004952058
3838.759726648188,-430.14514415633016,73.5814661874795,2218.2346624882666
3838.691168252755,-433.95818138072394,66.29261401877385,2214.5456690285537
3531.527810072011,-660.9283197120824,85.00763778232802,2200.6002155563415
3534.0383636368542,-668.1123838928013,75.18917043939837,2123.0988293270625
3542.2696573920716,-653.6036226972449,76.50635998707773,2260.942201957432
3539.5357424734366,-655.7050114675251,77.67419969508143,2189.5801058701013
3535.6325234018746,-623.0108520556038,86.44214186719405,2106.1762998980576
3525.8942163581023,-618.5902674527034,85.61066903909277,2224.4890821165445
3526.02575822296,-616.426431115092,82.26767011005334,2225.064295785039
3498.3575704054324,-605.5365837941617,91.37934293483997,2214.9538493586933
3478.4944312885605,-597.7578557973926,95.5136094940417,2295.57936380249
3499.852104013245,-581.6662058363236,86.98423264789079,2289.5369419358553
3500.860363368702,-577.2880081873448,84.35932386327731,2305.1701158914493
3501.933846212411,-574.2864481111498,85.87394065152354,2299.1715363747207
3492.108136811021,-579.2886480323693,89.18186706267723,2298.9399683395604
3505.1905626899925,-579.3658027271241,86.13971479599653,2282.493862463857
3492.6014708511116,-593.594432633515,86.68808624587692,2072.3130454061147
3488.470212304501,-549.7758267767507,90.52082041648889,2130.127812366601
3502.957783933958,-523.9047636978829,84.47732927567324,2251.2615425875197
3481.617190801293,-527.7801537382039,88.1496805275528,2085.911600535499
3481.617190801293,-527.7801537382039,88.1496805275528,2085.911600535499
3808.701875132423,-422.4931773505592,72.38330844582083,2182.18038780172
3590.7086579130028,-290.42769327162256,77.71161721212361,2085.479661678131
3595.1608085998923,-328.20312794473244,84.32602637314388,2144.307773598251
3591.7098689761706,-312.427684652487,85.53988841693882,2198.79833815874
3631.6763645273045,-314.6932209579299,74.85579467497845,2129.957671524826
3627.80231960048,-353.3772658522144,75.17519629989097,2237.896333501843
3648.570684639362,-352.15693655557766,78.57789740819592,2213.0514328332565
3656.7928214718936,-338.61383597898623,74.97038446407896,2097.3374988935448
3656.423545050872,-340.73612778650255,72.90551765199037,2072.2463407799046
3661.188022728599,-343.47444056663517,86.31297019100836,2202.8173746538278
3664.703728972378,-362.11099895885036,77.34338998290161,2070.4485430085147
3658.7754228706644,-362.087208863759,71.50698947379254,2073.3597567239754
3636.535982821927,-337.6528217137082,72.41899777394636,2108.4979814371445
2910.348037792249,-270.57649673670306,109.87907451252575,2185.769776540383
3103.23499177555,-228.23847388840682,100.5883188934002,2090.041790256481
3103.23499177555,-228.23847388840682,100.5883188934002,2090.041790256481
3109.5507815275155,-250.70999918745156,98.76110684874975,2238.1493754499825
3102.814945140948,-259.30477927589953,93.5782601094479,2127.11566076546
3110.1085003010353,-260.3932246671242,95.89740701342521,2199.5710674207266
3106.5710317970543,-268.44510877151697,95.48645355436972,2149.016695142589
3820.9598130939667,-484.3580242560897,73.03589063917462,2167.8059649998763
3477.5506696413577,-568.8978438841287,87.17894737679859,2118.7602702235954
3477.5506696413577,-568.8978438841287,87.17894737679859,2118.7602702235954
3557.53609933439,-83.30597640343828,75.25534288288625,2166.2710220255008
3613.681668257746,-187.39313033285651,75.98649484572456,2075.0213684297205
3540.6521630338075,-126.07458471422888,80.32944970873133,2147.359413773105
3544.075574638616,-126.03481643485395,74.55798533227681,2227.074319028675
3575.512278494735,-146.82934621844382,78.66779679611537,2195.466140063579
3579.921622105335,-130.3093663836733,83.61409965329558,2123.2233224627375
3578.8503249399355,-133.58509902696272,85.96267378759899,2188.916822635145
3591.238023061825,-109.97042719999948,65.38435191109578,2255.5504663673414
3589.8066277253743,-96.820509998215,69.21856152544116,2222.617664795703
3568.1402712320955,-67.09747430061734,74.64552141129516,2204.8399366263584
3573.140051901015,-60.22279183283432,74.44762188072778,2190.3286388839206
3573.140051901015,-60.22279183283432,74.44762188072778,2190.3286388839206
3570.5218101457062,-57.94817682089998,74.60645340467431,2101.3398543335206
3316.3754607320975,-473.62305223187207,94.07382186565496,2065.1540855712037
3383.6749219086787,-504.8690857944497,89.89511142041215,2186.136607362069
3389.3615098966507,-517.024108874115,103.67667524754522,2223.434603440984
3386.6366642682206,-513.1408033876928,88.29206248420431,2155.1093267693136
3386.6366642682206,-513.1408033876928,88.29206248420431,2155.1093267693136
3421.4846968954685,-549.6096261402255,93.35306853330529,2158.9201019848592
3430.188597321686,-563.4181041942726,93.57630963681856,2216.360239736175
3422.4537898182734,-553.9080780722516,89.82947135743632,2084.090663386329
3431.018630447449,-525.1875555745937,86.21195141607926,2134.909759372538
3432.4538340995555,-520.9470315753628,86.72082786769118,2017.7668209348392
3432.4538340995555,-520.9470315753628,86.72082786769118,2017.7668209348392
3440.95009067693,-526.6683454175696,86.29149709999585,2015.3280925334684
3447.233187115135,-550.291250520787,94.14470440591438,2213.8836289082656
3477.3741600863586,-516.7024702935136,80.8512735394548,2256.769031632475
3467.2761798949114,-491.9664701171102,92.20520444314926,1985.5873120344238
3467.9072128305493,-498.7554044933739,84.00813135300328,2047.893351307635
3496.093592762769,-495.9874599917824,92.43329891793196,2132.471464510882
3513.7781507154614,-463.6246460429619,81.80555184980406,2141.0955638681794
3513.7781507154614,-463.6246460429619,81.80555184980406,2141.0955638681794
3512.6575348951933,-479.63491289612955,84.20448124675788,2168.5057831901754
3508.3781979504934,-477.4622731017224,83.97190210992129,2232.821038491056
3498.7645034808925,-496.36382799031554,90.82612242672998,2223.7108361680416
3482.4119114377754,-449.9969276517595,89.934344362957,2022.3342746987278
3482.2499895388664,-454.7880784083456,92.32478973671104,2069.646834974406
3500.931395257348,-430.709566376292,73.76807440523898,2242.021649498669
3488.3317297716717,-410.74255438375985,85.1112449331949,2113.630745980988
3842.1533044186294,-437.09654358832597,72.10478127820404,2108.456512306196
3858.354033294292,-427.94859769429354,76.04626367014743,2090.4543246914554
3858.0774702585213,-457.80082711505526,67.85819902371628,2211.7884482061695
3865.050128543926,-448.55339032182667,71.21203419545253,2130.7250595924343
3911.1004128701707,-473.2103961856552,72.72789093539511,2065.2056558020868
3906.0726054301667,-466.49442837122626,69.60796411062773,2241.6642176581154
3911.9647195331545,-460.157494355318,76.86430432968497,2239.0741340162863
3912.49175686425,-466.4618715139094,71.2792918496231,2072.0360568593383
3911.5263881986966,-448.80111884845235,69.06187166158324,2156.211187358062
3913.176651911523,-439.9145742587131,71.34387258615291,2220.484654773133
3895.126442724834,-521.3212543762912,70.53969347708792,2074.633852274487
3786.4227430487235,-438.1425771746861,75.83380180474094,2106.1081035480547
3807.825918471401,-556.8935862645714,69.57070043122992,2178.5289748503724
3829.836405286293,-563.5883433611868,80.14398925188894,2281.506403984865
3825.330785470056,-568.652860359247,71.14876338057122,2072.6777419417735
3833.9281793038467,-560.9697432203636,70.84784744964682,2269.8672674572013
3838.6377270694775,-563.4035840558248,66.01915977864161,2165.104361822911
3829.4651306306046,-527.3673783923773,81.18411219237161,2126.4721874704137
3823.014203089984,-529.7294848305112,82.4496962151176,2189.051830608183
3868.1446013021036,-774.6321654242973,67.70024753675584,2179.173286871707
