Intercept__0,size__0,rating_sd
0.46205925104903905,2.079809556368722,0.21027068100231833
0.5052809073820701,-0.4274400475224718,0.24013331541314023
0.5280521132623307,-0.02245992883978598,0.25416372940800047
0.5202585215453076,-0.5154207806987761,0.25376967114073173
0.5449119616341046,-0.024757981786136862,0.2530935486187147
0.519414440272738,-1.1744465889698759,0.25312190516365984
0.519414440272738,-1.1744465889698759,0.25312190516365984
0.5535311832436073,-1.326722598875786,0.2509232221557829
0.46097209579929954,1.4475654065574843,0.23043074271500524
0.483354966437577,1.7935357286175082,0.23733887226766903
0.49022657218121585,-0.03400623955959148,0.23249441313219754
0.4716017333661491,1.8326917318681912,0.23224712463748942
0.49623508226352514,1.3719729214006513,0.21850969318970376
0.4700352569604926,0.325472841003974,0.2354236591308234
0.5389622834546951,-0.5367085881140208,0.23082201491966498
0.49503734433580976,-1.0075031736971858,0.2358335488681125
0.47652702475557873,-0.5078735549433308,0.23721882111374115
0.5574341181149642,-0.8485659933808467,0.23438645572038014
0.5057017593119312,1.7058981514016205,0.24425768822096455
0.4115438011159337,1.2056548241719518,0.24495027519972506
0.568594056234131,-0.13896347455526836,0.24972057597644792
0.5646705753894687,-0.0221334061384144,0.24151210134280796
0.5010174067354466,-0.03823800684338108,0.23141210798833348
0.5546740347598388,-0.9966346044233934,0.23780850882504428
0.5338768216896397,-1.4135465415045636,0.23685135319011252
0.5157262122992573,0.762949777946994,0.24211908594798262
0.4816220238023383,0.3089731519097765,0.24412643466119938
0.5644214632296487,-0.38623393496209163,0.22568233632642348
0.4844490971742246,-1.071732077899066,0.23266400403942533
0.534193021481574,-0.08211452282951592,0.23697426064146396
0.5116266807937029,0.412977190575967,0.24360011616029736
0.4902123485529788,-0.10731808477483878,0.24445509998875736
0.4821757451311674,2.147983355843884,0.24672566677494112
0.5557146470896094,1.0756528840583508,0.25371355109724936
0.4339829508042029,0.9779859136150258,0.24970372082383327
0.5820417286540113,-0.7472266551315894,0.2453776034473529
0.5034615705661325,-1.8640201025804368,0.2390346696504122
0.46468333062332356,0.07733818968026551,0.24983768375774673
0.4904990662217555,0.776337395308267,0.224494619785201
0.5053315668337706,0.975514580166024,0.21179953428684473
0.45503556141615087,1.1201572051717814,0.20795916424273014
0.5216305143840527,0.3759654993622771,0.2416093618699217
0.4777855199412645,-0.03034218036913522,0.2116008259176826
0.5950756168778287,-0.025554440196803363,0.24920734887811846
0.578563074956376,-1.8767241825782124,0.2468765514760171
0.48735615112493164,-0.7742864791088788,0.2203707412146157
0.528035701821922,0.20659156133836742,0.24479186303806874
0.5309915328554262,0.22913302909463207,0.2454389367529339
0.5309915328554262,0.22913302909463207,0.2454389367529339
0.5099453726265363,0.09869159143807635,0.24417880512577486
0.5859340938527596,0.12769843229483177,0.24573230210018635
0.5166877749533924,0.5807885115116819,0.25508221264327113
0.46995381716177054,0.7812522347150888,0.23055930515977877
0.5097292301459321,-0.5983759526202258,0.25341872004329036
0.5475415413183594,0.6623976433802684,0.2482511227015953
0.45200599310331036,0.5846491126082387,0.23323881912639596
0.39470657015127447,0.4936718158679027,0.23835027402458547
0.4572968714548759,-0.1694441171905896,0.23883528510460764
0.516260979672494,-0.9305127486311993,0.22648769809521385
0.5229411011387829,0.08781363581790069,0.2525232316885042
0.5016999990323813,1.2879683296322617,0.21187340730939122
0.45351090269422106,0.7653323511963286,0.24968617027466017
0.4878844917122567,1.989453650494805,0.24950428202065592
0.5455410816215465,-2.1249891311331393,0.25010387117978994
0.6023050640107506,-0.8074496245012852,0.2516737560054257
0.5441451803235681,-0.9040577093472832,0.2534953396714872
0.5685734303514186,-0.6892158332750701,0.25342948149423944
0.4459902706515594,-1.1252079630100513,0.25058134636604534
0.4580149661472168,-1.3175336526382324,0.25125301940384936
0.46741745624317327,0.5026840397860716,0.247994822338929
0.48542207973893065,1.3563932016176543,0.24476045802486784
0.46177477019200935,0.986217711086619,0.22106759920306931
0.46177477019200935,0.986217711086619,0.22106759920306931
0.5268770027240469,-0.3424313868654971,0.23805885379842676
0.5406670580596961,-0.35528368116864306,0.24810071491510763
0.4691095124834318,-0.6819764200336216,0.2508869250603915
0.5030997850399549,-1.199350213865066,0.25242014243204813
0.47101404666951396,0.9674488325482972,0.2478666113705422
0.5151714467035655,-1.3871122178146895,0.23838810265455027
0.5335230876532467,0.052002933708878096,0.22007993835333703
0.5771341321237096,-0.8290822155851756,0.2458491352367896
0.5144525940371155,-1.750713946031844,0.22621863949560042
0.5461178988021668,-1.1432794450550492,0.24574280968455253
0.5008450379436624,1.3322742269384276,0.2318384608270084
0.46852211280919837,0.36596832477908303,0.2232973190126265
0.5116618871365709,0.48890039538914437,0.21733195878720285
0.4600799831424643,1.1748835163359956,0.2347509915517467
0.544387502164851,0.9066827385801317,0.24584723694569852
0.5425727456152366,-0.9779322733897763,0.2238373701874454
0.551251726475727,-1.72340020103187,0.23322264872115456
0.5093216395210294,-0.09130368641110764,0.2429400786240331
0.5144588405715096,0.25287273591123327,0.24947976944655656
0.4888166124455866,-0.4803549366353518,0.2393278467417434
0.5578046980990554,0.6959169809035763,0.23680181252756863
0.5578046980990554,0.6959169809035763,0.23680181252756863
0.5374022381121184,-0.7125841717729884,0.2370267150321001
0.5542538060084183,-0.3616106829605466,0.2341388555034898
0.4671164197042906,-0.47318089522000806,0.2516370225498402
0.4927171050198437,0.37524492700560297,0.24567641409987206
0.5226199863748031,0.5833795771270162,0.21888654944721592
0.4995305200753445,-0.6003521561713502,0.23621514795928011
0.47029423128546305,-0.033252920835536326,0.23536888486971813
0.5282749982875342,-0.8588143484981677,0.23555067887603204
0.4488370049277833,0.05276386290830448,0.23757185489920005
0.4922135978989235,-0.7044994890711456,0.22853478007229325
0.4918185235725956,-0.7922183795015281,0.23772297236183387
0.4918185235725956,-0.7922183795015281,0.23772297236183387
0.5442039694995476,-1.979660301126037,0.243849590624388
0.5486814257391691,-2.2213151887782754,0.24383912350816644
0.5828940253159259,-0.7625172461453356,0.23857482789192172
0.5500039067106604,-0.5351669196903475,0.24066567566336744
0.48963919618430046,-0.03725312042328022,0.22058672816225433
0.5361646460477287,-0.9227808334590354,0.23909071745374288
0.5071683778329099,-0.20450591054435774,0.21375244763440773
0.5486092152006494,-0.7111905902382785,0.24598479163198106
0.5140374377459286,-0.9132797527944629,0.24926565654684746
0.5046188801268753,-1.6630120394245647,0.24748820802462604
0.49703126796891456,1.9563890556617685,0.2482793236333242
0.4828877535663976,0.07406228353163025,0.21640605072223296
0.4926128800530301,-0.00807410805422315,0.2433910696917189
0.47518514858953803,-0.6121188277050331,0.23831783339654525
0.46183859122609777,0.28863980853261556,0.22832239646301894
0.5548121252177644,-1.639556616042798,0.24813598780631144
0.5430174675263069,0.44941118638646915,0.21518016830974432
0.49686947661920033,-1.455467444482583,0.2427813344529981
0.5787421233621687,-0.9434340035697595,0.20890048659010396
0.44750610681540703,0.32970412499050783,0.2407170382310142
0.5410879089307303,0.2602922110603182,0.22352448525138005
0.4863010358585003,-0.9977045928932514,0.24198458339034257
0.43722353943064973,0.4237600598991304,0.24671540170198772
0.5173148089616075,0.2324160326145557,0.247959418708682
0.5143788183123381,-1.013903704794178,0.2175335434656493
0.5228784787711546,-1.6294495649306993,0.23057352565133543
0.44650297525415716,0.4052306438690513,0.24571566051034824
0.5260327924897585,0.3877690622836294,0.2166120306487912
0.4947910403392602,0.9250717636622177,0.2469098278780123
0.4511482571604133,-0.6848499292473569,0.24526207253041266
0.5784944381451167,0.7620294141199366,0.24918661963638594
0.4219966681444062,-1.0381564174217035,0.2531674922250886
0.5912241499016495,-0.20933213391109246,0.23708619527053146
0.4399210464177433,-0.6559158023235254,0.24863074628774443
0.5303661596732292,-0.4356596826278964,0.21659764933206566
0.5303661596732292,-0.4356596826278964,0.21659764933206566
0.5261453544050896,0.4579654222215625,0.24931005228550399
0.43502946717378244,0.8665266793997372,0.2438271816130131
0.47478955714431137,1.014377909003282,0.2234653314858751
0.5034470220952099,0.2388923011456826,0.24237085746247036
0.46007038720029675,0.30917064498686797,0.22893505549230103
0.5511326859298871,-0.8738734735452895,0.23113609454470405
0.500216311896894,0.5499918811179773,0.24075197559480108
0.49857746285472904,-0.06544770164051339,0.2350154835846498
0.48831235490207847,1.088112486332026,0.21659383846794528
0.5337650702416759,-1.560207373694308,0.2336419483993843
0.5219952310726846,0.8421466647625309,0.24322380328969734
0.487990289126224,1.4356447393422316,0.24693706155318634
0.49750995917677243,-0.2021464290098267,0.2481117421032438
0.48181954397428756,-0.10417126598099019,0.23946545010482517
0.4970963500015462,-0.6736549225113408,0.2291489008745674
0.5527340564590295,-1.1802046653475686,0.23400569498950807
0.49262783490585044,1.2608431354961287,0.24880780703147776
0.4696166453911796,0.5731385367232332,0.25197411071564496
0.48962816293444633,-1.571721475272649,0.21919659073116782
0.5131829518323785,-1.7046795577861282,0.22748787642802465
0.4945023283983465,0.4256342774586157,0.2429367828172061
0.5556353176708413,-0.7011026165053291,0.2527282253710617
0.5124346590007707,0.5959185907975397,0.24083739921171068
0.49673101761774685,-0.2590437223571329,0.2063217813849587
0.525507809613358,1.4241124346282483,0.2499059064436626
0.4378156203311957,1.1526904959469224,0.24998502642867992
0.5100802391918494,-0.07561037973995988,0.24346391157542682
0.5303965449987526,0.3602382970512949,0.24820964376059237
0.4993348671482797,-0.1272900544840189,0.2555402442473423
0.5365241816280769,-0.4266772454375211,0.2542481253035201
0.502632028409733,0.8504686675278328,0.231430946957879
0.46826027953331517,0.9974783207215628,0.23010210631375183
0.4769111717682748,-0.8243188289243402,0.24923451362743965
0.4948267217435919,-0.5386446228568429,0.24841556130377224
0.47291644396136506,-0.07893132787693968,0.24573879028211798
0.5157324589521729,0.5618852887973429,0.232859116691539
0.494280040351237,-0.18746194200453514,0.22764346937469157
0.578645036267258,-2.130223169731062,0.2308869286716619
0.5298055183421435,-1.9453782396971981,0.2438348528003518
0.4441914717514862,1.615589539545569,0.24591543746477745
0.5163618267496093,0.35605552798932283,0.24511664923643448
0.4822050383089084,0.6726925243433652,0.23362831932833378
0.4822050383089084,0.6726925243433652,0.23362831932833378
0.45963270920830424,2.087787752975815,0.2291422510827139
0.45963270920830424,2.087787752975815,0.2291422510827139
0.4957486820953528,0.9938797631142902,0.22826047081328635
0.497258687236537,-0.0021657813177056173,0.2372172423395832
0.5073569761715775,-0.2951648256969633,0.24446448412812652
0.544779730270923,-0.9180733868375233,0.24451755487465346
0.5354530971681665,-1.1481557086806582,0.23708785042158204
0.45825107015987043,-1.5510757399018082,0.23857031424913644
0.5618378621608602,1.1267564074578849,0.24413560601250875
0.4169464075615743,0.6730315575640234,0.23510901774479856
0.6001122355943793,-1.2920392854395781,0.22687398631026934
0.48241460123909785,-0.8730461747111644,0.2064721903635981
0.4651261358930256,-1.2453968136943088,0.22568475799505003
0.4651261358930256,-1.2453968136943088,0.22568475799505003
0.5451471191504171,1.3213628551519732,0.22738254167621638
0.5112100296565372,-2.0230409375196525,0.24020588286707667
0.5311029297096964,0.29978806474301956,0.24020058189209084
0.5588918480349051,-0.4476268533202382,0.2361834481718216
0.5460625677428653,0.12172405272143716,0.23385943662402614
0.48301474664379035,-0.911107116109439,0.2239997635530066
0.45666230088484405,0.8901154386610016,0.24678534179635134
0.5155078307037559,0.40750318004617647,0.2511578547013144
0.456755567209678,0.28833421611143917,0.24766952517010574
0.48329696347847556,0.20539458558295864,0.24697109171451198
0.5057349505894175,0.06928197137177708,0.23453320858418336
0.5010664798266578,-0.551483794592701,0.22767703730068053
0.5093742020312464,0.49641824034172577,0.24809377864726992
0.5289123269105459,-0.10910699790292011,0.24833684020468869
0.4917387363223809,-1.614191917731156,0.24929076366942077
0.4955814369374994,0.23643568659716852,0.24100924033339807
0.49038996701006865,-0.3404102172422268,0.23868031010678178
0.496315522772063,0.21668829376914395,0.24486436388880878
0.44947470355180696,0.25210653117740806,0.218484987578476
0.44663687714192574,0.2412207866004404,0.23229492002643992
0.5506079834828763,-1.5734079040892546,0.23542858513284753
0.4452994547535378,-0.45945234605859486,0.2513895604525987
0.5337018634496109,-0.9104628061060114,0.25488786867777236
0.5143344217270936,-0.8540848114498899,0.2555962422658799
0.5477247269140563,-1.0012557892790386,0.255499648072472
0.4793762317814993,-0.4720268952081961,0.25404000537623067
0.5275878416526649,-0.7797860177538576,0.253281854809627
0.521820941250689,0.4431586692568241,0.23926931592425146
0.4773471890093655,0.028080301224429782,0.20932876234478448
0.464547203511722,0.3760097588199628,0.25295663964221815
0.44352590157032856,0.4690815376891575,0.2529080981913298
0.4786535021581097,-0.5633553188973055,0.22230161800945092
0.48985103826240683,0.8158680007699668,0.24592520272872848
0.4704654955928924,1.6104871449479934,0.2387813514568281
0.4652533625116746,1.8684314108985913,0.23091795600471487
0.4712897115150708,1.193086530300868,0.23259181483585606
0.5249131905073081,-0.6341780337533958,0.2444495108841086
0.5122038812886708,0.6765728129991166,0.22561032766378833
0.5122038812886708,0.6765728129991166,0.22561032766378833
0.501593003956541,0.6298977020928654,0.22377557386174537
0.49699566280503243,-0.9949222773301933,0.2386041438463487
0.4948385978358683,1.7580527836986766,0.2488447674456079
0.46253891090808824,0.33563899170810796,0.2248078426682854
0.5225016456447976,-2.1687406568199776,0.24829428625952543
0.43588843411716044,1.3290856436597305,0.23275160449322604
0.4703839062953774,1.3106318927457463,0.2264241765543444
0.5008477440751568,-0.23033740679679138,0.22764513136370002
0.5330259584968509,-0.32612021196367197,0.24713972271503312
0.47896851234255267,-0.16982525510899116,0.2229479823241946
0.5406242851374516,-0.20017979958817156,0.23509449778803834
0.5036408715770417,0.3679135330739756,0.2345596949953726
0.5225913646432673,0.9233684308599761,0.2438617052208283
0.4628944045303969,1.4681248144483032,0.24082414930898854
0.4774478278822943,1.3953232547897332,0.2497279495194795
0.5245367625240867,-0.36052926185258016,0.20068485763738536
0.4964535614397463,-0.6610580881892787,0.22558360310900039
0.49354504169661856,0.8172019604046721,0.2472069212683074
0.514246861929557,-0.1228370626035522,0.24655553895151702
0.49022723582055755,0.11546408859444901,0.24836434784354897
0.4761570158537502,0.516077884090183,0.24801108776141162
0.4761570158537502,0.516077884090183,0.24801108776141162
0.48263642324699985,1.142505137541248,0.22742164303402848
0.4732225733432921,0.5872233780354016,0.23904312310085318
0.4790331479939345,0.85743402622243,0.25207779415345993
0.5180823498447796,0.8182960891420838,0.25057863409830694
0.4787243405025595,1.0975498895200184,0.24943211287252462
0.5318572325515737,0.0038069324629521617,0.2410697108509425
0.48051770110124703,-1.2334701447987255,0.24742482615207045
0.5078124945979703,-0.10220031614082759,0.25120775669994644
0.5078124945979703,-0.10220031614082759,0.25120775669994644
0.4343150989944613,-0.6702737803749923,0.24998490557428102
0.44772118600855854,2.6253761496540684,0.2535115557459133
0.5277264577344073,-0.5842339399582592,0.25412327513034016
0.601819304211797,0.24308866453068734,0.2530142729658324
0.601819304211797,0.24308866453068734,0.2530142729658324
0.46548362013659106,-1.7343952853841726,0.2539877579449498
0.4434686823976348,-1.97376265186163,0.2541046838446769
0.5634810962540318,0.7780932405642367,0.2556160857889152
0.4790409590534446,-0.6623168684927717,0.25545299962781054
0.45054633323755006,0.274861983039836,0.25489820926763135
0.46065275994076194,0.6822515209777382,0.25460381171262236
0.49789873755555547,-1.4062538988827853,0.2554494868614267
0.5028280563275842,-0.3583186387907915,0.2552964799223521
0.49488393313811885,0.26019902326473904,0.25488970958455437
0.5171850785180454,1.1052096067625976,0.2548025273075259
