Intercept__0,best_chosen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,best_chosen|setsize_offset__0,best_chosen|setsize_offset__1,best_chosen|setsize_offset__2,best_chosen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,best_chosen|setsize_sd,best_chosen|setsize__0,best_chosen|setsize__1,best_chosen|setsize__2,best_chosen|setsize__3,last_gaze_to_choice_sd
84.92864674402637,-0.45703974769523886,-0.9543559799416004,0.1195243088859093,-0.2817419592646052,1.16576898978262,-0.7505332078894611,-0.29856424397965686,-0.04167983422620705,-0.1363691662376041,1.0793260278900076,-1.0300612490234433,0.12900569754612684,-0.3040914297830147,1.2582448131794222,0.050254088077417464,-0.037717361934303646,-0.015004073813721232,-0.002094582060255968,-0.006853108091148539,23.899330516143714
86.3685054356293,-0.44345525209244163,-0.22532007354047578,-0.5383842118820589,-1.0470335026520359,0.6308173303222797,-0.8704199635773948,-0.39208438771803505,0.6393356056732347,-0.8319694756250319,6.904789996016167,-1.5557877896839043,-3.7174299202162886,-7.229546454605544,4.355661191722903,0.08016889273585398,-0.06978060469518209,-0.03143297122237013,0.05125482759342979,-0.06669807165088787,23.912095190121406
79.774396980131,-0.42501537648990373,-0.2770875696697034,0.22989635685766174,0.14700426156493224,1.114888182685794,0.01918590972800982,0.1812440037468957,0.5137457330882879,1.818173058452907,4.228577730452388,-1.1716863264904822,0.9721346149204436,0.6216189467350703,4.714391341249682,0.012107936275377281,0.00023230177237188398,0.0021944908476616543,0.0062204005979799755,0.02201432352935561,23.89090839460509
75.63750745904315,-0.3562248578089039,-1.2882696406946277,1.577611892802298,-1.2563952385262491,1.0342120288356929,0.16936920936328936,-0.38587396323459766,-0.5324833511782139,-0.8207306787943591,0.6765230095306005,-0.8715440544096349,1.0672907455898777,-0.8499802879276948,0.6996682342406711,0.01814541748045335,0.0030732750122311942,-0.007001844157728882,-0.009662132708519542,-0.01489250080573951,23.43756672193893
77.3894997899579,-0.42532351654554085,0.6255319650938945,-1.7354431328712345,0.24864954511016968,1.3804256286754242,-0.6667749391439362,0.4083388193453738,0.28300628245247583,1.1564305991761703,0.4595359276301941,0.287454411841761,-0.7974984699134329,0.1142633993670276,0.6343551717978548,0.06412329284188571,-0.042755804682357144,0.02618402969159327,0.01814729472579353,0.07415413796229092,23.399740412638522
60.29437187274869,-0.18451740777163264,-0.5728566034300052,-2.2254465227932236,-0.07664816743318707,0.7503713715756555,-0.18604867379602547,0.5111316902288207,0.010515109553185714,1.0330652391953072,0.7936272028451483,-0.45463458381152744,-1.7661748989658477,-0.06083007072320685,0.5955151327186649,0.05186740532361102,-0.00964986197369874,0.02651107455084063,0.0005453914492172578,0.053582413487076166,23.796868869139878
49.21226963494736,-0.09378347779536006,0.3900090778971975,1.7854761652821522,-0.201308498516377,-0.7549151869682119,-0.7226950952042999,-0.7251493911694323,-0.43855032337230054,1.2900933028204802,3.1032492802121534,1.210295390260684,5.540777624747795,-0.6247104531215363,-2.342690010580327,0.028401808807540705,-0.020525847920139954,-0.020595554364898763,-0.01245562243690523,0.03664098333059599,23.46048590036678
55.75466834498188,-0.12922187353354472,-0.5429596780116281,-1.241024974761121,0.3069659227953013,-0.17395956089819356,0.4131183955967741,1.161165226104223,-0.22290192502419132,-0.36485349012466983,1.048861076422351,-0.5694892723332093,-1.3016627908949703,0.32196460820806,-0.18245941229763882,0.04487656142379043,0.018539333055296387,0.05210910259243566,-0.01000307192982925,-0.01637337006026406,22.395839916139185
56.40731691927424,-0.1500941390148895,-0.8276820218054515,-0.724492302866091,-0.9355484018394247,-0.23622698890783508,-1.0297862369823978,0.9778507586778745,0.3042321134931518,-0.09212710790996784,1.036664097204115,-0.858028235907025,-0.7510551590820065,-0.9698494393836198,-0.24488803819138735,0.017111907742774157,-0.017621607082021356,0.016732891968697504,0.0052059918584840105,-0.001576470571163969,23.16340061133808
60.032275760442715,-0.1538141350455378,-1.254898030014301,1.1321263385932703,0.7829985440113161,0.8829990332684428,1.2901257449104753,-0.2955732179120658,-0.48666137184237906,-0.5586049750025812,1.1349721302342792,-1.4242742903521315,1.2849318422075389,0.8886815254668624,1.0021792937834937,0.007916863019880904,0.010213748800878046,-0.002340012678555234,-0.0038528314179434404,-0.004422399069319432,23.213923407108137
60.75731434593025,-0.16421600455326185,-0.10849703867915439,-0.570437901257216,-0.009109217286738755,-1.2368672782117804,-2.4483067962404603,0.13484114515353154,-0.47159038296753863,0.6440345941976001,7.1037466846222985,-0.7707354788083803,-4.052246349838851,-0.06470957210017456,-8.786391826914741,0.05244157524750377,-0.128393065084019,0.007071282060028503,-0.0247309425543913,0.033774188633609,23.368170652584183
76.22965286108034,-0.40517595566083436,-0.22871849510172945,0.46832999046315166,1.251996414915614,-0.8794134963918103,0.1410663062406955,0.6672322881648888,-0.7376473625988272,0.8026798327274209,1.6853035831871617,-0.3854600993361199,0.7892782110415587,2.1099940441947647,-1.482078716572268,0.010947809118581207,0.0015443669937864552,0.0073047317285833725,-0.008075622522556818,0.008787585592034497,22.405561632910818
77.98776912718314,-0.36392552789610205,-0.7403442953148457,1.4706626574686148,-0.32251666631419607,1.0918161968263094,0.06329218054089084,0.31165666881642207,-1.406285273145979,-0.43263449397370357,0.626518470084655,-0.46383937523655916,0.9213973181678695,-0.20206264835597332,0.6840430132492659,0.0075076407953199,0.00047517495665354433,0.0023398063209396735,-0.01055788468652834,-0.003248064376419558,23.05519974572098
