Intercept__0,beta_size__0,p_choose_last_seen_sd
47.834901833037094,-272.3157065137868,22.143379112386725
46.612596641115196,-264.77459884024233,19.41765675917703
52.61862619172494,-263.84934030737486,22.03230142624608
51.10852825422067,-263.7656051923034,21.556663594595395
50.152117512355126,-249.4245050251158,22.798942405852287
42.60856848048622,-252.75483112873644,22.796358073596313
48.96475596798994,-245.3619217928489,22.490821549228606
44.30449569194307,-243.67951078094882,21.350402072131732
44.30449569194307,-243.67951078094882,21.350402072131732
44.30449569194307,-243.67951078094882,21.350402072131732
46.07716572111341,-168.1157785535443,20.746460831334566
44.359196008647956,-116.38449260800253,20.771625633855304
51.92382770066109,-283.8030838820115,21.112399817697863
50.79894040695802,-246.8984385581,22.613034057569077
49.7184973392435,-240.69265860113245,22.297662932847274
44.008607151686284,-242.84133464803028,22.298935995640516
49.48840383019285,-244.80206257232805,22.061540398328518
47.984988051228484,-180.21734911374125,18.85195450269144
51.24403993075575,-162.9985774331052,22.347827172704562
51.416993994165054,-191.78857497008107,20.829895924423933
51.04868800037467,-192.73223178468845,17.601323514530364
54.08966730619626,-194.67088323395333,22.811270691823765
42.75624145022069,-200.71140702864392,21.763076587068543
41.461553474950655,-101.42442788690849,20.519893727847407
41.461553474950655,-101.42442788690849,20.519893727847407
45.773378154121815,-190.55679860956815,21.149790973017232
48.450890606631056,-217.62287222973956,22.01591478577577
49.700153327560265,-245.9349870491652,22.233749691486757
46.22044301082361,-252.2412276052237,22.54307022277495
44.634172460262334,-257.3609725410147,22.758699225596374
52.16761354221802,-257.9786993783708,22.43673928273911
50.17270039940924,-152.06065416212397,22.548113022192318
43.03688856997123,-151.50382237365343,22.33385562345113
46.69284002140377,-161.8448513167346,22.144441725566928
48.35195465107139,-167.7900983770849,21.16106309563463
47.42025168735928,-162.71067443796576,21.17273151031959
47.54005818660686,-161.29623221902884,20.99879468810995
46.0368223391097,-158.31138483495369,22.459903121325006
48.06585866364665,-159.65438780207595,20.324542324874933
44.045386186875724,-163.56528424326783,20.52573409791514
45.59032752103315,-113.18843874375926,19.624665416765563
45.59032752103315,-113.18843874375926,19.624665416765563
45.59032752103315,-113.18843874375926,19.624665416765563
46.39954845637125,-211.22713376819215,21.411990038243847
45.67475913859643,-120.22589095385243,19.36468167440661
42.55413590619997,-155.15085819556504,21.18302647528048
42.03606153551217,-155.55712064803325,20.626915885983305
42.03606153551217,-155.55712064803325,20.626915885983305
42.03606153551217,-155.55712064803325,20.626915885983305
51.50148817953299,-189.99289963929834,20.69253961141891
49.86814351501268,-364.21595788777364,21.222982416907083
48.65311587358285,-375.8773176245319,21.9738062438682
52.811601822886736,-371.84924172237436,20.907762071659924
46.54326081596827,-368.4856836036458,19.758405495511628
54.9422051672596,-367.07519854642095,21.209497196030473
47.364770158185244,-371.2863068415969,21.35119342806152
45.80098362878017,-130.63181060115394,21.85708784688871
43.595519794162286,-134.53031697915466,22.811879268400634
47.11076549757641,-92.26454849614817,18.310875256717754
45.773112999638826,-108.20789026521305,22.731532769868874
44.00847824359377,-100.58576751590739,22.03988382581615
48.38243814219473,-96.19203921638321,22.660053794771226
41.97705009627249,-103.17930252209712,22.09210078890238
47.78721168617388,-178.71958754966678,22.28879228423578
49.74205610287407,-228.0458339117298,22.096826602296325
47.16052383296924,-220.2419960430262,18.56785040450656
46.51439707448299,-217.77959473096251,21.766370296816405
51.02495097034923,-215.00476999098726,19.60720177192001
51.02495097034923,-215.00476999098726,19.60720177192001
46.90671018681084,-224.3818100813942,20.97780775719462
45.376820858413886,-216.76805360663198,20.120513252017115
48.9370610079757,-216.45841515604226,20.189188379360022
50.43883626648628,-216.93922252553773,19.14281360066904
44.43917609562586,-219.61649681367953,21.26263824294988
44.284655948636974,-205.86538499288977,19.352584091873684
44.284655948636974,-205.86538499288977,19.352584091873684
44.15857382446756,-206.23482395716096,20.75900713862752
44.15857382446756,-206.23482395716096,20.75900713862752
46.27302904861289,-249.15735648313128,21.286248282142328
44.03830886771877,-98.1497851425331,19.42561449445448
48.13842250925167,-94.21114069863863,21.906307964896886
48.51576288413051,-66.30002880610876,21.868637049533543
48.91172595716429,-66.5482957842912,17.2240540657292
45.855732305650996,-68.76795926194484,22.538848157064848
41.137327266621064,-66.16971700498168,21.876316160086997
47.002130007453154,-71.56756703938282,22.147834793136884
44.51205274231718,-73.93797743543573,21.1950346356544
49.49451945560431,-223.32516333856026,20.904961700708938
45.50546930107768,-159.18105914712166,20.678791140061982
52.3922532319498,-150.41218259288263,20.989394298683216
48.03749582675074,-156.96538294277127,22.34118519180556
47.103123766785615,-154.58408081933695,19.020859838980563
48.10717314061491,-153.30282667252843,22.337737314957046
49.80082454878003,-154.11385843867606,22.41387530139981
44.678077995832936,-159.82609061401232,19.900565478584486
42.90404148553416,-159.7889111349386,19.357315725828
49.73629637506505,-96.51494304040328,21.54452010372286
43.81646817099509,-99.84574834607726,20.834887618495678
47.403131568884,-112.24161976176691,20.729709380043875
47.38904160422935,-155.2628686309402,21.374671993102233
47.38904160422935,-155.2628686309402,21.374671993102233
45.8826077593631,-151.82247587698203,18.752981834940037
43.84810156991542,-135.72838032418363,22.766322868485883
39.55193409555632,-174.88567512204276,19.573662756890858
49.956830599484306,-177.44811777268976,19.637932639248422
49.956830599484306,-177.44811777268976,19.637932639248422
49.51613957339041,-178.09156486427005,18.23988769089295
46.99515961193557,-151.07003551224574,22.616016567000884
45.751942397448076,-154.0207989529579,20.1530241762978
46.91327402453086,-154.1442303734693,21.24877044303424
46.77360828375171,-131.0805694912251,21.260793175306947
48.245318416865466,-228.20599382763913,21.745897407199752
47.190839490065834,-155.37823879239093,21.874223818868717
45.697962143977854,-101.12117524570654,22.146770878102483
47.798862944523776,-85.88114761741096,22.444547237096074
46.04356590340014,-83.90991167592175,22.021240635420792
48.69839255975203,-200.37984925329673,21.375387128662638
46.871628819102064,-196.18375265199953,22.07963662788595
50.644485750136624,-279.7678542631507,21.08129698743319
51.728279312012084,-285.37155009310453,21.106527499795174
46.318905924591974,-282.09862561445294,20.562328233537944
48.448703707622336,-321.48328809181044,20.148072916437798
48.948459226227776,-321.62735499725176,20.38819294579783
48.201450478050624,-276.83495595600147,21.497934659887996
49.386050814671414,-243.98808839112777,19.56948343432737
44.79211351743009,-169.5805377295897,21.845835941985232
48.78366534279196,-120.53376293537148,21.111593898185177
43.3135910259466,-122.24817785291232,19.76023565103688
42.38424038315122,-181.8543690843117,21.418614024098446
45.63029134600403,-212.24007980562047,22.767546712846254
47.55337027268542,-210.3456371676438,22.853840802237606
48.9737050787213,-207.44956560699904,22.839883133074995
47.34891399650765,-212.04848928289954,19.620790905950052
45.580169618912855,-52.20463875625343,21.193192225731373
43.621439132678184,-51.56645835454164,21.371068008324155
43.200471846735134,-54.73782926895442,20.011083848794808
40.61523871355325,-64.68535634338852,22.298277329149922
50.34765575866877,-48.05898513936072,22.636766886366857
41.44249241691262,-46.4420736384466,19.490291041712435
48.377587944100696,-209.90685748279628,20.222053152868316
46.78038159510132,-281.7637789907495,20.315559636664613
47.1671544826722,-259.91625263533865,20.40269697369409
48.963931456291434,-261.50952422882904,20.923768992001435
48.963931456291434,-261.50952422882904,20.923768992001435
53.977594879577026,-258.48051981030704,21.121785951143604
51.366729245936874,-212.8347903986783,21.14027210868099
50.77590715503321,-256.27950692354653,21.22349260493903
49.33998199342983,-219.5837382946761,22.07250525099224
49.15498063180756,-205.44215881071707,21.53764269144823
47.43338374949273,-206.26678681136323,21.77630978803054
48.59479756881596,-218.06453481776913,21.852558352342548
40.09047985649378,-98.67006942616567,22.15121746337145
48.46275298084976,-116.88398832946201,19.035034307237154
42.364609769894955,-116.92947873537763,21.79172953541436
47.906120385923,-124.42648927362897,22.512131811350866
45.32346626691145,-176.39246676556158,21.302146605340567
45.74598520401927,-28.528883552391143,21.21446520246356
39.32342994865277,-33.552502709586115,20.93200556884443
42.16419077922151,-33.920643321277296,21.315490186345585
50.695303584610144,-25.819634355346352,20.590744186572948
49.703915696614914,-25.802849954213585,20.015674208189434
49.80609977262429,-94.83079834802977,22.82734838866608
48.11538240571407,-113.04664974635057,22.24089989827709
47.09130933276808,-289.36027729843534,19.61185470934487
48.26489845392055,-287.6145564853622,20.876753947566588
49.78323931902805,-281.0640018454184,21.335946944616133
49.78323931902805,-281.0640018454184,21.335946944616133
48.238328844387524,-169.28636493662862,18.346777478983885
47.12612403517832,-168.09099068430407,22.22428016534909
47.68271504223908,-219.81465863728835,21.945611385936584
46.655067418236186,-219.6049530740501,20.598426069237355
45.38229090634023,-196.83804247707886,20.58057747945704
46.205929816856546,-196.16232717249528,17.753724418328133
48.49805223029011,-224.4781466638257,17.516909596080378
46.25639530862332,-223.0432745784808,22.739169851536737
48.88106725699785,-221.3468658774576,22.504579298760362
53.01273427166203,-222.4731586603249,22.766889144365642
42.820164028188785,-259.89722694542377,22.501405039618902
40.68264430098746,-79.69533243298449,19.38490980225906
40.68264430098746,-79.69533243298449,19.38490980225906
50.62575448218597,-82.55644111599038,21.337660714156865
49.84836497827469,-84.11106122033188,20.90901785962496
49.84836497827469,-84.11106122033188,20.90901785962496
45.26979434646642,-85.90382497911456,21.556016463765417
42.85269462038737,-170.29725364131951,21.191832303923775
45.65045162901496,-173.02725886117898,20.901436615248283
49.45822414943313,-182.17546692056436,22.93156852794245
47.18488221437943,-185.24049023039154,22.817896870047306
47.57683606170689,-179.18949601372287,18.49900625197904
48.89818401230592,-179.18488087528488,18.781079228687872
46.228149955093805,-193.39929176877712,22.817728401323087
47.87641231138139,-196.95408080338245,22.4264880474876
50.4295312340432,-201.99973775523333,20.897148295555997
45.794774299772584,-180.9141589811746,22.65331261072663
53.950410188698775,-177.7946140581887,22.366639645279342
51.06567424656285,-180.4476647884722,22.088782951335936
46.064102514602126,-184.32475528435785,22.70834428378964
49.783911876060834,-226.90611968708384,22.02567961645236
52.25080260623212,-222.87792992534924,19.11557940214988
46.76629967396828,-221.57668580868616,22.36031896185188
45.20638542484633,-217.0288615258549,20.869246459943387
45.79848062548283,-158.23615248435587,20.941255437277057
50.31994061784834,-162.39454850084616,21.924572836685257
43.29932671753515,-161.71274791567015,20.78241935302093
51.48319468358946,-157.57850720923915,21.389344915135997
55.18852963645052,-157.6172985563442,22.336195193979943
53.72702013570005,-157.7531930753711,22.14730995673215
53.08386091205658,-159.27265856479022,22.20123854721871
45.45784956037152,-161.91739932551948,22.86625249821127
46.76154923178041,-164.40450410729113,22.945703629474682
43.08614316703497,-161.99063436821825,22.09588187776888
45.2478913989729,-164.61316417660242,19.054082798939582
45.2478913989729,-164.61316417660242,19.054082798939582
45.2478913989729,-164.61316417660242,19.054082798939582
45.99550825395044,-164.25431797782318,19.21664123067627
46.6084186139726,-151.0658782554722,20.74522758961745
47.86177809458387,-150.12603471420462,22.1758784760439
48.123836897863214,-185.72258082227216,20.113347742634485
48.123836897863214,-185.72258082227216,20.113347742634485
48.123836897863214,-185.72258082227216,20.113347742634485
49.47137690969352,-272.44102406097755,21.41740563816417
51.54794324106138,-269.6825009758256,21.710996293100465
48.75666354885594,-217.376024394663,18.379796974139055
47.43505033717504,-263.76069046133154,21.982036163837606
49.37067028184268,-263.2380658390853,20.27807181619738
47.8627910589081,-304.36713927337684,21.135184739480692
43.609222085312545,-302.73550316451247,21.613434984828977
53.792243942250494,-293.7597263683747,22.339747216924195
53.651471192590165,-294.87610782246315,22.694625002018903
59.35654787864489,-273.99280100177225,21.706274218146483
45.81241781638372,-282.3200772651504,20.0204219050653
53.677842570339905,-290.037255346861,21.34670417939219
55.45506188811514,-311.0380512897828,22.668762663175496
43.977357737342814,-316.96641360460916,22.635991875179446
46.44766594957226,-317.4057079976561,22.233462078790648
52.61428181161699,-323.79206729863205,22.76231383051143
46.006109102098875,-325.44368618777014,17.287908900385187
47.595131298790186,-331.0191474299105,21.615631092944355
48.69415501890296,-366.63877202186177,22.297290976450494
52.97179927176845,-364.9424044729639,21.241143377243407
51.14622371017758,-386.7487246074781,20.073688713018853
51.14622371017758,-386.7487246074781,20.073688713018853
49.33742768298353,-388.4342321072716,22.456777799566144
47.67015071127202,-292.98982317778064,21.96967728412122
53.18513940304,-312.53476066298447,20.319117682553806
46.54868501578302,-318.79897823685207,21.213167619143736
50.57481103335547,-291.5943493252912,20.996041791989835
45.88745917975199,-288.42211602584024,19.872614179303007
48.159164989155734,-286.76115058220614,17.52799818690182
47.53330523134658,-191.11104287862517,18.744429625768657
48.172547060928736,-177.70065821094127,20.556651096190425
47.95420317579528,-177.64669308698828,21.61542981877646
41.5402533645134,84.57630707528563,22.274392650396457
43.38328983523186,101.5673199765149,22.346120879778102
48.54736282973697,99.84970695691122,22.695741188909384
49.20246751682662,99.67080622872781,22.542184784706926
38.72353146659675,98.51183245204597,22.486996494901778
47.363188434780284,117.72873644655587,20.35369737825133
38.58384152073917,106.48413187648913,22.555074879441765
47.877410665806224,28.616300867827135,22.252771851211335
49.50059353861147,28.678668190532903,22.480205694638485
49.72660842880917,27.42959162593806,22.349619770729518
47.459802527432046,-57.32879901107378,19.283037059725938
45.33706013473406,-27.57483526747158,22.36723784619267
44.883847570829516,-30.23009459187142,21.00568847923774
47.50449546457555,-285.8467880136906,20.12226857115741
54.17199997790785,-286.0328510403026,22.880237587065704
48.24221107214747,-300.06498744482946,21.113236261874174
47.272855566229985,-201.3287146627874,21.671402381770843
50.993072409849084,-202.3034472029368,22.585689766071297
51.84580448463984,-169.2926140916772,21.755947618845596
46.797852158290155,-170.51965551294197,21.818118819218114
52.25175585799113,-168.99948755207652,22.23433535305072
51.132800540510495,-193.01349752623176,18.50326814705863
49.10469596686686,-201.5817891464175,21.923839064698463
45.655872908113686,-205.54251989659318,22.495127868676505
50.091672055893575,-209.67247838463175,22.495090395168777
45.45375717821836,-197.78598190353387,19.245481181965722
47.03692293233966,-184.8489799496482,20.74410374011417
48.20522891764396,-175.61925221009682,19.5952616911391
44.51976661089741,-87.96255139302863,21.753167620333745
45.73228089646853,-107.5670459193535,20.624794989465595
45.380676643786316,-107.80852324434332,20.754187239091628
45.380676643786316,-107.80852324434332,20.754187239091628
44.802179473819876,-172.26125352519193,21.743476772886368
46.27428676306703,-171.4909747876751,19.991316010044645
44.991130888977395,-188.0977195147924,19.913603457017704
46.51870487032454,-168.07118280502323,20.46828897138177
46.77535478183656,-187.58661565386666,20.786089072006074
49.306317129975625,-188.37534518874764,22.292427505917786
45.94737664885042,-183.01114189945645,22.866584975309742
39.54889916608293,-180.85356862435535,22.817602042488556
47.387105160058965,-178.43146211593535,20.749718345672637
47.387105160058965,-178.43146211593535,20.749718345672637
48.82595280023411,-174.50230511688557,20.51841228136254
51.56640603071966,-288.962863137985,20.43739482973855
49.32736930653788,-286.3857092853348,20.414442568933744
47.99538715547903,-291.03906690706816,21.764741428061118
49.64301597953414,-279.7669633757052,22.479105027921147
48.95724630179026,-270.5320364205801,20.35422007384794
50.67345771201744,-197.04695949875068,21.037212841480248
44.926094244457,-199.8728255149684,22.621018181098027
43.38166558624147,-197.25826269246514,22.951637406326245
44.82542611509892,-214.90621150095907,19.268434813377116
46.76783627783223,-211.5732280118269,22.23672857605112
49.21375587628759,-206.262683356865,20.71178842174107
49.21375587628759,-206.262683356865,20.71178842174107
48.47369312028848,-167.56759473428633,18.546559295194328
46.16007650692982,-191.67313934524344,21.29884173604545
45.63824644036424,-193.08409275081095,21.60994997099347
49.14186713183313,-192.58210350287393,20.172676457086713
49.02301345191121,-192.68601337926202,18.42059463534282
48.65329484285068,-183.0208830615172,22.186707133157675
46.663036255529995,-234.03790066448565,22.957786458118722
48.983049964396635,-235.18013398284432,22.684576290033515
45.25947714321957,-238.1963212500468,20.99412767652765
45.25947714321957,-238.1963212500468,20.99412767652765
52.23780450166959,-229.85087605143252,20.039747368842328
43.19402125114961,-229.36503418160356,20.65888051419243
49.68296753878874,-222.6186084124643,20.846385289671748
47.215985260421,-220.73287490233955,21.106149553689416
47.558524364926214,-271.98430506106746,19.62251131640761
48.02873288572242,-175.23668437794055,20.481155091724936
48.97427517264945,-170.1336947993275,21.048984566874935
48.83472235011455,-166.79792674658887,21.7807674102513
47.156748987129646,-162.99430295706654,22.69016705826337
47.16188041615634,-155.85320433287632,22.676034479124528
46.08978074475177,-146.90624996203712,19.676153678477018
41.480555592124745,-119.1188819777275,20.7986501284201
50.61796844529626,-124.14431865310166,21.724758609379222
53.66303220554118,-280.717693219453,21.846360819925497
45.936672972629594,-278.5940010918483,22.51731217336147
48.73417597995522,-280.23006467294056,21.06323413370092
52.946813568356724,-283.5374161947239,21.589891379284097
52.946813568356724,-283.5374161947239,21.589891379284097
49.22302510578817,-288.4183747023666,22.276906904522228
46.2826941881908,-288.3208020520615,22.624104228441148
52.48394209445234,-292.57214825355237,22.292420621784725
54.10622240019364,-323.8762704552037,22.916730021830176
45.97009676686697,-302.7326291066784,18.74212859579429
54.62417872470668,-303.9516789692583,21.893330759419577
55.91549896117438,-303.8960874774686,22.709545894415573
52.12843311992432,-300.4692002473213,22.622460508405325
47.86510643507853,-291.3211062233617,22.916740015736416
47.499537428943924,-291.5348524466123,22.923193538729926
47.22928034179981,-305.8518715701561,18.042904152751156
46.34210617188014,-253.7798141636123,20.352067742550116
50.62313238299606,-219.63864317578017,21.34081351093051
44.021263617233956,-212.98298231875845,20.962897181119455
53.39753902553207,-218.23829121687154,20.054979991082114
50.08834277300671,-216.94266418917087,19.365994297791552
38.682640327181154,-223.35221334636128,22.49669878797002
42.70478704650988,-218.5862194926696,20.94314735044011
49.6590323141909,-250.0954946712195,20.892653349511786
46.14096591162488,-144.60753751293552,20.87677793181317
50.66476786711565,-210.84551542580644,20.91270689902491
43.03429306925917,-200.60118585045058,19.99675213628919
47.289606281006854,-189.36683976533592,20.742294224589894
47.470065894356885,-247.50877073737811,20.86160195479704
44.7791222806755,-252.5474008315739,17.015483551030194
46.3870352836957,-253.75321711115205,21.66240915575808
48.168159261872084,-255.1997194024383,22.229985120116304
54.825959134628896,-275.26708157162,21.09008370790911
46.311546292695944,-271.32933373492295,20.859609958692285
50.39437499040522,-230.9734079657081,20.92433030191409
45.30929035937339,-228.33111977613996,19.880175506254474
51.50322783547348,-225.75522654927497,22.009541091378892
47.80191656770167,-223.96259064288068,21.432584133001093
56.2903621206156,-225.78616007825673,22.370011269499077
55.988261776694664,-227.33872799143302,22.78282918135577
50.12571266794413,-227.05980696811122,22.843443065555984
51.18040318993754,-226.86000112271728,22.8381277612127
50.170945765075196,-232.77417750425275,21.367617327960097
47.056489245307525,-193.37960108096686,21.214895399630603
47.06581128167437,-193.2783669842415,20.54768378218641
46.87401228727947,-104.11009092202902,20.692576322851174
45.827105983216484,-117.40805606853077,19.998730865683786
47.91992774916675,-118.09519064346033,20.639515597178526
49.238436807459486,-96.50036864151885,20.13978058413677
49.238436807459486,-96.50036864151885,20.13978058413677
45.948966558877515,-193.33587934672133,21.8092817749757
54.52195028330447,-193.70780212276506,22.160916416900648
38.864630153854094,-118.4416959358348,20.14285894438318
41.3239338138534,-121.82812401096449,20.59525104010362
46.53955675872057,-113.32598135779703,22.561096322274928
48.1829033807118,-112.71545933378545,22.07190964711538
47.47932999866354,-82.16196537702075,18.000455665849977
44.92259388980167,-83.43770801866441,19.248855686331414
45.11374585980319,-87.51267671945527,22.62261528462702
44.64656172065661,-30.633283679846194,22.94252359142475
45.608955526794894,-27.798033319897897,22.94955577065723
42.63651533652974,-20.154829859031967,22.90139615206742
41.4840014522156,-58.03914392530248,22.12389042691893
49.25575046631372,-51.84749045079209,20.784441967050817
41.57746583672995,-60.68422324557923,23.017346844176267
44.9387410295097,-51.7760059033636,21.617538778679993
43.26509162680347,-55.8671966322399,22.142180291626115
44.243287464205785,-195.64081962252047,20.09927714673839
50.27880877261737,-185.98363194036605,22.176891594221203
47.96400383459317,-166.71711138078544,18.36472822881747
47.503144338010564,-167.82881316942266,21.510378481266798
44.84763566914404,-109.14915966661482,21.516473464790476
56.69949044030152,-242.13960231919134,21.22012908117728
49.87156257336124,-240.84283894236557,19.87379155798968
49.610336559437364,-245.76805101202035,20.995088589956346
49.610336559437364,-245.76805101202035,20.995088589956346
46.08212897714027,-251.47027358407536,20.875981468492856
47.53702946132228,-147.03644656212265,21.556518347201873
48.024342771644626,-318.72702655060857,21.444137085291093
49.99713037676746,-113.97880745400285,19.345630512705718
49.99713037676746,-113.97880745400285,19.345630512705718
50.86659874217121,-163.38950253325777,18.862217300083557
49.61406768459911,-94.22097159593544,20.234158652071745
49.61406768459911,-94.22097159593544,20.234158652071745
48.79533020371757,-92.12873196680763,18.029058068735477
51.017684262252295,-93.43098048654663,19.022980364917657
49.19974738982145,-92.54403828618365,20.465582418713627
43.10623211413943,-89.0831737713189,21.97179850444217
49.92259236890506,-94.08332572598219,19.1489167051584
41.97437009026507,-81.44577575318594,23.003791048290587
44.32468457739299,-123.23967833465319,21.901782275862864
49.284353119798624,-127.81556177066108,19.888423535863424
43.458167047943114,-124.31306759065981,21.11527905930828
50.698463824905645,-121.6238513876405,19.873398833524845
52.16807633863793,-354.3145353294807,20.941593390434516
54.854327838492914,-374.5526223290437,21.39474453623407
47.57147013564123,-321.8122909985348,20.03953353360607
52.99965208458516,-326.6289435537348,22.269271996577416
47.08739751410767,-326.87893873323065,21.284580507204485
52.61871555477624,-320.34216335533455,21.997855699616487
46.870617929703634,-264.76017169123526,21.437736928708585
50.49231602894066,-273.12203120407725,19.606114921613496
47.71942136803797,-237.41305897382549,21.56219719173763
48.676492534867094,-230.82148641316974,20.071639456461327
47.787668119089204,-207.01263661308542,22.61657845393019
52.2296895268915,-207.3607509520586,22.879362978993854
53.449524140449924,-279.70769850563755,20.09900832016441
51.713241259145754,-255.28051135236132,20.22952438910278
