Intercept__0,frac_items_seen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,frac_items_seen|setsize_offset__0,frac_items_seen|setsize_offset__1,frac_items_seen|setsize_offset__2,frac_items_seen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,frac_items_seen|setsize_sd,frac_items_seen|setsize__0,frac_items_seen|setsize__1,frac_items_seen|setsize__2,frac_items_seen|setsize__3,RT_sd
-0.3934354196334075,0.09503574879023181,-0.7159491074887868,-1.1685147548025876,-0.7009646856878798,0.5056589347717587,-0.9307018890498436,0.28197761099234514,1.2683590855765106,1.7758588324791116,1.175482602576505,-0.8415857201832451,-1.3735687651243924,-0.8239717930466108,0.5943932806615702,0.033467661206337165,-0.03114841550681817,0.009437131152464142,0.042449012164054264,0.05943384175569237,1.1808339048700829
-0.655629426044551,0.09112251265592447,-1.708449291979607,0.1731995705722107,0.32850458811499106,0.02806866349830514,-0.15607238946092108,-0.22334504336381258,0.9356938806640736,2.8139178107477703,1.4665953279422164,-2.505603749643479,0.25401368100280236,0.48178329413702803,0.041165370748196546,0.03168264233585679,-0.004944785693792908,-0.007076161126382099,0.02964525455692971,0.08915235156041876,1.0552299188274847
-0.810066325030963,0.08137433701465466,-0.11300735173663769,-0.4228709706153106,-0.7477318075865682,0.0924428527706006,-0.3575017613181547,0.5354749290807375,1.5801221754147075,2.2341660177319724,1.7328303750157048,-0.19582257168932954,-0.7327636625945837,-1.2956923885514038,0.16018778323400143,0.04190229346675229,-0.01498014371763415,0.022437627622429433,0.06621074310755011,0.09361668012845041,1.1776729730276545
-0.06966603455670309,0.0989171689444568,-2.0392436347848544,-0.19014819119112977,0.280948984242071,-0.14132460749742293,0.10538761731142411,-0.22993527059003743,0.0852015122698287,1.3385552675940307,2.241854442554617,-4.571687402093651,-0.42628456716555896,0.6298467284542939,-0.3168291991603851,0.05635927446595147,0.005939569649367211,-0.01295898502458674,0.004801895414929407,0.0754400037141771,1.0839356734047476
0.07913957635049286,0.09807108697562895,-0.7187761868716795,-1.2400673782990739,-1.3377434878172978,-0.5719338351583386,-0.5133643211242835,0.16751508087345213,0.7852491257769463,1.1730009767753788,1.6276147583007634,-1.169890729667493,-2.0183519662069083,-2.1773310435921713,-0.930887950875268,0.06811608892869536,-0.03496836975052102,0.01141047214567366,0.053488099282602765,0.07990023884747822,1.0732069531826558
0.6380960029350168,0.09623221597577761,-1.5403781664873626,-0.1958921783004874,-0.261040059593709,-0.40406339874053954,-0.3411571940103563,-0.20283620732613292,0.1981692110345466,0.9912185790058164,1.8363151473235766,-2.828619759727262,-0.35971977425539586,-0.47935181549017697,-0.7419877395862989,0.06798718383018414,-0.02319431686417189,-0.013790262514899142,0.013472966580088274,0.06739015974676234,1.0957180449715682
-1.2080022841506255,0.10862515100039102,-1.5640604277502392,-1.2000079224549915,-0.49901779657830314,-0.10377377171230215,-0.6485146047668475,0.15057780504763743,0.584736225081741,1.7151585567280867,0.8925808502823619,-1.3960503864943032,-1.0711040917704469,-0.4454137291758925,-0.09262648139197437,0.04740503573979464,-0.030742858016751202,0.007138146229903082,0.027719441648352532,0.08130715268110954,1.1404823461024627
-1.5446220483945348,0.1260468553909913,0.209601365107811,0.07627311062090941,0.32937960972904323,0.8084241881615034,-0.9763360896811837,-0.4545050001850508,0.1900281637366383,1.2568735913502285,0.01467162802625196,0.0030751932626564295,0.0011190507074351505,0.004832535113376563,0.011860898976130302,0.05643026503237445,-0.0550949043013813,-0.025647837618981817,0.010723339643273946,0.0709257098720857,1.1096472271241844
-0.8561198903019582,0.13001705287628357,-0.8265329377989867,-0.08128211507849083,-1.6387435248536923,-1.9241547529585057,-0.6746036560345718,-0.370555772684503,-0.000484818519549797,0.5206386336673539,0.02688487552454179,-0.0222212351496596,-0.002185259546256707,-0.044057415682340374,-0.05173066102324488,0.0977390968690235,-0.06593515208536042,-0.036217786561786494,-4.7385724246174176e-05,0.05088674984976954,1.1172295293045515
-1.2733805158004918,0.13239775568267115,-0.07419337888147153,-0.09138152386649548,-2.335390287819579,-1.6252067304292912,-0.9278068931423158,-0.4771540233094702,0.05481581943277792,0.7882351998326359,0.022446034777245685,-0.0016653471626148753,-0.002051152862705064,-0.052420251618840084,-0.03647944679142962,0.06987728797226588,-0.06483262945475891,-0.033342229093921115,0.0038303807999399506,0.055079738048581635,1.0813132521137212
-3.9665854571711052,0.1429723567160316,0.14229214283426145,0.9939299086434996,0.42502024642932473,0.980239555120613,-0.8523140958966985,-1.0165175425777748,0.3029933223416469,0.36350459499756743,3.920039078466058,0.557790760468979,3.8962440831387175,1.666095975142227,3.8425773623309865,0.060146076139461754,-0.05126334850653933,-0.0611395415129814,0.018223859435309173,0.021863375047767898,1.1871708645636332
-4.284539416407917,0.14372297058520705,-0.03567008301320124,0.44080523816280887,1.1093273440844877,0.7056387136635567,-0.9071945790882622,-0.6281853285015591,-0.691926535105811,1.1439673248445115,3.7028560306745844,-0.13208118200009525,1.6322383344841032,4.1076794460354655,2.612878566366557,0.04470003003937397,-0.04055162493680255,-0.028079903054313696,-0.0309291369042697,0.05113537378461194,1.1921966034388698
-4.781955814988785,0.14013784606151877,0.021493574009086146,0.7366427129027104,0.5262438975003213,0.773510450624401,-0.9203718277043249,-1.3110588210678524,0.062272783069672814,0.7462990065263445,5.71740227780769,0.1228874089977773,4.211682724680393,3.0087480582507333,4.422470412308003,0.03656887004752806,-0.03365695776272534,-0.04794393965229564,0.002277245311572771,0.02729131138626119,1.178504191610985
-1.6049314646817945,0.09441759548675377,1.4913665387297839,1.1035191698431612,-0.019993199968824413,2.2221001328327947,-0.49411137829090385,0.09179649688713497,0.7360037661073559,1.5124230916736674,0.19603414581996204,0.2923587655243665,0.2163274378561577,-0.003919349878096185,0.4356075014663011,0.06063539988194795,-0.02996064100888941,0.0055661172965134195,0.04462788267253921,0.09170637895432485,1.0104658335345738
-1.6699297156553805,0.0950834460040627,1.6460699141557569,1.2649223027787575,-0.10948400005860866,2.524392063611635,-0.35825606990440567,0.05417151196131006,0.617776834145949,1.187934491980815,0.14418282398618118,0.23733500870166785,0.18238006973774457,-0.01578571230975342,0.36397397657982905,0.07788319304734541,-0.027902126652748098,0.004219050323749292,0.04811443243396683,0.09252013136654201,1.0272104036009342
-0.6442345085487001,0.12352272246074392,-2.179854792720813,-1.3381661062467627,-0.20294221100983234,-1.1891529549180297,-0.6621458598333886,-0.3323887365477235,0.02441234924603941,0.6064889315763132,0.26852944171830917,-0.5853551905163005,-0.3593369974368068,-0.05449595862354958,-0.3193225791018162,0.08934220990471467,-0.05915757439677238,-0.029696344270609618,0.002181053230606856,0.05418506142977711,1.0146143127523892
-3.7408725113587744,0.14604056296881307,-0.12801491438693557,0.5424727383700099,0.981704863780616,0.754400050836568,-0.9372352120313384,-0.7467148966223046,-0.37932443018580375,0.9122410529318218,3.1078185868286416,-0.3978471303229957,1.6859068591541475,3.0509606224374783,2.3445384998943584,0.05106954437731742,-0.04786417525281894,-0.038134389550256775,-0.019371925820774547,0.046587734935512444,1.1570346981489246
-0.4448749455844358,0.10530648077223158,-1.5522568047356877,-0.8805520673019397,-0.5392144082461168,0.4798480597832432,-1.0382191730362316,-0.27600907214689163,0.6243956620865597,1.659535446494464,0.6281944467839572,-0.9751191047175685,-0.5531579187832119,-0.33873149688610815,0.30143788645588965,0.03472510593484112,-0.03605227076726628,-0.009584444269278018,0.021682205511211045,0.05762754418214412,1.1569518104211374
-1.4637544732149108,0.11615807201599467,0.5572394121155767,0.7862822357318999,0.27503715701207393,-0.7132555695042083,-1.1862633423382012,-0.40712651902851354,0.49072534127932443,2.040717865644342,0.5630185157458042,0.3137361067243765,0.44269145731906684,0.15485101191588357,-0.40157609208968764,0.0420215263565122,-0.049848596305828975,-0.017108077749791745,0.020621027862377576,0.08575407957737903,1.1086709927798446
-1.2750047522708328,0.12298641478773097,0.05049845130617857,0.822317216552627,0.9871275270150772,0.7767335004888783,-1.1471518739284174,-0.6866348654201364,0.06478243890430596,1.059035063328333,0.4522793690342972,0.022839407693967625,0.3719171118484617,0.44645741507476533,0.3513005375089109,0.05241227212511351,-0.06012483618517012,-0.035988093416990885,0.0033953948167810247,0.05550643392920141,1.0345240602401644
-1.376399473935931,0.11442930005018995,-1.2024996896980111,0.22715177711264514,-0.2678464938800025,0.4841156168700738,-0.6385380145974342,-0.7418076517919944,0.9563438467306746,1.795414660528055,1.921213351508366,-2.310258459032486,0.4364070270076663,-0.5145902601969646,0.9300893868044946,0.03300676670588395,-0.021076075280655828,-0.024484672103337952,0.03156581823964701,0.05926083284037334,1.1176172524332213
-1.9222100349917204,0.12465740353964275,-0.6822658871949839,0.11069913216925079,0.4662524756835875,0.7382839379838096,-1.0930551950510825,-0.6022703411792902,0.15404545184184565,1.255057380184874,1.9702492235348263,-1.3442338344902165,0.21810487920244548,0.9186335781867788,1.4546033555608349,0.03685456694991803,-0.04028407586596583,-0.022196412610942125,0.005677278418235674,0.04625459624401216,1.1179216974647221
-1.3584564486610933,0.10126432747730388,0.36199253327082453,0.33224838682505453,0.46260465991345984,0.9023647818388104,-0.8671117454040375,-0.11356035827299404,0.6437324781403471,1.7159398697764685,0.7434911425664865,0.2691382421620622,0.24702373273643177,0.3439424671556392,0.6709002226610955,0.046726897572434124,-0.040517441711349036,-0.005306323229311115,0.030079621570113187,0.080180546535501,1.1011695641477057
-1.1613436144265439,0.10149435845348087,-0.5540397316211569,0.1532661100409251,-0.11973643230326428,1.168163953798917,-0.801795665104308,-0.17194957680082623,0.8431780939496927,1.5862944349950951,0.9267514534790209,-0.5134571265650338,0.1420395902495029,-0.11096591267144255,1.0825976420849461,0.0388808617413101,-0.031174506399702373,-0.006685547722069707,0.03278349089415938,0.06167649460805392,1.116832470126396
0.4334410662568436,0.09561849293633477,-1.470721581988575,-0.45624894047031717,-0.26595391445126393,-0.11521700294825894,-0.09746212434705796,-0.11755210106872938,0.41764131136580673,1.354638465540307,2.6540798326679624,-3.9034124902253984,-1.2109211115783944,-0.7058629207642002,-0.30579512390541924,0.04654402115517604,-0.004536279177437864,-0.0054713474789783315,0.01943870603148557,0.06305032139772325,1.018548167073754
0.17357554617646132,0.09706824600013254,-1.3153554946727442,-0.5294277915212936,-0.6833233207374214,-0.3634853079230022,-0.12431095114279335,-0.008020519132479349,1.2125926875986983,2.1413538653142066,2.789784611067206,-3.669558517120714,-1.476989505457402,-1.906324884576599,-1.0140457183926164,0.039204998171006464,-0.0048736106121892876,-0.00031444443791937523,0.04753969409948278,0.0839517743731211,1.1186262434644116
0.31410086678289983,0.08809803312358573,-0.9267961547128775,-0.3861281505504618,-0.4134430599236467,-0.2549932712737075,-0.18345861718822407,0.022729674061871166,0.6772764609882007,1.232077545926468,2.7656309715121514,-2.5631761497523016,-1.0678879721350638,-1.1434309314815918,-0.7052172885617654,0.06267759987650452,-0.011498745802020323,0.0014246414161733242,0.042450063027593465,0.07722366344040478,1.0138726525273665
-0.3970118017597837,0.09094447895761539,-0.9286763612932729,-0.4380369302136089,-0.12734706061778467,-0.21392055847640792,-0.01437646132226546,0.14010920672114585,0.3119049098538292,0.8152886480290835,3.25087777662314,-3.0190133446035428,-1.4240045217716424,-0.41398972928063604,-0.6954295895137654,0.12268721834004455,-0.001763808049201988,0.01718960883644766,0.038266745776568654,0.1000254963709039,1.1758349227973837
-0.32893377095670745,0.09358933171337584,-1.028152237644497,-0.34457429331604955,-0.013577969523817955,-0.11697452766802746,-0.01471379148910966,0.02619842808408722,0.21990356343068648,0.739342549893225,3.208865649596997,-3.2992023979337146,-1.1056926135560314,-0.04356987999625433,-0.3753555437117668,0.11430644158507158,-0.0016818811473448367,0.0029946490894144145,0.02513639382763885,0.0845116159907278,1.047775353525237
-0.32893377095670745,0.09358933171337584,-1.028152237644497,-0.34457429331604955,-0.013577969523817955,-0.11697452766802746,-0.01471379148910966,0.02619842808408722,0.21990356343068648,0.739342549893225,3.208865649596997,-3.2992023979337146,-1.1056926135560314,-0.04356987999625433,-0.3753555437117668,0.11430644158507158,-0.0016818811473448367,0.0029946490894144145,0.02513639382763885,0.0845116159907278,1.047775353525237
-2.147550491854278,0.11025980438632274,-0.17036732547236857,0.36782793542010184,0.5699618449818326,0.3379059650018906,-0.5607653926390691,-0.15153923501571684,0.3212802236809741,1.4013045660366172,2.1128657372664574,-0.35996328474029055,0.7771710419585923,1.20425285381129,0.7139499358704533,0.05648704337850507,-0.031675979059167525,-0.00856000334187827,0.018148169931722996,0.07915555180820762,1.1237620529900472
-2.718671194781098,0.13253546436991023,-0.26379933157219704,0.959769077740322,1.0508321925808373,0.9401583297644444,-0.7152032511716502,-0.6006763345368205,-0.07688631246504596,0.8456394555339312,1.8701084262008436,-0.4933333527993159,1.7948722394891887,1.9651701378685313,1.7581980144553988,0.05758581354414516,-0.04118556106813707,-0.0345904354010179,-0.004427560853709021,0.04869683601194939,1.0541176406045654
