Intercept__0,predicted__0,setsize__0,rt_sd
3431.500399680492,-4.566087376419013,82.21795492087365,2152.5779695997667
3431.500399680492,-4.566087376419013,82.21795492087365,2152.5779695997667
3324.38142126628,-225.7458821121851,92.12202686250306,2165.2798200645734
3342.2985603216603,-314.0035847692085,95.82054024967387,2243.8740513312537
3276.077632706371,-319.60629089424833,86.16384804232027,2185.861800385426
3252.4761883869487,-310.16683158456675,99.6819006648845,2147.8288488616163
3275.7836779363042,-306.40719590284596,88.68137503841196,2131.384520588009
3517.1114938123296,-285.2101951458992,80.17360512054628,2077.379526189809
3503.3318744891926,-275.58486411862515,86.8120240828515,2196.176209495003
3503.3318744891926,-275.58486411862515,86.8120240828515,2196.176209495003
3861.656553520205,-260.5760443781146,73.98819657755796,2204.0487914542396
3749.0275375314845,-154.29948926287213,70.50370432890455,2251.009134820712
3721.9525244850915,-125.47741744694304,73.81136830524969,2178.788480941582
3721.9525244850915,-125.47741744694304,73.81136830524969,2178.788480941582
3737.2918174412243,-114.2229233830814,72.9458032289662,2121.5002973091464
3812.488553049013,-51.905596327520456,68.92772908698814,2111.7303614221614
3812.9629251135,-52.05514385724083,70.46540237815536,2148.649774308204
3829.537426455071,-19.648954928438325,64.71690453393538,2188.049896094412
3094.231875717489,-333.24750811569714,99.40260373611177,2113.22065473258
3093.9265870486415,-335.520542722711,99.28852480992961,2064.2264651675728
3093.5295670855003,-334.6272409906603,96.52054734143304,2196.9670186177996
3109.924052670137,-318.486668355835,102.7038298155365,2093.1051997342875
3087.1727421489154,-293.6811128455648,99.09528951280133,2299.9201324669893
3087.9145388477955,-294.7371772415465,105.65306455554878,2151.8022065111822
3211.50762041624,-248.47196662681318,91.01039500238059,2212.6605562289706
3245.2267481922363,-224.14230922573117,88.7781659797369,2116.6225017765873
3245.2267481922363,-224.14230922573117,88.7781659797369,2116.6225017765873
3300.2952798427796,-210.7766974944319,93.67977255109876,2066.434558267536
3363.6502350255705,-274.34842173632984,86.64163965187505,2085.3459155567675
3379.238136702965,-266.27615691994157,94.77292842618468,2254.012652709684
3364.458909168679,-280.2033854733095,89.57414182737908,2205.3052530105083
3292.954761510865,-234.13220543164064,90.37704912552724,2166.760678250689
3298.027406898083,-236.58831352059585,101.33828413060142,2147.488452336957
3298.027406898083,-236.58831352059585,101.33828413060142,2147.488452336957
3298.027406898083,-236.58831352059585,101.33828413060142,2147.488452336957
3425.917664690944,-263.5881535606496,84.1082108721553,2184.69860849367
3395.125030796479,-315.341446518554,93.97587877365422,2077.9488571015595
3436.4855390455728,-240.6504302494888,90.93964969584576,2092.7662189446287
3436.497203679151,-242.37586597623553,85.12438139846489,2256.3599908762885
3430.523441594217,-235.78189354771112,77.33554170054421,2155.9026827455536
3427.050948779539,-235.1303226946605,84.79471901204192,2144.828955648736
3432.0510280531425,-197.68460744255393,84.57605483678486,2106.202016009443
3326.15476365377,-318.42878137531807,96.45578211680336,2141.655630677706
3399.3289770942606,-222.42373870363267,80.56512153481069,2067.6594260282645
3390.0521394722505,-219.80927952229945,84.36126258155275,2238.1870122653877
3393.1236315069523,-210.88339500690196,83.31038364635434,2236.9111968167977
3391.5974427026754,-205.49881553577924,90.93777187470423,2091.6727940284836
3378.8545904515695,-228.78562027374858,87.78274893745609,2107.998054249759
3420.4423726995574,-246.6565077942437,90.7216927283998,2221.659668210742
3460.1640614704816,-206.8952978373627,85.53558044336502,2155.8585732493593
3457.9609720141707,-207.15169865741,86.38248095408294,2214.084151597975
3482.09531096739,-214.8592963706218,89.3952785869468,2157.815681073095
3451.0456655772728,-186.5051260288638,81.81488593009931,2144.5392939588946
3460.7451037375436,-185.99608013239506,76.98249671100012,2200.780922962273
3449.243373116976,-189.57055527112362,92.38281261218373,2096.5090533776233
3457.1777294121034,-161.8391216434805,87.01056522935528,2288.9092011416174
3432.850583057974,-141.4236329666728,87.32509980255894,2124.5356293407744
3576.476453834662,-124.40810808169222,80.7013782176333,2119.3847856091465
3570.2747461546887,-128.733709437922,85.37967169403447,2175.1545468585714
3403.5405854126325,-563.544711600354,96.58943716262557,2122.329499818466
3472.85015316924,-82.14866070952122,85.0413451015237,2148.620555093094
3612.626072853227,-123.20996978680998,81.85620362077296,2116.8000556636603
3612.626072853227,-123.20996978680998,81.85620362077296,2116.8000556636603
3599.323635791676,-112.4558537211076,72.80686873316526,2057.15188953061
3599.969818610353,-104.66527228853047,71.39971632072572,2253.832449843025
3655.712350808177,-131.24356748074572,70.28050263651299,2293.145635750054
3662.814623251371,-135.32946567427277,72.21098767884115,2282.4757766599405
3651.009699389968,-177.43045260457578,80.91333831853424,2224.506477492705
3678.58607603901,-171.5123621166442,75.320869290434,2026.548587937167
3622.8558775723923,-187.8259486242647,76.07420001670376,2087.9850766249815
3624.1605218627046,-189.6385592933799,81.2060296031635,2206.3986452768163
3698.3881850916528,-381.74550737229276,73.25828350371819,2219.0773190083746
3701.908712635056,-374.6228685014724,78.66109345474713,2141.791852621785
3702.615967531291,-369.4689404425443,80.82193466094625,2234.4450327088025
3712.433830870176,-362.444616944064,73.62259707632101,2215.4349959299584
3777.6682885936957,-308.99337875013555,65.04559444241286,2089.0022738484786
3763.8872030758066,-296.68750195313334,86.2838950207297,2335.948976209782
3803.3207996002347,-347.61557086393736,64.39808801302148,2338.344648213901
3811.5412601374805,-351.89316609980506,67.81800964762432,2334.9381944046995
3797.537745768949,-319.56239070665964,75.63755228655056,2031.9206342211905
3781.1137555619644,-311.20367271324244,72.97951767657301,2221.766745798414
3778.3998612644336,-294.8527883874254,66.90745207890059,2136.9093697462336
3708.332082653574,-274.88984464746795,71.24532910642895,2172.128584241358
3711.146721194091,-274.24237347789864,72.42690322417596,2174.1801860576984
3782.281837379096,-199.4091243111479,74.42150066966965,2102.1686327304947
3770.8947682364064,-357.35024153849605,76.0262462501986,2173.8758379936626
3770.8947682364064,-357.35024153849605,76.0262462501986,2173.8758379936626
3740.9923758925042,-353.14474610766473,76.84864884741397,2190.355680286668
3731.172691377036,-355.2083980466017,77.26826644701868,2218.252990335722
3762.3634475381414,-365.5038248893069,75.74759376173994,2043.1585209464708
