Intercept__0,obs_rt__0,pred_rt_sd
-377.5727621492233,1.0101162684185374,491.82116863043365
-344.443939449023,1.0041788592811205,486.78717961689694
-344.33608768888035,1.0010141350973594,486.8125187344976
-344.33608768888035,1.0010141350973594,486.8125187344976
-345.48334090297027,1.0037693698490178,479.61006769119507
-326.05666926698416,1.0164658160460227,476.67672112088485
-326.0119924366813,0.9939823347830666,491.92728042997226
-340.03364949354915,0.9921318592113009,481.74362772564484
-315.4701250650382,0.9848296948595076,521.4629701391976
-311.6414108126201,1.0113937187078128,550.7329831295278
-197.06416294707694,0.9764774941625861,462.95221210463825
-205.08638179068925,0.988571534874377,506.57126450883993
-243.64616395627954,0.9942367344143401,489.52909943124786
-176.071583003831,0.989551632276709,508.18712664374783
-197.3757380520841,0.9863249234329218,472.6596496175662
-197.58154253371,0.9716938028380603,530.697716261997
-197.52471113111434,0.9720213176153868,528.7449351263156
-197.4993877422838,0.9730394385380948,524.3755436625631
-197.743314391264,0.9855323217733427,531.8585894008482
-197.743314391264,0.9855323217733427,531.8585894008482
-100.17433659249541,0.955593568411222,506.08564565503224
-100.48274317194512,0.9678380093106771,486.47325148128886
-117.54322308309195,0.9657760155838734,486.2906489944573
-227.49092660291544,0.9774595420370948,532.209506610371
-242.2294044775627,0.9869507352497279,534.8354783626539
-146.88021533952275,0.969453393770794,530.9713822354204
-182.21191444408245,0.9775883697044632,477.4185692426701
-182.3986214452825,0.9789156547256602,457.5999381723967
-217.33698195221967,0.9727620204764701,476.13563961096565
-149.70588516147959,0.969352404559864,500.1579134621216
-152.77920769071264,0.9846466638642574,503.7457426597473
-153.54682877746626,0.9584065405829394,473.18731726274484
-124.5403269943144,0.9726535663625063,538.1965205795217
-291.2522793685652,0.999578650244741,524.7587578436375
-291.0545493678758,0.9866490845992748,529.937362415279
-309.7147907142624,0.9936005658621271,548.7773286385867
-310.3409636714749,1.0002050819685024,453.96346612487696
-309.9179663453824,0.9947847912474163,489.0283282002673
-309.9630084964468,0.9841459144013796,512.2151981065501
-309.48144643600335,1.0068119294633975,473.1220453885301
-301.1237951580941,0.989236472016922,525.6868534542259
-301.25994874754986,1.0005408847846324,528.9409929729987
-301.1244529249195,0.9971215910310885,509.65066665017025
-301.29585536069027,0.9962828141003357,496.3571875384737
-301.0270278858381,0.9945263124806064,487.64334533554097
-303.3709167746898,0.9960447869374601,473.45740103593187
-303.1147760668731,0.9998505754579872,499.8085310665898
-303.0735274656536,0.9918612901725397,493.67994599894354
-265.6605282110639,0.9748667074656775,510.2316801537217
-265.5383410239312,0.9862751078915278,510.1534968528765
-225.70542048636398,0.9799288654437255,508.64639363511964
-225.58086655510647,0.9819878129207225,482.9753324917702
-225.68858099340818,0.9777236832182632,513.295901670732
-229.6457611356233,0.9849899619050334,465.81958793588973
-229.63469150060348,0.989977218560594,484.7201406870953
-201.50261119856222,0.9725313022271829,490.11614925890916
-220.07985699818607,0.9882887128766494,507.2667846918134
-360.43551225853224,1.0091104143652518,493.8822626653858
-228.35093965540605,0.9782017291295545,496.932194891775
-225.66948963957174,0.9869934258505485,498.5100864193446
-225.74022688780934,0.9916984857769882,509.2914181083745
-216.16383175961846,0.9882011519776994,468.9301931930352
-350.4183793874093,0.996135172902017,514.5670158544538
-341.8915885447275,0.9984192927767024,516.2823953128396
-325.34779817193663,1.002539300138994,482.0587548892532
-325.518256720331,0.99647709828502,523.4477999102344
-378.5845714658343,1.0124496386031596,518.3488470664507
-378.0664339871764,1.0135004564127743,474.04284004651527
-378.6450004942696,0.9994684249865461,510.6810572546492
-326.7101353696206,0.9945287522331556,496.09987973627915
-326.7961483755772,1.0001556298582193,506.9278269184447
-218.85772008031452,0.9813606085571889,543.3979249389655
-157.03759798184444,0.9769160124026443,543.3125570658278
-146.98897222474034,0.974219553769785,482.0205718350068
-139.21115770394192,0.9766526144867349,484.7495605762985
-89.84310456389049,0.9629114374567652,502.7918620782019
-234.5662073893992,0.9715337924438106,498.86130370041604
-229.08532395404325,0.9783195948596818,517.748424898559
-256.4688510408175,0.9877656624052947,522.5014068107051
-256.4325101333986,0.9878206283452974,554.7082747202535
-256.6089518696543,0.9865938905234286,526.780906670423
-256.88334201728844,0.9729487084201349,538.320624641987
-346.5951775064042,1.0097082527148074,480.56819564738305
-338.07194448522995,1.0135001626871583,493.4175044930838
-337.9049570056555,1.014659390215979,490.48047373186523
-253.34949553605188,1.0031517733688877,494.41529419580075
-253.33217139659686,0.982664973564504,495.9903342394699
-253.30325164168215,0.9887182956074789,485.3154762556994
-255.47937469833687,0.9877986825735822,500.7080160617439
-254.74613601212974,0.9900519645993358,508.41321761563484
-265.1410920933899,1.0002297993037061,452.7647780802829
-265.14997564984674,0.9897636553807593,452.7710314102355
-265.2618646729018,0.9896774683868784,457.851838781683
-265.2600075637712,0.9974350977035474,511.1012489465617
-269.2695949342879,0.9856688660978444,471.02099852128765
-217.7793721193248,0.9772377432080444,565.5452364265899
-73.03503184496535,0.9544022048747117,537.5787516869908
-180.5516237913302,0.9709260437041963,491.90624860116674
-179.43560517809652,0.9766254304169187,477.64449936968754
-205.15414669328976,0.9840799373307831,473.200524353864
-205.15414669328976,0.9840799373307831,473.200524353864
-182.93771855413965,0.9651523515910881,441.54928300367243
-183.95572992661567,0.9868187784073337,544.1927882112099
-243.92443376971102,0.9777724243424402,513.3232706074722
-173.00809268150238,0.9664176802763428,474.65117896704453
-147.11023364030572,0.9723896003166053,480.00952530429703
-147.11023364030572,0.9723896003166053,480.00952530429703
-143.77443829759022,0.9724369439751234,483.0431323006881
-144.34535999848507,0.9721416397940602,474.545210888688
-168.77269440582637,0.9728033894464623,512.7048337872219
-168.77123455376102,0.9746069512492016,518.9005374603997
-256.69419902036475,0.9745125421363631,512.354412900014
-256.6124537686156,0.9755882406063068,475.4038756868938
-179.48444941049942,0.9822775749381488,473.6315544536685
-179.11797912292457,0.9779802557949582,489.3408816324882
-247.02083927817242,0.9742633056539294,526.4576440069105
-161.45980711538488,0.9849481412894658,526.1930557716461
-211.61517360478956,0.9832959531685571,500.8282947486144
-168.00244468166082,0.9701104353516324,501.6989639213467
-164.74257880678286,0.9748310919924137,535.5875607189729
-55.43160873783911,0.947139691253635,474.05841114638264
-55.19069390939376,0.9478552512979048,530.4939838252535
-55.18269100812634,0.9638022795848581,520.2890585875725
-143.06657907027557,0.96239743807704,498.68885226782595
-143.06793371370455,0.9679776774840508,500.2888713180007
-148.88441518170887,0.9791019215917184,497.7728628544459
-216.0953941972779,0.9794551153534814,495.37293003582334
-221.7095495893689,0.9916176546811128,500.20017889525366
-171.4687086574272,0.9703807035237254,526.1216556129901
-171.9538470922887,0.9705312679101681,523.1539772002731
-142.4718766919004,0.9730475865619639,522.779842162985
-227.64572531729095,0.9880196843343821,493.43509213587987
-161.91457867301708,0.9739454165030461,503.481605451654
-94.15225094850622,0.9668860790667576,505.5544531989396
-291.46468796059446,0.9929553071130768,474.6193068130276
-291.46468796059446,0.9929553071130768,474.6193068130276
-176.67746105609018,0.9800352039674339,522.907465181725
-108.8267510227213,0.9721781166694075,480.9529631716284
-83.96686838675969,0.9577963510386714,480.789629268872
-83.96686838675969,0.9577963510386714,480.789629268872
-104.28884853621443,0.9646623653830517,504.7888103249552
-177.73787546734076,0.9691768986565905,500.9644802859894
-177.7710430942229,0.9707403405701293,495.3953214482702
-228.45099219579276,0.9871045075397866,506.4690513261605
-216.57824777116525,0.9804981554071024,462.5237902041978
-216.69405907334124,0.9825560698510345,471.45661140649986
-222.78189496636145,0.97080402019167,496.2887466374062
-222.83371023547136,0.9717594330671833,500.16713700711784
-257.53596793196664,0.9805126025177037,508.2597974989814
-257.66594664476463,0.9816855833952857,508.08135390490173
-257.55324443415594,0.9927429526854074,483.1474826266559
-257.22226966572975,0.9908362884274845,473.52267605554863
-257.79589358537214,0.9816087586437979,527.7571056800754
-257.83736186389444,0.9957288741370299,488.1002337410786
-257.1060617403044,0.9842310347323759,462.6625576357825
-212.01598018379016,0.9842963225986093,466.76865974966
-223.28470202194075,0.975415136482667,501.218191160854
-255.89364965985433,0.9845898319850692,481.6938941701142
-393.21526126138457,1.00835509355372,509.9789230941826
-360.88719352151026,1.0025967114452603,473.97596866429797
-295.6102270222047,0.9933745556097,512.9682975705009
-295.264736614078,0.988460822493343,527.3873159803647
-302.22649072976157,0.9850197625649818,475.3323775485141
-228.54417080133868,0.9769287045338424,501.6360029700703
-169.11056864433593,0.9700422166595484,516.1287189374199
-300.5268354753081,0.9981320461356642,487.50360938734303
-288.90179607486203,0.9933409807753689,495.8446525605559
-301.8927125126274,0.9979333617447788,503.5508257425903
-282.33053698352353,0.9921319404636574,557.6065629401575
-282.5325963885538,0.9928927500808515,537.4903380357323
-281.56472465282434,0.9928845297202734,467.8308638187205
-281.61238182427735,0.9865461387605524,466.015657325553
-281.61238182427735,0.9865461387605524,466.015657325553
-281.22544106506706,0.9838804873376165,487.25587449209024
-281.23799286921565,0.9891181646678071,481.9249361327066
-281.1339579593916,0.9975520994145843,492.8917195117996
-219.48191702396602,0.9794483102018534,485.75389242247
-173.4322583800887,0.9713908225011636,489.9970132415893
-248.60925825595834,0.9831361982168848,509.4821835558156
-183.49545909140514,0.9768058204104857,520.6678040421882
-183.3160564151142,0.9755429717604367,542.6242651607558
-232.90908215754945,0.9784394987657139,491.1498720198974
-232.8494366286994,0.9760602227957825,490.133085432216
-232.6060627696893,0.9879959911636029,510.29775097546195
-217.94803327644038,0.9785784192403582,541.6580062146063
-247.1796451008069,0.9865352899855088,489.79565670009595
-247.1796451008069,0.9865352899855088,489.79565670009595
-209.66259480525122,0.982204220647565,491.948604469258
-209.83622542049662,0.9770633801218434,531.1816425348987
-56.07453179498984,0.9533163706752138,524.634462045668
-12.490776166794456,0.9611058222081558,474.8993318900784
-93.60780307186204,0.9735933009965388,481.0398008922958
-93.51394535935155,0.9621692731722652,481.11866455215505
-297.5041445997298,0.9936131838748348,487.7843487718558
-322.47975771479463,0.9989666950019889,485.7609597810918
-322.47975771479463,0.9989666950019889,485.7609597810918
-303.71161736678823,0.9997255799596313,487.666068672791
-303.71161736678823,0.9997255799596313,487.666068672791
-298.97471417472434,0.9885066907246052,496.4764276502546
-287.33929014360785,0.9834474082300577,476.928257946431
-286.91877955325515,0.9936155800198734,517.5336866879607
-286.82971835537,0.9981362567239751,464.0082200696256
-286.7263178660788,0.9922622000175516,456.0547290480285
-286.58723041648204,0.9903076595681521,457.36647190947997
-287.44539430703196,1.0048863685596574,527.0010528781979
-301.1260301941436,0.9898874619126639,484.70514609489715
-21.89070093752478,0.9584109009576744,494.34864386091544
-21.89070093752478,0.9584109009576744,494.34864386091544
-21.880051167707933,0.9425139619870373,485.43225210015265
-21.733713852227375,0.9559626627448082,506.319699451275
-94.93160428088392,0.9563927873854342,502.45295012390307
-72.97737088721547,0.9552874379122608,506.66287008871683
-62.594409554179116,0.9603519957903358,462.0712808181892
-62.228883441951865,0.9565634296574946,485.7551485114327
-62.081207248834005,0.9608645265535213,511.75003277425304
-62.09738374546636,0.9609006777332514,496.2463245878693
-62.751348833005885,0.9533330081802587,553.2029762610684
-63.08132623072341,0.9607218396289746,527.4104130114007
-63.196066495944365,0.9530463805824652,550.9393198535398
-257.50110500515297,0.9998801219312379,501.0137374802834
-190.71345558545974,0.9753052967149194,533.3171371994406
-302.60967066104763,0.9942858242672031,528.846107216968
-313.0666218306739,0.9991836070233189,531.2762803557088
-326.0799507886477,0.9992965685309118,517.4858311896959
-325.40715247908827,1.007967454409258,447.40315129717175
-325.0060458269444,0.9959629828753394,512.9937543223075
-325.2595314257221,1.007360488391082,515.4561977676144
-479.98590631259157,1.0325762006724766,515.9160517940825
-479.9531675246251,1.032623113539001,507.4860107777736
-479.94309172443934,1.0245762892499422,521.4461516261107
-460.04859637330975,1.0177853405551676,492.39907552704807
-460.2287488045595,1.0202860308675972,520.6128101423228
-460.7281040758023,1.0214019679378046,496.84167965450246
-464.40262374200876,1.0229633220227328,497.28884271954314
-465.001654076818,1.025870642486254,509.362729578657
-463.7286415844809,1.0182242797560725,487.24231224381947
-463.9050207637927,1.0253197681038961,461.90925339414747
-355.0493413705537,1.00075885878856,524.7534301961481
-412.19397538669176,1.0111764685567681,516.5953553590662
-398.48634613473905,1.0048366990336155,508.55263299468214
-398.48634613473905,1.0048366990336155,508.55263299468214
-398.6487609876574,1.0135436523842933,523.9947122664014
-389.562585247976,1.0019808393569347,483.80243257539655
-389.3797399583159,1.0181616877632194,529.7630841921557
-389.3492934098856,1.002097979555989,508.9818247978123
-395.15590263303375,1.0206831505062668,499.79387221987923
-395.960584846202,1.0055084426209324,502.274014809835
-387.53986767023946,1.0063289719705826,495.56599660957994
-392.38118858117974,1.0009710209596256,497.76802699024955
-404.46013063953484,0.9974827257486735,521.4545613099501
-394.3993986227758,0.9959337548741635,505.5654288320907
-396.31470258767035,0.9992088252512132,503.31015816295474
-396.2446418086342,1.0069180078080415,523.4431302425137
-395.22979672050076,1.0093385590931645,532.857940178738
-395.3230445793032,1.0103102412286813,540.8073876452379
-311.1490522773392,0.996783888572609,465.2676378967215
-311.3162371458291,0.9959483745769072,443.5924599291184
-311.4075315933668,1.0048428900767143,445.0943672265807
-310.6794758057639,1.004171132726073,463.7514559020472
-181.33072940353446,0.9748601446391265,464.73658021108173
-179.17280617404563,0.9740098983951282,478.9687681879396
-261.0319936131477,0.990294733989288,519.9441096331457
-261.0393001665647,0.9861248601745362,497.5458113014139
-137.47353571390678,0.9685518791640522,504.7673001246959
-170.89679804260868,0.9750545608172908,478.97458823752464
-170.80786754002443,0.9774674279739537,451.94447146617966
-171.02359176587186,0.9791296348779925,437.14848454127815
-172.0609235458895,0.972982247528696,548.27037788853
-171.93645312101722,0.9751251212547611,532.0293906747046
-155.34140404688142,0.9762210171753619,517.1154052062128
-155.49558146383433,0.9720702015381385,489.4132874009566
-165.11527831129874,0.9652512991043362,539.978262998299
-215.6940279934178,0.9720398163463584,464.85914417393656
-215.82700367396203,0.9759687986109249,453.46774815362426
-217.0930340021631,0.9850493114536738,548.994043712419
-217.23443761041307,0.9802673440801811,558.1682752205572
-217.27715197001936,0.9826907367542275,551.5363548618317
-161.3096392554778,0.9752020737677054,496.70438635381504
-160.69148144105966,0.9598414728523069,499.3355453584312
-161.0284997478182,0.9642604638141589,538.2730313547163
-214.02864764043497,0.9743762188215093,516.2229043398753
-217.06504683522797,0.9842461416404701,496.3955267197541
-216.34138414409273,0.9818843183297072,433.00676014788235
-217.80752480772506,0.9839404064008691,511.16395067263136
-332.95287215291745,1.0048156470532967,486.3211206019172
-353.67539836906536,1.0042764361238103,510.40382323908966
-245.34381759967962,0.9879755123298748,512.1350231501301
-165.9955585468451,0.9749531249903155,505.79447691431517
-157.6831220526129,0.9640149314204143,490.7627825315812
-157.59263215901646,0.9734100674966144,510.2577339639632
-212.93153666966998,0.9726147072740412,508.3801114129191
-214.5925806495372,0.9742764880344625,492.3741399828633
-214.57994962325978,0.9834121951009991,496.59482269265874
-150.67267904653673,0.9643809957942153,507.8355505765151
-160.36134674799555,0.9792913906392764,507.15247693048826
-160.3905573182359,0.9693884882987086,482.3586840210565
-160.4189588273435,0.9729609964629813,481.57274867537615
-160.2184268119574,0.9720518393341153,500.3843914335828
-160.2184268119574,0.9720518393341153,500.3843914335828
-160.87293293958513,0.972844684835233,504.9777695827267
-169.18847786097197,0.9807461480199,497.29216626475176
-193.38847092882622,0.9849551730788322,488.7364965267168
-193.26351154908753,0.9682900350323008,515.0507263444105
-193.58111652085822,0.959450500203156,562.6794798219072
-194.53292687061688,0.9706022252182152,463.27629825018084
-195.21976554171374,0.9841273047866235,521.0554092379513
-121.7946986348586,0.9726074247272412,454.0006670020776
-307.6781569647634,0.989978414698892,519.2620324130055
-307.6781569647634,0.989978414698892,519.2620324130055
-308.4144022324892,1.0004963794731951,505.6654111282144
-298.4565211048477,0.9858408282624983,502.06589119340026
-298.04194000457284,0.9843415859316648,495.31869825275334
-271.6855939333426,1.007792815137662,515.0894922251144
-271.7757287007209,0.9935842737495907,522.5019930694754
-271.1422068364667,0.9983336568703838,507.1763582811733
-271.20544677825075,1.000509535980166,499.26778659695265
-271.1690866357001,0.9981455932671449,500.4279521190808
-229.4339125346989,0.974824872032807,495.6120373617764
-229.50789985303794,0.9820964005478383,490.38638553602715
-231.3039134141322,0.9799784758144848,495.98071646992577
-230.6041504808393,0.9796542189129286,544.5593314690215
-230.00950976399216,0.9933171177895277,510.17989705961685
-229.9034403425024,0.9740786156726202,468.962923734463
-261.648930530347,0.9843251043464856,476.0169798921202
-261.2750239051937,0.9900207976893192,516.9861467823173
-251.58648171063126,0.9837569502882189,478.15886242549544
-252.07362236558996,0.9886203513231999,532.0917791590382
-253.0363348510876,0.9844997325664719,451.6747182186878
-252.8832115861274,0.9875865364717598,498.9481221418668
-202.8318648653962,0.9899407381030569,524.0998562581973
-202.80162666651526,0.9868797705542592,541.169006400294
-202.9583577513687,0.971355287032155,521.411181579808
-202.9319316685107,0.9713817190197523,481.8383466486043
-244.70116104797697,0.9748432830900566,514.9252113790227
-298.06689396423474,0.9923692220454488,484.61297677875916
-297.937369563915,0.9984214104580803,505.7650044055643
-297.94419099221767,0.9950293251533762,482.2032836147686
-338.50181348135555,0.9993094698818596,480.6343439122082
-278.15089848600536,0.9875241641349078,507.95521484614096
-278.2128349537519,0.9978269438608578,501.9427518258786
-173.7539480253948,0.9814424275636224,497.16177877749936
-42.84400088995382,0.9556162269750028,487.0584375974642
-137.3434511649605,0.9645169200618601,502.18651245011733
-137.6966860058352,0.9639150448862972,537.9485695499658
-134.830155483363,0.9595163331935056,519.1395734199682
-329.5700873813285,0.9941027830266,502.30201526018647
-146.14336057372728,0.9742514515766973,498.66181850923977
-146.17594559811107,0.9721426724514749,472.0653126569584
-146.09926017772182,0.9713886788565531,530.6780086120667
-90.00441190745748,0.9592828093439756,478.0544348974103
-90.21633187210361,0.9610945389914324,490.1811575397141
-90.11638569695036,0.9601285882526297,518.2712278968024
-232.19812187099302,0.981518221702797,465.124901270957
-232.031790782174,0.9824839021921488,448.5365558349788
-232.02723880924688,0.9822963097843879,449.0825347586935
-231.78882150465654,0.9850801091234705,496.4074206112376
-231.7929193265499,0.980831786125094,509.3777551595441
-121.69359156127359,0.9745640650686132,501.310998912162
-103.90066378400763,0.9561244762942895,504.2593624899789
-146.86795605621668,0.9635027133819565,507.6136857076285
26.48134945181981,0.9512362530200361,490.87583171771803
26.48134945181981,0.9512362530200361,490.87583171771803
26.783742324991195,0.939719068453626,491.9105207602569
26.783742324991195,0.939719068453626,491.9105207602569
28.408451310452183,0.9423669444741709,520.0432523231767
28.706570378086344,0.9334807524371119,492.94512897226224
28.696689620772695,0.9380504216139015,501.5932106878527
-60.947910477696894,0.9530518697605169,520.1635117724621
-55.25575658137079,0.9613981500945832,489.65374498410614
-55.16367483992334,0.9500200514613906,526.7788715389343
-62.8113853188742,0.9504691282575629,515.4946119856988
-56.79429019421525,0.949361337081114,494.6842457328975
-10.498787578811404,0.9444102855265701,513.5868635212158
-132.27141747446277,0.9633733359386198,504.7186022442922
-132.3531163926532,0.9585430577936006,517.242985116882
-283.3914554295973,0.9828854575788062,512.8978998300565
-283.30106218284874,0.9840760990251551,506.44287170681247
-282.27562486438904,0.985146119557515,504.165009139803
-269.96706595131434,0.9837296169893528,497.424776774533
-163.5988837398059,0.973744990233641,491.41240969197264
-163.80402093199282,0.9779559270799867,474.17451568063063
-163.90725297730847,0.9703613078126083,501.13087509788187
-273.26873804175165,0.9872836413227445,468.82701662582986
-273.26873804175165,0.9872836413227445,468.82701662582986
-167.73700655946215,0.9696031373750953,475.4404216635993
-167.77719661843975,0.9732242720405702,472.1654443089619
-230.24764299386243,0.9753221202333183,471.17162256154126
-382.03561523812704,1.0003251306404919,531.5084199817397
-381.9421092484954,1.0180703755427247,547.5617047770389
-382.3286073773242,1.0073150871272472,575.9721514310307
-383.35890380884115,1.0063641776090047,484.940768783327
-383.4526920752724,1.005490748161693,472.8182707924929
-238.42670308626094,0.9840671521692073,525.8087660153744
-168.37483918936763,0.9642927737790743,526.3118982030593
-168.43298314152514,0.9729881420329863,513.1349297873616
-168.23251066417666,0.9782596185157003,503.34531590026023
-194.0619281221239,0.9721191560052252,502.11545940342336
-194.0619281221239,0.9721191560052252,502.11545940342336
-232.902861568075,0.9908823913142714,459.31286890452475
-224.09496242372376,0.9820650433658239,477.7303162820464
-239.09322948162742,0.9874893877087731,521.2517985403882
-180.26405023954428,0.9768324556438647,480.39438379241255
-71.15154470898815,0.9727780235540231,489.3328753374928
-71.17756878069433,0.9433617784006118,529.7329013164767
-70.20817602914514,0.9530783244284512,458.4088908219794
-54.45792395574071,0.9499454748881038,482.6951998494279
-54.611486497223225,0.9552249622493205,483.2503743403853
-30.6382140125918,0.9500762475350553,520.3523403948494
-24.98768277150927,0.9566579843044775,464.87697747528335
-25.704966494580983,0.9557302517466447,503.4319562564318
-34.47767383206153,0.9583902189404441,491.8658668636919
-34.489911955578826,0.9509818977211971,466.9674879884849
-34.40373845018658,0.945652025833156,495.59856915158855
-34.63299129120448,0.9602922091739229,532.2842375197498
-216.78878762877662,0.9676249355392332,519.0424197939121
-216.8128167302448,0.9731061675054204,524.9511299497751
-216.54408273772665,0.973286251195278,503.70219338432867
-226.75490457918576,0.9848014618681513,519.3053860262619
-226.46896183455542,0.982349703509879,547.0006455211286
-226.53493496813692,0.9828581366735271,530.5796541429253
-226.64178349027935,0.9769688544539192,545.5558275495093
-226.19137256480008,0.9908865573764379,540.6711756910112
-226.1822771882514,0.9890124047679424,522.4816523631622
-226.12154918925472,0.998429379205855,529.7258585526234
-226.059782558265,0.985275431787119,519.7542125924539
-226.0444208357058,0.9832555641954699,490.0530710436156
-198.5341652323517,0.9785687538043675,490.59739894716216
-165.67507870275278,0.9743568863065921,493.9548699191525
-165.4479852181454,0.9738263410917959,522.2583838660323
-165.79485237263515,0.9727009950948937,490.89497377624326
-204.70158575923512,0.9924695092399912,509.9551664531668
-204.58283338470804,0.9892807509972026,505.08947329313156
-204.70890904831242,0.9703175481614454,497.0846536550083
-204.67845747693616,0.9913004480431399,554.2516977223345
-204.768972269295,0.992370338379008,559.6237079785961
-175.26556841474257,0.978502316166942,449.60546112745493
-173.45468701131796,0.9685340500235733,520.6083574447704
-160.59651507396114,0.9765518155184307,516.3533303940891
-161.00854867189307,0.9715217050312508,520.2748215756752
-128.1687728087389,0.9663345010846538,532.2259408364876
-128.16796413002533,0.9718670521531454,517.2363904499672
-123.82143993292212,0.9643262871145942,497.6126769909232
-180.59986369258414,0.9803386890580114,476.14213941155157
-180.63689250512516,0.9869134054176676,485.8600912217533
-180.61353640444582,0.9849295058386326,485.7102505710881
-180.72636006516308,0.969810285094978,487.479259002129
-189.77731578274117,0.991473045746457,473.7479283186645
-189.86376765721528,0.9682449890050907,467.60781184824214
-298.0344158442086,0.9970188768350268,464.57789465419756
-273.56428777946064,0.989347428725206,530.0810006851966
-272.99141747765185,0.9881910432784266,490.37100953232516
-272.64253804212296,0.9863460431904689,499.58205690159343
-179.64742291872673,0.9758527514592915,500.3576825776648
-178.3016087729298,0.9815497602135118,493.5844805424952
-178.2897170041277,0.9672429434030646,475.7581247620849
-178.0907509583438,0.9692433865956738,483.106395786158
-228.5073833359024,0.9870604774079765,462.84094603965497
-229.5486741535761,0.9793793524915351,509.08499792480103
-229.6983631973787,0.9920586850267026,477.53555344816016
-226.6680971256333,0.9795672198957319,489.9527472766998
-226.5815358557399,0.982724896489547,428.8402593311085
-226.5815358557399,0.982724896489547,428.8402593311085
-226.31824673381357,0.9763519661860192,516.4023199014271
-251.99853026719802,0.9745464186866087,520.1414812707965
-252.01811705542832,0.9996746321351074,553.8322890182476
-251.66043758278533,0.9762732779507168,562.7150383979267
-251.4456667816776,0.9979747555033112,528.6046238954472
-324.29243341389304,0.9958988454477479,511.38263104165327
-304.7033067336965,0.9860179053362096,487.60788014500054
-304.56335519411766,0.9885600637011224,486.5539165444751
-161.2844042613861,0.9654775719006219,495.74926639197383
-205.7672078657917,0.9806819647805247,498.403728543895
-142.72689937850907,0.9725256957028174,466.2221408177498
-142.64372149748078,0.9628026754084603,454.3612973248648
-143.18660027605955,0.9691909610826028,494.89912445726173
-143.71017677426832,0.9718638301123042,527.5861870934092
-143.71017677426832,0.9718638301123042,527.5861870934092
-143.67381483644664,0.9642638849601431,548.0128232399703
-113.38256732673847,0.9699200810552544,561.5612821159762
-113.38471897093973,0.9595807357957999,554.4223887803702
-114.05659873436316,0.9673381410016951,524.163309447412
-92.92063795595443,0.9606929537505998,524.1574553084438
-92.9904218137552,0.9620127586127616,516.1073051682806
-108.86996481535533,0.9675681675102087,494.1653478156439
-23.591014249042935,0.9496756534974776,506.2028111871105
-8.215517369964282,0.9400831537070368,494.9706993590121
-5.36729261924378,0.9425560590893397,484.842190595945
-4.9671320237603425,0.9397968540041279,483.1813088808778
-1.6365019689510312,0.9413167268243752,534.0712934125596
-117.66510530898836,0.9579235254886855,457.03320823370876
-117.48310307711647,0.967553430385644,464.16283234734493
-164.74845438122153,0.9721817885706737,516.8978446334578
-164.7395696842872,0.967088462206944,545.790817834192
-164.85377377872257,0.9798159346738675,515.2532959783657
-220.18108659784093,0.9883196200026366,514.6071624832473
-199.01642252758225,0.9829710442429413,518.2066655794381
-122.20500544425924,0.9628998051272109,499.1289204790565
-122.01308865794867,0.9586147128302237,474.2246439675456
-122.02192960775474,0.9764804865389068,499.7352825831912
