Intercept__0,beta_col__0,p_choose_last_seen_sd
47.84335564649417,-25.717690407041314,20.90158110766087
48.28411505062368,-21.66774853019903,20.817391968060125
36.230681578726774,-14.829046674270431,22.229120852617665
39.97068261649212,-45.640026202433056,19.95521324037168
42.90865362901364,-46.82622296043005,22.11953330467439
40.1424435536821,-43.21338570732232,22.188655894527848
43.023762091651086,-7.791250137826343,22.19910353473928
46.45015686486148,-20.12861998839092,20.313165793042664
43.62241027567323,-19.006510390283925,21.78493207720546
41.3391456076294,-24.69566328893472,20.611584014857286
41.3391456076294,-24.69566328893472,20.611584014857286
41.3391456076294,-24.69566328893472,20.611584014857286
44.18201751952723,-21.151933383876433,21.84776614096409
44.24437907873558,-40.47193844904833,20.482674460498796
41.01539447090261,-24.78306925855118,21.27880372909522
42.276624891159244,1.1857681893960024,20.57276982123926
47.06687247731917,10.276177571463728,22.001321969066566
44.95786247731863,39.820726552065835,21.780561688853048
40.35054469569322,35.98393859875119,22.310337975889325
48.27915086426607,13.960606573075767,22.506049387308725
50.568187533910404,13.937362063789685,22.569087880582668
54.035304830134805,16.06514019004782,22.38635281693889
43.116062950157406,21.84751597984405,22.667547789928552
46.88084484128959,23.944270535169338,22.266187462844147
46.274988310750444,0.8430514855493207,21.37271057088603
48.58330667231961,2.2930635995634234,22.736318275757
47.56652307263413,-2.245641968181816,21.062101535446523
43.05625403171012,-28.61621291137022,21.16163872848727
43.390983783744474,-41.52117383299664,20.185008764142612
43.7999096160116,-3.4110944127883833,22.73388325973302
44.860521821420235,-15.060694895385218,22.705422802646154
38.91069293875888,-19.63171219003262,22.691304857234044
41.299018175191904,-21.046188888569432,22.64056484765107
37.10262541547867,-64.48852695112222,22.231395164028406
41.84112196741852,-62.66912277015614,17.291829595165392
41.84112196741852,-62.66912277015614,17.291829595165392
38.94061801236482,-58.78439368482191,22.36803261311092
40.05962041533143,-52.86193222208939,22.985116232046092
41.196639002030906,-47.975888564919366,22.87947101195494
43.91543397603857,2.94514094928188,22.489798509617003
45.70540010328835,6.14676267952906,22.965214609647678
50.548310229125306,9.434028130842224,22.956077267990477
49.17772967625181,14.670695500551325,23.005868332497425
34.07448440200948,-76.39367789644754,22.884444919316348
34.45353297014325,-37.591875014945174,21.969680823332222
37.78366313381929,-37.89014843397532,21.150248447602234
39.77522723946014,-37.24816298752458,20.83871506945974
45.37282030447125,-31.523964363605586,22.706108617700693
43.57612654614936,-39.0634979606445,22.794346731649277
48.39632305915417,-39.37326004553446,22.306843818205476
42.616091054826335,-18.643415215385076,20.350657163367835
47.14237729768258,-23.98830190664101,21.2972189721816
42.64861689015348,-24.84536380124745,20.304270156757898
42.521643586722014,-36.47601110669239,22.21158011319487
40.107897596997674,-39.600072966266396,21.69605133118408
43.55570622370176,-19.821969515706016,21.124990221359504
41.039995264818614,-13.75962623918416,21.88540757113002
38.799252004640024,-7.731069898952699,20.421970319809475
37.5003006643752,-7.991000904199524,20.134543904629403
48.272225052621174,8.196956174146182,22.396697452902735
43.64196133309319,-7.504633390042564,20.403045488391978
45.43682358868047,-1.5306248461699705,21.741541917225785
44.71406694555098,-34.05782192676119,22.21140891069495
45.660253326217166,-25.52157406857653,18.467312046315676
42.636047875875676,-14.937542686500572,21.92400157138114
38.03181897612279,-18.735905008914408,22.96392147847239
39.99352513863435,-15.273081729880152,22.823764817897636
44.69872303595989,-11.886708946951774,22.57457794641082
47.047908605439005,-14.14013805463008,20.82943167090624
46.84954581987999,-14.565000136777728,20.55741356852684
42.20118849608304,-20.981921530132507,21.379517558337284
42.55169927399663,-18.576604233829354,20.173287062542858
47.366480330876755,-17.478176042134617,22.49427956181511
45.49668010910672,-34.36577416230354,22.628717981828704
44.1277841321383,-32.36472971466317,22.70731493647192
40.98411957725938,-38.883828058524905,21.69131381868034
47.176015675910925,-40.045046805726386,21.33104726396883
39.31188042193691,-56.68276310336273,22.13621474240688
43.50311452325063,-47.441937956893256,18.609151509107758
42.82595382969287,-43.381819034085716,18.302543891987817
43.08850289033947,-40.02306640819259,22.01898033353714
43.554103758730385,-41.62628616036884,21.64416219070908
40.46628478205558,-59.08394946657062,21.297234900767265
43.838121694509965,44.24946014730364,22.240204179067547
49.77409823286196,49.58531811352622,22.133960955987895
41.94385633842323,28.25581872523354,20.945244615135078
41.904050315564035,31.484373351139794,21.097409100285894
44.3693501314621,30.977945162924556,21.168017604100786
51.00410329347052,40.737761715522076,22.280878808446758
46.68326278119153,35.82897322533955,22.926619079393948
51.229146545724326,36.169691161329226,19.482607347883082
47.85578358736746,38.27756939869844,22.541565024818873
43.834346368213836,14.567314574384474,22.81147864469258
47.239695603814575,12.132850231162315,22.60323977784083
44.07419693722529,12.107208561567381,22.37237149552397
39.705525720800324,-14.756129291697794,22.394147207348205
43.10795078097256,-17.366416152754617,21.460606429878112
46.36790118580235,-21.872879183791518,22.551382612884044
42.04551642239403,-26.21665307800248,21.148298419726498
42.84432959466421,-30.273398450490497,21.449498886000516
44.04632705254121,-33.92169309410998,21.97045066319801
41.66897875502157,-26.413258727256988,22.514843830286175
39.00304968660774,-31.09565001650356,22.978596411749006
40.341657448315615,-5.993025135067653,19.907431176941625
36.7631509975749,-4.03342285783888,21.778524539455855
37.753403803483884,-2.4046911755278497,22.198034170616516
40.64926472013789,-2.3014536134416232,22.167550900330813
45.556445238673795,-3.0796117992077425,18.32172249705391
46.33026931785811,20.09737291644719,21.34380463711057
42.62512622333269,29.99115573996816,22.865305174775703
45.269385468308336,14.453532123219373,22.562051701713713
46.906731095956744,2.3548131066992806,21.08425907185012
42.7885137228002,2.61848574079043,19.76997063092987
44.23124634933014,-53.39287822439259,19.313526712968574
37.70329090815695,-34.64255264478474,22.82587428536929
39.67299116196068,0.6804911925331831,21.794836397738518
48.126694480947464,-12.686772515385208,19.815055438556932
44.4596846034073,-15.85342738808475,21.10104687418533
42.60050655803513,-23.816412427631764,22.183015056045715
41.24643826512022,-33.32582237130007,20.099787121223326
41.24643826512022,-33.32582237130007,20.099787121223326
46.60435776125737,-32.2064857171316,22.084954200935886
47.455607379013614,9.997377961738787,22.308132877172664
48.96518881908584,11.906319823595933,22.595456431817116
39.81198062927566,5.1594263324481275,20.29955228938705
49.15281664674615,5.771125800288168,21.49126638736512
45.98523707301058,2.5697155676975756,21.09538743377207
41.24142030073975,-4.013831626990992,22.041435312726314
41.24142030073975,-4.013831626990992,22.041435312726314
44.39522227203979,-6.574332371678878,19.27443401784943
39.91504794948854,-1.4173355531303837,20.41673296287284
42.22845645443855,-1.8814785685486575,20.61035006937906
49.854355554127764,-0.19505132643993361,22.190879155652695
47.278216053968166,-36.6112479152719,21.417810396531696
38.88515082015623,-17.990782126740395,21.815193673581035
40.15965708611986,-17.52632188980128,22.609779254398692
47.21729046321529,-30.04349262329443,20.37609322952597
47.21729046321529,-30.04349262329443,20.37609322952597
44.045601603725565,-25.544315534360194,21.960965999736164
42.498134780530215,-27.25198071127528,19.758781997175145
41.803353036658706,-21.340932607481193,21.550715904198086
46.012587999708416,-13.296080726942844,19.598827055095168
41.57429917453185,-12.310668325570159,21.65610471421028
44.966702578539625,-56.429465268412635,21.92260515005222
39.709940137918196,-56.22651326854941,22.04967847487044
43.937015951496484,-61.59702143258836,22.245383523977434
39.35968877772132,-59.29245776127995,22.629131256378496
43.23894328934604,-50.91045852813244,22.90190479723121
40.74335616317793,-71.42400387850533,19.01858487757705
42.77827759442023,-39.85657675232559,22.457838191994732
41.687429070099135,-57.265074698354894,20.50157699713577
43.557126041114444,-59.726988930977825,21.989013330006404
44.57591963333729,-23.173327068653833,20.30316731638759
42.03828614581065,-4.750873277974288,21.839304311171475
47.6355822946455,-28.56168775676001,20.66322985409193
39.18845064893993,-39.602912831214276,20.493844042474816
45.236629994012084,-50.76935639337985,21.703720180043945
38.56266961953962,-38.72367677036017,21.626409692139543
41.49835573079356,-9.487334171594132,20.65581504446411
43.27539194553227,-8.312607170303892,22.081212558299747
42.15755986376832,-38.44984453248049,21.45889111530189
44.84593869105845,-3.56969221581972,19.788383769512027
42.619347265093644,1.7733934121231512,22.09819223958847
46.51525578846717,15.654150926845288,22.555259642006188
42.30525330506826,14.90626103032958,21.550882592215178
50.68295391227502,3.9769433742352973,20.36776789944574
45.28893997585346,-3.5408470780555463,19.153128800878633
45.442062011877965,-0.5437988757583474,21.878869022955275
47.207657655599434,6.3706668634354,21.684290098990836
43.1634844121473,-14.750413863790499,20.24528246544914
47.66514141320353,-26.153351256876554,22.183945594662053
36.29228547967433,-60.34410373117813,20.753790714856546
39.758662392599796,-55.0150179780789,22.40874808333014
41.015331958907794,-55.353940868046216,22.433522943250374
41.69578319945241,-81.46788515000821,22.968815875937462
37.836520152024555,-80.94668149217478,22.907535884314637
46.94142462925219,-88.00963234778612,22.840661088158377
42.7463062499669,-89.86951550942233,22.64925789044949
39.48247881423888,-72.68709925931061,22.00699787739583
43.29728884995858,-77.56070652085938,22.40406983421676
49.10796017375283,-75.1670621666672,22.41752488842498
48.2501226161358,-29.283680185074502,20.130708707755232
38.70985239985768,-47.06746540122809,21.698459069093943
43.18729720414613,-39.0233970284553,20.186944272130233
43.18729720414613,-39.0233970284553,20.186944272130233
39.72596682978549,-45.83039895342872,21.969090076137185
45.15658380643711,-56.80895750262675,22.85192500967891
40.67851870726287,-51.71881245509712,22.945630969114525
40.35189893190919,-63.05844363073733,20.484402622314228
40.44339079002158,-51.01750966554064,22.098481543122
47.344929015436165,-19.99313645706914,19.0560558255398
38.81635025565835,-23.472979755408975,22.724343981176045
39.19345918454187,-25.497101835428765,22.74904431447292
44.12896386134623,-32.88781950221467,22.726973147013766
43.84847327986853,-37.4702774785917,22.78608109041958
40.30847164939873,-34.19964686621022,22.904370944531397
44.00273508799988,-38.67764580446359,22.77456255090788
38.412073593624655,-50.327861079664224,22.7515266738861
39.84008687885576,-48.007479286378405,22.59051483997601
37.607448854242726,-44.94835943030578,22.328751610110036
44.34441520903859,-39.722696769408536,22.061016133352997
42.853838392657615,-28.287600428847053,21.69230222688971
43.79766833814033,-7.795980032828229,19.704753575090447
48.521484779651416,-5.944743606627249,22.37608422568418
46.53105781294758,-5.455098424063692,20.722382143099946
46.1988750314363,-35.20685510705078,20.677524501783378
48.074612185269736,-33.48538840868511,22.527041790716744
41.51459252201595,-31.190006218973906,19.952427127370502
44.5623379901889,-24.296410560935566,22.646326444542424
37.27510535416819,-23.802145769563563,21.931789275428887
40.21761028539223,3.4283441943894593,22.07852396215407
44.412618873148105,-0.33286022096287393,19.691941684506034
45.66767559322903,-3.063744354404353,21.355958389445565
47.34186992307363,-0.7075478011619496,21.892456200210905
42.96660024143516,-0.8494236040215595,19.981626658832724
42.96660024143516,-0.8494236040215595,19.981626658832724
46.70642632804557,0.4912338110030747,21.92764882583394
42.68770938890938,2.50392120057789,22.207669840774862
46.45492193762177,-11.936456662412532,19.371051574874937
47.57478419883802,-6.940419886278737,19.599061265428684
43.62083186273865,-21.3478911987655,22.58324512514686
42.05970834186794,-26.202866786164005,22.229819984710353
43.45952093834334,-23.17939950928202,21.807337982691774
41.8122295419898,-59.14223002394954,21.78293903898562
42.28477941879093,-40.896113122358955,21.672328546739188
45.92460299181876,-35.54622288893779,20.65323319363417
44.90364071060316,8.225835599303231,20.94253283395944
43.26900042224775,9.184741093032592,22.0651805075394
45.22577749722837,12.213612261382847,20.920532958329613
45.22577749722837,12.213612261382847,20.920532958329613
44.05997031345539,14.399602593090513,20.68330877922772
48.78035216245445,8.948475975953723,21.319929021095774
43.514805967177175,10.727832729137482,20.770869083029844
43.514805967177175,10.727832729137482,20.770869083029844
43.514805967177175,10.727832729137482,20.770869083029844
50.02796562865911,17.550846891368305,22.136301409322122
39.96954303733204,28.02269127502511,22.48696282345774
39.36897815949454,30.420979722650983,22.50515863288997
42.30851618666859,31.06545937492186,22.247504000738697
47.01720725485823,25.77298857481754,22.69232331334177
43.71379721093322,26.611542331080273,22.737670786622004
42.98727659965042,27.8089716522863,22.693182139565707
45.223758949945704,-8.150663899135315,22.382696038263504
39.74085031320391,-11.225614817883526,22.56690719121176
39.74085031320391,-11.225614817883526,22.56690719121176
45.10961211275573,-7.087565529192025,18.3139943294793
47.5279102301315,-9.942414290518702,21.15428621300759
41.60962938132308,-3.7410426326373645,21.62042111267847
41.60962938132308,-3.7410426326373645,21.62042111267847
45.06955660906892,0.9739258703531488,22.335510548836737
43.22258142920258,-28.302936325587453,21.923395738520288
42.14823492114108,-28.407632155249583,21.76923962162442
38.39221427903816,-37.292434166715864,22.23140572262868
44.17501287794445,-67.48671305177638,22.49361690320669
37.844933680108106,-60.812048421426915,21.821023289563094
44.03980192077878,-68.36968264140563,19.7749144429519
44.03980192077878,-68.36968264140563,19.7749144429519
39.97244761119229,-75.43205128096679,22.270781732782048
41.67381370897609,-69.51943694897517,21.400407818749656
41.886084920391156,-75.72665879315022,22.231384976787783
40.811478173130844,-72.96194562678441,21.459206101560024
43.40602253094754,-69.46878161661873,21.51632203051375
40.37170357453419,-60.1270356055833,20.63060806843471
40.37170357453419,-60.1270356055833,20.63060806843471
36.52806796358345,-62.22209299900518,20.631939285139484
42.65299232237537,-58.24750724271442,21.14095629712777
40.6401123946084,-43.60067320519411,21.45413697590171
44.80673132540892,-25.04412497659315,20.464056106819754
43.019650463154015,-32.40708769766783,17.480482557047615
43.019650463154015,-32.40708769766783,17.480482557047615
43.74195862900353,-30.20699739876456,21.933691709383826
46.17127624381424,12.291152296528342,22.209794724488518
43.703317832618545,0.8321076453518348,18.723486440793828
42.199365239274734,-2.9038397043625754,20.6137927916252
41.80029365074659,-22.523220872988475,20.79940083274593
44.403531113878785,6.528550652931338,21.334923746310654
45.204174831356255,1.0694191238341872,19.245085235857257
45.204174831356255,1.0694191238341872,19.245085235857257
45.204174831356255,1.0694191238341872,19.245085235857257
41.35488759734654,-15.735196010199179,22.05581989551743
38.105469671564464,-18.549655859086194,21.638832909339445
38.851637363829546,-19.983476761711216,21.134887597356325
46.95679499355345,-27.717427324469487,21.760266652315227
42.57767406407534,-33.623844854140415,21.873102127645705
43.43561175024298,-17.495844780415773,19.759789771948842
44.688504717297505,-17.072349025858774,20.06624200671417
48.9709735690754,-17.024567104910314,20.041578378895043
49.785057300759696,-15.592863855872057,19.860195425488367
46.59508620124464,7.439990976881816,21.811864791596744
46.93937224672863,12.05135544031866,22.442880151621406
43.823078374201195,8.577954656255047,21.88637475081774
38.452000498072415,5.712498523041503,22.664781442719175
45.2422886296809,-11.532194411257587,21.929763418872056
45.13828057990724,-13.2189879092052,21.412024129247243
42.9251128467949,-58.58163246739206,21.027780010235453
46.90572717905668,5.741936263450469,21.54572183161143
39.48118311701841,15.751914578864152,21.909039117493695
48.35122099479896,10.24590916716845,19.96293176113754
47.01813991504964,11.265365643505884,20.869660043994084
45.20951271823536,14.548720536926885,22.308425042615703
48.44934060155279,20.279805845995625,22.000666487908685
48.72749386694919,30.382887107047893,21.953040614005094
45.765394240593515,30.44176783098078,21.033227810349143
45.765394240593515,30.44176783098078,21.033227810349143
45.83993122884274,33.05447919142079,22.859723436610285
42.34472166049793,-10.219186017501807,22.78365409884121
44.273935008042535,-7.007618299045362,22.606397740893417
42.393825811148155,-26.08566727926821,20.426377920385946
47.25846008895078,-44.52449147154505,22.868629940496
37.389067774486094,-46.28562812681099,22.688949956387418
40.83099375497861,-84.74500833747436,22.647361255401087
41.74344329909458,-89.51928002821757,22.98840508851735
40.47629371170856,-79.41100474245088,21.90067555245218
43.30856175994764,-59.313717712091744,21.62546971902484
39.42618159989589,-23.379680011378234,21.946915080231012
42.06606608373516,-23.769249261026754,20.856569762132985
42.72314611698827,-28.934573047807135,21.11183112668901
42.4224888086776,-31.400737605672646,22.771276784734564
39.45304570381714,-27.475266274267934,22.603053777812313
45.16064683173718,-34.40410736740937,22.753016365302297
44.81075140812339,-58.827544369155575,19.910847121722604
39.24335725019246,-87.2133004004651,22.185376056695038
41.95942107822719,-95.49380463842263,22.92865732098663
38.31585956232725,-69.84517350322048,19.91455253588024
44.66046335590579,-69.85102697633988,22.067711685078265
36.829288345216334,-69.46862023833506,20.90939251585581
41.04075506446536,-23.245026402534478,21.833680672508642
45.7617886506098,-34.30492851905643,21.730382288328084
38.68450605614261,-13.013213996124984,21.15198834609757
38.68450605614261,-13.013213996124984,21.15198834609757
49.15745947358829,12.134827920776834,22.698966996808235
38.63502067059725,12.8286614989956,19.334540028882166
45.605953681577034,1.1815707507504074,22.293063590968384
45.59427489051997,-13.964368612119682,19.434983389737983
43.089906850175055,-0.43190168568730414,21.605846058498667
44.53902613187918,-0.8727581033556719,20.53643870419318
47.63666912423936,-22.408960007468394,21.04126798290816
47.30815661954124,16.221904888060628,22.171643273140994
43.057140327804376,21.39990287622783,21.378818990077583
44.09548244241533,-25.822921707995228,19.733365192531092
44.09548244241533,-25.822921707995228,19.733365192531092
43.941177005034646,-34.72753385133572,22.313974913517203
44.01256989232719,-31.500391862957933,22.62541926999937
44.5068777691111,-31.409748891930533,22.158958369838672
44.48611366269554,-23.21022958393887,20.973733401102887
47.34050642803358,-26.616188068296744,21.80827272491494
38.65568043857742,-41.98093404369234,20.791841903696607
46.64203958956925,-52.46886455045974,22.20532820500356
42.62335532363009,-37.822912312357474,20.634762971545868
42.9819533827123,-52.153794799501846,22.355863383694324
43.38847985860615,-53.39922324315797,22.170811181508117
42.238556258403676,-40.40156356313475,22.021374722966055
41.89056534022586,-57.466585108499814,19.869433675641275
45.35416334740081,-26.27910329495775,22.811476687545742
46.19551717306166,1.214369428258832,22.3965929019498
40.18623178908376,-2.6187124613631063,20.797596295131825
45.70468233379549,-18.470629149516995,21.70927100911709
45.70513453305988,-25.714023739810212,22.3332356421219
45.10475894062054,-25.946632978587136,22.574440009123215
41.93664107074011,-70.70422976585022,22.135339929035055
40.956452697814726,-41.694804377182976,21.411225232141145
44.88349798366919,-60.73853809522033,20.707834574724064
40.8108519720581,-71.67590877475303,22.47487203057346
41.14921140450981,-77.37934747511575,21.245145296310817
37.52485877539629,-84.35706113387286,22.405791472044594
42.04230214183978,-98.44698974296064,21.779078738411478
38.75397410373554,-100.2396864737562,22.35633999362574
42.72491087990311,-89.91463271764148,20.856700281553632
42.72491087990311,-89.91463271764148,20.856700281553632
39.477774878682254,-16.319293364155236,20.406120443106758
44.844374010235285,-15.970880279530437,21.66813064178577
39.13545210005437,-3.3729366797416,22.73094444993528
46.717790154007986,-4.71070098840387,22.440051887527858
40.88634219260696,-6.858715574548505,22.101954499662863
40.376132677385584,-27.1368767157741,19.08261513710786
44.64135237743358,-31.925072346661057,22.516070774814988
44.31001440440199,-29.078352007705988,22.265576156486713
46.65308159874796,-33.936491693362505,20.372408628951483
46.65308159874796,-33.936491693362505,20.372408628951483
46.65308159874796,-33.936491693362505,20.372408628951483
40.87194777950025,-33.683893174288315,21.62300182366065
42.489227806233416,-36.62282328740742,22.649386246004394
39.44216945085173,-46.33250895815323,20.97512817160246
45.433414913831584,-54.44586023520974,21.5536938006544
42.21373620237867,-55.15396639483634,21.105102803737907
39.2985210744547,-44.51854847726644,21.60254413797172
47.01077222101643,-53.86112390822255,21.901736212605933
40.592287740344695,-49.94827675686932,21.0201929655974
40.83683481895993,-9.292501498116136,21.851633256147903
50.03632758042931,-8.994234693431942,21.845610878236275
47.892951360897335,-13.566637984841256,20.636873121958747
41.168408485729366,-9.204684103319108,22.026758845085002
46.57065167553232,-37.34736308374019,20.176268293194816
45.14964254957657,-36.219427574761845,18.75995200470174
45.14964254957657,-36.219427574761845,18.75995200470174
42.17245535064012,-37.29090898597802,22.90028148272778
40.86061058557779,-27.756675430373754,22.783291968656272
42.64514693515749,-34.54605116510468,21.95493445435094
40.75658379377595,-22.10600107563578,22.712186370730485
42.83616868961228,6.628848931145766,22.051058632401897
44.63704613668856,-11.658106130397215,19.875878586798837
44.63704613668856,-11.658106130397215,19.875878586798837
45.593450075376616,27.866395675665803,21.116709888676844
45.903901508035844,19.43331575024362,22.429353848287718
47.59301823800673,21.699322649559523,19.818574300577996
42.390201333909,23.257677035515396,21.833938800676343
45.59900771711387,-8.81526284000151,22.27545540632274
43.15332810284842,-14.66200664251565,21.190937977098738
44.35107453221153,7.674342415563873,20.878671671493848
43.57666923834038,7.112176451187905,21.677886513669172
45.363538178784225,10.156608875581492,22.181268257725645
46.066849231987476,5.180933113247708,22.817644494154962
46.46692343631531,0.17333859697455845,22.299902570127927
45.062676432933394,-2.5804935447084953,22.746408608067004
49.81907005319417,-0.330591928581188,22.810005217009337
42.68625375548938,1.9426606185283237,22.915876378203652
44.47700342989449,-1.9720225584295261,21.872081119730215
47.852753615932386,-4.216366986012742,20.655353518764624
41.728963555158415,1.790714229983239,21.01104259299866
50.18811576520997,18.99121018045783,21.955864190610487
49.97266408793331,7.985514107672606,22.3228204688077
52.968048295824055,12.403888152250238,22.361069007799603
41.62823727425858,-16.453328179142012,19.786871892937338
41.62823727425858,-16.453328179142012,19.786871892937338
40.31962260374588,-39.288254534435566,19.711023609811825
40.31962260374588,-39.288254534435566,19.711023609811825
40.31962260374588,-39.288254534435566,19.711023609811825
40.31962260374588,-39.288254534435566,19.711023609811825
45.36669100601082,-34.94643330806357,21.650714938930193
42.97760707111202,-49.67641206653276,22.40906486253391
43.14486656933561,-52.898576763902,20.491365903280183
43.810649524642514,-3.0759041327667314,21.54125061199583
43.810649524642514,-3.0759041327667314,21.54125061199583
47.89130770003518,-5.680776609198699,17.921553127492448
50.23415397122783,37.646860444118126,22.719319269610846
45.911872021376546,35.27885887270873,22.87112970697439
46.126659302160725,12.377578757851131,21.907569345586364
48.18012012381489,7.506783617220729,22.5510342379701
40.3598268433212,7.782886364864762,22.895315532641494
45.43215982101083,-8.756694167640486,22.858693814518038
43.95460362321788,-2.79416234459877,22.921829195658024
44.72043306830566,-21.86930625682469,22.730045737496283
46.973446102602566,-16.918255053110435,22.580183051184118
42.30245471283068,-21.40789190944781,22.887041292739447
45.056249283045524,-13.105632025486479,21.722656979317513
42.577374861121335,2.3800601158031034,20.360093240534596
47.88831440277067,-31.695169029972917,22.084244255830086
44.867215252211075,-48.947661588309096,19.471572111444722
50.62362253449561,-44.9424444366416,19.641930696821703
