Intercept__0,best_chosen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,best_chosen|setsize_offset__0,best_chosen|setsize_offset__1,best_chosen|setsize_offset__2,best_chosen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,best_chosen|setsize_sd,best_chosen|setsize__0,best_chosen|setsize__1,best_chosen|setsize__2,best_chosen|setsize__3,frac_items_seen_sd
-0.1824071194514914,0.0059348508469938555,0.6758726414064171,0.7496612683620534,-1.0346995072845484,0.8687073967089617,-0.3927689277216009,-1.1455761657612704,-0.2014979087744887,-0.49534160735018584,0.14229065035585264,0.09617035770344708,0.10666978942182996,-0.14722806581439868,0.12360894044665784,0.258134380291336,-0.10138716375510799,-0.2957125936253103,-0.052013537811502794,-0.12786469884585452,0.9700207286760357
0.0517300162755224,0.09052195021685516,0.23385345040473202,0.6177230027506531,0.44248825802070446,0.6439338162579585,-0.057262844128162044,-0.22457670845560324,-0.6912771517301532,-0.47418848717689066,0.07476366068194862,0.017483740015362285,0.046183232973084236,0.03308204197840648,0.04814284934034226,0.5238357080567706,-0.029996322499220254,-0.11764129908689987,-0.36211565624003245,-0.2483968619326754,0.9932910882610002
-0.0698156351477557,-0.2048255127611992,0.04134860899313564,-0.17362532983626455,0.18412426206970822,-0.08697977601569085,1.4013583031253793,0.33209012635504026,1.2240116910854337,0.33229632001751985,0.05979212274822864,0.0024723211043860766,-0.010381427033771614,0.011009180478599013,-0.005200705444143621,0.09188499836432529,0.12876380539050913,0.030514100716941453,0.1124683122333001,0.030533046821281124,0.9923380313686527
0.026385672571241085,-0.34810302927043907,-0.41962961904213986,0.31134664740525636,0.5334421198912082,2.148276473899066,1.6328391604448775,-0.24198559055619887,-0.3177777303288089,0.9715649728793538,0.03531882764037525,-0.014820826187745665,0.010996398576114936,0.01884055028855397,0.07587460650551421,0.14312782663036056,0.23370472027141792,-0.03463487165217304,-0.04548283589349123,0.1390579829984071,0.988719938462118
-0.0599303441040999,-0.2753617247655772,-0.8134753885535269,0.4000666113576184,-1.1851832469222656,0.039558406297106385,0.3004194625234725,0.25673443178696453,0.7419185292313272,0.5331616177346222,0.07183549955077582,-0.05843641090900407,0.028738984880460602,-0.08513823060187145,0.0028416978777851933,0.4924935054677589,0.147954634208925,0.1264400402850354,0.36539005723262025,0.26257863409898535,0.9481585497755572
0.03459449769354521,-0.32252140803828294,0.9357682095062779,-0.19380523209001,-0.1326653930596643,0.0205700460085604,1.0103868301148862,0.2774203874875194,-0.585576155886985,0.223608846935345,0.0776298239733114,0.07264352138379314,-0.015045066052254238,-0.010298791110571907,0.0015968490507674608,0.20082515342740218,0.20291109017884856,0.05571299188107045,-0.11759842134943213,0.044906280993515145,0.9126940749318598
0.13270526404410085,-0.24813463410839076,-0.24821084483709077,-0.9619213024836502,-0.20721856289077936,-1.3085211438630902,0.5070234873786011,-0.3966934596060629,0.7619072325235589,0.4788602124922003,0.03921753038548241,-0.009734216349404867,-0.03772417790859536,-0.008126600286605137,-0.05131696771949694,0.2375119970193263,0.12042416102299473,-0.09421945579554145,0.18096210834013865,0.11373504536212144,0.9069701826612033
0.14969082472538486,-0.2691327944769428,0.3575308628825971,-2.1955711422214232,-0.06590931149018683,-0.024439273133358475,0.2388917595750878,-0.49868167922736584,-0.13727600692326525,-0.08720519318381623,0.056038983789654655,0.0200356662293791,-0.12303757564797989,-0.0036934908381858794,-0.0013695520309512182,0.09987684088742171,0.023859754260397246,-0.04980675072966389,-0.013710693901135565,-0.008709779204176886,0.9435433669313635
-0.09623194801492681,-0.08121825937885865,-0.20779875092392983,1.387809815703575,0.24295887105238276,-0.02489974890804801,1.1305056435100242,0.050955128730481976,0.0991390469923185,-0.16784063631776186,0.08257629030932409,-0.017159249982209357,0.11460018623566796,0.020062642269247196,-0.002056128894460248,0.07520588914593455,0.08502068210466829,0.0038321257627214524,0.007455840178137901,-0.012622604289096716,0.975700386590148
-0.041344602635280704,-0.12359082898646717,-0.7555834082317407,0.5673488188556107,-0.32612526458057145,0.7996656295866091,0.4173230192060029,-0.05596196648703623,0.009816454851520481,-0.15801493146119927,0.25050663090093445,-0.18927865396077875,0.1421246411571436,-0.0816965412817548,0.20032154271501607,0.11637620049093454,0.04856646735259992,-0.0065126410317622885,0.0011424017179107546,-0.018389177344289808,0.98890163242339
-0.008980909814278022,-0.20023800963347568,-1.0172558599532944,0.15565066701469205,-0.4841940391859912,0.05276519205112673,-0.32704009136569,-0.10180781746759104,-0.33778875271137976,-0.5770844002631749,0.07553834643828412,-0.07684182556552659,0.01175759400830581,-0.03657521707538352,0.003985795357040607,0.1120789648371845,-0.03665431490052478,-0.011410514794100634,-0.03785901373753514,-0.06467902220518408,0.9877363052364175
0.13530462976098298,-0.09301588697611958,-0.008237337785865856,-1.3041274585907903,0.12517107789529902,-1.0207498412303337,0.21877695530606778,-0.7138249737643116,-0.38413608728159954,0.32395730429127134,0.1364747883863628,-0.001124188931193033,-0.1779805189400232,0.017082696367853867,-0.1393066185773232,0.34734865192338193,0.07599188049746462,-0.24794614234627713,-0.13342915207238618,0.11252613292630594,0.9902547168257337
0.08483221206624766,-0.14639980346080975,-1.036995548605751,0.31557009123292207,-1.2114373113808714,-0.7311716189951374,0.25206498291957286,-0.8733158726033609,-0.7336960485834001,-0.3552664795246737,0.07801760036825935,-0.08090390429478733,0.024620021265985257,-0.09451343203051138,-0.05704425517137581,0.03988748848718099,0.010054239104225935,-0.03483437681413897,-0.029265292690960554,-0.014170687611921744,0.8881913731164582
0.1462757948861308,-0.0950012719782985,-0.11703369585186407,0.2616882400540701,-1.0263033898370033,-0.8832049033830756,-0.19856609404822717,-0.5922184724549039,-0.31546646976721426,-0.9063313564620444,0.16082529438842957,-0.018821978588741968,0.04208608824468585,-0.16505554480237924,-0.14204168859188762,0.05169061568562266,-0.010264003655642116,-0.030612137461592945,-0.01630665605043717,-0.04684882583070862,0.8799352059800185
-0.026193657446243267,-0.13089958277135277,-0.7284216237663628,-0.1619804874262104,0.16987401538596275,-0.24061815404380008,-0.07137240813788286,-1.0562802691539714,-1.359253773794763,-0.2919138539140895,0.11924474804104926,-0.08686045299367191,-0.019315322410704806,0.020256584163420452,-0.02869245115305532,0.10725243560067614,-0.007654864607473455,-0.11328863154370118,-0.14578327783889883,-0.03130847181786607,0.9861701751125292
-0.11005495459010663,0.0005845864235045489,-0.027140996921987237,0.7614362990863481,0.37687977728014466,-0.38292488881078185,-0.43793093638150515,-0.687363677838478,-0.6413909358327123,-0.7472309091070115,0.22819681881491616,-0.006193489157062919,0.1737573411817077,0.08600276625100313,-0.0873822414716759,0.1616913665128676,-0.07080965154178526,-0.111140772361014,-0.10370737688375824,-0.12082078679416507,0.9889530869770042
0.10037975641328292,-0.2688044600455718,-0.7457115214553294,0.21889301989574914,-0.2921018744687739,-1.407668670725683,0.5855451464445135,-0.1223733434907382,-0.16700891423937286,1.8779275239941944,0.08636242736648392,-0.0644014571080361,0.018904132531776953,-0.02522662691742329,-0.12156968333162176,0.07508727414885435,0.04396698893761026,-0.009188680791200981,-0.012540244128794295,0.14100845882583135,0.9862330422077281
0.08939136652919281,-0.1842015427755142,-0.39613693231206704,0.21954584881195804,0.20412042074583633,-1.5816245727785492,0.3497345700634118,0.40913882810633617,0.5050664945099368,2.0431672055048073,0.061687614988963545,-0.024436742563375902,0.013543259793937267,0.012591701926354398,-0.0975666477026471,0.11165830176775367,0.039050768162756024,0.04568374673360238,0.056394867056772026,0.22813658039423376,0.9876522394092961
0.0590442758515798,-0.1875683376136297,-0.7442458668529401,-0.4288649523485243,-0.33905774887395523,-1.1237769120538588,0.5218754931595863,0.34263460764722714,0.15532913026567663,2.034180886213013,0.10583849575060894,-0.07876986301632317,-0.04539042143672439,-0.03588536211340714,-0.11893885793104476,0.08803243919216379,0.04594197261745177,0.030162960262835423,0.013674002214884866,0.1790739051714089,0.9891617809140141
0.027267067398773524,-0.20205815649693015,0.10729875800145144,-1.1643644930967756,-0.5528387436421134,0.2637846359733062,0.250968589630245,-0.972560077138227,-0.4565784727571949,-0.6711133067004577,0.06355713491729005,0.006819601638755905,-0.0740036711806538,-0.03513684661716693,0.016765395697663665,0.12212697611479173,0.0306500349513359,-0.11877582131086026,-0.055760548236946025,-0.08196103877772569,0.9213079563971087
-0.05331502726400288,-0.08122297879623327,0.969531983148529,0.4376282185037827,0.49368542213609684,0.34737440713973855,0.37243275648366864,-0.29447379752627356,-0.006065248653773003,0.34659747842500765,0.05793402315221459,0.0561688883585394,0.025353563342860572,0.028601182675943467,0.02012479694572043,0.2929357483944556,0.1090988682471535,-0.08626190226091633,-0.001776728153591459,0.1015307917340608,0.9628309141016939
0.023524803539511297,-0.2288397990939729,-0.37074454274258517,-0.5088850865543797,0.051341180148638754,-0.3451734882594977,-0.0742925454390011,0.43830560258789136,-0.19163707928689433,-0.2520625648950857,0.2532014204606158,-0.09387304485044405,-0.12885042676679234,0.0129996597417597,-0.0873984175326505,0.034441720222424727,-0.002558763064621852,0.015095998936253434,-0.006600310669041839,-0.008681468338663319,1.0000922257792966
-0.1071797371783468,-0.22858790279865476,0.7090770437111398,0.7089271006880238,0.12701364908976415,0.42682116238916384,-0.4805410857633288,-1.4034473473331401,1.0737069811988036,0.5590234983660609,0.10263845210027203,0.07277857018634831,0.07276318026655246,0.013036484338180518,0.04380826343126262,0.07375926772340549,-0.035444358596913327,-0.10351724862764834,0.07919584068273205,0.04123316387965702,0.9981424900168702
0.04915500004374059,-0.17037080174626193,0.049943109183261114,0.41173782563997635,-0.5027797837107707,-0.1714043208639054,0.5929387947873677,0.7280518849821862,1.5735532802223502,1.4068722903940853,0.10092857902248385,0.005040687041831309,0.04155611367165003,-0.05074484913115986,-0.017299594543107852,0.0664058214797687,0.03937458775507915,0.04834688350213615,0.10449309821534984,0.09342451016074294,0.9524376138755253
-0.04977742092196449,-0.20390400242531959,1.2483740213254588,-0.9170740730968592,0.33923691940536244,0.42929804249714315,-0.08518268124394554,0.17916140814371978,0.01037072230769509,-1.000638862417174,0.05383132650800221,0.06720162954607849,-0.049367313860900514,0.018261573372078895,0.02310968309490992,0.029134451495122497,-0.002481750694926212,0.005219769355361049,0.00030214530604292747,-0.02915306440122771,0.9347019154956386
-0.009797007819358425,-0.1101161440517841,1.1208037882786237,-1.4177313470506787,-0.1320160432281895,0.6015860682776729,0.17037394625905983,0.787934776036183,0.8949540957818495,1.0965808189732476,0.03124499677095188,0.03501951074563623,-0.044297011360675716,-0.004124840844378625,0.01879655476078553,0.019982441665809356,0.0034044874424954013,0.015744860698605586,0.017883368012537967,0.02191236224697837,0.959007786073946
0.11976846181821435,-0.35440099022874727,-0.7857002392625969,-1.1323132190235334,-0.641620241049669,-0.560495052415867,0.12738069688107806,0.01912611456836011,0.374152325342175,-0.12225928667687563,0.04963730989528748,-0.039000046261079044,-0.056204982151201656,-0.03184830274007147,-0.02782146661154179,0.15036840949665187,0.01915403279058283,0.002875963427495052,0.05626069007117669,-0.01838393448379699,0.9915054707322165
0.045742853753215046,-0.0070707822318237246,0.08621632638981619,-0.8476221709710507,-0.5178027468918823,-0.893034374962319,0.7825171576765069,-1.6380716418879544,0.5970117069301444,0.14123696895248045,0.11696056750960765,0.010083910463146464,-0.09913837015049978,-0.06056250313450828,-0.10444980730118057,0.04595084354910945,0.03595732348688698,-0.07527077373862623,0.027433191542133847,0.006489957863685858,0.9855184864847697
-0.05523590609882033,-0.14833684560926982,-0.07999512327357389,0.579319627973944,0.6001079024948515,0.9838799024333638,0.2183189809557361,2.4984759262486596,0.5121926129082568,0.9111931358618541,0.13373440591451063,-0.010698100287049447,0.07747496628171072,0.08025507382475204,0.1315785942431526,0.08778039456900531,0.01916412629019767,0.21931720262726837,0.044960469656416584,0.07998489299452283,0.9782192214856482
0.0318704692316633,-0.10513197921757769,-0.12740052020199902,-0.7775144028363637,-0.8007238172057142,-1.2308299346743037,-0.21739645571060165,-2.0005827387174095,-0.40475779661015343,-1.2393961542975305,0.09287753611084633,-0.01183264641560177,-0.0722136220261375,-0.07436925524733844,-0.11431645170402327,0.0114168659619377,-0.0024819861954482646,-0.022840384973702894,-0.004621065510947363,-0.014150019767355962,0.9299170965083493
0.1282983394690116,-0.09701691449716562,0.176810706729201,-0.5413113290803786,-0.2941797212088062,-0.22699634342818342,-0.6026803869918145,-0.800676170494934,0.22204197695751382,-0.025329380073976115,0.21925254752965206,0.03876619788089551,-0.11868388790753484,-0.06449965330659357,-0.04976952657654501,0.06778656914054385,-0.040853635722470354,-0.054275090590440715,0.015051463823133554,-0.0017169917736716955,0.9631256169420969
0.11431303189949274,-0.22182236119999432,-0.8584138122223656,-0.06700204573928076,-0.30823550636380515,-0.5600004408720947,0.15719344144591096,0.31617227137019577,0.7945183609893891,-0.7354567527514916,0.153113983891559,-0.13143515861690705,-0.010258950152025733,-0.047195166356194196,-0.08574389848295584,0.03175180861795029,0.00499117606878754,0.0100390414508491,0.02522739494158262,-0.023352082060144545,0.9911173976614421
-0.06485634442458676,-0.1009281839357368,1.0357509988235236,-0.5488871753086695,0.3255097154414587,0.209106069571248,0.36037766881457417,0.8889727032105743,0.008257760326475516,-1.0016223562037418,0.18589451270805848,0.1925404272131838,-0.10203511398570779,0.060510469933728744,0.03887167090724452,0.02738064623710148,0.009867373461563174,0.02434064710104854,0.00022610281420999773,-0.027425067398386703,0.9902997155746308
0.033680212500183306,-0.20502680994684838,-0.4497786066869507,-0.0422061552611821,-0.12746700954924498,0.26501938408490633,1.4511275443447795,0.5942591546475637,-0.0028337553617131285,-0.4497276133558822,0.33446326460380593,-0.15043442114146874,-0.014116408475030064,-0.04263303214312498,0.0886392483843277,0.044377982936291804,0.06439811340131565,0.026372022624684775,-0.00012575634708773063,-0.019958004351486577,0.9856535892138173
0.05120016668231625,-0.15438066275516274,-0.36494406691436665,-0.6388220484192008,-0.008942293698349368,0.12000014884337362,1.510318867869187,0.9600357911256635,-0.33650146249679963,-0.03172991120460522,0.1445356358132934,-0.052747422747757074,-0.09233255093981968,-0.0012924801053201328,0.01734429781076685,0.032869340030846655,0.049643184422995666,0.03155574286029231,-0.0110605809916845,-0.0010429412405327401,0.9865833737990733
-0.008884646340322743,-0.2006448679420317,-0.04197492466937375,0.4624240546437901,0.12604878952706855,-0.3385088850403113,1.4306541877990204,-1.7526301621530576,0.7337085810484113,-0.15984232533771467,0.07988197010980472,-0.0033530396778002182,0.036939344511109945,0.010069025637378356,-0.027040756636693468,0.12072750219981435,0.17271930660467985,-0.21159066175679422,0.08857880433254474,-0.019297364683832387,0.9487473088545001
0.08055529232700695,-0.2573236405734108,-0.5101943386808879,-0.6289068635406098,1.03025463966223,-1.46601442437453,0.3797780592683504,0.33423052624711236,-0.23460371376575972,0.08815825999642701,0.11297121481216549,-0.057637274231069305,-0.07104837237789147,0.11638911820851194,-0.16561743045374816,0.35884475201405563,0.1362813634985305,0.11993687030667234,-0.08418631148785054,0.03163512894640849,0.939141567436704
0.009008380980380357,-0.22860416546995,-0.08229730441666828,-0.02199619367152822,-1.242275095680594,0.6806942423581145,0.37204846004145775,0.06439679604138476,0.8388742473265567,0.7222232222375985,0.1875981974029335,-0.015438825959687447,-0.004126446282504507,-0.23304856862823614,0.1276970128489378,0.12620277621890857,0.04695354854520164,0.008127054440025578,0.1058682589111588,0.09114657569615071,0.9503069767253326
-0.02281998007167589,-0.10296292876694604,0.3761485683133095,0.1556794020537547,1.9128754926020888,-0.7638386764328182,0.10368191849464858,-0.29951084396934047,0.433764268651653,0.14791167312904577,0.08132917339384668,0.030591852134200334,0.012661277083480187,0.15557258261867515,-0.06212236816053102,0.28147034991852615,0.029183385878912844,-0.08430342205644335,0.12209178047953435,0.04163275039266717,0.9907970019443053
-0.0239409501426993,-0.12483179036629266,0.5994586582332933,-0.02046328234470786,0.47019001223735435,-0.8757746474857387,0.16258346952433575,-0.31781120855277106,0.7646803111144606,-0.4752872906241522,0.123636377801984,0.07411489714600185,-0.0025300061070389697,0.05813258999169702,-0.10827760518594615,0.07868209496368095,0.012792407988638513,-0.025006051691871343,0.06016664885596508,-0.03739659973592017,0.9805934282504352
-0.029876802950640803,-0.2432623718723667,-0.482303114856643,-0.16536073620732306,0.3388599139495742,0.5047280622259351,0.3471262923627727,0.4315703389064359,-0.19909120427787563,0.3271450268100469,0.03146920808488852,-0.015177697081413586,-0.005203771416778608,0.010663653143706568,0.015883392416470514,0.2957574143270805,0.10266517467415985,0.12764012753522933,-0.05888269979248909,0.09675556723930291,0.9969788909568541
0.03701715992417607,-0.30742699283964764,-0.2396618874584165,-0.4417532687093897,0.6540823399817406,-1.453903894269776,0.9033548449322079,-0.5201194113733035,0.6280163098520974,0.48350150111788776,0.038210224316523794,-0.009157534479907574,-0.01687949148994339,0.024992632932179088,-0.055553993934715634,0.23878151705920914,0.21570444031569921,-0.12419490209966029,0.14995868720441016,0.11545122193733413,0.9708000432970841
-0.011782052961426273,-0.17403257916480352,0.04372453732693997,-1.8154941025736544,-0.8170908792088285,-0.4943398571946127,1.001520005867894,0.1785125927342484,0.4611732145809155,0.27467296638254746,0.04646604011497035,0.002031706105442111,-0.08435882179867953,-0.03796697757089382,-0.02297001563483359,0.0641774346127734,0.0642749846899712,0.011456480247758876,0.029596913823929222,0.017627806339912448,0.953622568115928
0.1778249765200179,-0.15972013399795873,-0.5976070223773541,0.62196727385758,-0.05005232036257656,-0.22131911926462855,0.21017918500272914,-0.23359534476254107,-0.1804619138652259,0.2793826932337348,0.34210039577340295,-0.2044415988722577,0.2127752505447826,-0.017122918605414598,-0.0757133582926504,0.19364490569046897,0.040700128457953115,-0.04523454850627485,-0.0349455302911532,0.0541010352827958,0.9899834390724983
