Intercept__0,last_gaze_to_choice__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,last_gaze_to_choice|setsize_offset__0,last_gaze_to_choice|setsize_offset__1,last_gaze_to_choice|setsize_offset__2,last_gaze_to_choice|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,last_gaze_to_choice|setsize_sd,last_gaze_to_choice|setsize__0,last_gaze_to_choice|setsize__1,last_gaze_to_choice|setsize__2,last_gaze_to_choice|setsize__3,gaze_influence_sd
2.988592551944205,0.3948010191494723,-0.6871991518706759,0.6220000202100795,0.33024281348985346,1.174782292320935,0.3615454384068483,0.09795525941645483,1.3348261812789497,0.08212564080577597,4.397882341743093,-3.0222210152728755,2.7354829054457555,1.4523690379345842,5.166554298790712,0.03537433653199947,0.012789430009813137,0.0034651023116769836,0.0472185905482853,0.0029051400557696277,11.268651793089768
5.4868170306499335,0.40435095873796584,-0.42854957149776324,0.8626394519630244,0.11415944339407194,1.2493074868002971,0.42788414776767913,0.7587578353010527,0.2947662798306979,-0.013422509709288315,4.280063368590961,-1.8342193225929293,3.6921515186483225,0.4886096518497006,5.3471152103603865,0.03289654672573916,0.014075910860242537,0.02496051258250178,0.00969679269762286,-0.0004415542178282906,10.235300058481828
6.269142108720392,0.42877529741952247,-2.466229026087487,1.125107847288108,0.4482598950546842,1.0360060952673116,-0.8483875551437405,-1.5987728891785613,0.35015329569726417,1.3936935602425036,1.8204806191381946,-4.4897221443483355,2.048237030428296,0.8160484512839736,1.8860290177431789,0.003330346759849191,-0.002825424745369333,-0.005324468111210552,0.0011661318937758994,0.004641482832576305,11.066773786777489
6.895032310829153,0.3872393103973694,-1.699240404100008,0.3493942606314026,0.6171011377706577,0.5355346665216136,0.35603409118178986,-0.033098391076161526,1.8151102294321202,0.7859809243243032,3.074878938048571,-5.224958529248257,1.0743450530905527,1.8975112911768046,1.6467042666821747,0.01793704629084181,0.006386199974645559,-0.0005936873728854948,0.03255771620830444,0.01409817622332366,11.539000773978067
9.432563184604183,0.35349127699304905,-2.117462884081075,0.8317593908086285,-0.25906877505744463,0.6282930788616279,-0.493018354589422,0.7207749604214995,-0.18862070035095257,0.3947877708950718,1.9289919896828385,-4.084568941843115,1.6044572022133219,-0.49974159186275585,1.2119723162972482,0.015097352768349637,-0.007443272020507793,0.010881793844076625,-0.0028476732526115014,0.005960250245833294,10.514807100997817
6.549594693800045,0.45662516882131193,-1.3878396126307224,0.8928157525787008,-0.6568250334211865,0.15761495145563312,-0.4371543186862401,-0.5983161569732667,-0.7560928237676974,0.3572181945221402,4.02958051861333,-5.59241146601663,3.597672963302232,-2.6467293588115623,0.6351221378278049,0.055107029354512956,-0.024090275872294745,-0.03297142602560519,-0.04166602943410309,0.0196852335314977,11.182391188423527
11.877608044663328,0.36356348689967355,-1.0388923775574324,-0.188131653486851,-0.4771091719615879,-0.14636749963654266,0.2150352683767246,1.2034960949546605,-0.4512532643801569,0.6133194162136119,6.910456953370446,-7.179221054295312,-1.3000756929872888,-3.297042394898771,-1.0114663056107924,0.018110117665053188,0.0038943140124387734,0.021795455889060927,-0.008172249714663996,0.011107286793890241,10.895540655150226
5.130291410027805,0.42841314892312715,-0.2874307127606925,0.2689216941528278,0.32935059745218936,0.4472529497495355,0.04872676320564584,1.4045300979747994,-0.7924982212961771,0.017476470320729687,11.048800617322652,-3.1757646365878287,2.971262180367217,3.638929084445334,4.941608667292044,0.00872280262620838,0.0004250339380568414,0.012251438827203294,-0.006912805565987764,0.00015244380121051372,10.827332996302728
4.080489607639325,0.401047991785155,-0.27230437423106124,1.2856973934014364,0.39959354682071124,0.7122888715470681,-0.7477392364775991,0.3487454342969586,0.9074855766214606,0.5985862328688242,6.87440783469917,-1.8719313236368622,8.838408234251135,2.746969008959527,4.896564199132196,0.03209864173036828,-0.024001413859433576,0.011194254750599764,0.029129054399448934,0.019213805033587182,11.107117334464819
4.884021297364395,0.4001149928213879,-0.3241718472553409,0.7586255045606578,0.26977646313382575,0.31672776340921716,1.1461422477187884,0.9587170952776214,-0.6194074871273815,-0.6293691487427726,8.20982612268102,-2.661394499834659,6.228183484674158,2.214817854320576,2.6002798658153248,0.001104333799571885,0.0012657236232731502,0.0010587436925424563,-0.0006840326237426545,-0.0006950336233644288,10.698950744568423
