Intercept__0,predicted__0,setsize__0,p_choose_best_sd
86.05786807369047,-44.481631142466455,-0.26276777887409264,14.06882812926785
87.17152455279931,-44.042497387620124,-0.2925990229108954,13.983317361093388
84.73976854365233,-42.06924356239289,-0.22492023117507703,14.5795318105903
83.48353352809036,-42.542998136404535,-0.16644999823997556,13.12780326461398
83.83055257139684,-41.77856217888001,-0.2102318866520238,13.316371006596691
84.17306029595555,-41.892626843379844,-0.21304925957047238,13.443366564525272
86.67565973590187,-42.36827551740792,-0.31279780929575574,14.362165482447029
84.61579164195142,-40.09488516353225,-0.2715542190790836,13.375461343785574
87.90718421122851,-43.489564824701105,-0.3667095325365474,13.885102245278791
88.29488984746946,-43.675510655478085,-0.37658996608876305,14.038122948742023
88.23790804804604,-43.58036598089923,-0.3612242091797158,13.75325394071857
87.64244679991452,-42.340256100607014,-0.3636706678736049,13.447150875720382
86.06497199327055,-42.569494902946786,-0.2869476943898891,14.254134779947229
86.02907168708151,-42.89432994574842,-0.24337431920350489,14.488060625151652
86.6946740287703,-43.97658662517154,-0.23679594148180078,13.798153563122037
86.38231079808544,-43.577639934576275,-0.22953192545995363,13.318027133080571
85.36280751099987,-42.39279387944808,-0.25306361715990155,14.099433290578428
86.10386051918523,-46.55628398936231,-0.19436179432546064,13.65183159117985
85.57204140820008,-46.44026314009605,-0.19197341166654644,13.768394469241562
86.14134356835032,-46.09106442965633,-0.15258760791516326,13.919040066773247
86.38210416216721,-42.64939036175821,-0.29140475507652586,13.49255710909473
85.41386245385716,-42.679103978081685,-0.22358498491471096,14.164976982166541
85.48323749254777,-42.66333816716303,-0.22344387288842388,13.54883808777296
87.00276984832848,-44.094871938049245,-0.2979336851773096,14.698800770683675
86.51436177616014,-43.814713256950846,-0.28650431083639627,12.784776626426
88.45751897386562,-43.538482119600914,-0.39244042471622564,13.062085939469542
88.56459157005509,-43.53297306786982,-0.385921962498195,13.414416961111511
87.40521220504024,-42.131381051032214,-0.3181839709955236,14.250745686981361
84.47807277780797,-44.441497863128596,-0.16872994324623355,12.973133221517207
84.54940556801184,-44.59271394590251,-0.1409509606205958,13.840180846517608
83.9451774549324,-46.29502846258825,-0.14272618823860975,14.755964512618638
84.97337768361814,-44.439925390326806,-0.13749123134767283,14.136256032585752
86.22424163516935,-43.38416666840831,-0.3000271568718209,13.377964073089428
84.99851039524135,-44.23233414860031,-0.17141275965854974,14.01703254703543
85.45203279219595,-42.21917786415232,-0.22681866754479693,13.609092820919903
86.0575223031973,-41.63243470705289,-0.305467336129714,13.742327159529857
87.18366691251786,-40.75886636093559,-0.29014239236095457,14.57563499840144
86.74581162460693,-41.330094971092066,-0.2984612340163911,14.383122488267556
88.28230258799566,-43.59695007020121,-0.35926462762090544,13.082185856839148
89.45893198961687,-44.78431605590929,-0.32859774436688555,13.545114982189373
86.15717410654175,-45.37273188944261,-0.2462500087055001,13.48375603644503
85.58929890901099,-45.05279285537668,-0.15691188548958693,13.242994312499533
85.47903470726507,-45.132484599572216,-0.15652754090253446,13.727361911158033
85.90981625225537,-44.22697676539871,-0.21665958370072919,13.84043322676715
85.41659572338914,-41.877004817840245,-0.25499646974569173,14.052448553901915
85.44867039142785,-41.798546709796454,-0.24928513722194226,14.10697541337511
85.44867039142785,-41.798546709796454,-0.24928513722194226,14.10697541337511
87.03799360131109,-43.417302357779135,-0.3008401834617876,13.59682911256082
87.55749429109585,-43.7661028851792,-0.2851408233012486,14.271306661032607
86.84176195653572,-45.38240620040644,-0.25411767659091844,14.336643955268858
87.34703319319947,-45.47203681935744,-0.28697499938881554,13.283850271244276
87.43065776816461,-44.66338159093628,-0.2919515355586122,14.264735022295362
85.58031578688762,-43.021199691459906,-0.22046834318532438,12.744005737808703
85.64385858357153,-44.0049809867411,-0.23528601924301262,14.119518019346856
86.0728088024315,-43.93009279126345,-0.20380459949590599,13.18123860639025
85.50239584892908,-45.77113209585059,-0.20804926298804274,14.147942525196449
85.89391859711876,-42.125357931196476,-0.25969926659203946,14.09918695138084
87.08896346025769,-43.68062572387701,-0.2896941198204064,14.123450121769208
85.63406920811157,-43.86891731669155,-0.22834432245864056,13.773304338269927
85.63406920811157,-43.86891731669155,-0.22834432245864056,13.773304338269927
82.89791448988325,-42.632144483171686,-0.1758048488713687,14.085107664002395
83.242124513425,-42.16049662910101,-0.15478725403979665,13.518001738999295
82.5937951007917,-41.61763791581051,-0.15605601364253027,13.539004160672103
82.53589180298229,-41.182338549182575,-0.15616999851684596,14.35415636327102
86.07298709725151,-42.005803411185525,-0.28458773513073227,13.551869644438165
84.68250485127444,-39.60552026647573,-0.28288234306745397,13.345441943839447
85.93382967562327,-43.83830190997494,-0.26322118607929224,14.14616792695277
85.93382967562327,-43.83830190997494,-0.26322118607929224,14.14616792695277
84.07482214994988,-41.66667425077497,-0.23719020234305196,13.904086592059192
84.07482214994988,-41.66667425077497,-0.23719020234305196,13.904086592059192
84.02036981669211,-41.476207764992466,-0.21255768284219512,13.985016777582032
82.83730724653236,-41.72196258923638,-0.18051683229757198,13.82654060734907
87.48348250768301,-44.38363318527294,-0.29496771311210684,13.695360456455056
86.78837921475221,-44.181218736468445,-0.2555387341283701,13.791472334659744
88.13845735058311,-44.62035955554393,-0.3273006030584672,14.309883707323225
87.8481900080867,-45.14656893674886,-0.260509748211018,14.508071770732318
85.74352591894629,-40.834529646166814,-0.25495056112891556,14.149683810548904
85.60756221700723,-42.59832916611411,-0.2945049816123215,13.35022559752995
85.95131508168866,-43.52237929393639,-0.27503557997523265,13.185397383235303
87.46093635134093,-43.210440538191996,-0.28571276842956767,12.975839785641682
86.14915430115246,-42.813319093722335,-0.2804636725496711,13.354074502786364
84.20407549517252,-42.67909409638636,-0.1444325530568208,13.788496229441424
84.50599397199717,-42.825653242466615,-0.25730885046844565,13.821352777775486
84.81222627448305,-44.196364593744605,-0.1710852051061038,13.570209310850547
86.14682894693642,-43.391830501455686,-0.24344085453176448,13.390480325613167
85.8007947953015,-43.17043695155485,-0.24895010005111418,13.92999335489609
84.31837964185193,-41.67651553551123,-0.20537868133547715,14.488059796769678
87.57555879611313,-42.63312882889902,-0.2951437108405651,13.642319712283447
87.57555879611313,-42.63312882889902,-0.2951437108405651,13.642319712283447
84.72557477650011,-41.63726058523986,-0.19210400081070594,13.753187004945064
86.14227475216418,-42.543085416943796,-0.31685632265970165,14.50379774221894
85.72416139815803,-42.33391873274405,-0.27766110115403636,13.01008456487474
86.4662934494435,-39.99008025600386,-0.3230649227865277,13.350088930652847
87.04900066843562,-40.48477862984422,-0.3124550462409015,14.08994129025908
86.39381156483172,-41.075012380372044,-0.29548497876039037,14.336782071996407
86.77201373438507,-42.11884155781014,-0.29949672898619534,13.270020852439918
85.68156885615382,-42.85269724388319,-0.2369949461966539,13.517009013527558
87.69287294593101,-43.648288107833395,-0.3451907228214187,13.72758393732151
88.81333171478975,-42.20782793466546,-0.34575011518378573,13.94062880429038
88.50656736681789,-42.36459595561295,-0.353042525655377,14.588110476234132
88.00039164714858,-45.36995038859128,-0.34271120932865384,13.195133610907233
90.7659881900559,-44.5312812139415,-0.3890811228347973,13.798143034890941
90.29843096224396,-44.30016439904868,-0.4271566360485471,13.507900792277605
85.79146879045348,-44.28489971251336,-0.21603932017936314,13.930698984838882
85.30797612450854,-44.57283523585672,-0.24389897314397077,13.377959142137637
85.49323907448301,-43.25197937946661,-0.15051646610677738,13.694438723403932
84.86084291036741,-44.029758446555306,-0.21668112601433615,13.46223444543395
84.8955680402236,-43.82302398334877,-0.18977528159594578,13.064605643872797
86.99499548321403,-43.55941030356984,-0.2611125833616498,14.049795293176162
86.84216537665085,-44.23207069894594,-0.24473642104049756,14.350293469793016
86.77974433201854,-44.13432977475646,-0.2294157756596557,13.315419406509967
83.90882625755192,-41.42835982030362,-0.22261940361895427,13.867357155228332
83.72463411636939,-43.233480384660886,-0.16469169215816745,14.173821011109027
83.12141308117289,-44.159395915463335,-0.1320337667478881,13.413550659016574
86.048954715053,-43.755467356137565,-0.2836565404035787,12.735924269098993
86.42976522416417,-43.65173040750855,-0.30745946707971006,14.871001136384656
87.7776205113829,-42.470635160999244,-0.3226793903918857,15.10656571005492
89.62798375887878,-42.42790836145649,-0.43473758735713564,13.546824041535412
80.90383045751787,-42.53976412861167,-0.0610621087794049,13.427402773875677
85.14224363874774,-43.33425336442342,-0.23574883545933692,13.559398896765087
86.58729873707928,-43.34898849496336,-0.28702699487608385,13.885372705114994
85.34708196285969,-43.465517218046934,-0.1979631965576046,13.509775404229924
85.12023986965195,-41.254220698375924,-0.29950515869324323,14.538793107139986
87.13593074891523,-44.76490598229355,-0.306442125159557,13.339083219191702
88.41961692307483,-45.19879207339615,-0.2975391158930431,13.814333316064337
87.42505179574398,-42.907417388765644,-0.3524366545026755,13.585086947095268
88.60484190554938,-43.01472226913659,-0.33181310657464536,13.6106142049076
88.0487668868357,-43.16858414141947,-0.31883713988887563,13.926511205104765
87.80692767708575,-43.376340241228114,-0.3026131891006264,14.156907803579386
88.52414410491102,-43.66623507050346,-0.2697420027278402,13.706752400831748
87.73810092372585,-43.46984186546598,-0.28914197701310146,14.616878516880256
84.34968532552226,-42.21054140289155,-0.23223610526965202,13.378408418387297
84.47522806284124,-42.087334266537965,-0.215257633058772,14.343037795217507
85.57149554273835,-42.37993087951396,-0.24289347961131438,14.322137552011839
85.81870313578371,-42.38272848011777,-0.23330012445612575,13.869971227314007
84.79645523723869,-42.90653348100532,-0.22394114502429854,14.148386803426028
84.56054551372506,-42.86779361481193,-0.20091358560331066,14.104656586598901
84.26407672155167,-42.175474725846165,-0.22012596124684877,14.128661548973833
83.61290804649632,-42.25595920129833,-0.20085433089023255,13.420726710412334
83.61290804649632,-42.25595920129833,-0.20085433089023255,13.420726710412334
83.61290804649632,-42.25595920129833,-0.20085433089023255,13.420726710412334
83.61290804649632,-42.25595920129833,-0.20085433089023255,13.420726710412334
85.06600412488368,-42.54626147027132,-0.19567725307803152,13.615601427780625
86.60364044178259,-45.3155785537802,-0.18850528264695773,13.61580537744839
86.13359078742432,-46.00120443468537,-0.2123522801001355,14.628107167764476
86.04236500320852,-45.83620959022662,-0.23103138580134114,13.827172938673364
86.04236500320852,-45.83620959022662,-0.23103138580134114,13.827172938673364
86.30732055290417,-45.712257287381235,-0.19202846222095013,13.869410566752814
84.45826206394322,-44.29474985836281,-0.18126015672078477,14.163336612096431
88.49530132493021,-42.527618387411685,-0.38714118619777743,14.162251152566927
89.04116789916584,-41.63555283613704,-0.3648961077280635,13.717229218517028
88.72631614706205,-41.79756650093611,-0.36196096676954687,14.094371960770424
88.7385472400264,-41.9312587486236,-0.357201759849291,13.547078622982585
88.71906256528469,-42.15657253199537,-0.33782610336119673,14.132310029384525
84.21398689163877,-43.784769556092535,-0.20141441330212873,14.303892370984377
85.35908618516075,-43.75656955343772,-0.11195009237301871,14.29237721180391
85.10259951121294,-43.404758965294114,-0.16819799989071355,14.103326789648873
85.02759357750665,-43.42131169177292,-0.16654068921519588,14.157259167320658
84.04502959558775,-43.722587265296234,-0.2372442511560235,13.807295701727677
84.36254887713153,-43.79111974061795,-0.22153348100278625,14.018908983242184
84.44760385141886,-43.85903543324367,-0.1836634939726888,14.239849885322666
85.2596225527916,-43.85228386665002,-0.20762962755549122,13.642208512354301
85.4767796465783,-44.47595411717945,-0.2181673169340496,13.773505472337334
82.66615208300176,-41.777213215430784,-0.14357595493103506,13.733626260405982
83.36444112340048,-41.25176761258994,-0.10145432236754326,14.419877738438531
83.28464165087614,-41.83991904901113,-0.1459951059858378,13.366597783016509
82.84534729626539,-40.83830313157824,-0.18609951905045893,13.542679177593165
82.32957866838854,-40.98952126615321,-0.13313148070038697,13.596340853746225
82.82913987053664,-41.63771002916445,-0.18370923750510862,14.251558410096207
84.42344103816421,-42.01933247604603,-0.1930087296030673,13.56562401965117
84.69144226704957,-41.692744503232284,-0.22404041158778804,14.726313986838063
87.97422453421964,-42.24372027827831,-0.38307795391996585,13.81083612610531
87.6632545247455,-42.99824891969846,-0.28930617411590126,13.479945677450644
87.61380474796553,-41.97371895855874,-0.35348300829584944,13.511983214349138
84.77639538273556,-45.4645375755267,-0.16005938607927675,13.46246910300086
87.23721204577484,-42.69147783724486,-0.3218901244392347,13.788386391700197
86.08868595340196,-42.704245397691224,-0.2724201076788832,13.58289207550796
85.90609366571954,-42.92854037972988,-0.30402349456267447,14.219304640797098
85.03817103894433,-42.44180883278517,-0.18106202497316606,13.84092564597425
87.49142024097065,-43.252967623292314,-0.3338230656497998,14.129786877585744
87.32806172257168,-43.310673216088965,-0.3135390814442002,13.677901398441326
85.16944379882516,-41.765166994926346,-0.26068359562443194,12.94234466787495
85.61865918022656,-42.654897402295724,-0.2464135939588312,14.615485305027672
85.43891811965103,-43.60534819405864,-0.19585699440462884,14.01941972311061
84.9364766077955,-44.30981833093863,-0.22365840917790425,13.483798337449075
87.00073781735396,-43.47432373793653,-0.26842387614158786,14.262465823661373
86.81039263303369,-43.30990226525787,-0.2994422632351745,13.843341160895193
88.20929931599538,-44.661525714542485,-0.29857086326574245,12.915904871041562
87.38899686594776,-43.57273744566389,-0.2597844363932241,12.75156910946013
86.66234433311178,-44.33064779443297,-0.3116454945129281,12.839799816537806
86.94199675832817,-44.24533735707768,-0.3010540157871638,13.127972413142086
88.81677048572577,-45.95980188668193,-0.27918077535348074,13.666100013329059
86.58646896171982,-42.101994159087674,-0.3451846564888497,14.508194260341966
86.58232969770313,-42.819863845918135,-0.2511842213357752,13.087926400285532
86.58232969770313,-42.819863845918135,-0.2511842213357752,13.087926400285532
86.61285914274607,-44.38665914423156,-0.2783699100668025,14.48000847193836
86.27107714077299,-43.24419522026232,-0.2750302861586775,13.482323965434732
85.35213912723782,-42.17231968248707,-0.28360080753151906,14.035021821560303
86.07743327018447,-42.274658107774215,-0.24289525232860454,13.898963377045307
85.86952545921822,-42.11167039635719,-0.2602217991889117,13.602644183504063
85.90444507975475,-41.81281671052293,-0.2664329161432513,14.331459765790562
85.86808015055256,-41.80889696782693,-0.2685751401838164,14.631250385386233
86.31128902249534,-46.06237868108709,-0.21013121802873444,13.215324356684278
86.25472353943337,-45.52235753837417,-0.192529037196014,14.489972738028719
83.61224670388157,-40.98987564372067,-0.2458866446179512,14.416443011412287
84.05105416486995,-40.23588975832404,-0.210824357312407,13.178739442096745
84.00958093329129,-40.00885955455044,-0.2058054131399274,15.045909068494765
84.37909429440619,-40.39919956358173,-0.22512197749689833,13.668018568357027
83.93792881974795,-42.28596419998058,-0.13957036728416033,13.779313372022756
88.20531234636931,-40.5552768191528,-0.372686898196842,13.78397010524679
86.50928757479048,-45.173314843614556,-0.21486190167194838,13.79581504723679
90.12978780023118,-45.816705284369974,-0.3622742739595508,14.114680163116097
90.2537896780924,-45.78627441112204,-0.36549555816596174,13.825635027595945
90.21132370218311,-45.37522021474815,-0.36918686596388656,13.61444693651218
85.8809776929665,-41.71997554858322,-0.2960329106629962,13.6893897852194
86.048955512637,-41.408321389389485,-0.30470165643199154,13.80609047230697
86.11329823964947,-40.68279531659277,-0.35154416247021014,13.771610226235124
86.06338814595534,-40.77841587176476,-0.33780844551622585,13.896403028843743
84.79212511654822,-40.81260095555314,-0.2404334092732131,14.03457062351129
88.29902400050351,-42.65070530627526,-0.34696263528012444,13.463510908511896
87.54390029004186,-43.88112980513999,-0.2866378158973497,13.85593577890271
88.09723846607221,-42.724361171702014,-0.33160699293129436,13.414938345681742
88.05528970794064,-42.72041154666553,-0.34390480390308104,13.301862475020215
87.30322744484617,-44.33277502766083,-0.2719460103889333,13.201298118482699
87.01126060922638,-44.46698162377731,-0.2603592736391756,14.173270255311197
85.65162213039271,-45.12051108749628,-0.21987231985398212,13.86129145773631
85.76761031518326,-44.2957780529938,-0.21402604549560453,14.95743668415104
85.88149937371912,-44.974101174356306,-0.19055892124885582,13.984479257414474
86.61976799961857,-44.31871396739775,-0.2298247200939229,13.697332879922065
87.34014022883004,-43.202055565270946,-0.3121194177218553,13.645838904402552
87.34014022883004,-43.202055565270946,-0.3121194177218553,13.645838904402552
85.83184832094021,-43.357657331036364,-0.2327525567616658,13.283409371356372
85.34623941581414,-41.33071358694267,-0.23403047761856305,14.168350378483614
85.0228598402164,-41.6183123120844,-0.2196127236781896,14.13368274264962
83.82075031492467,-42.69961674979899,-0.14379429368567198,13.165509913988684
83.5161302162053,-42.88250801393989,-0.1647514853637963,14.20536550527207
82.97712787273734,-42.67456667155129,-0.12992162277464422,14.163359457817917
82.54006069738038,-42.13438293632644,-0.11236871517970363,13.569800047406972
83.44012705327907,-40.931690215537905,-0.15798392167118325,13.629045531767778
83.27687454216037,-40.811118706472875,-0.15679001427406805,14.955314526393517
84.7550948569995,-43.589113448380814,-0.16150881711662254,12.725599578780663
85.10063817519404,-45.30356032789092,-0.20961219315371243,14.190512045856812
84.16402902005574,-43.78504387846476,-0.12131816303294246,13.770372738056286
82.9606046019058,-43.87093564101663,-0.14444763648765732,13.98122301224317
87.16039191553361,-41.07632614355026,-0.3622711691670319,13.776605696719711
87.5475364024284,-43.08695320790497,-0.33116205326162923,14.078290061686412
85.99290653044822,-42.90010287911537,-0.26104463218828905,13.603797504619976
85.74331597322943,-44.61224804521597,-0.21190372266618054,13.757926328975008
87.37296947113055,-45.08667453957845,-0.2959255884267813,14.217427592675993
84.97609413022408,-43.618942023597185,-0.1558987050570838,13.209152783266493
85.01119203713708,-41.15355636019728,-0.30412685085890234,13.55925108019666
85.43193893868354,-41.52480312619737,-0.2553573830164144,13.875851034171513
83.83014562459903,-41.571229426568294,-0.18459112784554074,13.520878105418957
86.78326171365167,-44.281702551052774,-0.29665154656960946,14.469175700810903
86.7047775641842,-44.13313168789158,-0.2688174921493442,12.610243389364785
87.6553304093823,-43.3537426736268,-0.28080918466325877,12.88278462430876
86.37923884794543,-42.34929577581242,-0.3170551024705229,14.636511407268205
86.3438658641056,-43.01952973410881,-0.23363060043484102,13.368586898132241
85.33980030723664,-44.143425003542895,-0.21842818646153678,13.794038133910696
87.55289827581629,-43.29321464884853,-0.3197217985909951,14.15595492790696
87.39620293870028,-43.22787695794054,-0.3143469049006613,13.522783780974686
86.11757662840834,-41.38860738483899,-0.29969638115212743,13.74764710727566
86.51073335660432,-43.43639133308108,-0.2619680720640799,14.152917197841592
86.30019959326249,-43.093242895867775,-0.27177271621917554,13.647007393184959
87.61975365598835,-43.45510200661347,-0.34276890768915047,13.926390322755738
83.81356983247845,-40.3538958426898,-0.20750159250477562,13.621772081739659
