Intercept__0,beta_row__0,p_choose_best_seen_sd
79.2681154624345,-12.673289365357714,9.244017643200754
82.7214137170793,-18.909361783402623,9.57234895178283
82.31365819996329,-16.851440015886524,9.756606898872507
81.05958736291532,-12.978440781517488,9.65170075443131
85.19783474551558,7.862235296262709,9.361571933980402
85.19783474551558,7.862235296262709,9.361571933980402
87.86323083367932,13.487870359301255,10.164157409897003
83.11202317345428,-10.983085401802562,9.993289908109764
82.80231879986032,-9.484109935671013,9.900709225456362
80.17518716604368,-4.935971323309999,7.8329058889589485
83.8942169760918,-3.6208184430709567,9.837334447491221
82.12555186159487,-4.1409961599955345,9.743693392295528
82.231884063037,-4.667764769080892,8.823760649874897
84.71482190003928,-6.178949158611719,9.756003366701322
85.19310086750298,-3.9433601848188644,10.018657613233803
84.77504066268736,-0.32793820614601943,10.172416866251387
85.56468489594369,6.147961174720519,9.956956943804846
85.35452486604314,4.99709669530232,9.472913125903176
85.35452486604314,4.99709669530232,9.472913125903176
87.93611984594116,6.390730839502014,9.994772191476583
86.62049941360691,1.4553878980550836,10.110977495378078
83.18181699461537,4.330814435573842,9.949575080811933
87.09939043458981,5.918755867560006,9.61215929270788
83.00927422461686,-1.5946476459086263,8.849511234786377
82.95110144537301,-9.965744228216618,9.999307802422809
84.53435419833856,2.1795290657865065,9.892480142592783
82.30550865856766,-6.912681091052353,9.807927661628582
81.80569406977907,-6.1693907052776105,9.970022046323107
84.54845886801931,-4.902170745477921,10.125871455533092
84.90973662565719,-3.7729158247616095,9.598142417967154
84.90973662565719,-3.7729158247616095,9.598142417967154
86.08204567048685,1.2891077014924837,9.147048064883696
85.19196401144434,10.14755572132436,9.697924458552398
88.6468048363044,10.984974521616493,9.96024548808709
87.21864693247072,16.184796065455593,9.4293752391788
83.68088166224217,-4.562597294788746,9.228287977206914
82.30074201610852,-6.7621152633767,9.706414955677277
83.39658408854481,-7.71453279789522,9.92932053336828
81.05359646850553,-2.064840316461442,9.957782351551174
79.4216004646303,-0.2143819714038837,10.056179770029686
87.60513419264947,2.1286404995561767,9.300759016270858
81.41136275675372,-2.396504391830882,9.319898816755574
82.79564529206408,-6.685132009969578,9.948940518442628
85.75369828449875,1.4926336924159864,9.66496074881784
87.20164595534027,-1.2468005109783564,9.509913032680846
84.80593496674392,16.53102302825652,9.861118159636629
86.65046682221151,7.408180835598255,9.472168276881291
86.19412134270154,8.423693952174121,10.01752344652841
85.68726490682273,6.459913211532737,8.33355486091738
86.39515592326892,6.986014365590481,8.437657739121448
86.39515592326892,6.986014365590481,8.437657739121448
87.15163720793862,4.524725221260223,10.03243961052228
84.81315352622796,-2.262061146000005,8.332484247597943
84.81315352622796,-2.262061146000005,8.332484247597943
82.74684565099423,-5.148801960933332,9.019873206650097
83.05131146095296,-11.045051951824316,9.668598330359789
82.84681997776485,-5.595896805335215,9.614943715094304
82.84681997776485,-5.595896805335215,9.614943715094304
81.86765101482709,-8.232972097493455,8.087674402462664
83.15422975368656,-8.387946312401283,9.311231367175116
83.15422975368656,-8.387946312401283,9.311231367175116
85.13995984091069,0.11289924621382053,9.97405794760985
88.61186080668809,8.087722796748455,8.888997685390805
84.45147235813873,2.697607285197445,9.96608331135886
84.58683047946529,-8.622399633330055,9.033841825462808
82.73255583292035,4.997160568760427,9.965895601509143
83.315039775175,1.467735374196578,9.968656393928843
85.18037481086293,4.277081711092833,9.893521150437081
83.26034924795105,-7.374292563473658,7.861831490567996
85.08899250098246,-1.0994446243046978,9.413146722849547
84.03751221227492,3.742502685849737,9.591324633661701
85.87348007570749,-1.4446456913060604,9.972944925360773
86.5639003746393,13.73135653034529,9.329879043105397
86.38765840997004,7.442824896683312,9.78081155344894
85.49749342861026,4.072795566291784,9.277353752719604
85.0562838422107,1.1416475588147033,9.775812659284567
83.49236272341803,-6.550559343653578,9.95599626539701
86.55812198415639,15.289245467371831,8.606581939136955
88.90074025193726,13.805204870947327,9.541894996559543
84.94945888896638,1.3552746769178263,9.422662665455958
83.13967068947674,-11.742731058303274,9.853817275709838
83.62958813884188,-8.100779806275087,10.170613566571184
84.60007027551133,6.954304526097873,9.763815449390574
85.94564467383664,0.494417522819,9.020390444263423
81.49320182320716,-9.185553325814706,9.714892624841854
81.49320182320716,-9.185553325814706,9.714892624841854
83.88255708892859,-4.611689164647817,9.219755393253866
83.88255708892859,-4.611689164647817,9.219755393253866
84.31843249946257,0.5114792515973923,9.43260953420826
86.32818185752411,8.072408776245117,9.886867800623843
84.98068552213103,1.465244038194725,10.180697539320327
84.80769176431508,0.07840037121024457,9.968000464169743
81.18513749245848,-15.773788531525224,9.072070096481974
84.67797066257062,-3.780376295305281,9.719092714426836
86.34870575565651,3.741187105854624,9.20225428787753
86.34870575565651,3.741187105854624,9.20225428787753
86.34870575565651,3.741187105854624,9.20225428787753
86.34870575565651,3.741187105854624,9.20225428787753
86.42295046815089,9.10386309628484,10.253071289561339
84.99622694583513,8.79722497881875,10.252132758368521
87.7057079347016,1.2007085339055035,10.253340341302453
84.27033341900217,5.317943407772735,10.241696042420509
84.44031153087622,4.806642013342913,10.236465277469884
84.54097925978745,-3.214726172242977,10.244134214135663
83.67809275378782,-9.900344139715656,10.253917506981027
86.84788302310291,6.72055324343651,10.18290308990139
84.44655673055688,9.043978997712017,8.886410524611115
86.06229675474164,8.627379984446579,8.497282679937303
84.80351676710318,-3.487882305214315,10.131995566432067
85.18020543294415,5.820665030881524,9.964249484484656
85.84205364736627,1.8295707584869576,10.152556379683263
85.5098106198089,-6.217450329725211,10.169826398605137
80.80027373346147,-6.026079645155737,10.12478994251746
84.50085226686487,-3.6143968594617943,8.951218784104134
82.71417479883803,-5.272807353177316,9.88401677415876
86.20727048052379,2.8640428207860698,8.614935363330995
84.17713388549893,2.4872115960771843,9.680251748652712
86.30817562104983,2.6966181882536997,8.813467213628448
85.89072976819422,5.086527968549136,8.915031438150363
85.31751450198418,-1.0641062745118428,9.732347234002594
88.16325066270326,-0.4949067591234081,9.478976839997074
87.97905899525762,-3.0461860742575437,8.9013929713744
81.94035275950908,8.613073088253907,10.00406693042539
85.42199328850619,10.993242489815257,10.150147667711483
86.46230379517029,6.93886176209538,9.761755168308694
87.55525021925973,12.448914574057,9.920916819002786
84.34745273119098,-0.42379187667276064,10.152334853441294
80.7767172681156,-11.405110496520805,9.999753450257366
81.74974737832082,-14.031769972425193,10.198293139490213
83.16168862460792,-11.300822118688544,10.114354104212401
80.37896321546233,-19.399327287915014,8.843209762216674
81.14563290160983,-12.38184891710667,8.719299329184544
82.87038000044546,-10.777832891412006,9.11655880273735
82.87038000044546,-10.777832891412006,9.11655880273735
82.5164431776815,-9.304792146313746,9.946985324804482
83.58557891699864,-5.398797940482284,10.172043265717848
83.60975035079701,-7.676353677184738,9.925810769126514
83.11357698756457,-4.7532194417199545,9.952626076295992
83.9688663906767,-7.890455946900943,9.585609909803557
83.9688663906767,-7.890455946900943,9.585609909803557
81.94742695811297,-6.4392092296269645,8.822128563178408
82.16705026629322,-11.011040897873482,8.509106176953111
81.62736775570272,-10.122901054861474,9.420643292670052
83.201599273921,-11.68716091850381,9.708408227375168
82.87473290184863,-10.328325328149502,9.609245561515808
82.09456875267033,-11.967367295344937,8.774197057285237
81.395006095643,-11.255944275708202,9.17912353012181
81.395006095643,-11.255944275708202,9.17912353012181
83.85239937626814,-10.947362778659869,9.938466009406048
83.3188324474207,-0.23030417920055157,8.717595374382638
87.02798969481627,4.487150836663611,9.728425192746789
86.62958093408048,9.507983880674587,9.487219596005344
84.02128129975685,4.626863091349792,9.386088348674827
88.0725081443608,7.523453018432329,9.751885915281385
88.0725081443608,7.523453018432329,9.751885915281385
87.95450273942052,8.08426888490283,9.670369943078637
83.823439648056,2.999233848250839,9.587146039056046
85.65601194036991,-0.9785078692235047,9.720034132064823
82.19518888412752,-7.960648601069742,9.511880650363436
85.57279499149016,2.269076881287583,9.982701090019683
86.97048032350335,9.235895736257255,9.970566267509803
85.30906043030816,4.291549027806713,10.188995342877817
85.6018606597168,6.6567240592334445,10.206203726905304
83.96189189273741,1.6122984494183168,10.222812872916446
85.37473513876098,-3.3464499482844294,10.208345506764786
83.99719353741938,8.429916234822835,9.9455819096935
86.31239837181467,5.747044168889269,9.518585224357896
83.03098898087991,-5.08320000874,8.96439737474467
82.19299434766229,-4.729154383653098,9.03060252982799
82.19299434766229,-4.729154383653098,9.03060252982799
82.19299434766229,-4.729154383653098,9.03060252982799
81.99733738092661,-13.474328592581163,9.845795464104848
83.71778500839409,-12.92619925994343,9.502233738358495
85.77507559117672,4.046434138510593,9.812074745153723
84.97215106717472,2.5552636219514033,10.026311597145595
84.43092337934195,1.593071450561141,10.14499584821459
82.96853274822156,2.3231318043415,9.470632269049531
83.89263267405744,5.260773424768999,9.243342770911747
86.72442496834617,1.0288418927907568,9.382764045435756
83.11768379493974,0.5037825710090751,9.298766205802812
83.9930711545599,-9.964821506975056,9.792028684897726
84.63168880237114,-1.3256743660852397,9.248496187909764
83.18579715510072,-4.278205498676896,10.132497558033942
83.24436064582413,-5.82667753248886,8.048930988518828
84.33589904720388,-3.11717905692861,10.095636819319111
84.00057265894752,-2.9526827960009063,10.132266235441858
84.99353314273843,-5.263919662276687,8.94438100195342
84.67672527825874,-3.009829963367557,8.986864934177104
84.67672527825874,-3.009829963367557,8.986864934177104
82.75290674916809,-10.90002210208022,10.214782475598676
88.37568808565146,13.364929069485436,9.869502017503173
85.41045481362836,0.5139952330096502,10.174154437426267
85.41045481362836,0.5139952330096502,10.174154437426267
82.88444734164214,-1.5076995048970883,10.197514761416851
86.15004789590449,8.104684308090391,10.13929011245077
85.46267591513156,6.321554205416001,10.077440215789288
84.56498138621977,3.8010899927527664,9.623559334125703
85.59609095002483,8.53481956149015,9.480707080248655
85.44965851119947,-1.6309101862294337,9.470883375853566
84.54178588063739,2.710599949009155,9.565228563989256
86.91937141428474,8.988693084944096,9.97826406949523
86.39616840947805,15.753906995034345,10.057020196714923
83.8172795419836,-10.27266662464495,8.367844220397926
84.14941309882583,-9.202820527279556,9.759144116834639
81.64208416923597,-6.296282663294744,8.611915972093168
84.55449591849533,7.326596307143809,10.028414635920658
83.52349360573017,1.1569719653752424,10.12681066121739
85.33570692549576,2.6407529191428596,9.493552896647596
85.94716289790875,8.846381170099354,10.07144323831962
85.72973060193648,4.049903767860756,9.149457971308834
83.60864819948925,0.4780469492824926,9.611225401527902
86.0509952704756,0.8659888837711707,9.16527990323924
84.75817261644828,6.394682639104861,9.376907517961275
83.90727853205172,-4.849209277807291,9.750463806519297
82.40377009796917,-1.77722910892036,8.60037667583598
84.50461717749553,1.343946614447105,10.010612366209365
84.9609958521384,-8.45644168212436,9.68547344370157
84.0383639109611,0.0769376131741768,9.095990502693043
84.3284889127062,-4.971668799013199,9.633473952743957
85.28345960617382,2.9749789135179237,9.642581651037213
85.28345960617382,2.9749789135179237,9.642581651037213
83.95248852518664,-2.464194802435215,9.754590113933192
82.02898875552076,-11.353064427895402,8.75749957914239
82.02898875552076,-11.353064427895402,8.75749957914239
85.23085406593721,-6.464888033965694,9.677794302857416
83.20714796745173,1.4979759085785664,8.683939416649805
83.20714796745173,1.4979759085785664,8.683939416649805
84.29366701757812,-2.9486097924914088,8.81888549388637
84.90567748202267,5.128921142554377,9.369635497483815
84.64525387810365,0.330123237471323,10.025824504101909
82.89149019338545,-9.847080484265192,8.948265727856755
81.72119409532219,-6.919449403781945,9.964935062751984
80.09868232974077,-7.5683956253915685,9.77872161495835
84.38217578007746,-8.72575942564808,9.927980359822532
82.63151662378495,-2.648308319712733,9.332847307732875
82.50952077187891,-4.668785862615505,10.069379495892518
82.27495384900776,-4.872905789366937,9.809230164650286
83.13090020371268,-10.35570604438227,9.15778950938299
84.18003716044753,-11.076762004887385,9.039285049505166
83.4467562865122,-10.090119499582073,8.97270000899497
83.4467562865122,-10.090119499582073,8.97270000899497
84.17325600055018,-4.732800965737961,10.124604011008282
83.75727260554531,-2.4711802348114746,10.119607707707205
83.60976689365279,-7.898997885258788,10.188403015151248
83.29169642097189,-1.6616923211635712,8.684888939760537
83.84469637388386,-4.936551838922451,8.845454847261319
84.43946983757697,-2.6394937160643503,9.643481201530173
82.82823317972914,-7.453079905027854,9.18785381271341
82.82823317972914,-7.453079905027854,9.18785381271341
80.3131299700842,-5.6747798252142,9.443256035782651
80.3131299700842,-5.6747798252142,9.443256035782651
81.5242555041844,-7.3194359187373665,9.797681880441976
85.90026724684796,-0.4880983177689311,9.463496041792862
85.52481518643275,-0.1369993344172733,9.617998124200078
85.52481518643275,-0.1369993344172733,9.617998124200078
85.63062251592605,-2.7059931482951023,10.095442247338427
83.20529569134003,-1.572535636824263,10.192587376544562
82.65897925075929,-11.950313066543284,8.278094338264038
80.62849437831714,-12.452214227798233,9.936804277867271
80.96420534431773,-14.39571904430404,8.815839997581639
81.18774762428994,-12.12994025481683,9.9254460812389
80.37091176294432,-17.945787095112895,10.081381526865206
81.47855803275421,-14.961080425075021,10.129563468897606
81.41189221061963,-10.296180173249446,10.114900571431635
83.92952112956901,-5.231201111687293,9.178325838332746
84.00735811580523,1.3131811750625586,9.635062451227078
86.06032063985626,2.5032365821305405,8.737612971765243
84.40151277108112,0.8308714086615534,9.891559357506317
85.51936357056397,6.886551078090565,10.150503744135378
87.02464954775259,10.178926060179949,10.076412067565583
84.52746680883669,2.7729995895626556,10.029183125064536
84.52746680883669,2.7729995895626556,10.029183125064536
85.08721838357461,-1.446817761410644,10.050407732065674
84.68476954858866,-2.3136429138939616,10.157194392779532
83.60380725102036,-3.0895555853045105,10.013186829352112
84.30741948140427,-6.473642259888788,10.176388936347967
81.52327610143531,-7.556737055623284,10.199679130721593
83.2156267432291,-13.91082247042832,8.087606841930306
83.2156267432291,-13.91082247042832,8.087606841930306
83.21418528800528,-7.8019169484746325,10.240186143272465
81.1881877424111,-13.053335521181861,10.140664531182166
84.31298500007925,0.3159187690622076,9.857438786754054
78.57132874355496,-25.299876040720335,10.088485463082087
81.30685516434811,-12.322256212710407,9.34291809504444
85.41346835752998,-1.4795081228574958,10.06074673522113
85.02156040413384,-0.6996887289682612,9.631896161606583
84.35428061741052,-3.6711901890086107,9.627521859113681
81.9940832720648,-12.623272318958719,9.949421516294114
81.77792013624699,-13.406048764831286,9.999858711716207
84.3476046624143,-3.64849231262893,9.82445035488193
83.89456903331417,-1.8343571606692197,9.39206592350597
85.10147078492685,3.691939325568485,9.220716539967977
85.56953220310518,4.1333884305533815,9.932231140125566
84.37459679517778,4.569531923307134,10.063645085243994
87.83728389914958,5.670665940099579,9.515279689595832
83.62051813251372,1.2762038977964802,9.519873123425985
85.80579717360091,4.440394065762677,8.371009028536127
84.44669335222909,5.073072155415208,9.167968740097605
84.96877379821835,5.083884483649872,9.851318278049835
86.37668193156071,7.171362915905448,9.522641086739657
81.70011869708995,-7.154129606639447,9.365301207292688
88.15653542930403,5.951698725249058,9.883934404895067
84.5228598854551,12.133361398803295,9.105759206255964
88.46767393064927,7.364135645362833,9.97226625232091
84.83776253848724,12.580940028739247,8.644088859801345
82.99401599979495,-14.559624217409128,9.939340001112535
83.37738051064814,-4.6255269005347985,9.65793250185641
82.54730858485846,-6.254084064340754,10.060100796429412
84.9151817901056,-5.5237463108626566,9.980727517506093
84.35325121110048,-3.6177188570677994,9.930565622585204
83.18961747591143,-0.24606040571438204,10.002486672022826
84.66780591246435,-0.057107980769347116,9.307303504563821
85.38349544319566,1.6908933096541796,9.427082728326733
84.46638384419279,5.149836916113967,9.91349389996451
82.36791554009554,-1.3494579989689988,9.122579852277065
86.03896036265986,1.0812459647442387,10.162127947765796
87.01829055268905,4.076563242753052,10.069435524096475
84.07975003366835,1.1705282382235656,8.220587010710672
87.44838154863557,14.882947303172692,10.191559810576836
85.34087785342179,3.7965808353917936,10.115622054879848
85.51610854009596,-0.7452079367686254,9.761810342225669
85.2591096922212,-2.47719758741439,8.985650691624521
85.2591096922212,-2.47719758741439,8.985650691624521
86.14513899044306,-3.569764826697588,8.878133408381947
85.82334966054015,-5.964318705074451,9.26968140787828
85.82334966054015,-5.964318705074451,9.26968140787828
83.98880037351711,-2.1174734918474405,9.566068648555952
84.63126306182843,-2.0613814568203246,9.857451909443833
83.42591461777172,-6.292071975147751,8.816858784645042
83.42591461777172,-6.292071975147751,8.816858784645042
81.18256357922589,-13.922671858919339,9.631190511027569
81.34800479886388,-12.362678639815735,9.97525459617706
81.0867331078888,-18.14557997773248,10.023093370100423
78.95067043372039,-24.367507609847337,10.035065958329
80.83529759745657,-28.00471083660976,10.112375912577873
87.72338504133509,9.298417721768566,10.22220792447745
82.57599046397729,-1.6959903359475792,10.10270573066632
87.06706439301038,3.0619119922966878,10.149288342040386
85.46477766410511,3.8372211045125084,9.595320761119616
85.21959536597997,5.334590345350729,9.36255558513546
86.72963941008778,4.647706645578253,9.90389832808512
85.72642653312501,-5.477933134384227,9.85042545174826
83.63598345505848,4.414928084099993,9.236290098606723
84.59146695366948,3.59904727779148,9.20300495689042
88.1177690414089,13.027011310761095,10.032286289407176
84.6488658602094,0.027305446861960014,8.537995744522727
84.6488658602094,0.027305446861960014,8.537995744522727
82.24212615296463,-2.849497745290937,8.918194613860976
83.23897578555847,-4.481488696207019,8.086897962554863
80.36663947739515,4.118999088414644,9.340153417517447
83.76808847870767,-4.793245586711699,9.75359303433699
83.67779135691161,-3.1457105154943488,8.947128753984448
83.67779135691161,-3.1457105154943488,8.947128753984448
85.62882643462751,0.556634648266068,9.747272605985593
84.34295378100774,6.173382817424489,8.905144678447126
88.13551568928476,8.844107093095959,9.726954909567876
85.52376785197718,10.697834049787772,9.766955184746973
85.3531778170721,2.9955147452334483,9.864675442676134
83.34912759398216,0.9742956090507078,10.001029198779467
84.7475188441779,-5.79471784154318,8.791174219573758
83.57512806946951,-4.218766306587023,9.867195418523213
85.58874078634447,-7.953176366587,9.1309328394673
82.65319537296612,-3.329321455324017,9.951167556729525
81.35208651469898,-15.810712880995517,8.648260237892053
82.8311205673324,-6.135763671127565,9.76352610247277
82.70733726710888,-7.4693690478521315,9.911503192896701
81.13353227438223,-13.218800892391265,9.44688958860633
82.23554526213832,-6.686030544882773,9.358989280421696
85.57797768570481,-4.837461561717113,8.444146926083047
85.26402491354429,2.1312735466805206,8.284066171373542
85.83505544178428,0.08022109297003022,8.495570707113465
83.60220615140433,0.3306283003152535,9.816688569656092
83.14165285814718,-1.7832498502405205,9.12611976378015
85.86246580016365,-0.6790299520100687,9.674739513862297
85.07851739048137,7.554479084771818,9.608590646059753
85.43643316275592,6.012202583336942,9.51890256078676
86.49187445959524,6.565309128011568,9.457427985001663
86.49187445959524,6.565309128011568,9.457427985001663
84.83761349397999,3.3230010840114654,9.153456642230203
84.49274697368422,4.9058329842383825,9.605318362490872
86.50552667604624,6.06412966472596,9.597327230899895
82.25871813532434,-12.762273420284455,10.134454225273654
81.58072242195989,-9.466249085073473,9.462495897907944
81.25882873363808,-15.597563223481455,9.529587383917274
81.47272595582378,-16.669787098479834,9.454730636561381
81.47272595582378,-16.669787098479834,9.454730636561381
84.7941040397673,-6.927706745655966,10.251257141463329
85.90095996784115,-1.7473671616803623,10.247230447914502
81.06689935598644,-9.747581713712421,10.248508706257622
77.38683645126729,-21.420456228714077,9.893559309652218
80.68995996396258,-26.391360872507715,10.077408245750663
84.85185118113604,-2.282768516344351,10.185763762996825
85.77152908389067,4.968383207449895,10.17932095677159
86.00432664836622,6.825004361496519,7.900100556216412
82.88096375609638,-5.630512164048286,10.186384763961733
82.69850614240097,-2.736696859262323,8.815013396634571
84.70448227480865,11.292671636428787,9.93591899381752
84.99480906668708,3.460578991429169,10.065222284151021
84.40616883888252,2.8331213281762935,10.098622000893897
80.65686630774869,-14.413813047539486,10.115012626900524
83.63923801233724,-6.482185804527741,9.413563571093585
87.91199415116903,1.8030038010793938,10.163397461883523
81.70547711220202,-18.043368586631146,8.332362419131707
84.5607218903815,4.398992567619494,10.04390960950711
84.1068304046037,-7.6780249082860745,8.74319830584477
84.1068304046037,-7.6780249082860745,8.74319830584477
84.38180895814584,-4.716400635946668,9.023861104982304
84.71320608701704,-10.142100673649448,9.788269130433585
