Intercept__0,beta_size__0,p_choose_best_seen_sd
84.51361518600416,-18.751010869578902,9.375356996071416
85.4990417000806,25.569020328802306,9.139229571615346
82.64537542019075,26.64887729249835,9.684303836218868
84.9091610916986,31.33869128371155,10.071314130296182
82.57822124268164,25.689394438953855,9.698630592158072
83.73696711119669,49.061022711111576,9.314268310723715
82.90123855405743,42.937235435896916,9.104866884580998
86.42838764451528,38.25216974145919,9.566141851337797
87.03322087370816,7.687041292434912,10.243556309089822
81.86902194703549,-7.035691400128496,9.4567237349386
83.38444793348009,-5.537388476105006,9.561790216062697
85.00857738919697,21.33515572124267,9.142479260511388
83.52638087006724,11.729957236346145,9.252252368984749
81.95938552764675,32.21795901696228,9.659299097344771
83.1699961499766,-8.774343889174691,9.460343450918794
85.63809156151024,-8.02114274282291,9.921830320653488
86.52409472628561,-12.304513506059138,8.847219105844896
84.44712710432576,-14.785558511197765,9.72052428875782
85.79426921417306,-5.250247805915504,9.607334137690238
85.5773390672352,19.651261860632196,9.890860609726575
81.31824938729406,14.437227020815966,9.016309451091788
83.81996427135549,17.673693408566038,10.04772980778251
84.84431874868842,6.939057675994471,9.587850852277372
83.6299807123366,54.01403180058832,9.135659161506421
84.43224647849752,51.78086480026661,9.43819429819009
83.97850097401763,68.62039641137171,9.286171423145541
83.97850097401763,68.62039641137171,9.286171423145541
85.12642517387076,21.790641175151386,9.368338516295317
87.34547211409837,15.29019134885338,8.988829937689799
86.65906553118538,17.384377751761946,8.443786939107634
84.57137898774486,14.193774907413548,8.814374561608924
83.94483836181706,25.775203769311027,10.239829183804858
83.81746420410035,35.35167179653147,10.253030415665787
83.47433720241483,40.49228588651293,10.220887802806473
80.57275641715894,50.720061280914905,10.126141502963678
85.56938659299296,45.74772118573624,10.195947119174205
84.93486536353905,47.190171530226465,10.072713136979486
82.59606191713056,39.63434518412751,9.488666147773046
83.03583605791759,42.63478113320219,9.141366647652665
83.3288807757259,37.031125304204764,9.88409215513371
83.99819365523794,36.86982747353177,9.600511391863572
83.78069021895413,21.58784627519441,9.410255911084038
82.15049181957541,24.553948658171233,9.569801838777297
85.3436106686872,22.44689902489008,9.19729113244439
85.64625893218658,10.916310888573602,8.613644845013091
83.212448256185,-2.9395240137908463,10.022502127695127
85.40058824034497,1.2326284742697693,9.751806930190694
84.94930045870571,5.493570371483065,8.720491530070419
83.94435171964614,8.527483084205242,9.352805385022817
83.11699588592185,11.682803388757227,10.01935518595363
85.04661223386267,13.389038255079118,9.671295395587872
85.67923642765986,-18.909293529387806,9.984352911737698
83.75501334466061,33.563421005493026,9.937204754099964
82.27114003918174,31.246213662196624,10.098889511400868
85.70385880894035,41.463491034803866,9.58418929338462
82.26647548977589,61.43989356764503,9.374723323816555
85.07702428957136,27.615557439677893,9.193322328667191
85.07702428957136,27.615557439677893,9.193322328667191
82.71212409097905,66.29407143873499,9.197536375357076
82.73731790661863,111.7985692844462,9.268555606091715
82.54558877955566,103.63688800880676,9.743304800233076
82.98179226531317,92.83067952005436,10.099830631758842
82.13075112438293,97.22205016136786,8.989405411414007
82.13075112438293,97.22205016136786,8.989405411414007
83.01396437417142,101.55932870157774,9.76904609885672
84.07206048287921,76.22219207548736,9.407357249304379
82.03579258438666,78.15929053170802,9.050146610558894
84.56063942012715,80.52582557601096,8.69868333707676
81.99101986438188,76.1021543765668,10.22885814389229
86.25577167342583,77.02260859374788,10.224918529753198
85.09924306026852,76.0004660260477,10.24695236362984
82.1212227693625,68.86760112107825,10.21704726723572
82.75429729121674,69.83216965571111,9.536330939739617
80.82308685014148,59.45376889576095,9.757948819803275
82.83415299537421,50.17376052310104,10.002400239803643
82.83415299537421,50.17376052310104,10.002400239803643
84.86555391195405,58.39083911021461,10.120791642623628
80.96768881926826,78.3091982155478,10.036126520456982
85.55216757046807,75.65071417481516,9.544589452304127
80.30101936872227,86.18614677782065,9.802333357231847
84.43771216471221,98.59564939359262,9.254083257690185
84.36597653411529,98.28027269187581,10.007742366967419
87.52693055176205,-14.956275485976532,9.453037953099676
87.52693055176205,-14.956275485976532,9.453037953099676
86.02293759791948,10.20723086952312,9.445284814675606
81.76704316577403,14.872706885390652,9.131471751066211
80.81633026189374,57.69182472377816,9.345930118506423
81.59270928658754,59.409036378759225,8.713187506705403
86.53860694968385,61.38971337434896,9.752912080017742
86.35283753069902,-24.45297532309121,9.834328615246623
83.37332610999795,-26.9388032572066,10.10602990786759
84.67242571331299,-24.45683538229616,9.211143889257315
86.35048484359439,-19.551208019378407,9.170353373527727
84.40400457289982,80.4438820858104,9.38119900320033
83.66897939829404,82.76165745931942,10.061228051508538
82.85298298531283,73.26374939429564,8.052665525730506
84.42712539812004,80.13205679519716,10.1220595384153
84.02603496307684,72.40076265118753,8.293189670378329
83.01440133631479,71.51773470281533,10.112695567599399
82.42402772559191,68.35291250321335,10.20752723827021
84.41713570218297,70.82672561351013,10.235498136099325
81.53743253785858,93.37327918019582,10.197313969738003
82.41099779033765,89.08600796966438,8.866062068743433
86.05412413657339,-46.50368469012865,9.628685918994472
84.1839540189968,52.54632018909179,9.321357061540498
84.37012922015211,-3.672997136136207,9.417874447228762
85.9414886157182,-6.221904879018346,9.383950029123355
85.9414886157182,-6.221904879018346,9.383950029123355
85.36947720900906,-11.287680059998728,9.852347309118889
84.6751752449201,19.937226634978188,9.37146811005642
84.23993281481782,45.30976582102032,9.02015975796764
82.48834250247,65.71686782522329,10.083469884762964
81.36192769801899,60.867213316755524,9.963152768031081
84.93490352341371,77.7329028604352,8.929481521608473
84.93490352341371,77.7329028604352,8.929481521608473
81.26126577383863,120.12414615932444,9.79775282364815
84.43938603118264,103.49192756495151,9.353560192091654
84.43938603118264,103.49192756495151,9.353560192091654
82.02116938965887,106.7421086185586,9.761752990893646
83.96786465229098,113.1390339715265,9.781466570375748
83.54641290773462,113.75458806731264,9.266496168432488
82.78193394376314,71.04222251714391,9.947485707052923
84.53540329642222,15.667610119784607,10.002630934423589
85.25468730336621,15.359265878521178,10.076715945643041
86.65967749550046,4.179699829562513,10.169285128298549
84.6272888386241,-5.674787407879807,10.20408339250359
83.22563620638499,0.1152586698736,10.25270234818044
86.0835238355869,-10.860659075356807,10.115878825675757
83.5801968892694,-24.199271200244,10.114281171877206
86.16361480648308,-21.309036379647274,8.91978765976825
83.34967051343263,-15.148450914837433,9.805811607053538
84.80472341675427,-20.40442513367615,9.957330476793649
86.57767861445431,-28.051329989502577,9.518554267739113
87.97232130012715,-28.99254351749444,10.102784651172334
86.60556846503424,-36.49896357200959,10.113679464909874
88.15994584620024,-33.990751028633795,9.443487452034963
83.63466397497817,-33.92765884940846,9.941494802054049
85.82077939756206,-19.833126543254522,9.213254617392794
82.6173876357435,-6.465349776221129,9.76089720305594
85.97456032237943,3.644473016977029,9.849291351077627
81.8232446706281,6.986185031258799,10.102834697251323
84.06707766772901,10.325928037477109,10.18515576470636
82.80747018163169,1.1869641487580207,9.916547623233132
82.36761174773432,0.6650244813001799,9.405850234641711
84.41198872666851,-7.873294178258598,10.008349978785803
87.16913252588147,-9.182367151501026,9.286153587306698
87.16913252588147,-9.182367151501026,9.286153587306698
86.34103252967947,-12.495001055719106,9.992221784607516
86.0347229085137,-17.045259424220205,9.621108114260641
82.49930130940612,-14.208953708145888,9.022597814895065
86.62515883688256,-0.9725723445586265,9.791910159034645
88.46485799416382,0.30673216863492825,9.854063959183788
88.21648445486564,0.9641677605150121,9.97994467295787
84.02402529362745,12.995997461211777,8.853771084474376
84.10263074150573,12.25135253211327,9.382573595639887
86.34892342194784,14.237923636391931,9.86842301347951
81.50538127963912,29.13019223537906,9.113449909520291
85.29302779690673,25.092579522817807,9.993198240982002
82.67608152976173,27.467395836883455,9.472552297273232
83.22600637484292,45.411054399148554,9.747726881101427
84.5658419973692,25.706439774013532,10.121676358538357
83.33155734625383,28.899047563350248,9.860566869476944
81.59115843783131,23.501948917467843,9.622103014431007
85.08671581310541,13.151071588803042,9.256131618617045
82.23711902608213,10.300431015118962,9.930888344152098
82.57945414310123,12.69929402677758,9.973934280280494
85.8584788099158,13.142220361269741,10.23187816852589
82.58354672657345,16.54287960041627,9.200105845433022
82.58354672657345,16.54287960041627,9.200105845433022
82.71037907620807,54.02663376370822,8.75257400238834
83.2911067146086,51.680205084620326,9.838426206247634
84.70671076903801,4.358787614097499,9.829162882852016
83.43923567676572,-1.6161198918677289,8.390187918531975
83.80713002322233,-2.624481118773179,9.370069959555808
85.50146466065557,12.765960030447621,9.368321544152986
83.88935787679394,28.115875895807505,9.482936372599513
81.67655590144317,45.78484100951524,8.9620184742678
86.11447833334674,49.76555881687919,9.515119300464915
83.37455798976536,33.695620304703446,9.799285606788777
84.71668754027374,-4.703019784851092,9.24590424198375
84.90773577187989,6.177932265697217,9.673838165726313
82.71683360726736,83.19675620727168,9.836229373013959
83.5800845291896,84.63829956908192,8.445581506720842
84.00294813016984,28.47183280672619,8.832019075399451
85.19609723438892,25.075401376092003,9.763077887984378
82.72930345937367,23.918135224862947,9.155612294262593
87.40074578537464,20.078026480197135,9.689235154203109
84.68677218932889,15.47808640762089,10.05632387310853
83.8255478846442,21.651636490785442,10.085363425551733
83.21183076950021,27.131997880856254,10.059075385397776
83.95577206901167,24.85740913750498,10.228608148558553
81.5401356869927,40.538283830544856,10.20730720241649
86.47433712733333,24.600842986831672,10.202763689218235
85.82200498843373,43.56897469405543,8.831778234097612
85.9299500070856,-18.663048059981435,9.058688765114264
84.6901152214776,-20.314653232535264,9.484956816050314
84.96901012616074,-42.187569425497806,10.137202772051898
83.25799031311804,32.05585408574003,10.097815633898582
81.54507838651014,39.57177136145991,9.982822385944495
85.48113428387234,27.052156539725544,8.82311058583358
82.85481780146088,23.982273552280986,9.463105244684302
85.97844837427392,64.68743526074533,9.886153836406223
84.53155678770594,56.00527334862295,9.213346617163955
84.53155678770594,56.00527334862295,9.213346617163955
81.68328123398477,58.29013013484435,9.708731320356145
84.48527858309576,37.638769247360976,9.409803503359012
83.81944210126595,41.24220936345543,9.541430521581427
85.97492020817408,34.508188175554174,9.278590401809673
85.97174798419474,13.130215084933862,9.869181285833555
83.38666937763504,8.22434678662389,9.680751586054896
81.67650557499817,6.722145155305724,10.165912922593572
84.1490568095702,9.069811687435712,7.862053540010798
85.132231726904,20.708868972603227,10.136503066011334
82.61752905419847,15.872714143390052,10.172542683376149
86.42169222972322,18.153947699209485,10.243420199769748
82.0022407583948,41.389316273028314,10.12922448808358
86.2764001272055,34.54313289181433,8.324696541937216
85.85624044237717,37.129686651019675,9.356604854790941
82.07342474294578,42.321738605791175,9.725234461679088
82.98208721504555,-5.680530077868846,9.649836586988636
83.69575764744832,7.698209023151388,9.847265706104366
85.47975195705561,-8.813891398887296,9.674851450865328
84.17078748554418,48.43473856996436,9.544334598768534
85.46086379478454,47.85948238894014,8.51891037146312
83.32688587428981,57.41150128238083,9.913624821510895
84.92154421716239,26.501752949718494,9.200936241170744
84.06583524315847,28.679751782943033,9.755378921596707
84.16540731742857,2.7719593090235657,9.575933294877158
84.55101191332483,4.523116780420853,9.425791552420813
84.80656673517605,26.820045626177844,9.011381931101168
81.72508144647962,26.619938824837295,9.749483524234302
84.17798317405916,12.760957047164833,9.533726081115045
84.84608844216716,28.66162637590303,9.638583516226301
82.38656941027618,31.727340465490954,9.611174973741266
81.97415725553071,80.02066113288954,9.108226968754481
83.83497340650138,85.13093099299783,10.048109820910396
85.95731263723265,86.49272584665916,9.639653047492573
84.77719610899966,81.41597027785996,10.107304936839965
83.63883130916338,79.31851337663304,10.12372497836202
81.97395564888066,105.8034708066483,10.237301263072137
83.23510798287141,108.88384945706619,9.710138856887813
84.11252071781944,112.58220339794165,10.095977161730357
82.27865120549764,99.80514225123906,8.769930139571423
84.84853246655231,95.45319747606018,10.006954132396004
84.25455311942888,87.6222999102756,10.232536645384544
82.1752309149414,93.6600396340495,9.481556841218744
82.6380350193628,94.21237894108101,9.797618392265916
84.55507982316433,-25.099672933772528,8.675160573260888
88.12155949934876,-51.49792786696258,10.027256848905154
84.4576916990388,-55.51880349699873,10.139941466017333
85.21868388885305,-31.008761813058587,10.223587143821378
83.5524113486007,70.08794453846913,10.00144202535892
84.50891865195705,67.48451059460207,8.740099838453904
85.05363939040072,-6.647490448378364,9.744934402285901
83.0197003672501,22.383148611530192,8.685819643316423
85.5969672062071,21.440712652089193,9.946658748446028
84.99692338211823,20.26923824890073,8.738288327982813
82.7660328998393,22.907825912437712,9.768346820451368
85.54366701613378,-0.06117888510008318,9.866853016251989
86.43398154929407,-48.41126791695785,9.729444216463683
86.11464500316539,11.272483380162868,9.547134605754916
81.57524743489873,14.646249746755378,9.033948178302024
81.57524743489873,14.646249746755378,9.033948178302024
82.12431847858518,29.1641372223541,8.845889623121012
83.92607341049664,28.444186666972435,9.378591710590861
82.33563041971759,41.97718023379426,9.341535851785766
81.44777750919256,44.804861158980664,8.884322017873945
85.43357971863956,31.873528032099244,9.770719219075099
85.0615232171545,28.026634967605844,9.000614411973872
85.0615232171545,28.026634967605844,9.000614411973872
83.55275667371534,93.20305959850316,8.394299870646435
83.56465920451245,84.69645277075512,9.97171865785722
81.68703095728098,70.25355873632944,9.10974992284594
85.78294698657783,6.12735964413244,9.418188949395402
85.01905757240205,39.06433313445258,9.47902086089169
86.88502570690613,31.49466507512027,8.599334445561507
80.5532540527004,80.42974667169622,9.222098463717156
81.26349475234682,86.86088083102847,9.727785388362607
84.4122710156563,94.69638046567587,9.72470472060586
84.43061543527364,82.35595490942357,10.050637701956234
84.03933863690523,79.29155144599042,10.110527694153983
82.2043699146969,83.64301600363973,10.209232806668934
83.74730061297421,72.67640358686951,10.196477093922228
82.73105046109181,77.70988643372175,10.125511914578246
84.22813462489674,70.70733189226375,9.707440678338108
83.41385680666697,24.71623472107531,9.74922921861219
84.21474999141775,54.5092822384436,9.099455054090777
84.21474999141775,54.5092822384436,9.099455054090777
82.37805350820803,69.10109679100317,9.015019721583553
82.0842545112724,65.03085046132128,9.805990535330421
84.1648861084372,74.079699481412,9.923328460447332
81.91142412552283,85.86274030284338,9.50794958012655
83.37484335728756,75.17371469494877,9.698917539645839
83.37484335728756,75.17371469494877,9.698917539645839
82.64292654378835,47.501478862193146,8.739540693665015
82.64292654378835,47.501478862193146,8.739540693665015
85.36289452375388,42.250878037343334,9.629140469363529
84.63896243775882,29.111953886566674,9.37864974007718
83.07481788725306,48.82406631230779,9.731311850169376
85.07636242565798,5.247712329220152,9.660111800439083
85.16072588988344,9.278930240454923,9.753467780156226
85.03782099211685,61.88000797860408,8.796218684614221
81.81403113542848,65.17387768658716,9.775083176895174
84.90355448063293,67.94459431778057,8.718238769484014
81.52098426436095,68.39811618795208,9.985369010424126
85.06171813621042,68.42445485805547,9.54252433979755
82.35201744815714,62.27557017569825,10.052434790137415
83.69298902121011,60.83089663427386,9.789148695640536
80.92262595474963,63.52959943668408,9.017930683730242
86.09346245697786,53.87400587251009,9.51679446742583
81.01269209352554,46.447082211530024,9.586351465205563
81.71646424929561,11.715058282400864,9.884125118814836
82.66213378434797,10.384172237111988,9.869959925191411
85.51270342908397,17.823441611748276,8.202855129871574
84.02341694158733,16.50163077347205,9.40214372570094
82.5845928531768,18.848373761420568,9.460667639001827
85.23053347844257,3.5913274267711306,9.602091964489816
84.41770111643167,-32.105548613427125,10.036008284819962
88.14049776744908,-33.15886422843884,10.040149226980416
87.67953510769823,-32.11020890442664,9.816743706419654
87.3246631764514,-32.898034436701295,9.621050510344558
86.39320514073025,-33.95309744609103,9.703745898540001
83.44598973522018,13.878969289299267,9.628671851897408
81.28071108903873,53.68730459375218,9.737615105090025
83.64433661020524,31.842328789992763,9.069008180887861
82.43005711075111,62.01964363123489,9.75367812907691
85.21568875812476,20.837935498816044,9.731492370233328
84.77173156670595,21.205209040951054,9.178617404085577
83.63015405469154,4.1304968241100655,9.629440977871493
85.26719636820974,37.56633617955893,9.648332351893501
86.30669095650964,-40.78657976741972,9.912380904955544
83.9579520008096,-28.86571421902933,9.245389000720024
84.88109226016529,-22.75953773199651,9.70464908879904
83.99523265410822,-22.410307219470283,9.805922623145158
86.2835019903214,-21.645961937310762,9.71358082970758
83.53922511905901,-22.742282676742125,9.975035515657277
83.80405890527625,-16.97885005545848,9.245170888136753
81.93244965062009,81.47100029482989,9.060114192543441
82.95860690865587,84.74728306402858,10.19872709594021
83.14344470782993,117.40446965766125,10.164059505484536
82.39934578359497,94.64118466559185,10.190239474679858
80.61326725434279,102.45001296102012,9.253180325495123
81.71519962026497,101.7500394312569,8.771851847862033
82.84226147918068,66.16685739000015,8.475234549581433
82.84226147918068,66.16685739000015,8.475234549581433
84.84491212901486,56.04283770721676,8.798489653164479
84.84491212901486,56.04283770721676,8.798489653164479
84.84491212901486,56.04283770721676,8.798489653164479
82.54565608007786,63.633209663864974,10.111834266758157
87.15405999174519,74.90475980333164,10.027643761034765
86.92228989054392,71.40015796891566,10.192108339182393
79.92673033017212,64.28783619694791,9.580870259061646
83.71010449574709,68.92495771522131,9.693112044191786
82.4507138172193,68.21531437272861,9.628630425061202
83.06599331970585,90.25676220461709,9.79749936610196
84.95348697505774,82.47018749120403,9.609079185705424
84.95348697505774,82.47018749120403,9.609079185705424
85.50266182762961,82.92943590695833,9.552238508608973
80.56385457249611,71.76768806628074,10.10396155601684
80.63917985721852,73.36302621743853,10.231477198749293
83.42978251005884,79.82711235800795,10.160080630631729
83.47133448442582,46.8183882821325,9.525085181387567
84.70136331562857,8.933566499150665,10.072698302543666
85.07514971991581,17.838859498762623,9.908479770873804
85.35286757118195,-6.164811492915131,9.205997812815108
85.24976858564726,-10.079039722451887,9.484060850146788
84.50305303295275,11.937458044670638,9.54746545460854
81.67940166457619,79.58766704195914,9.558889350506073
83.03407495013387,75.98695001380068,9.898819660459843
84.83296066647954,59.224433561352456,9.234830757255999
83.14936049868189,53.167295057542276,9.397022418972739
84.74222809048577,10.791778861412947,9.631549766741792
83.07154040683494,60.86276612097356,9.79170319517055
84.99560297350006,70.52648902297811,8.002411971345166
83.60908213142325,71.14209382245843,9.264506616514682
86.64039937159951,71.28517999212661,9.521984291350599
81.67120166920685,61.5493838510462,9.913104700861114
84.21106826507531,11.01400343878482,9.103496004632998
83.64591522464005,56.630795662514736,9.818322436469602
82.9552491222919,56.12730497999565,9.946165452078684
84.31820939023562,58.94913299924341,10.155567670803523
82.44000494498562,86.01732971768921,10.095231858964839
84.34352372657965,72.87736712308434,7.973091301495728
82.98400269374126,66.1780795332645,9.961250893865774
82.12450662643633,63.25883828243578,10.114006931857382
84.99638957797616,48.27944740100574,8.52618797001713
84.99695640733077,51.194152301182726,9.248097000983302
84.19678065168718,-5.139580590442009,9.380993521601956
85.19139735533196,-47.16920926920766,9.546318190062467
83.12969557493895,-47.03100333604709,10.014302925678876
84.02870946784718,-44.377440131980656,9.800667290586594
85.34128606969382,-58.69323365099094,9.230361626555059
85.34128606969382,-58.69323365099094,9.230361626555059
87.98593808976283,-57.54571819938742,8.698065297736221
82.2574115310137,-18.6537763880618,10.206699384550804
83.79705094159834,-31.175574283035438,10.2229858410624
85.79932342180567,-19.0771481960145,10.216901228997727
86.37526927494535,-22.422676007035594,10.173974867785674
86.28372144819221,-28.838298459355165,10.043941011620568
82.46535989767953,-36.79990803812426,9.844033684717134
86.81632759810584,-24.5664636049613,8.464394113785401
82.4650741358242,-30.116384795831102,10.043996897606888
82.27226577812698,-31.084499781540195,9.942315956199616
82.3083981181662,-28.32155120291897,9.827744813007556
83.82725676635492,-30.069992684488778,9.422872094386907
84.79578503196763,-31.15202374103773,9.665837550837427
85.25792217514048,-24.805408007581224,10.055322510625203
86.35113394583337,-27.337250933483027,9.374386580939523
85.2891715715509,-35.51755603697911,9.865589294868007
86.13426638766758,-28.02151361246862,9.167902242302583
85.34204199946721,-33.41859695588236,9.897152588310323
85.70082815632261,-37.18690340080137,9.033319277245443
85.70082815632261,-37.18690340080137,9.033319277245443
85.87011497980572,-19.434604216643955,8.565775631082634
83.29391927040596,-14.87421539463946,9.845075032947875
84.429564443475,-17.93239064303948,9.62935402892443
83.8512574516077,41.09352239540234,9.535063229463645
83.65179854356403,45.805849206595774,10.115443908406244
85.1530733829942,57.78405492403927,9.362909623283103
84.13007972655683,23.96930895641534,9.66552048109681
86.5627877533006,4.232172269462175,9.714817426104014
82.17909055350344,11.73717647008176,8.975208681577845
83.24297037570595,4.011907679034087,9.0225027497591
83.9436094635189,4.643793883536814,10.160830381502315
83.9436094635189,4.643793883536814,10.160830381502315
84.26427126855178,14.830316908702796,9.822884959191063
83.75128222373871,12.905153886108643,9.891906534140322
84.09244682364589,42.01333057663518,8.205913465734783
84.26064724730718,-13.201477240649224,8.751213394970712
86.37436510013033,-26.855827250004545,9.933987876441051
84.97505506671554,67.92465535137214,9.661720369460335
81.31597692771395,58.527189198214664,8.879685618601485
83.74440448227661,60.50069480475697,9.60877714913923
82.35442037858851,68.91086738799535,9.283844964572094
83.82763950891096,74.00451785368548,10.191139262031005
81.62802890751213,89.97088598863188,8.822745657501958
84.08524872021131,101.89527966017269,10.226065426047745
83.13715896028452,88.48671301166091,9.743692217843284
83.15835166194715,50.925629446428836,9.60147364847685
82.20438912096601,45.23612147338292,9.211470506177102
82.20438912096601,45.23612147338292,9.211470506177102
83.56566863161379,-1.0645451080120019,8.756577114863966
82.22647686013053,27.355948414225654,8.59204728036909
83.45133797201062,28.663861068639704,9.366499754439731
84.20574475300712,42.22419807925742,9.689742546487242
82.41085880002356,47.432085527487246,8.708879403729396
83.1806318596075,53.58355456366373,9.803829055912738
83.1806318596075,53.58355456366373,9.803829055912738
85.62453392117212,61.9005093761911,9.542718726197846
82.79049039247606,59.79789579352552,9.864762673557795
81.23380642282382,87.26963726712395,10.145367355921886
83.92310459356223,76.9865484320772,9.69667440988103
82.33131750197751,82.20098917844403,9.994702529112823
84.16800999413846,61.62816848181077,9.222498507357301
83.37621035150994,21.405488378280662,9.241329073027895
82.12085331109084,20.217877624332086,9.889453979655446
82.02895931674502,72.54631748697375,9.395756892088858
85.02281795340126,46.788066685657334,9.28818468672459
84.41806364957654,41.87174405055571,9.648737148030133
83.53973143826082,-9.576254527788194,9.523340854614212
83.54238254537101,9.519235200410908,9.087806809728288
