,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],-298.97278916057587,204.92736984927402,-728.667969543156,44.78962320830687,21.32079987213281,15.123937218034968,92.38318797679474,92.38318797679474,102.58092332295756,78.24249355551828,1.026516642289285
obs_rt[0],0.9811633071103322,0.02344352777026072,0.934943367383989,1.024647635957173,0.0012563801511270597,0.0008891401877508785,348.17998013103283,348.17998013103283,392.6161498823613,229.73914278681005,1.0040699189336384
1|setsize_offset[0],0.5228410123654516,0.6868577665412906,-0.6147887551299005,1.8099492423578893,0.04467625817544105,0.03162994969174998,236.36329887355748,236.36329887355748,230.86905166134565,562.9569974312701,1.0068931053953947
1|setsize_offset[1],0.20781234173475854,0.686771385105886,-1.1197514862469744,1.4773500737777465,0.037156688131443814,0.02629621034149121,341.6255852240292,341.6255852240292,338.62074653004896,424.14939540365543,1.0086195126072082
1|setsize_offset[2],0.021217758808623727,0.6986696819038859,-1.3250771973193602,1.3011384313515806,0.04735875672936559,0.0335326783234431,217.64225167897558,217.64225167897558,209.0977764259697,548.1021381904085,1.0073384363402447
1|setsize_offset[3],-0.8396236922628001,0.7548832171686989,-2.220071075771309,0.4805708175879675,0.05229591177371551,0.037030680199110745,208.36465995965594,208.36465995965594,188.08737787915481,525.3270475918467,1.0112165177234251
obs_rt|setsize_offset[0],0.08652808582964239,0.9051321853635026,-1.6302327880655911,1.755465728618136,0.0321385468128498,0.022733746169178226,793.1796164260717,793.1796164260717,798.7831512331777,1806.2795615970163,1.0035521754233139
obs_rt|setsize_offset[1],-0.25112125163560434,0.8395644380993711,-1.837257025189841,1.333659228884742,0.02680013683167441,0.018956193501263,981.3728672027369,981.3728672027369,973.0656629215498,1949.9932143413166,1.0019488340128122
obs_rt|setsize_offset[2],0.3923970016106486,0.8289581754855591,-1.1772263446342413,2.0054141379011616,0.02126666252936053,0.015040688953275686,1519.380537896194,1519.380537896194,1498.5527239159376,2110.792791414217,1.0001329556045964
obs_rt|setsize_offset[3],0.09295301321822942,0.8759950190370579,-1.4938798707780798,1.8735324130381912,0.04026523422883586,0.028489383852792736,473.30687617195963,473.30687617195963,470.93767754567705,496.3676545193763,1.0059921572994048
1|setsize_sd,315.31569708045237,294.098585411882,3.2262414132525192,838.4670141919539,33.55004018530811,23.81409405791176,76.84219850365997,76.84219850365997,81.26577190374644,111.34407433497432,1.015742598704301
1|setsize[0],117.74785926026979,215.0695586239181,-176.28470148374592,682.9351899880483,20.624635783455044,14.623117262202449,108.73899423516883,108.73899423516883,135.5914499119881,95.42811603751326,1.0206808819451756
1|setsize[1],60.35602258918277,198.97820470832588,-257.8342661752831,475.1424382059129,19.69127123465828,13.963798580198414,102.10887880689177,102.10887880689177,159.6499603505132,191.9105310039971,1.0208504442530906
1|setsize[2],-3.9303946981541324,203.02342021050467,-345.2977183972078,438.8160293570981,24.34640389414436,17.28823565806973,69.5380702902221,69.5380702902221,72.92002415021537,88.99468445393487,1.0272636999657612
1|setsize[3],-211.26538956896624,220.6485195475729,-665.8822785738563,110.77425569780497,25.401607250374138,18.031540739530016,75.45354381642431,75.45354381642431,81.6739517644874,87.70894342388044,1.0249292189860775
obs_rt|setsize_sd,0.026357172216639295,0.020587442113348516,5.8436970286796934e-05,0.06606253411649457,0.0011748427293700853,0.0008806833768044375,307.07560417452044,273.81774256986307,370.8374113595912,273.97555582797776,1.010842937242639
obs_rt|setsize[0],0.001910206003034195,0.024675863178188796,-0.044141276441615966,0.059254316469055615,0.001432096613703375,0.001013641714583739,296.89307743110544,296.89307743110544,339.1645665824414,345.3724423340341,1.0034581186168856
obs_rt|setsize[1],-0.0068231514531075935,0.022516897157723457,-0.05152954397503843,0.035782185823011126,0.0013216404646135293,0.0010265357659086437,290.26216791097886,241.1520672714383,378.5071638641524,271.2271382531254,1.0032131434305853
obs_rt|setsize[2],0.011650584954197924,0.020938163868912004,-0.018915717951179023,0.060674317761494304,0.0011459674988590404,0.0008724179674081562,333.8355537678506,288.5871030904512,415.51678733280096,282.1832169021705,1.0019870557667923
obs_rt|setsize[3],0.003586711953557882,0.02292231542509906,-0.039376990269941924,0.0564592302627726,0.0014951392758359163,0.0011338781545817563,235.04643499965593,204.92388323698256,279.1770841685433,211.39109375966538,1.0019628535870349
pred_rt_sd,513.1783788353623,26.88402467569265,462.5049461426604,562.108115656162,0.5541011225145729,0.3918572171180852,2354.0219644859444,2354.0219644859444,2264.4531649264795,1730.1364867516495,1.0002801314682992
