Intercept__0,obs_p_choose_best__0,pred_p_choose_best_sd
-6.09975992798048,0.8988475334579912,6.133444784335039
-5.357446504335211,0.8925292947360511,7.089765016529328
-5.324516407478127,0.8872521336881438,7.162861691505115
-5.078319187154392,0.8780078131983192,6.993633684556912
-5.079106743698621,0.8738377972237242,6.988810669362527
-5.0488161027920295,0.8752442736884403,7.020653440815976
-6.1435561314442575,0.9029806720837401,6.402060571348733
-5.714026478841456,0.8945534246516735,6.830803474440647
-2.199846941600116,0.859690595855871,6.123606339729024
-2.2087595387378975,0.8519050587388591,6.2449456362893185
-2.4607221562354034,0.8579522685394306,7.146785257017763
-3.3033970486926316,0.8793381337690616,6.029022925221448
-3.3000342167537684,0.8553037154803599,6.244679452786564
-3.2726785056196013,0.8720693004708545,6.064889839205064
-2.327490582027965,0.8519839738447291,6.234580165897563
-2.739658475574186,0.8706885220425393,6.860233269068711
-2.8333775965514505,0.8634617019352435,6.909145434479158
-3.2593995604196992,0.8622037679102939,6.4130929740668545
-1.2645336113046264,0.856216331777003,6.55664307395131
-1.2946141137069067,0.8518073514768633,6.518829919647339
-1.2176711467097725,0.842190966679589,6.4637901879707895
-3.254637846801504,0.8591832424612805,6.098603662233897
-3.291613836824825,0.8754034609055138,6.271404647476541
-3.509158999820683,0.8727253408703973,6.6593093381297725
-3.6741220590200334,0.8776433685032178,6.385808246329651
-2.893623159686302,0.8664188384929938,6.6678074690865285
-2.918256744285613,0.86119302514409,6.357825656099938
-0.021241498438634293,0.8329026458366666,6.301090295802944
2.5136322700462745,0.8040544257355198,6.61025832100542
3.0079279834744637,0.7918637128660582,6.4452401658167515
1.1218793885752008,0.8130179996000486,5.973246046741983
-2.674661329654159,0.8692787300572445,6.032129560207005
-5.6845061433339525,0.9048997282405614,6.958833111758388
-1.865867154061777,0.8612129406088324,6.588061621765615
-1.8540756517047172,0.856099168630675,6.5779405930314265
-1.858158809928403,0.8467614785302187,6.289074966979464
-1.7192065404082453,0.8488635621041779,6.8015055219545255
-2.8484904158305264,0.8695287459939887,6.55945939075625
-3.0383466703307014,0.8725410380184622,6.428797216905921
1.1231813084690012,0.815690551860547,6.908460018383202
-2.3032762185757756,0.8532272601448524,6.132632453019868
-2.578331185158576,0.8655508338285622,6.567671208982887
-6.717726580117562,0.9034368908538959,6.584283686545236
-7.175687256925536,0.9134509249412255,6.529318353804528
-6.612324885976893,0.9075170390198392,6.454382661134767
-6.586229163442253,0.9066515290923499,6.591808314467448
-1.6847811170755513,0.8481809728125387,6.281587479569317
-1.6773272599604516,0.8552096714034705,6.448273937065831
-1.5715007066515103,0.8443583096942839,6.150486169065127
-1.7249456845030353,0.8469607909011235,6.124525574803982
0.7105582022271868,0.8209079665998754,6.388987716553994
1.0798795874194602,0.8167008093833387,6.417476972547303
1.2837771596727996,0.807703271172768,6.405427928938151
1.426879099231971,0.8114547198277151,6.3038461338637735
1.147415903467602,0.8144106401077253,6.720875316460964
1.5496379587390703,0.8111411776383042,6.508909599490253
1.4416862652535396,0.8083196144317231,7.213165489441888
0.10030503036810309,0.8264502350727683,6.883813995151098
-0.20353344103631765,0.8322552991860741,6.491821654625716
-0.1649567312204173,0.8289807375351642,6.308834140328388
0.10207416263223279,0.8298324387170235,6.3779078498844415
-0.05349519657083903,0.8286003838232133,6.109556920164615
-0.05187474147250642,0.8273755642303818,6.003832718805131
1.3852597993204203,0.8154829804281957,6.348142556375543
1.3852597993204203,0.8154829804281957,6.348142556375543
1.3689184654310451,0.805153349380976,6.798021793881857
1.0293249188908455,0.8173596373305526,7.124223003259928
0.9060854169400152,0.8191273507282221,6.61745939290319
