Intercept__0,obs_gaze_influence__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,obs_gaze_influence|setsize_offset__0,obs_gaze_influence|setsize_offset__1,obs_gaze_influence|setsize_offset__2,obs_gaze_influence|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,obs_gaze_influence|setsize_sd,obs_gaze_influence|setsize__0,obs_gaze_influence|setsize__1,obs_gaze_influence|setsize__2,obs_gaze_influence|setsize__3,pred_gaze_influence_sd
0.8034353770041879,0.05925728293533702,0.8484778484115743,-1.9136136795055227,0.7462639763367991,-0.4310221908274616,0.441537183226796,0.3312732563191404,-1.4503562980783098,-0.1431083495039272,0.0520838773217953,0.04419201616692926,-0.09966842012467496,0.038868321393201,-0.022449306910028954,0.015156688820865561,0.0066922416890100485,0.005021005660704046,-0.021982599089355476,-0.002169048721098695,2.155653057521995
0.6342068349042402,0.06114529330803729,0.9795901834160424,-1.6721460213811106,0.9436629329580212,-0.8481996720231806,0.7980363721725169,-0.011597528652595557,-0.9062230687194562,-0.6350094263811014,0.053667688820942895,0.05257234113562254,-0.08974021233865917,0.05064420863784938,-0.04552091605616588,0.014195798505805542,0.01132876353966509,-0.00016463617991755296,-0.01286456008485417,-0.009014465866193273,2.2700605433748517
1.0155489444592005,0.06310894069420904,0.43096295737621426,-2.1195264709816106,-0.17334237342969105,0.6679361052069118,-1.0018037112504117,0.37030497463583933,0.04795909048297495,-0.3443351708609285,0.018065899499254145,0.007785733475860035,-0.03829115221076258,-0.0031315858973429804,0.012066866548591312,0.01593546658599722,-0.015964209566358942,0.005900982549937965,0.0007642504838862645,-0.0054871416096379695,2.24002091276635
1.0097414692318962,0.05321087022531277,-0.032509683770789166,-1.6637129536758928,-0.04682551105129745,-0.08182557779751243,-0.39392564316947365,0.38380898028027,0.30214172063019284,-0.3668283204986332,0.021676411083074772,-0.0007046932695963903,-0.03606332590811519,-0.0010150090267229844,-0.0017736848614489955,0.012004103366516722,-0.004728724139327943,0.004607282672281739,0.0036269404457820527,-0.004403445077031318,2.183887078884503
0.5563365252698841,0.07135196531201332,-0.6584211715141506,1.7548966379950883,-0.2750621582750213,-0.40651963609163516,-0.6227782298922651,0.9765344003242618,-0.7194436538318048,-0.2983358648148334,0.10671565925539432,-0.07026384938584164,0.18727495164872093,-0.02935343955653051,-0.043382010965781835,0.010821079379703325,-0.006739132661615326,0.01056715626291982,-0.007785156887337759,-0.003228316074973752,2.2168702156136395
0.9911400545178056,0.04981103112418749,0.7123467893423918,1.9226613413450289,-0.05608780702921118,0.3524859388021345,0.6226283019388743,-1.6639736285655133,-1.3033813730620838,-1.0344422014809789,0.25202616169289854,0.17953002711222277,0.48456095809450744,-0.014135594723344068,0.0888356782070199,0.0028744103962755497,0.0017896892641084924,-0.004782943097077061,-0.0037464529690415544,-0.0029734114182830926,2.2662151626023253
0.9086659866952275,0.03947829176590878,1.8848343169970878,0.37530460398367715,0.428998905514548,-0.5885302896681169,0.8850849097864126,0.4605713304578879,-0.5961401692080938,0.14601172816499913,0.15376654168132092,0.28982445456691674,0.057709291031647736,0.0659656780860438,-0.09049626731697238,0.006406198136980128,0.005670029300142941,0.0029505111991257804,-0.0038189920413599083,0.0009353800609478663,2.026579772911376
0.8815756315734892,0.0566172704784851,1.2797519642683388,0.9194214251451134,0.33384481746502404,-0.595285787972288,1.0724697136697912,1.0782180123247154,-1.0999072818812698,-0.2446972455854681,0.15193976777490584,0.194445216260411,0.1396966778238215,0.05072430403849158,-0.09044758438421129,0.0068537505472556735,0.007350439886979467,0.007389837292031442,-0.007538490135124254,-0.0016770938808433578,2.286591344583088
0.7809245650198361,0.07214954694013116,-0.9103507461650046,-0.08148203022713307,-1.302015458493357,1.1040360901306232,-0.5876166151804219,-0.9455957048852857,0.2799301042453773,-1.5729705098247646,0.22685834667993027,-0.2065206651738338,-0.01848487866145151,-0.29537307426551435,0.25045980208200763,0.009462637356429859,-0.005560402934065129,-0.008947829241127128,0.002648877061621612,-0.014884449506830337,2.3369849422262856
0.95839362667643,0.06143840804660035,0.8803548014258058,-0.3495492446709122,-0.9802233723995017,0.8811174579703909,-0.8158735505951966,0.42181404425843866,-0.9098170113203188,-1.4470719741256075,0.3243367009146851,0.28553137192884853,-0.11337164882378373,-0.3179224147635212,0.2857787294364503,0.01745582098595078,-0.014241742646361808,0.0073631104459352245,-0.01588160287958024,-0.025259829334123005,2.208613430316894
