Intercept__0,frac_items_seen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,frac_items_seen|setsize_offset__0,frac_items_seen|setsize_offset__1,frac_items_seen|setsize_offset__2,frac_items_seen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,frac_items_seen|setsize_sd,frac_items_seen|setsize__0,frac_items_seen|setsize__1,frac_items_seen|setsize__2,frac_items_seen|setsize__3,gaze_influence_sd
31.835003977414548,-0.03806530799050473,-0.7652852524723467,-0.6805381307993817,-1.423678574461916,-0.8844220555651768,-1.0406099780270013,0.5030220066939046,1.2773493937870624,-0.10864798761217276,5.719777876183605,-4.377261656060913,-3.8925269444456485,-8.14312521300388,-5.058697706630526,0.027437799636446474,-0.02855204807679183,0.013801817032390593,0.035047656732465786,-0.002981061715005915,13.895452870148269
35.129790364139126,-0.13986861999175793,-0.364213030360034,-0.6737276814767943,-3.1996747954063927,-0.203741058442375,-0.7796430211957449,0.7561790609189816,0.9731345888054533,0.2799740158020506,2.7175900801028012,-0.9897817183506088,-1.830915663871996,-8.695404483551373,-0.5536846793326434,0.04441627886171746,-0.0346288418420221,0.03358666003916912,0.043223017266365765,0.012435403959898771,14.439442354399212
30.024464466790366,-0.13984443750013945,-0.5743544924829143,0.32015998062501616,0.4936700135869887,0.7359971229998317,0.6296717384593985,1.5948724652695137,0.9757747188023398,0.0537563452739689,2.678452337544531,-1.5383811329700645,0.8575332484932863,1.3222716018677103,1.971333214524949,0.029341429541786382,0.018475468948460583,0.04679583806784058,0.028630625160395273,0.0015772880172801,14.703974874151147
28.88483538125852,-0.05704213211200376,0.5608119297977358,0.4122470530647061,0.6648813838604161,0.03501621013304207,-0.6109696659811883,0.36069684529017043,1.1349853332168973,1.423400133718967,2.394317578344641,1.3427618616600996,0.9870503657736018,1.591937184891105,0.08383992744855237,0.012401809030406604,-0.007577129120870008,0.004473293393158809,0.014075871354868366,0.01765273663223785,14.104057266096257
29.555900126325806,-0.11222025628801598,-0.412552795527113,0.12818820349057455,0.7772818311073652,0.1525028083560157,-0.7899819084092292,0.9786038472941812,1.1547889157721676,1.8056419135598087,2.685119672790175,-1.1077536273344335,0.3442006670121719,2.087094736008756,0.40948829087248767,0.023326822619819804,-0.018427767850328826,0.02282771836090459,0.026937556201551385,0.04211988863252166,14.260249378383788
29.739976056047574,-0.09495530386985078,-0.37210444264159176,1.413508945072547,0.19296070015796568,0.4614937668938801,-0.39481201953147305,0.5653048265873438,0.20288652679163777,0.2843740959194596,2.748377229010012,-1.0226833769696129,3.8848557976393523,0.5303287944079815,1.2683589602611947,0.038272381107193124,-0.015110396077209112,0.021635561764886544,0.007764950474884309,0.010883673776043051,13.963944652181157
28.445676497952743,-0.02680004037314502,-0.9612926737859222,0.10681269898902923,0.028648559038333507,0.2515429165833168,-0.5070763987035731,0.023245108741410926,-1.1933857050253465,-0.465293479017712,8.031879854241799,-7.720987260611382,0.8579067651871772,0.2301017841930477,2.0203624841827676,0.04022744558700903,-0.020398388237304485,0.0009350913470592161,-0.048006858513221534,-0.018717568109175138,14.384688191174941
28.578293090782758,-0.06461057572417098,-0.5055432049161775,-0.02678688511174948,0.0409621019773468,0.41359620108692585,-0.8112017444313654,1.167937965927466,-0.9635579419066229,-2.0723254416333634,6.964782070827831,-3.5209982496290335,-0.18656481715963774,0.28529211343524624,2.8806074058927233,0.019525946445133887,-0.015839481817966027,0.022805094173938306,-0.01881438077045215,-0.040464115590221485,13.940089167457273
33.75055153880684,-0.11524994073791943,-0.9549866710247372,-1.0021555153150232,-0.9288963737696553,-0.08647244692092264,-0.22512493056629784,1.2265921066778118,0.06033370920667841,0.36264117298514653,4.741132624097759,-4.527718461573896,-4.751352208079558,-4.404020902085418,-0.4099773391823481,0.04238228952652964,-0.009541309986900719,0.051985781796174954,0.0025570807318068913,0.0153695631876968,14.194931271324329
33.08373083241711,-0.09671331868261648,-0.8179848420813417,-0.8233732224476571,-0.6448202191157673,-0.12988899364980294,-0.16797968813762792,1.292520736200339,-0.0800298129373389,0.29577514488554546,3.0655314851342044,-2.5075582877628833,-2.524076537429702,-1.976716683950521,-0.39817879960586766,0.0489698551279144,-0.00822594099253188,0.06329455320155587,-0.003919048345455576,0.014484065995483053,14.615258963604862
21.425941828916358,0.10168527583241468,-0.410055734499465,0.017969960753386638,-0.2994963849203663,0.5370322770986387,-1.5498147633221366,0.814957119194972,0.17085789291156062,-1.0147151742914504,8.190533253872289,-3.3585751293588944,0.1471835611213932,-2.453035100104795,4.3985807239791574,0.03510990930638475,-0.05441385578193637,0.028613070543528057,0.005998805124404891,-0.03562655774118522,14.509596987867614
30.78219101958826,-0.10104631661667436,-0.8499308624563868,0.6904496341851594,-1.367787560947387,-0.7727478132885195,-0.19443742310510734,1.0481283617534363,0.6372880510483749,0.09284798736867653,1.2956150110979316,-1.1011831837939063,0.8945569104573681,-1.7721260959564618,-1.0011836666897076,0.06395699131198651,-0.012435632580258395,0.06703513652651118,0.04075902634413373,0.005938277921473878,13.609782916009449
28.417995040596708,-0.09100204451581943,-0.09197017520133922,-0.23760097573561753,1.1719115442103563,1.0139873595624238,-0.9979519084286242,0.7548112058650991,-0.3181249892006596,1.476453534449767,1.578801892698911,-0.1452026866797248,-0.375124870198501,1.8502161640750139,1.6008851624499258,0.03137393464925585,-0.03130967795813981,0.02368139744533762,-0.009980832621476718,0.046322156702489806,14.667687695284341
32.55130468414842,-0.03003866181985053,-2.4182874978647826,-0.08466710468672489,-1.3567578146294728,0.1654957033226216,-0.6669019340621181,0.25185138043251803,1.5423411774015345,-1.3558043032031932,4.386901685864697,-10.608789501288536,-0.37142626428747627,-5.951963144308137,0.7260133799093724,0.011547730462193258,-0.007701203779264721,0.0029083118577660117,0.017810540197374717,-0.015656462652872218,14.246350797316717
32.55989106778367,-0.07437475720175869,0.20585780859680958,-0.9511580972596713,1.1815430568432514,-1.516051717031506,-1.1077497624155008,0.3356271087951316,-2.968258757415558,0.5398358009815485,0.1654231728981357,0.03405365186394136,-0.15734359037644838,0.19545460137877296,-0.2507900853090183,0.0385628119872793,-0.042717945816982274,0.012942725094300795,-0.11446440439181144,0.020817586497253782,14.493665821445068
