Intercept__0,beta_rating__0,p_choose_last_seen_sd
31.725638269060298,35.68219514551428,19.410458369418112
25.754236913118078,34.24165082663849,20.021240032983517
25.754236913118078,34.24165082663849,20.021240032983517
26.347816732308587,32.706642850277774,19.837961999314995
34.43345690075146,24.99529671789728,18.9857684172102
22.445609625908535,40.909052639738185,21.397805446161588
26.84349336151393,36.43387213287252,18.82264359715394
16.44864793950013,58.838483876355895,20.28020477350277
13.966918425314407,55.519743662457714,19.981945918992686
29.493365618198702,24.239411638754973,20.145335202567004
36.203969522130556,25.78385104208432,22.181119001300804
29.22042570308723,20.425278844420138,20.82466717589252
40.22452456402737,19.765272130427782,20.129668246235344
25.482009902995976,29.098966808077844,19.585158339162348
26.847715239809464,28.509658632345495,19.874541949529576
29.620836933678316,27.87594271162615,19.669558285805337
32.78199826559973,26.43532994015142,21.4100558636655
30.826318657918325,27.935337720562867,21.626907722111838
26.5825219237908,43.743211800798925,19.63221347230983
29.717116889495216,30.307708374292737,20.552586514332557
30.41298251510241,30.34168608519001,20.919895238164365
28.928327585862835,29.098131779845417,18.29924976873654
28.928327585862835,29.098131779845417,18.29924976873654
18.167840919474088,45.80075893934183,21.983140044033988
22.35196986989397,49.26688026501241,18.341114160508127
35.55867336028679,25.316812871885425,22.80829125866212
22.46652465307686,51.212715500237955,16.16419240585571
24.316299603783616,47.85147021187374,21.94839887828591
18.534800086998448,49.009386318767945,20.67169154954264
20.80451404494359,41.763389523039955,19.940190958190023
22.385309891993895,35.81106649013622,19.80979066344751
25.669427158301918,33.38112877622314,21.921641518610812
26.725060014491252,34.970920375352954,20.296000204991934
19.159423297862524,47.67736732359963,19.781160215458957
17.594630101214253,49.74488523435215,18.783848295289612
26.36322257574796,33.99878586692013,17.910012059738513
28.277284476639046,28.50886342857294,21.66880712033624
30.10795917316541,30.98636040185198,22.288238790764222
26.91779869941667,35.38901419558982,18.22380416496868
26.340397671242208,33.647454101132375,18.55626551585559
19.624426512892768,50.64032860910454,20.87538671641415
22.247590805383833,52.241603016298306,19.6375950654189
22.247590805383833,52.241603016298306,19.6375950654189
22.247590805383833,52.241603016298306,19.6375950654189
19.890431435996163,45.29843866961011,20.133331156136652
33.1678744069635,18.7445824385417,19.319806830500465
33.1678744069635,18.7445824385417,19.319806830500465
32.421876244060044,23.411876782434486,19.13446089848153
34.27604249812986,26.025491958745146,20.050895841315842
21.58852336446351,51.63188623353239,19.6112249149212
17.710620633468665,52.98935665876211,20.242972810321564
15.986663689768761,59.610788750530524,20.814056158333216
13.688839795097056,55.53299227127512,18.978709424863194
19.303776458723956,58.89111048776939,20.15124982694077
13.755804775061407,56.76935937763812,22.149354654233715
9.850164240221133,68.03392856012081,19.24259102345863
23.5280517682208,48.88936434557277,20.30522736358041
26.50342834405919,30.169021968149895,22.744045359693104
29.86592189726113,32.959866634075894,22.882056772053517
34.09755620397026,26.19183264570858,18.326740307398367
31.205878954085524,27.862666355991884,21.55264035260214
28.582970576992466,29.507109650076544,20.17608862449345
26.88049974246138,39.93647126270327,19.60101798036841
20.499650255463763,49.295951248148775,19.30617724859673
35.404645915240984,29.78739948170798,19.50346333900466
28.603491288600893,21.945658946180604,21.841709729310104
10.641476223685494,59.60135439435743,22.76574506381342
14.024393744904367,63.4214256443854,21.859063174409755
18.535685124412232,53.22157023108128,21.590045018274637
13.356401930928929,55.991335815018246,21.803995034642607
18.066265914152268,44.08534670282064,20.36691307931199
22.774806722485383,48.93663363974152,21.918354718768217
21.262382330137182,47.965042380038845,22.233834272607464
26.139731225423937,37.91337677129559,17.7474600355933
26.1123356356059,31.764092573210434,21.368704980436558
27.705591667774883,35.85191992769685,17.314838405099586
24.510854020436202,34.44911167129359,20.60452367276181
29.502175246272778,30.302566842401365,21.88978478871378
27.886677375398936,32.96028775324238,19.145520809287262
23.41434121466373,42.15809474989187,20.51112842138452
17.54948339358679,58.052997657728106,19.537234463665143
11.865547236718497,57.34981714532047,20.030931507878957
15.830678665635347,58.31460792042805,20.041957616028572
14.599971123382078,57.631600396258136,18.872565288447138
11.953800212151087,62.363474134588635,21.729821617817585
10.439207026175552,65.28477032381339,19.067270786956833
13.902760988851028,62.32910283824278,20.14018715786497
14.226665566927641,56.46765601266641,19.750703668362586
16.394182482238854,48.494067183421606,20.018366026574004
16.397382099454596,56.527733455320295,19.948238531380238
14.486650662661223,57.25560039881156,21.030752511617155
21.150197447973152,47.158913335601525,19.393249030904283
20.97681661422248,43.90747488413937,21.13010586534838
27.500330412133643,45.83090575776263,20.396357297631766
31.19190259342291,34.496690190169,22.01356304969832
20.26312355688855,44.027953063260064,21.851492337275054
22.38027314587966,40.07765041360419,21.434329617032425
13.635090641787682,63.12857980403216,17.60202895028492
17.45001227388171,64.71515377528874,17.598948107779368
23.166550272434172,35.02157767561846,22.048336045263955
35.59644551472894,24.2347694166206,19.43618827830198
31.257764118064305,23.281335468897172,22.687648419277902
33.34274505441798,33.77724724200957,22.604329496696998
24.650199152728867,26.806329588122324,22.3871770352583
36.53165653631629,30.435161741034605,22.25874457530078
25.51158376628251,24.56964929025679,17.926432328724108
29.24381440066949,24.33273119753654,19.165322572863065
36.844583509568025,28.101897841587935,20.43496400535162
27.65048983771957,24.160518452933996,21.766088444264923
25.130248517859968,24.67246772699208,20.130129273644172
21.966770570493868,42.978160493342884,20.233376192701115
18.969983446722182,51.475411885597865,20.123845847485327
32.12138210840502,37.37413798945055,20.91943743073346
29.328402548948276,22.565114100798787,21.720392766645322
20.286424930016203,47.765138178014695,18.698739435518323
33.66723152095021,20.87464413537611,18.499870060578623
38.16100953046308,24.810462809620255,19.59522390510914
38.16100953046308,24.810462809620255,19.59522390510914
30.322159278080353,24.09308461014323,20.0113634586377
33.090690786845194,25.18792833261969,16.05731905246871
32.8466337581628,23.42990090639226,19.94242154058408
26.263401365214662,40.02800341584154,19.098197810448447
22.362420870891604,39.86914708731851,20.641316380259344
26.091222349772224,37.21342779050709,22.14443060965712
20.88417053171621,46.15673078211159,18.730133922840974
21.72423781587191,47.78190985258486,21.526172301981127
13.576597809450568,48.99366738781897,20.895507734460416
15.81408056977027,50.96992392046512,17.589616793649895
23.934127642022517,36.68699984710228,19.62447701436478
15.398991990626168,55.499842008619176,19.559065842966195
22.3095506453214,44.432838712979525,22.05729576994636
19.05537051430922,45.8821373304869,22.61078733430766
20.505343218099632,47.87442974522662,22.10773144035313
15.299586353010017,57.04313376142334,20.76768877883834
24.836736666560018,40.45780350585146,20.118326618302902
15.977504674381528,52.93132430547159,19.835792914520418
18.44569756739663,51.805472036903474,19.162790340368257
17.216898424227914,54.04969746546491,20.249491696202526
22.86556725441282,54.777506439806075,21.24008595240018
18.14062204621289,54.97107596265014,18.079851327424123
18.27399947408882,49.52978190368754,20.521142722358636
18.96107561677709,48.11219893301577,18.32889172665153
18.155441740465346,56.520609085501384,20.697860729925097
20.67488136727555,39.3783973613604,19.501585363857387
27.822138182501316,40.626307263852105,22.607677455110203
19.069607337413746,45.852860238039455,19.976409937771848
19.069607337413746,45.852860238039455,19.976409937771848
19.401335612584298,48.697858242609335,20.184875426670015
17.795534709573108,47.5880802421227,20.633368334393545
21.57308219010155,52.07017918414204,18.36823638774518
17.883492701021137,47.60194238900152,18.79747132609881
24.84975284839029,49.369629315572524,21.83215379394487
19.597513751904028,42.0197260216231,22.244183578246314
21.69717512649707,44.583960963236336,22.614443310714318
18.540336430696357,44.92948550108791,22.75986998579936
22.821207395803686,48.04436253220203,19.471249121119317
22.821207395803686,48.04436253220203,19.471249121119317
14.851038519096752,53.52792617628426,21.93208836292888
30.551360577273584,25.28223965011648,21.470610379694957
31.96202979760081,26.636554087932588,18.538704382116812
33.123211370260016,26.81636017133835,19.327167964335782
30.42321447817269,31.71233716783822,19.652585549104778
27.20804572900031,32.81056538586291,19.145841898204047
31.06408471620595,37.06905514560202,20.343379991796752
23.415589292106723,34.7215455928536,17.67963687540987
29.204922536670278,25.70976070205389,22.354993945572865
30.580948683818765,32.64600806055104,15.893055937304174
31.60730681194505,26.77791868504898,22.7500092862358
33.12114413900948,22.20222597835867,22.67951161176818
33.82575975478058,25.252551050103698,21.429036144113365
18.408894555638085,48.72185866222679,16.834441429301243
14.512955110702505,61.19066078992491,22.10186315846264
12.868501214799522,61.36602752285716,22.350420546038517
12.921322764253267,59.842335386523004,21.660502250040707
15.185607202689063,66.11321459389485,18.31997391271834
31.4011952650153,31.964355145415233,17.768298374024305
23.145928594033432,47.50759662563003,18.503049436661712
16.9550361258281,42.891007405535305,20.074497770472313
28.430925670492392,42.64599394758008,19.043683828412853
28.333279818551937,43.63858112040385,18.886286783693265
17.491800663937415,41.77974405295735,20.04662486744815
32.46263549775188,38.83488412712184,22.149970388151466
26.553037551323925,36.20294660564218,22.078968627642013
10.802801609961527,62.16002744021446,19.689045569687813
21.524363936421636,48.58698675957475,19.510013999388082
36.15771468754081,20.06192283892252,20.3435132851305
36.15771468754081,20.06192283892252,20.3435132851305
35.29249863812809,18.793020538516448,20.95201013895719
34.49571908936298,20.805129788090934,21.40435717328872
36.64843525134354,20.15360200840786,21.920472710516336
36.984072387778674,16.368945264681578,20.367794314738557
38.19448247756573,19.100079326909373,21.243641261127852
34.932518208142035,19.140477904275116,20.948971357001174
22.637952030357837,41.48273644574499,19.422181686638282
23.909849302884172,41.26067393898589,20.045901962705262
23.909849302884172,41.26067393898589,20.045901962705262
24.080760553246783,40.58805371372183,21.190017697058618
19.565514131765276,52.57340880767995,17.641922994859666
13.774766220348713,57.55057457943536,21.203176615725333
12.66995457322855,57.60134935848258,20.241524235110735
14.796126092468516,55.24085363134065,19.61953000675274
14.796126092468516,55.24085363134065,19.61953000675274
14.796126092468516,55.24085363134065,19.61953000675274
22.33028993589628,43.0586453040133,20.086011665217637
22.33028993589628,43.0586453040133,20.086011665217637
24.392134488422634,45.39276607829494,19.48235327341516
42.258754126546116,22.79724606864729,21.146996408301796
30.465540633962974,26.502740541631844,21.65740857323351
32.97096189563806,27.96399928464928,18.673769341078078
32.97096189563806,27.96399928464928,18.673769341078078
30.87397489206338,24.65446661931362,20.37539162474877
18.40209054165542,47.37328882063602,18.729899447154203
19.190042366107605,48.00681113687455,19.601946050874894
24.63486550671397,49.07223303629172,19.60171478526459
26.024419025076035,37.018702829047484,19.5725335066925
26.024419025076035,37.018702829047484,19.5725335066925
27.501922006496564,38.20988990144266,19.993665030126746
22.06090359632896,48.36291010662539,19.55633228455053
25.752107238662852,33.21305220004757,20.24102498504054
30.117315656150126,34.22257697121348,18.83399470420616
27.30897961440934,31.482133852972897,19.58400912184181
29.66865021144765,27.303389851140686,19.403045958555932
32.94626305209424,23.415526048463157,20.001734018566683
26.957423763031564,36.27427446333978,19.46517478827591
21.459539123941404,48.78594431372301,19.396425986371344
20.34806757437564,42.96188209525018,19.883632084699762
20.34806757437564,42.96188209525018,19.883632084699762
19.196401186567563,45.80579665161611,20.9791429673693
20.986369938769574,52.74286570076422,20.980388947876392
9.344275439794293,63.013952925571296,20.497697117976177
18.71497390933008,53.60407285294893,21.362058384922623
23.449530910380282,54.37755965868588,21.813143794431895
14.748137031802056,47.638640398652115,21.97646390154337
12.307768908326741,46.79934893825277,21.802796386909826
18.95642896471814,50.24091779874014,22.336993140312916
25.32248287523025,43.726259353390304,19.305924399356076
32.367981737672,30.87124634901399,19.245010401283693
36.98004447348021,25.526157480846905,19.710749482416606
37.70678369518784,28.19955148361142,21.818161697038548
36.77269628873209,26.76759296017771,20.175366804978488
20.622661255646207,54.35357799036919,20.068469725361947
15.71403511702814,50.43431930283898,21.337921202495362
17.245131631675726,53.68769349278575,21.742540007151263
16.250759186669512,55.43691824882435,22.79214384923932
16.250759186669512,55.43691824882435,22.79214384923932
17.210465149890524,56.28403758344912,22.26689270851847
18.891286339809827,48.85336285736204,21.792467832219437
19.469212583186266,49.2285165932995,20.06439687709565
20.57592559521885,47.87030459162756,18.103705868894124
20.57592559521885,47.87030459162756,18.103705868894124
22.12469627037191,45.63477759187372,21.701340405172868
17.824651719152833,42.83849338236975,22.1086420676862
21.123840050904292,46.679437793811445,19.257557808579538
18.54895882706908,49.66377085176233,20.557988019915985
16.644502323663442,44.84065813301111,19.4967157756097
21.28606672654324,48.082225583348176,19.52402288478785
21.28606672654324,48.082225583348176,19.52402288478785
18.304966159006415,48.796159188146454,20.31015724003362
15.171395334939529,49.85240053712488,22.572763448615696
18.32622035346931,50.935558543029764,22.546667027717497
26.10540653408804,35.662685497602055,21.90768016571591
31.557184426540537,24.53972854337702,19.898014551766657
27.63309345927427,36.35071601384456,20.179164718587796
20.483800519861393,37.37233964047384,18.64837070927851
32.140170603951454,40.14851966503288,20.21506300525843
27.821314443645612,35.39548832952821,18.99188672807827
21.78270243242556,42.337605239156645,20.409116868484617
20.740208816462765,41.53617963210556,21.376685161434416
27.63605057316449,29.104527310952736,20.610581250401186
25.065780298035875,32.423540265771564,18.700673107879567
29.62988935302422,37.63355383207222,19.592888305920784
29.67428006922672,37.31990682166842,18.753743443139722
26.83762140950739,41.273350671558944,21.006035037973017
17.015971337337035,60.146381712029964,21.056674879652924
18.49169532039306,60.89295239999293,20.377031321118316
20.113610073466763,52.524988172462876,19.100336868025167
19.37118633859694,42.47850860081249,20.960686031633784
28.8896445440469,31.8562692363887,19.31804330130961
33.32780317607741,30.38261125103435,19.946570971300016
23.587384072952094,50.132741154198904,21.731210860187144
15.822271442311344,46.63739708846913,18.619807080403817
15.503198187826076,45.882318479792,18.743779726782034
15.503198187826076,45.882318479792,18.743779726782034
15.503198187826076,45.882318479792,18.743779726782034
15.503198187826076,45.882318479792,18.743779726782034
16.13775671346093,46.429474495114185,20.14969983408012
28.383414058103902,41.994741303652695,22.05410694045319
24.352881065436183,38.32125593926754,22.324019730460158
21.322029952811768,44.30512315801305,22.083659788092394
18.299715233080192,61.46577717058129,20.856956552666055
34.6428449793903,32.66482146986928,21.0264660015456
31.196438076757275,30.00195967947391,21.88591773978409
22.13213784489847,40.831623057188246,20.691769522428604
22.88941374649417,45.01180937883752,17.63349740060941
22.88941374649417,45.01180937883752,17.63349740060941
25.4256602740587,35.78892459567537,19.17340237078377
29.21255238038366,38.23941296045464,18.806386407402847
25.779466869787086,38.166508617250834,19.746202326894302
22.281749695181087,46.73079958313043,18.92927233013774
33.71916612833867,26.938435420835848,19.129976598860882
32.80269960762628,23.05655233504841,21.118255949513724
36.63261907880034,25.181786654718206,21.17111877813673
29.218959581980606,27.517747257645585,21.07576170676856
20.010984428583285,46.480704494855935,21.02586956310769
22.383362807188142,48.823313317967205,21.047558982178547
17.432882802378934,50.501428478955965,20.47457887519208
14.048657134003458,58.054318522755445,19.116609878315465
12.97760694399196,53.436693772018614,19.688368912516797
24.335573954967327,31.119885358718903,20.067371459472135
26.47761025991455,48.83814390571953,20.87032484734843
22.62200387691354,41.43307628463678,21.635023983477744
23.42890081916399,42.51318322243926,21.361132457222684
29.79091067333802,41.99903004834656,22.2516802111561
19.46767169075983,38.90220621932629,17.01905857654509
15.556422673332088,55.54673726332473,21.886126314792143
16.76804782881678,57.09031522477856,21.73362870690071
15.034612541871544,55.31068792141952,22.430915361290516
22.76642511578578,44.76964090923876,15.026802195331852
23.652410181537686,37.83650673686945,22.60778540504078
22.933268102265387,49.23900956656634,22.439640584733965
27.42440163862823,31.44267265354438,22.780546646324527
24.265527841812215,44.52053025951174,18.573819943019082
21.49868749442584,41.190527185864,19.44566316344801
25.193277543574105,41.75321569840184,21.108103433797325
28.792050784608833,38.59561086298588,21.28558069240035
28.620440199104596,26.15241982589226,20.853889216964433
23.87577589636818,40.53717840961378,19.42336198607125
22.24302174402171,42.517107581828355,19.634553206738698
19.85038463424524,40.27700725180568,19.60013175552729
19.85038463424524,40.27700725180568,19.60013175552729
27.586727798705247,34.49117680073813,19.300489793683845
23.31754154875347,30.478367485175703,20.696227199239583
22.63378204075189,28.802901321136005,20.665750607486235
25.353741943306073,38.31743238772655,20.53787088324654
22.081889969867007,39.4417240921992,21.456816901963748
20.992120099550224,39.889264563961966,18.488970776892767
23.945990549816255,43.66456025877191,16.631513279858424
21.365672555592667,41.372865101901354,22.159405803097687
20.001953831754008,42.37661525460922,18.560799986393246
20.001953831754008,42.37661525460922,18.560799986393246
20.845993773567315,43.49344326174183,18.79325368240259
20.845993773567315,43.49344326174183,18.79325368240259
20.845993773567315,43.49344326174183,18.79325368240259
20.845993773567315,43.49344326174183,18.79325368240259
21.052214623945908,44.73884561904432,17.583790381702887
23.86871525742896,42.55483023330608,21.237231610254902
26.658982459904912,41.77129489325924,18.975700989778126
21.95251438444547,43.705130061201764,19.968704312842075
20.883767848972887,42.48944301407735,20.550549569926297
31.17063054212222,28.199732610354772,22.808312881108797
29.345272483158382,38.99045168056422,22.939217173788464
28.343175214602482,24.64647579775135,22.99256460459805
33.47893750811351,24.19409807717252,22.987960986858877
31.40179037998822,24.486674461861195,22.73751006434971
30.56492329770067,30.136141252099765,22.843711470032645
22.896488091643732,41.694857585776525,22.98143055877091
26.59969230914885,37.2586542393865,23.03291877617914
31.918853435539223,26.476380025271197,22.653108415020448
29.49772140374084,24.065048632676394,22.66034882598934
31.992761282074706,33.08811299428932,22.267479137400965
29.40089052242693,29.86762392249195,21.695982657279536
34.19410341071032,22.471134130579195,18.708457779124192
35.02401794275868,18.89642200201011,21.4759806671738
28.630689841695855,34.12495183122468,19.41213307120555
18.619916937143213,46.25978758711844,20.2537001055951
16.93896153814973,62.223876399806215,21.31798436050145
