,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],6.183,0.496,5.216,7.092,0.018,0.013,734.0,734.0,734.0,1358.0,1.0
row[0],0.025,0.077,-0.114,0.173,0.001,0.001,3773.0,2140.0,3781.0,2806.0,1.0
column[0],-0.145,0.079,-0.301,-0.004,0.001,0.001,4183.0,3513.0,4201.0,2718.0,1.0
size[0],0.049,0.009,0.033,0.065,0.0,0.0,1370.0,1361.0,1365.0,1902.0,1.0
rating[0],0.388,0.066,0.256,0.505,0.001,0.001,5450.0,4886.0,5475.0,2729.0,1.0
setsize[0],-0.184,0.013,-0.208,-0.158,0.0,0.0,3122.0,3087.0,3114.0,2730.0,1.0
gaze_sd,6.304,0.076,6.167,6.448,0.001,0.001,3934.0,3899.0,3890.0,2083.0,1.0
