Intercept__0,beta_rating__0,gaze_influence_sd
0.24122666284271438,0.0104557221585111,0.12369151181823283
0.20080145571837468,0.10275094995798284,0.1247606801153881
0.1988460183567,0.09752912035118805,0.12428680167335711
0.17331521035875028,0.12532625380907647,0.12844538094240057
0.235584898941028,-0.01969648551747733,0.120475232421667
0.1875369136098131,0.15137350416845358,0.12102716758918926
0.2058615713856899,0.03519637390686748,0.12890472273623443
0.19741902881376805,0.08562948501703266,0.12879749095377685
0.2296115288586063,0.06793074863419364,0.13117165488867744
0.1974774057145606,0.06559628783203204,0.13180323795111923
0.1974774057145606,0.06559628783203204,0.13180323795111923
0.2318195808247251,-0.025648764220256262,0.1294412771887944
0.2528588949699354,0.004773203574422732,0.1259887198856346
0.25141892222046175,0.004534270685315734,0.12353268871727065
0.25525594250173095,-0.010844595764554639,0.12585092724940428
0.19976531506791692,0.10757352428880429,0.12352448795643761
0.21422421808455122,0.041316471991348816,0.1251060990774441
0.24283369130580754,0.004042528681156322,0.11797178724513528
0.25496606688216605,0.013693480995857543,0.11989792905121015
0.25496606688216605,0.013693480995857543,0.11989792905121015
0.21752325855115404,0.04515195819392442,0.11985131246603022
0.22172576543588296,0.0626433911356678,0.1282749231168797
0.20767660762643414,0.025970964711477147,0.11463850045606569
0.25376102197213973,0.04871788581166862,0.12040461791936
0.21544277614042123,0.060755254857116456,0.12981473570714755
0.18277626415613601,0.08656506280772666,0.1298117988870223
0.18769571023735968,0.14022585470334364,0.12163892060158633
0.19401738102409707,0.0848140290652224,0.11619145634938725
0.24055733145903557,0.04397990696666344,0.11911602498750105
0.24055733145903557,0.04397990696666344,0.11911602498750105
0.25493804140770915,0.05963139864441397,0.1047301317498041
0.12411092929089934,0.20159507461698542,0.13050196779415474
0.1916645223067915,0.13167124589316134,0.12857790924250487
0.2272307207143059,0.019353813573388695,0.12169881914160087
0.23575500797941573,0.023941309188256984,0.12439459394657064
0.22232632716774708,0.06791334684936079,0.13176377793981034
0.17292216067352226,0.14531509977318757,0.1321703396345438
0.19715244146429367,0.14104260343358108,0.13228904269231112
0.20400277501922612,0.1351466290288698,0.13230875559014066
0.17394690047012834,0.19080115729567354,0.13234864490590215
0.16378758215957412,0.10332244099637297,0.13236641948430053
0.22044086842554927,0.016711135673574164,0.13221307508893598
0.20413144187427962,0.11305343490863429,0.13232183273024847
0.18968569173263794,0.10930451747219791,0.13230746730318774
0.19653660154710426,0.12025758793763476,0.13230922405868994
0.19816624301584954,0.06001224333325408,0.13226903836390716
0.20022720004765282,0.07047604825522809,0.1322505408368661
0.2006698944453575,0.10855391556774352,0.13116817225647756
0.19969468350626812,0.09092082569631223,0.12279648261118305
0.24621049357678912,0.005203292863303378,0.12439011991063112
0.24265062444814364,0.031007427396311786,0.125879122897411
0.24097516579164868,-0.041548409940407344,0.12441496228511773
0.22937529734706483,0.10652974184313078,0.11209351340932934
0.16201137931706816,0.10093638122209844,0.12287819525427922
0.1894791129194093,0.1506199176940966,0.13054107848034424
0.2239057390067221,0.03766406428665425,0.12140532907451712
0.18360501446673788,0.16663006100067923,0.11593247465060064
0.23695069441082078,0.058285994899341366,0.12373473403305138
0.23695069441082078,0.058285994899341366,0.12373473403305138
0.1719006221071386,0.11850017256597285,0.1255680389857706
0.21315092666815744,0.04330571939954994,0.12021672308470836
0.22419992367145317,0.03833839883664188,0.12413460697867401
0.24158395525334575,0.0026589342757180924,0.11842789478662982
0.21219161082349056,0.058718809586849455,0.12085320873033874
0.1793672673437561,0.116672037460476,0.11974192630931904
0.17749021445546853,0.11294567021836825,0.13212172701136993
0.2195958939721275,0.1262882101783789,0.1320957459927202
0.19423128954169724,0.08658134403210146,0.13222387241049677
0.18788627844404918,0.09114279227559864,0.12681026012417798
0.19293962467319628,0.0972737168376963,0.13015886459450854
0.1769177296482342,0.1486497648847104,0.12941582693545256
0.18506104513237648,0.12237549753189017,0.12821935803685125
0.14849706952181493,0.20699246781840117,0.12989457223996093
0.2555172579966183,0.01291764860619208,0.13163670882027717
0.1891995723982617,0.09121389647755869,0.12400740067867964
0.22043347835511054,0.08750655290493442,0.12740869289510015
0.24301417094900704,0.11124040724760775,0.12644639218157525
0.19208009915364688,0.08290698330043858,0.12659697729280622
0.21344366101137058,0.0841674409597,0.12223985948064948
0.15280750965298212,0.18052227145352345,0.12809616868835802
0.19614681697515865,0.16361304734397158,0.11879346223202529
0.16337909217436164,0.10974801287987218,0.12702714379905397
0.1705955594032106,0.22415835899359654,0.12807966354114245
0.1828755974876106,0.22061374031821063,0.1250976906100428
0.1867994675327912,0.07253305272395497,0.12334647419672284
0.23454747634599485,0.08746670024683602,0.12185615507209441
0.1850575075005674,0.15157513002866155,0.12637889860062912
0.21144241049490262,0.05256575203773478,0.11866347064791297
0.17074081381509015,0.11709111072530236,0.12240334321903236
0.21079230655565623,0.0418818834918101,0.12532301175549787
0.18746494207115436,0.09868352095088796,0.12480033806833682
0.18990161199488612,0.09943162446565383,0.1241156619870727
0.20863806091199427,0.06227990869083686,0.1114641311667497
0.2059716138053946,0.10445837832143043,0.12357333824397182
0.2181173580975026,0.07090893519137871,0.12841974429142755
0.21711158660488467,0.04373678532313245,0.12474164998866592
0.20951670657347157,0.1001753421639319,0.12415302002574356
0.22268857615058338,0.1024589245182244,0.11597476933030182
0.20663791029564543,0.1605150506885357,0.10752088952319841
0.15742794257888837,0.13041842255254035,0.1281628407070266
0.21863825119141453,0.01680919326007469,0.12175500337220779
0.2058135778566739,0.1328106904753531,0.11589843159645258
0.2507470888394542,0.010725637900075045,0.12857656003515183
0.22381096328929467,0.03150019802419623,0.13022192638303148
0.24974223511746568,0.022758489620928437,0.12344460852071534
0.22818656330455242,0.035429111241599975,0.10707570264634957
0.2294681195607187,0.09698130802201238,0.10770154399852738
0.21940058349119976,0.08840252559735845,0.11461505844446368
0.2305378252491211,0.08156899090629563,0.12726517211683977
0.2325692538030048,0.057731988043063065,0.12566246794107988
0.18740722793266482,0.09992873771498882,0.10641245166170962
0.21093231146352592,0.0677751553593465,0.12051881054115547
0.2289821511169695,0.0510142053219563,0.12136018984742014
0.1469965645387522,0.19754740960143397,0.12485262796581031
0.19470837742432512,0.09943750916377424,0.12105456745974218
0.19391220434955042,0.11343135224280812,0.12498606695173277
0.21137320522075165,0.03844147646971662,0.1292171315324889
0.21137320522075165,0.03844147646971662,0.1292171315324889
0.23505615813352,0.039741549717241906,0.12936838160028913
0.15714077954244335,0.19107490940021787,0.11757618605407785
0.15714077954244335,0.19107490940021787,0.11757618605407785
0.14879691540183007,0.18190374013055716,0.12671355657769937
0.1727208920941449,0.1602541499545426,0.12826020574870964
0.20075918784118468,0.11694772618760961,0.11617902187183574
0.2092876981729453,0.13072991362766412,0.11761519618878558
0.206588691836447,0.1179944193565738,0.12890421087496035
0.20660862612803427,0.05673220686130306,0.11031068776364804
0.2553986977969007,-0.007032503455482515,0.12605201225212775
0.2533106473165152,0.014093248574032172,0.11499103182293104
0.2637508550681265,0.0029615769101554853,0.1272261916458059
0.18158052626463217,0.10886415411587988,0.12622754231024147
0.18734990082646547,0.15854244768139752,0.12158087302731192
0.178588870285569,0.14753291471633664,0.11567971101846089
0.16617201387327024,0.09397559884736631,0.12468949205295779
0.16617201387327024,0.09397559884736631,0.12468949205295779
0.19183357147102206,0.15431025439579216,0.12092012694850905
0.19311090603681447,0.067606964913272,0.12602567153766994
0.2258996768151831,0.10486377132743388,0.12698817814052413
0.17495508787960892,0.07621273363040235,0.12619667495384423
0.2270373097539917,0.08213042540377072,0.11218015498661117
0.2639780914387324,-9.282367253465179e-05,0.1279287596836838
0.25586507423989635,-0.030737443199762758,0.12037211910129397
0.20295533107256772,0.10769909437235506,0.12728145064707944
0.22453581129465847,0.0526732741781948,0.12056888920576332
0.2388138203609137,0.038886428252665375,0.130443364424816
0.22890045582311244,-0.0019119413238092159,0.1304578188654552
0.17128947866411984,0.16546318363836263,0.11580246499071925
0.22773118620734056,0.0649605580281905,0.12499066652087579
0.216661379639176,0.04601892906397329,0.12274375295713927
0.2109542868627943,0.050303562490841246,0.12020189254979362
0.1799745078151828,0.10977408810126527,0.11932942016778905
0.19824785641212797,0.10236430647871336,0.12846690809352682
0.20947025275424616,0.0869669274796379,0.13072427861653563
0.18153722459643049,0.08660233632376364,0.1305977435043753
0.2025162325651156,0.09246706668094264,0.1310684244769032
0.22428342845731325,0.10537049956252006,0.10705350571191075
0.15786653909768877,0.11150071797003885,0.12861879500054968
0.16830621437041954,0.14189091486113356,0.12768448806704613
0.23020397041813848,0.08914680447261393,0.12427190666332563
0.2144200417428687,0.05369328478441464,0.1300259239939156
0.2387922469967685,0.09731739286363289,0.12068931121693385
0.23696668593728296,-0.03829747265453978,0.12555077477680282
0.2581029922174081,0.06109699058061603,0.12569586204994734
0.20937600462112643,0.017913002343138043,0.12376897053268246
0.2424395568777468,0.07537872069439348,0.11931705718865225
0.17178223084493283,0.0847128549057844,0.12353470304234104
0.27007002892501686,-0.09025358849258877,0.11879589924114081
0.27578147893662097,-0.05845501350895861,0.1224312511101481
0.26166675675934925,-0.06261330220781326,0.1215888017657105
0.25245658794453246,-0.008156486730343297,0.1272251826713931
0.24777416166024355,0.003973409993794374,0.12754553829357662
0.22674624027148316,0.04572345849955657,0.1294823786025132
0.20645546925771815,0.06998103287257373,0.12850426743421492
0.18614316260718314,0.15488251603203299,0.12659459140256982
0.21866441858780097,0.04400571494017215,0.12407226110669405
0.17691721913532843,0.11477657261159936,0.12872955507473988
0.21441818042228034,0.06987462789121379,0.11563567975626629
0.20803432900425264,0.0676368074040098,0.12063704317080427
0.17232208063893292,0.13618975239434197,0.1315387096849396
0.14484207243858066,0.19330078931420341,0.12703741244129785
0.16339153633430092,0.2182553298411388,0.1291054733813668
0.13482098282234256,0.18810372468325265,0.12962971890365022
0.10624979745118918,0.29617117839227475,0.1269111160350855
0.1249834764999101,0.16218992245066413,0.12628843738103196
0.13470815167223787,0.17151985315689633,0.12203747078438605
0.16435718670603744,0.15106571609157501,0.11816861074252931
0.16435718670603744,0.15106571609157501,0.11816861074252931
0.15386753064349262,0.13929838345067505,0.1179526484664747
0.2359576534061649,0.09858143337771767,0.12264459965852512
0.19572776982442083,0.044453077516124644,0.12917735545891987
0.2254930700650753,0.10686033174920863,0.1226084946419817
0.21611964622580018,0.01458487300702413,0.1160252747232567
0.2168105012703633,0.02723991551478711,0.11105389011003507
0.2028786688932622,0.08574577854818742,0.12548312998042047
0.20030992704312856,0.05484230001638207,0.12682932632139327
0.20290430230107423,0.13012151122763865,0.11182257422615857
0.1922398342409703,0.1404489161545522,0.11891307313120565
0.25427177317783495,0.01698365703744946,0.12616148347855521
0.25411636687068123,0.00395696193633548,0.12150054509568536
0.24600095922385773,0.010322053834193032,0.11318400930418197
0.25331564165829756,0.0045119360367187125,0.12076119344566717
0.2587861947059663,0.005911670452660098,0.1254571353871064
0.2575509231599714,-0.037726995014705125,0.12511390214337617
0.24229932136776194,0.0497280499965637,0.13128278929697298
0.23051925727081546,0.01252147275109372,0.131330036212565
0.249740597301649,0.059290663547737266,0.12573955729506578
0.26972199915414546,-0.054418222460316995,0.11423233384145674
0.2151386149020057,0.05678571985231404,0.12861041661877862
0.10754503971729246,0.20955445732018563,0.13139975001504384
0.1380440931064066,0.2420408080364132,0.12877738988941603
0.13757331046978802,0.19028020156338202,0.12655908603923224
0.16027206784865938,0.1778671161353619,0.12657178873459943
0.17406868765260364,0.13712063700127114,0.11251996435244244
0.15557657195514168,0.16415235834019098,0.12308257007204487
0.1511372490155746,0.19493183253919552,0.12332125808352884
0.17253122365792697,0.12919693768388674,0.11521820476643056
0.16007844588456674,0.14246605728418818,0.10758413707274331
0.2672735997188749,-0.008431980453639382,0.13007774649930098
0.14211620286106003,0.1766872273278848,0.1289213089531626
0.19667455073738382,0.08098694053526971,0.11669575914117178
0.19667455073738382,0.08098694053526971,0.11669575914117178
0.20639133021754705,0.07435366681396562,0.11474219480702792
0.17984676080557482,0.05197755466162153,0.11425485310842916
0.1889384203753702,0.14843872073830297,0.12701113114724516
0.15382057074973235,0.15477135542042975,0.12862801099702717
0.1757090829908733,0.13008477923322553,0.12962384096542418
0.23890346001087845,0.03205484566490891,0.10649891763644688
0.23890346001087845,0.03205484566490891,0.10649891763644688
0.2260249459257035,0.09409673782161068,0.12830672567816964
0.17953454587959544,0.10218358560739121,0.12810694969246852
0.18065236531578127,0.12989653574532103,0.12743451647426723
0.15970937117039663,0.0997987567725087,0.11126363154690444
0.17924204037156494,0.12850604473650423,0.1114454746946023
0.18402665074543106,0.12854018559663094,0.11957424991381237
0.18821486119136424,0.11993709465615943,0.12589972657577894
0.17950500857945878,0.12388840672283366,0.11234059364797264
0.18260509175615092,0.1367532388263136,0.1251723225197725
0.19885193717107513,0.1169783679413856,0.12553901595846578
0.21217424418410938,0.08677958814682932,0.1276337913482793
0.1870363321522189,0.10124024066409976,0.11402073739292509
0.18826835344516668,0.16532639203927976,0.12470753925350861
0.20417333393571452,0.03991829726701478,0.12732697673260499
0.2093770195473155,0.040821207713522836,0.12671920818877613
0.16885275786981968,0.07290808843569913,0.11831803924638026
0.18396746125419178,0.12134885973811671,0.11429287737971754
0.17802873659309693,0.14169565370538587,0.12182566312324092
0.15617667844050578,0.16595547086997425,0.12164612592739221
0.14685379065644127,0.20065712940936406,0.11559558383587792
0.14685379065644127,0.20065712940936406,0.11559558383587792
0.14685379065644127,0.20065712940936406,0.11559558383587792
0.1409633956335568,0.21708030918757995,0.1267369458304176
0.23212786303138444,0.02711034107399327,0.12942489544244629
0.23946432814402,0.053250076365805116,0.12775890597696143
0.24088343932973746,0.02486283889083109,0.12055078895876915
0.22843274380432385,0.04164217061244566,0.12181847751935906
0.21618329034824044,0.05959082045428117,0.1257206582595717
0.24666999774316134,0.009523235247635101,0.11363065121469448
0.26170368333403826,-0.018282952319528215,0.11999630233574284
0.19907395655540963,0.08873409142716879,0.12764272066639523
0.1680226031001867,0.10594797126412439,0.129575672260038
0.19877744819967758,0.11525046138309061,0.12512406785175778
0.16142499327866167,0.1649417106160591,0.1230018303793695
0.1651339706166881,0.1743372139650558,0.12450932308900373
0.1595406016045836,0.1796736355236303,0.1243158582244899
0.20251198803930975,0.06224014196304532,0.112252815808581
0.17049154656887794,0.1398817018522346,0.12643501534270665
0.24180813874328277,0.06416551086107107,0.12529162293023205
0.2090778369103597,0.11898205942205961,0.12238639286761757
0.20219770238276288,0.11465322101601255,0.12074026641548732
0.18277562383659055,0.1254496210702454,0.095891508121583
0.18277562383659055,0.1254496210702454,0.095891508121583
0.18001786935856534,0.15879602992071007,0.10745167584062638
0.20516070179186277,0.07691729680406252,0.13010739079539868
0.2039757141068722,0.05461740991508261,0.12495079467500184
0.104557787742439,0.2884119230093462,0.12897328328997837
0.13572809772300026,0.15196326767630927,0.10264018022272006
0.14321275127918073,0.2022415791248588,0.10609972169333984
0.14321275127918073,0.2022415791248588,0.10609972169333984
0.14321275127918073,0.2022415791248588,0.10609972169333984
0.24757081669088193,0.02830135393035889,0.13093724953427924
0.18094427749575162,0.13312730784076063,0.12964949566128603
0.2270082507412152,0.05230479835633921,0.11395964124661961
0.2270082507412152,0.05230479835633921,0.11395964124661961
0.2366008216229,0.04453225816412735,0.12336956744877789
0.2163388576088047,0.05355946189549023,0.11831393635091937
0.19631322309385227,0.11512025777082924,0.12201181617585825
0.2007119152521172,0.0705188708798469,0.11596205489323608
0.18370973360608006,0.11772977564313497,0.12127604154091318
0.21308994004698412,0.05546363433928915,0.12234525484700204
0.1850230794806484,0.11182148500005279,0.12837590400157467
0.17459611767241295,0.14822071148812027,0.11115936990312705
0.1607687334420443,0.15950077356623563,0.12614026717744067
0.22951403204928866,0.0509525904400453,0.12894801408884193
0.23713587448373075,0.020918604220626223,0.12508631973803414
0.16338759857553004,0.15374880196054247,0.11847470846031562
0.14384884434103942,0.2010366397297392,0.11707933366626261
0.14159348459488794,0.17883079803574656,0.12378739403567758
0.14159348459488794,0.17883079803574656,0.12378739403567758
0.16373210513966774,0.17987964161901973,0.11987000092782463
0.23107933520733767,0.04969969988358174,0.12812920179099907
0.22317855907903725,0.050470617873776,0.1175767364317783
0.22301916476450778,0.028373560900398224,0.1080830592554861
0.2286700820846474,0.005542788916448917,0.10964854169123352
0.21923561982433445,0.09064712084505336,0.12790084098177779
0.2196375859917745,0.015956660715448188,0.1279710859484927
0.2605525614758589,0.03741201108716409,0.12837386310325216
0.2535833654065458,0.027447468590898114,0.12846418197771775
0.21746479961676088,0.06239749767874435,0.12529019101001101
0.20106700615677423,0.09399585021640172,0.11361436220757705
0.20106700615677423,0.09399585021640172,0.11361436220757705
0.19631057504657184,0.09633245028159729,0.10417388843547011
0.20470806760334623,0.08851343791658259,0.1279530535762729
0.20178375970371387,0.0789860914502511,0.12727105135176167
0.24490721147682395,0.0558800231221045,0.12779557600469296
0.22934221621171036,0.004266060712120292,0.12934866699181274
0.2649732504239673,0.01991679609791082,0.12279864219375437
0.24298319300682894,0.022919759448026503,0.12649402388450876
0.26668470455000287,-0.015701013189709935,0.1318159935673622
0.22438427357836183,0.042613371438716144,0.13150659637647757
0.20380973561851531,0.08938405468482714,0.12642774137431947
0.21443533302660261,0.07477935850708778,0.11006389001340716
0.2228397930333128,0.040963844820138914,0.123344022426211
0.2384852929276221,0.06789220020468748,0.12556421919068791
0.1648255010676198,0.09111525852308071,0.11240101892788541
0.24421262987025982,-0.02079275785706704,0.12867138012441234
0.2575814759107595,-0.035685744903748734,0.13112956689706265
0.18747583376807891,0.055204970937500215,0.10913528916227491
0.1952714366360093,0.07681384228295826,0.12151510264744528
0.20999533485362146,0.07774110230109646,0.12102608779390552
0.1779211698112806,0.13958020060158777,0.11957805589881083
0.1707298857059028,0.14954031623576305,0.12300540243611523
0.174810843617319,0.1271211806018075,0.12042051854955822
0.2043075266712864,0.12244959999473415,0.1292051264220563
0.20388254848452964,0.11619871996547228,0.1304964240501769
0.216618572988223,0.11516330068760351,0.13172778596759196
0.17319128000590084,0.09977108228723915,0.13131900047519146
0.24044326473614316,-0.01729928208046922,0.13033419203310026
0.20929769519421965,0.09381873963078881,0.1305596043562613
0.18144299784530654,0.10131604449758413,0.13094199951650226
0.17922486561748224,0.14006498881316692,0.13112915041841983
0.18064305079040754,0.12049982929435024,0.12875105730299286
0.18436456035214382,0.14410386026308963,0.1269650972414572
0.18470899273972607,0.13012828954143774,0.11195506206060658
0.19202948316569576,0.16689341046200817,0.1263780210473804
0.18665145470389347,0.10235590306760574,0.1282542437529208
0.25402462737425685,0.06414813979840515,0.12464427336250486
0.2745475671932043,0.04030446436859761,0.12923323433747413
0.22845282927392918,0.009119928238600531,0.12651504052498422
0.18504760281768767,0.08831407555166584,0.1199806660346778
0.18504760281768767,0.08831407555166584,0.1199806660346778
0.19063704143450574,0.14496340574155775,0.1121938130977684
0.19063704143450574,0.14496340574155775,0.1121938130977684
