Intercept__0,frac_items_seen__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,frac_items_seen|setsize_offset__0,frac_items_seen|setsize_offset__1,frac_items_seen|setsize_offset__2,frac_items_seen|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,frac_items_seen|setsize_sd,frac_items_seen|setsize__0,frac_items_seen|setsize__1,frac_items_seen|setsize__2,frac_items_seen|setsize__3,best_chosen_sd
93.47255591150673,-0.11389766443611285,1.7338531271743611,-1.2371954881911529,-0.2927369725050973,-1.0474580886850986,-0.49155029510932624,-0.6204988629989127,-1.5258782993362108,0.28641082747746793,2.2938624159865917,3.9772205232660873,-2.8379562315898688,-0.6714983389991429,-2.4027247419558977,0.029160144697537218,-0.014333677731505075,-0.018093836629705616,-0.04449483199947592,0.008351781172184334,11.171676024308347
86.45611743247143,-0.023049944890766703,-1.0784165872414282,1.3021093022465826,-0.3002661647505465,0.21735174587716535,0.928763768544272,-0.11902941115407581,0.66471007809231,-0.5484295027982959,0.023083685355141725,-0.024893829181646874,0.030057481431063248,-0.006931249669896763,0.005017279313219208,0.02303089705265524,0.02139026273957925,-0.0027413541145276934,0.015308869378406417,-0.012630823419586452,11.041007393004351
87.04957632951786,-0.06356783873450704,-1.724397614357115,1.847810233695677,0.31038545538648527,-1.7176467006711271,0.31573494384246803,0.7867272633398497,-0.6035579606262008,1.7887808801474208,0.04496001665504488,-0.07752894546141555,0.08307757888232001,0.013954935243660066,-0.07722542426965676,0.014050253229428059,0.004436155914365923,0.011053717272419822,-0.008480142185435292,0.025132824338030463,10.682266229333854
86.32827865577876,-0.06298540051786262,-1.8827812154637584,0.6213038841551243,-0.6995220690572101,0.11987272475823518,0.6087006245700796,-0.5595340332286771,0.5621873866873615,-0.8428244318538464,0.11751862103982708,-0.22126185216099042,0.07301477571259868,-0.08220686894253003,0.014087277313874538,0.07673468478883756,0.04670845055715361,-0.0429356676684295,0.04313927190971502,-0.06467386711063601,11.079857398731354
87.24792031467366,-0.07940035333238532,1.255898171287925,-0.39612569226755,-0.37835304050222257,0.014758676119614456,-0.43259142365769576,0.7742679978660045,-1.4978667225638267,1.5307477533083904,0.040104854762418644,0.050367613755889405,-0.015886563356052635,-0.015173793738261136,0.0005918945622627141,0.002921080658324152,-0.001263634440603404,0.0022616992729257517,-0.004375389512028583,0.00447143765496229,10.697909454746393
90.02406197772888,-0.09656221998488483,-0.457727956991102,0.25245261953551396,-0.5344198011247787,0.13117332237861024,1.7537618031663733,-1.0930319480779005,-0.6384242154287574,0.5967186070516273,3.6096059867827948,-1.6522175738729394,0.9112544868543903,-1.9290449135952719,0.47348400976402105,0.0192958581716234,0.03384033902070885,-0.0210909894471644,-0.012318943114243246,0.011514197610036874,10.761657884933618
90.51096291891642,-0.08952359875905269,0.284198005648582,-0.013368072944778292,-0.5567542617467035,-0.2100293626119138,1.0176876173170168,-0.7667199873498076,-0.8953735186929845,0.5893828224196082,0.9358428161585344,0.26596466195280805,-0.012510415031254028,-0.5210344762213007,-0.1965544701827154,0.014019745554012702,0.014267721448254026,-0.01074921913382014,-0.01255290890787668,0.00826299720422876,10.713891169473158
87.77093216927987,-0.04669587846671285,0.32780072368245444,-0.06691769862955371,-0.4066865798482444,0.12985609589679076,-0.5364693212869993,0.5261294516761117,0.3786606338032658,-0.33520266433366797,4.909943886776172,1.6094831593254724,-0.32856214530330746,-1.9968082865597971,0.6375861442090681,0.004447827866249415,-0.0023861231966082258,0.0023401332364195344,0.0016842173188818309,-0.001490923751264337,10.398163090878734
88.01375877542819,-0.0638855369156549,-0.20702773875229757,-0.08559103163133855,-0.2572648344955412,-0.031409361440055905,-0.4581846478877392,0.4170356405879021,0.33820081068594393,-0.4025911155573772,3.3351591272627004,-0.6904704524962831,-0.2854597103570893,-0.8580191608915323,-0.10475521848829557,0.005401657755642331,-0.002474956656779057,0.0022526838023609087,0.0018268450320062526,-0.0021746594217032043,10.61837794932204
87.72929246945455,-0.09088797868168173,0.6446354570062083,-0.5486751845979805,-0.12331899183864836,-0.37839961917062154,1.2308633858479865,0.9595925369161762,1.2361491595414806,0.4199462912778801,0.3603284320965622,0.23228048349689784,-0.19770326899648213,-0.04443533897694891,-0.13634814148168628,0.014428770259470777,0.017759845015194932,0.013845740257866236,0.017836112229461912,0.006059308558165328,11.170513353846884
91.56129713293876,-0.11829883858151022,0.1331441321114738,0.6607966581211134,-0.3358262535783234,0.4705566896646123,1.7593942207798312,-0.8792995996671052,-0.2978138918848905,-0.33935793947290943,1.862003158917508,0.24791479458289423,1.2304054648236458,-0.6253095450102703,0.8761780426052735,0.02713155711764688,0.04773510479354581,-0.0238567673118921,-0.00808015461810362,-0.009207309318136195,10.741513675408942
