Intercept__0,obs_gaze_influence__0,pred_gaze_influence_sd
-4.777441968626273,0.9393964163415391,7.201669255176265
-4.846720386738138,0.9084314215520806,7.701160074984071
-4.842176116565085,0.9118794764592341,7.697124142046409
-4.728782564954924,0.8541320672686099,7.767801101896218
-4.750002132409742,0.874405528697447,7.60054037214718
-4.688471476888044,0.93924799880104,7.488197933921862
-3.5131552519311553,0.9066306198444518,7.219659608536481
-2.393922852241586,0.8394971106272118,7.621115318696789
-2.462826139737206,0.8280690418994573,7.831675506864213
-2.0134365136612997,0.8306729976378581,8.179175494069725
-1.9259723553121157,0.8302310689000473,7.916205318615524
-1.8784107134065169,0.8405219988760242,7.959930396806272
-2.0707009793117894,0.8133342441227126,7.736902922588419
-0.9866875270288432,0.8059149184471415,7.421748357009276
-1.1566542814791922,0.7940385904980566,7.172319815075117
-1.129881193365071,0.7951042460249294,7.3830031630603115
-2.582996770969949,0.8340148529984848,7.070630043896838
-2.5330234806698564,0.8533059818637206,7.386881838105154
-5.050658796566,0.9178514774462159,6.726362880795562
-5.050658796566,0.9178514774462159,6.726362880795562
-5.180630706291729,0.9132479777885365,7.249807034994533
-5.3701236157234264,0.9215179782779942,7.23731897580197
-5.268968863463133,0.929667632734102,7.397608844655795
-5.272635658789179,0.9112347731164784,7.235215279153321
-4.573333381752651,0.9241338696683762,7.324899115878007
-4.925623855429641,0.9204385248823709,7.496696022556033
-4.672239647486845,0.895670289889806,7.798446003841041
-2.9331155090059835,0.8660715832883674,7.328774936951455
-3.1306405401542845,0.8675057198480333,7.307858800787769
-3.3118247150085702,0.8658577032902195,6.9127896443179315
-3.6268187949980764,0.8788913696568112,7.246558727225886
-3.679825686620737,0.8727225198735085,7.468757904295703
-4.21331105109339,0.8787000153412512,7.7287460773765115
-4.153289467428669,0.9023825044431273,7.326503992955321
-4.166369332575304,0.9091480923234154,7.362068207022463
-4.30022806599644,0.8748739874127929,7.620993577132332
-4.107205427185119,0.90852188022558,7.324802463350815
-4.560075394614434,0.883861407103607,7.369475822136663
-4.560075394614434,0.883861407103607,7.369475822136663
-3.6499520402619043,0.8923478342635717,8.092097566247157
-3.5771002089787878,0.850329050021907,8.33568373550667
-3.5189900936247596,0.8208492126528283,8.416855845921779
-3.890798771788599,0.887202507225809,7.766477001726854
-3.76670623197573,0.8775361099556519,7.758838351095315
-3.113213811373905,0.8446340482685624,6.849248782549035
-3.113213811373905,0.8446340482685624,6.849248782549035
-2.9934925084565074,0.8718986522264266,7.820276534367062
-2.293478166219936,0.8213609411797931,7.209418973844803
-2.22218510201855,0.8395074401061081,7.003175923099987
-1.8790783727149427,0.8264516268815832,8.06603446054712
-1.9901345091128166,0.8178384863036954,8.037872419815873
-2.1635643360650225,0.8397476301222706,7.839665109057284
-2.131534857872103,0.8233016637999307,7.340077858683842
-2.131534857872103,0.8233016637999307,7.340077858683842
-2.12763906237179,0.8194339305783834,7.3175215478321665
-2.1860877401186816,0.8419154423865033,7.1443677886567025
-2.3053024931350734,0.8320752759566408,7.0650728186299165
-2.5859430690050065,0.8406288353125988,7.709685155429793
-3.7665511059368737,0.8775531869832378,7.687468316170383
-4.183509528601306,0.9125349836302581,7.448490242364819
-4.038330951113053,0.8657564003973066,7.484975126483062
-3.9582990694812112,0.9063192753823535,7.237742114476572
-4.094954446529891,0.886831104291009,7.491390784977446
-4.102296746809369,0.874833113387222,7.387923817853476
-4.102296746809369,0.874833113387222,7.387923817853476
-2.4373445155822075,0.8665025347205227,7.300733631522556
-2.4754653136760703,0.8169535023776154,7.22936390936581
-3.46046556752783,0.8405495603850545,8.449167421497808
-0.5593399298968041,0.7671110705985174,7.755052101059763
-5.4825242901473175,0.9463143036047359,7.758608467458093
-4.405931726896751,0.9115163651872962,7.2392091770803955
-2.085092379669778,0.8149000014892762,7.521602432930065
-2.576844706410073,0.8350483297779135,7.373865673702742
-3.3170866931764658,0.87835138279171,7.457497426106368
-2.753052668980414,0.8416706796579705,7.429675045818237
-3.4923931336460123,0.8926758841780773,7.088653484545421
-3.5223412831226564,0.8523307681290537,7.351312297066595
-3.915058687034984,0.9200091495914619,7.365447313572783
-3.157413107326159,0.8391995393428191,7.7455739503556975
-4.429095914608144,0.8423640803128243,7.155211646825366
-4.314608790394772,0.8858518816900918,7.56343356917186
-3.820127467790636,0.8857649461587164,7.707234647078089
-3.8968777157114936,0.8684246931500363,7.355085700953649
-3.928005655303664,0.869524625886986,7.166033816525639
-4.217353522879834,0.8796322936164384,7.549831120859332
-4.258130205867448,0.9034006420202179,7.749275118786061
-4.6353887393381665,0.9007112543709119,7.6852289949649055
-4.997546480104875,0.9130251492951261,7.06039850136918
-4.664896062337654,0.9014682328356349,8.456308624062965
-3.1894923069111973,0.8607728413198148,7.723422262667906
-3.2970335457286586,0.8700335509987992,7.95371388775246
-2.026660701758096,0.8482640908073075,7.172051258281202
-1.8102843082306541,0.8017522590666527,7.380253977984416
-1.8649351576539956,0.8423205140987583,7.321037058415366
-3.9080071692588,0.8796685790956412,7.0208924185445785
-2.4577978359436563,0.8439425897111893,7.847282135405741
-1.964797504143502,0.806852269225838,6.560020592358047
-2.2962566258705186,0.8569325065909699,7.226175741345854
-2.3498236537537487,0.8227368768823681,6.785573603909835
-2.1936516654772737,0.8710869287508797,6.757796485003529
-2.607461704518246,0.8368535850739415,7.551472133237551
-3.3341570409492465,0.8583458837429095,7.236770665976405
