,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],0.2039368418331393,0.04015831120880645,0.1283714806537491,0.27833181891170955,0.0008347468712773075,0.0005955387632888375,2314.4152489636235,2274.1140176460412,2325.285252843708,1786.1141987551557,1.0010935774784893
beta_rating[0],0.08900140534114503,0.0710434887039707,-0.040393631430185456,0.22142336258890233,0.001465493760779266,0.0011877035676436877,2350.068993057984,1789.5508171940132,2388.7052798695454,1788.2826926975317,1.0006339458531095
gaze_influence_sd,0.12286582546099803,0.007102647683482637,0.11023825839697651,0.13235518251130213,0.0002898747263523475,0.00020811142915835398,600.3711877904299,582.9797990784645,476.3881166590975,511.496462913908,1.0037906842005597
