,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],7.543138919141079,4.518802155524425,0.057971582448578696,15.14814905672021,0.5844837091004703,0.49204734128434496,59.77255670887118,42.754085986635936,66.15104330179676,76.25165833421305,1.0181089633008056
obs_p_choose_best[0],0.21322904004755505,0.04358852560456478,0.13360061506883356,0.29974530889560214,0.0017954976336103216,0.001270237404294633,589.3518947017096,589.3518947017096,599.1704986443137,808.7436700704608,1.0074081254189116
1|setsize_offset[0],0.7457894948701176,0.7136340588593095,-0.5321512329674272,2.13881296138182,0.03780651011689348,0.026755153938554665,356.30175223922976,356.30175223922976,320.8160056888861,1349.5244534227188,1.0015076800952178
1|setsize_offset[1],-0.046980422884898385,0.6894368651718904,-1.2901485921335978,1.3297011555673943,0.039316670283393994,0.027827497051867132,307.4932191704115,307.4932191704115,287.9799959183265,602.579061179227,1.003850014124468
1|setsize_offset[2],-0.35383620919437986,0.6805915021461212,-1.5183207561125236,0.897639535674081,0.0527591213780571,0.037371915496580504,166.40943096760128,166.40943096760128,168.04908285607974,1480.282611995366,1.013345271546081
1|setsize_offset[3],-0.6588383530325348,0.6912569724884559,-1.989718070126945,0.7074354499512172,0.030972029976402197,0.02191336859141892,498.1265705080058,498.1265705080058,472.9005758127593,1540.7155031914767,1.0045979063690536
obs_p_choose_best|setsize_offset[0],0.09827266225402308,0.8705120371974091,-1.5310595776760698,1.6758338618208377,0.04531959325972035,0.03207115852388043,368.9585294881235,368.9585294881235,399.5696172530947,626.3695909525522,1.0043699431163173
obs_p_choose_best|setsize_offset[1],0.1841376177031052,0.8095437709487253,-1.3697071148416622,1.8330094306573137,0.024921298504985874,0.0221643107694531,1055.2110649628012,667.6085420936636,1058.598763517567,661.9138089771759,1.0067285922215448
obs_p_choose_best|setsize_offset[2],-0.06250250648668625,0.8066028631071556,-1.5902761428917036,1.631405761873716,0.030133265635047164,0.021316115920918994,716.5180220583071,716.5180220583071,583.7883240679579,1586.9230969356474,1.011219729429448
obs_p_choose_best|setsize_offset[3],-0.25130652525047315,0.8481793265784769,-1.894677657316031,1.4264427176486985,0.03435901090442724,0.0267274123921449,609.3882261769013,504.1205790827525,607.0150255429115,347.9344212856753,1.005358761888814
1|setsize_sd,7.020506545905499,4.637405363042461,0.22308772486508943,15.65275264202232,0.710277780836207,0.5929828821563241,42.62787284102888,31.164349852303054,68.12021706535948,34.767355222545,1.0315649349970286
1|setsize[0],4.279250607843157,3.574842039965989,-1.4075060539921065,11.641500675386492,0.16515938996837712,0.13722321974134957,468.4973869545656,339.9183190265583,524.0372613238378,873.4374151732598,1.0090899926438734
1|setsize[1],-0.9429174852945333,4.529010151814213,-12.33875258378558,5.2474362871399585,0.6658690024863485,0.5346366873204051,46.26248871015824,36.46484897633276,61.05871312985738,52.935284888398776,1.0214025552247632
1|setsize[2],-2.9763415962699824,5.548437292131611,-17.823028826592765,3.529584512780795,1.1797423407856087,0.9724273727224514,22.119078563248287,16.863310835320927,38.6260112490198,26.440194326519663,1.0396453709556144
1|setsize[3],-4.702599412952862,5.281587426060763,-15.756267693581258,3.192736250735709,0.9083264006867098,0.83975721531927,33.809992284635975,20.363499663938846,53.47653025208031,26.67351703491801,1.0210709825823123
obs_p_choose_best|setsize_sd,0.057605238812544736,0.047840971773176665,0.0004807605435695244,0.14442326004321512,0.006808024032923637,0.004842723473936173,49.38076629434144,49.38076629434144,71.64386992795973,162.6337205098998,1.0174133865249788
obs_p_choose_best|setsize[0],0.00024379376807540386,0.04935925271186715,-0.108201627059231,0.08442819440492784,0.006418453736681111,0.004561105594327381,59.139319304068735,59.139319304068735,78.68151345290507,105.41521098995632,1.0234176291246868
obs_p_choose_best|setsize[1],0.010139095344513223,0.03496697099585745,-0.05454140368089559,0.08233244193299169,0.0013636998101774803,0.0009647094786928224,657.473823334268,657.473823334268,636.3845460810334,606.9709516301165,1.0002604631931507
obs_p_choose_best|setsize[2],-0.0004912519900608584,0.03764448290664437,-0.06336261451406802,0.07753640389865747,0.005287820427154426,0.003760785094248431,50.68147846068593,50.68147846068593,60.96453716827501,47.75059658857847,1.033672635953385
obs_p_choose_best|setsize[3],-0.011795548741717668,0.040236816176548805,-0.09603265521351197,0.05489066010850243,0.002683820112524408,0.0019002154093834074,224.77106924140952,224.77106924140952,192.10315640642418,287.847926391141,1.010818968786665
pred_p_choose_best_sd,7.855259403800274,0.4076935494974615,7.082162573835768,8.615017107129603,0.015748650502820028,0.011301294321764148,670.1638384842327,651.284146181368,723.8444346653913,855.7804473205771,1.0044679650660953
