Intercept__0,beta_col__0,gaze_influence_sd
0.235746551052496,-0.029613145975197652,0.12136298992142044
0.2583539799095779,-0.06761247270941798,0.1229150041552413
0.2169353061740082,-0.1654300983422535,0.12476069263991493
0.22466555141607866,0.029775303948697415,0.11847341446106045
0.2363536811178484,-0.31985628913913433,0.1088010349351575
0.24240080538540332,0.13108194541321128,0.11105170641061389
0.24586623283533895,0.11781325171380821,0.11201803171296762
0.25873594584587106,0.15245557947558325,0.11248424225014633
0.24357949322729675,-0.12774150468343434,0.12081765663022759
0.24901072133891533,-0.0333178891169649,0.11956241604226076
0.25164746991132136,-0.19011215266889123,0.12671809840777423
0.2440706338618743,-0.2240527136909593,0.12946768827086286
0.26008918482524823,-0.06636602570569441,0.12509723070340426
0.23531974056336408,-0.18945138755692886,0.12920488241079223
0.23042964190460485,-0.3023092467330322,0.12608391071278657
0.254088638969873,-0.4783923030912308,0.12507393859073865
0.254088638969873,-0.4783923030912308,0.12507393859073865
0.21376296053888677,-0.14274133518484508,0.12435819910443886
0.21092088760587577,-0.18263029876344355,0.12208661088208421
0.276423722248144,-0.0535284460580942,0.12197251236945993
0.2196018869929798,-0.3827539667986327,0.11298736624835438
0.21617444523974116,-0.29677981007412535,0.1139348007704343
0.23768411248904286,-0.5044258387505087,0.11447977478301134
0.2627488848651388,0.2716437593386122,0.1140466302280555
0.22004545042435197,-0.48600613782304747,0.12359537035019279
0.2751042852522113,0.25071710558965266,0.12712334358562732
0.2096087524274973,-0.4526154398225169,0.12271321114877802
0.2494256040290329,0.10820245081488664,0.1157860508267585
0.2523469670188929,-0.2585352906247592,0.11758802041956835
0.2505459448465408,-0.02131141919661899,0.12832575898834325
0.24393092874660358,-0.23751569632543693,0.12292749675199251
0.22745458981643998,-0.1511914792860102,0.12753280572075418
0.24245661290761458,0.1777710545592474,0.12637416793583212
0.24245661290761458,0.1777710545592474,0.12637416793583212
0.2275146657267899,0.1848218368345502,0.12628697130166303
0.282758582421716,0.16701277565034675,0.12682465949576494
0.25492111359265535,-0.38525074541100546,0.1244804134304747
0.25492111359265535,-0.38525074541100546,0.1244804134304747
0.24319937378420758,-0.17160359264801167,0.11762634675114086
0.2411186355000148,-0.12079023168470027,0.1182604121597665
0.24112277515506267,-0.09565092600164192,0.1235646244577612
0.24778550647541928,-0.08516367575495964,0.12402727041860796
0.24465115032242313,-0.09541598257477077,0.12460376796046527
0.2462277568818434,-0.07252778163671783,0.12336611341164298
0.26353457612467407,-0.18255610880398845,0.1254046224485441
0.2376476253036075,-0.0994822280039433,0.10906827057224225
0.2099365913141168,-0.09860610526540489,0.12090184654794302
0.20571890587956485,-0.10525007116261463,0.11923766558209298
0.23300902558571668,-0.18644910551981422,0.12561608266800403
0.25199772553467537,-0.03892344585630686,0.12921790849674156
0.26408167217962486,-0.32269553906187387,0.12996256428452016
0.2574387534264386,0.1414808950066448,0.1292127343121121
0.2198127138168584,-0.2911137950505926,0.12622919882775327
0.22044689043478127,-0.39882650687852644,0.1221960534938869
0.2515569656541008,-0.16758291067078043,0.1200263308247199
0.23318661693851778,-0.17499760348662755,0.11941307991638823
0.241420921301205,-0.1592357044029044,0.11648217642713656
0.2329212512019866,-0.07457970606438721,0.1271221515285286
0.24636310942725953,-0.1931726751010492,0.1301545292553457
0.2355440386979894,-0.20371886940343306,0.13030337196177708
0.25132568056100063,-0.008544566346677704,0.1310029014054878
0.2532952275155488,-0.210987049843534,0.12871574066350938
0.2566959113824062,-0.010801803605033373,0.11734765199704336
0.24206197532976417,-0.07052276167761894,0.1175241825372099
0.23316775639017964,-0.18955360759152406,0.12291425893361879
0.2486956864206514,-0.17423663188784386,0.12505312316656156
0.24888067320568316,0.019221840058139553,0.12349067565440919
0.23459591410480599,-0.2694185362485079,0.12037475259603267
0.25371525714353654,0.06094721049858666,0.12566941169987578
0.24892330018357559,0.0691394254161619,0.1260554343055555
0.23758697159480274,-0.32687591661704474,0.11814677527120626
0.23758697159480274,-0.32687591661704474,0.11814677527120626
0.2306089064477782,-0.3002732489767994,0.11886083745184171
0.24888000573520971,0.059680487329686754,0.10618550999903262
0.27036090893234266,0.08356588491801013,0.12898966415378973
0.22411485043489765,-0.25813259215867357,0.1298709529409761
0.21673799342013556,-0.23154032088959464,0.1295337952339649
0.2652407080530166,0.049002384265357815,0.1252170608598367
0.2602464913841884,0.03624481067167218,0.12531062979616245
0.26802565844492166,0.02860312848359925,0.1153938733108785
0.2613876114167457,-0.27854084800169976,0.12485228428070669
0.21867142248786517,-0.2871348641686456,0.11350036010864525
0.24237935245149397,-0.32526828688688003,0.11039121023148345
0.2380692055814799,0.08983438472872687,0.10866024360354237
0.23842881940611738,0.016075044109671824,0.10941204908827762
0.26764003785749174,-0.00716861281260665,0.11424846894112638
0.2507720786417014,-0.27105045130658084,0.12506433919513185
0.2411207311913522,-0.35271961571464605,0.1223911546022295
0.22795997475260485,-0.2803293884769043,0.12323221582620399
0.21863755301673848,-0.28849171754958297,0.12460777897448688
0.24420979621823566,-0.030350869115613396,0.12525782129274854
0.2517376756062947,-0.012003571959547257,0.12522774751555973
0.23375973976624567,-0.22697768193077217,0.12572264824129611
0.2585112406937322,0.1952590188974943,0.12823823149822217
0.2198669326257063,0.11174780609676907,0.12746497363923073
0.23621150878550276,-0.15882670080500072,0.1277767087371868
0.2380625570762908,-0.17362206722221904,0.12828630610862038
0.2263420901708249,-0.197770611720896,0.12801920362028743
0.2526753898063375,-0.0024425189126675816,0.1298306551158287
0.2500131167660867,0.08505560868454332,0.12905854389314958
0.24997370443652872,-0.0910642655867699,0.11791492563264744
0.22931685640079352,-0.09921434302092055,0.12274136395494599
0.2528065347567577,-0.1382378987893534,0.12895835209827358
0.22026416547045874,-0.18275642046610632,0.10790771297718546
0.22296873957539742,-0.0650130616659518,0.10754980242906116
0.2304183998507792,-0.2167212428775556,0.11173232472203737
0.24308426957083146,-0.24259884113332353,0.11149715477402
0.22625412679787998,-0.09736295952609442,0.1210340353037903
0.26585195988281274,-0.1749621601837697,0.11887177713537993
0.2458095954707743,-0.03134515239462038,0.11882282782588635
0.2701169090655781,-0.2004334717511897,0.12810376035211024
0.2860346632868667,0.12792453438651707,0.124325975392081
0.24502396466941184,0.1959894007683524,0.12771348619164785
0.26112257164360203,0.05407331059066961,0.12633721471137657
0.22577653946767615,-0.25844768681282015,0.11513254175118486
0.22335176288521458,-0.06070156706619046,0.12407548173836584
0.26798158499930175,-0.10706632292724438,0.12420708275681523
0.2400870092516291,-0.12776586269873189,0.11839341860431582
0.27212217080619894,-0.14477254271999745,0.11936404425825775
0.2024651686310877,-0.1843948299328747,0.12043165810733521
0.2013079313532233,-0.1979527281455599,0.12073194449931476
0.24591959988475928,-0.32836283608873296,0.121367527286112
0.2302112209798839,-0.18017279835201577,0.12015977415540749
0.26359957115773924,-0.06029594262901301,0.1273233112453007
0.21118773089912485,-0.23702996039695579,0.12245462159810169
0.2597395788479775,-0.33337625097384804,0.12067420077288894
0.20010770411777304,-0.4456215878115629,0.12096325798976396
0.29313172283126,0.32035929163932164,0.12608557416383154
0.28949494407735044,0.22784569573976443,0.12568860824610453
0.24620248563874056,0.20520617150415396,0.12607895061706056
0.27207407525163746,0.16510134717702235,0.12651201847165663
0.2508422864062482,-0.3902619950414725,0.115648747430601
0.23229502180980582,0.08812243289442466,0.12697081503057434
0.265319457969674,0.0697753790313986,0.12629937932657667
0.265319457969674,0.0697753790313986,0.12629937932657667
0.2744898679489969,-0.00302441523147845,0.1261110161491894
0.2160593594332954,-0.1221936534695947,0.11759900382458242
0.2795936044629801,0.030024586159275377,0.1178977367879944
0.26755704251058865,-0.1259208424080609,0.11481858669530816
0.26755704251058865,-0.1259208424080609,0.11481858669530816
0.22586929940675238,-0.0878379401278115,0.11649944021961328
0.2510780916126149,-0.10134984110938548,0.12883393084989023
0.23760746508495295,-0.016213717112995858,0.1287067139370006
0.22786421094616408,-0.007730343028214844,0.12866667427335005
0.2574720535144238,-0.06574793836125406,0.12897610890582964
0.2448226657429423,0.051332123511598854,0.12757095593819467
0.2631549555449339,0.033257265752640305,0.12102666348196818
0.22012038127425876,-0.16258832448147365,0.12099773681140397
0.2328709917129489,-0.1456132484225054,0.12099823516158789
0.23446241816354785,0.11799959361002847,0.11925210976956319
0.24200012758851044,-0.07353748075430956,0.11827318644232004
0.2346374377360333,-0.009075493123156128,0.11873099513222414
0.23878655538602342,-0.020604252063096094,0.11845913600803566
0.2744966459813064,-0.03379851008186542,0.11982669095718029
0.2366312297824431,0.11624543994253064,0.12085856195266932
0.27343390753098956,0.12563864449295606,0.1228100427463271
0.2345051574616622,0.0743634915773671,0.12273250390194317
0.26773747413585397,-0.002794444298854837,0.12083602178797184
0.26251273379911283,0.019195703503129227,0.12094542873019877
0.2548130260700485,0.04736267440886432,0.12802396260275822
0.2630324045683938,-0.1483996881408436,0.1070618142321776
0.22574379629337563,-0.15563775699968396,0.11548832871556462
0.2751516684338884,-0.14895597091553633,0.11605353890036191
0.23644037451049027,-0.12966051210167706,0.10580760157522004
0.23644037451049027,-0.12966051210167706,0.10580760157522004
0.24889764885923862,-0.002700784383006777,0.13057651858453995
0.2339045080263949,-0.08872854533550771,0.1303635403815815
0.25107365574668644,-0.15959596606300264,0.12544945395219995
0.22878404340884514,-0.08403591905783059,0.1291936588020815
0.23691560822951482,-0.11216842714479833,0.1316682485001126
0.1949353205192494,-0.30728410420508456,0.13012941314456955
0.2398400451463239,-0.30698165756983964,0.13024550980394167
0.23222439545839224,-0.0644127548551324,0.1295692050759857
0.23925864848519554,-0.1003356589271858,0.12119770780121805
0.20643032780210174,-0.06000585546184546,0.12124427033810403
0.2564665740825199,-0.16039294586081865,0.11385144002747657
0.26004073848885767,-0.08269972797817607,0.12831219231620272
0.22771352032336803,-0.2463316538988808,0.1277905125575333
0.2657031175520839,0.008778918067991248,0.1297530709066442
0.2271739014086366,-0.011494232563823606,0.12948151061426047
0.2488830567462485,-0.10156820807462172,0.12993235462660174
0.2464069341492019,-0.13763256361587933,0.12995187947787276
0.24331886544950326,-0.12341594393009825,0.1312348172486027
0.2355549229244889,-0.19405071275883248,0.13119981295769528
0.2582442568273508,-0.13780038211744142,0.12739608212701262
0.23333308799915578,-0.02567605495565575,0.1148695029741211
0.25446998086791384,-0.19430775160985708,0.12069909075721805
0.2366074582771317,-0.08650975106348543,0.12197239386178962
0.2514286099435676,-0.131180777671957,0.12205326666925873
0.2302750958758286,-0.2323339270793587,0.11955691860591128
0.27402574753128855,0.016785832477873363,0.11250862982276871
0.2489465900155396,-0.1285652842151085,0.11069150237193355
0.2512096180157305,-0.09324719638969511,0.11465137426925526
0.22739299389483494,-0.23883382264397462,0.12559777084176107
0.25981894864956173,0.009588297347799951,0.12544451568918985
0.2513691553737154,-0.055347166849583095,0.12621981385421996
0.23902551363047203,-0.22587844635182786,0.12659820044775982
0.23210623081165124,-0.13106676124484923,0.12544482494582146
0.20762482441336622,-0.1654219680575651,0.12060310276169114
0.21148325237389867,-0.15562031029735224,0.1210362057133476
0.2711363543878122,-0.11186396455293403,0.1261659542730545
0.2539409451983563,-0.1584793351737587,0.11667702777711147
0.262365023143579,0.012167365574042445,0.1164083104825595
0.262365023143579,0.012167365574042445,0.1164083104825595
0.2684464994118699,0.07230943455575269,0.12220316569738662
0.262762377288874,0.026652234980024322,0.1216131839432473
0.2553888763675519,0.03711114075902519,0.12156652186457663
0.26110487596818965,-0.013215616648684092,0.12145258842289333
0.2298034940172472,-0.1457402157079029,0.12105834356435767
0.24581981998364139,-0.09981057355916736,0.1291377382130027
0.26837755690955,-0.11609506086205881,0.1287338875578393
0.2661915889615064,0.033731008371218715,0.12825325341951158
0.2365909307665626,0.008697242019103907,0.12797286016236978
0.21135552171460545,-0.29795045216514404,0.1259500457405143
0.22834066015914994,0.07140565787419542,0.1178074161088041
0.22782935156829856,0.05580210783508449,0.11847724946930492
0.24620859515052507,-0.12686684398061787,0.10986771469208546
0.2426512878152919,-0.22081537900975454,0.10606268501485243
0.2676139110722012,-0.12977314702669046,0.10692731218420615
0.26796218022690294,-0.1677435911112558,0.10981937904552458
0.2293830007538588,-0.25543632990280407,0.11077741538833323
0.27932416964968243,-0.12793426420985973,0.11534676033919675
0.27620909292282503,-0.12471845614511809,0.11494475207392198
0.2599157046499806,-0.09933233812706882,0.11770849513867286
0.2445101129170487,-0.06182719955172469,0.11067457220447871
0.25130421163078587,-0.04644587288562279,0.11127279525250543
0.23013735501470137,-0.2047486761474009,0.1133143478312008
0.23818195254167443,-0.06455352915497081,0.1096799804522263
0.23818195254167443,-0.06455352915497081,0.1096799804522263
0.2240936297214634,0.061041394344212185,0.12041617274884761
0.2658055306971794,-0.13426884692408547,0.1270276559417588
0.23273115399553645,-0.10433455189963176,0.1319478063961652
0.24217764100650888,-0.1509449754488526,0.13055333822946966
0.2348870557871708,-0.30101199812070234,0.13054143327391055
0.2904772365060859,0.05064074163343071,0.13140454553101286
0.2583103777638516,-0.28038320337569406,0.1293203088117522
0.23210058421899513,-0.18322964885158247,0.1294109589792022
0.232931266819545,-0.022348604688513136,0.13137513744240992
0.25208635129450163,-0.10461336647035303,0.12846093526859423
0.24962326171816895,0.055684647688849884,0.12863040079870083
0.2424052434443826,-0.27024329946188996,0.1314120384550783
0.2692819444221493,0.015921753299539897,0.1306214778529379
0.27214873672093387,-0.2660700768116926,0.12853408144060022
0.22230381031956425,-0.20314603755231125,0.12823842688536877
0.24993094372377805,-0.1446051209661779,0.11935265199489271
0.23534402140823601,-0.15663910125089323,0.11929425764673288
0.2432557332793602,-0.07755325959447879,0.11598875553936065
0.2331895939260916,-0.1349728692382203,0.121230376737962
0.2425374352525529,-0.19142030802402307,0.11725896842466327
0.22390902375847113,-0.2708267318207672,0.1187607536883258
0.2399744211235092,-0.2207337490790174,0.1179384989333494
0.2395407043231312,-0.11888433598238378,0.11818405194334573
0.23983699660649274,-0.11599946100803726,0.12771275808557497
0.2787797868146102,-0.04435560907484038,0.12969027756624185
0.26030207750413825,-0.24114324881067642,0.12838718944163469
0.2798691907893856,-0.0868479472861693,0.12327736089929778
0.26212286237727833,-0.10511740435716294,0.11530189893323704
0.22146475673147145,-0.28005415343677054,0.11872988206132429
0.2563197373819412,-0.09295563857072546,0.11897922194755739
0.22940290055088916,-0.10279358982404409,0.11855715495812662
0.23681036083769505,-0.18592745489073795,0.12369407965458822
0.2477403689776486,-0.09242311986912624,0.12366845987391653
0.23951955218379475,-0.169013868220723,0.12319605466893224
0.25169464872504566,0.00012937106459119663,0.12017868429846931
0.239842040224453,-0.20252733410777007,0.12113185128000856
0.250369298349807,0.03718796149523068,0.129538154454321
0.25558686202494135,0.07102373034302803,0.1294839715143234
0.2357510570793422,-0.15244071805649761,0.12693599971096847
0.24015329434106591,-0.09355427730964752,0.11567314932552002
0.2658413811754958,-0.09975357677464115,0.11506622099539673
0.23681846561972536,-0.11369742640530303,0.11563386859275426
0.23582154025005675,-0.12245289885780272,0.11825237944067944
0.25444953574937795,-0.044371280076425684,0.11098467727589272
0.2656644088471672,0.015345274979853815,0.12132348331637859
0.21923258968694218,-0.2460300572226971,0.12699120214259907
0.2393901878799845,-0.27807608694615304,0.12469660131361533
0.24896539810323587,-0.07666234765130328,0.10578726022480031
0.24008345103303982,-0.06382912439849868,0.11876317135098731
0.24669724176169036,-0.19446995324664412,0.12476287574602937
0.24421805213371922,-0.2666394214090964,0.12274016614406712
0.2543882260364655,0.030603684880050313,0.12775546628798118
0.2623801827626155,-0.15638036598876656,0.12964132297449862
0.25452072709073337,0.23175667806548028,0.12797540145054975
0.2718723679479016,0.2584416210980538,0.12774681871151736
0.23305369260948944,0.23266702459516508,0.11934987249928482
0.2904927226963061,0.20191686459376737,0.11867199320785721
0.22652418811089084,0.16018625020841723,0.11770664339144624
0.24449173113803052,-0.3251143392147453,0.11420467408247502
0.22808136680476868,-0.2549849839661933,0.11421603179832715
0.2363194204323624,-0.3054046922495688,0.11852429546029476
0.2506202604564536,-0.07512193086075283,0.1094420898113419
0.25401579298570315,-0.17192331518627252,0.11423570551567237
0.22296285705592706,-0.1250655352557858,0.1111679262971216
0.2619934500641743,-0.09428158121001705,0.11414097414839808
0.2897635116883781,-0.11600277641832052,0.1294591947666554
0.25468147490685494,-0.14045321156578391,0.12923468669804714
0.2412937172604631,-0.15958560842322642,0.1303010144618727
0.21634060124147528,-0.11927339371621105,0.1318623998521544
0.29514752942421774,0.10214297573534784,0.13183586583370635
0.25337212189942593,-0.4535796434845319,0.1300944957683766
0.1986630435328791,-0.2377566021704229,0.12951784797760754
0.22749339498142584,-0.21189110201337022,0.1075963107413727
0.20706001184213255,-0.17034751192226563,0.10685380854134482
0.20811206324730938,-0.20186692642244122,0.1059787797054467
0.24947818198905858,-0.26920598516520444,0.1018615640604389
0.22227081460554599,-0.35833459459958394,0.12910479981699868
0.24061921067865313,-0.4008888791921846,0.12879968652831914
0.2515564201952807,0.06007716152650881,0.12133871499556204
0.24246074831506287,-0.23450170190199726,0.1203994184782341
0.22762729981627908,0.11396056876096307,0.12675903496098956
0.27773701168672754,0.0711876395576086,0.1320004081274833
0.22673143187032596,-0.3160890762710766,0.13114027862822517
0.2329318827233156,-0.33527582908689507,0.13107845139373614
0.24540750407263884,-0.08203702458535547,0.1320227541882292
0.2607137504850128,0.038267552970446796,0.13197026317144564
0.2541500421960704,0.0389500597711498,0.13199117735550234
0.25295101425341715,0.07508785728711528,0.1318925910640708
0.24591698771617312,-0.01616542459659087,0.13197250548217995
0.2470104068547879,0.002203989050217254,0.13196904839277768
0.24569679378792772,-0.04317106986444835,0.13203308724963644
0.24990658456747733,0.0014669386856982422,0.1300268242664138
0.22047381211962266,-0.15838720342995968,0.12409967601053155
0.25909745306645665,0.052199494884607525,0.11932005837725047
0.25822119554881756,-0.019253526137632405,0.12068485336176725
0.21994605733919914,-0.4067278507870265,0.12548219106128253
0.23015735092191295,-0.2195316637456337,0.12338765346751857
0.2624083681377328,0.10336606014324487,0.1185485570887531
0.26404747531634276,0.0630493716634946,0.11815644093705265
0.24703494067872012,0.0655383300291284,0.11909991241679614
0.2362463028964228,-0.30323854779425113,0.13083504636963092
0.23388755168840716,-0.3567323550661773,0.13075993814130737
0.2233145584892738,-0.35382282841948953,0.13088136393941927
0.22538564714105852,0.13160572394344325,0.12584655650986762
0.229743297578299,-0.06824723302634778,0.10947447291205142
0.24689608115810552,-0.08888271121910693,0.10785872654909641
0.22719267228578383,-0.21523594232949933,0.11300832527050553
0.24482522603182752,-0.06990809057802946,0.11239171098987066
0.2107243656688384,-0.2637104167640898,0.11380647351405772
0.26635253298769646,-0.2442922082847997,0.1118352802307846
0.22441437217243532,-0.07704386480498156,0.11751398276024509
0.24308786087940604,-0.10079836311214278,0.11493082222548516
0.24276609918211212,-0.07130419211508002,0.12585888770564668
0.2371615590118043,-0.08844860817678285,0.12706931190666187
0.24257327141512006,0.10911152086844558,0.1287970453575237
0.24167455927666712,0.0020434218433179746,0.12889301969064398
0.24976914982354198,-0.15758362512018664,0.13032863415246454
0.2515860131376024,-0.13867037836709167,0.1166127793736267
0.24542090229073837,-0.08443673812062104,0.11741815855653134
0.23395546031467357,-0.1445825211059857,0.1191759978756602
0.23930605645033515,-0.046050484923575136,0.12744062389528357
0.25821309369692735,0.022439551160921223,0.1267731984036729
0.26343305384525867,0.08965918551061326,0.1287259732306531
0.24261221759878687,-0.026426654666031286,0.1290274024257886
0.2591892739885278,-0.0685136409954686,0.12951267868316427
0.2394607530668573,-0.06877081752806248,0.13037128111086627
0.2641012246182074,0.054109072457169394,0.1301574390991112
0.23348572731138284,-0.4290239023348375,0.11893101649999378
0.22830552392460673,-0.26114227427530745,0.11524277365871478
0.2466504547061441,-0.04808751031518918,0.11984328722865036
0.24013754050436897,-0.24248798324426837,0.11962716433824556
0.22528751599134716,0.023859171109400126,0.12762434959775365
0.20838299741986627,-0.2454274856353707,0.12262146178024097
0.2163178310757076,0.07395065912307786,0.12331411122608202
0.2163178310757076,0.07395065912307786,0.12331411122608202
0.23445350385647365,-0.23263644172746317,0.12287081896887603
0.27339864026508953,0.06358285553050044,0.11560574518663595
0.2324605492931544,-0.1017956108790876,0.10626550490823534
0.2782705146621277,-0.06779545544682486,0.11879762208129202
0.2196444525599116,-0.2564561793452927,0.11373343816330389
0.21919933517275528,-0.21540842500984528,0.11560231347828372
0.25257655210226065,-0.05841278647499457,0.11992871339445198
0.23776049231163662,-0.1669923198635998,0.1226550617476797
0.2603836025275082,-0.07022897672421126,0.13213367734157486
0.22485791932408022,-0.07731427744480716,0.13214142009844476
0.25717648216132727,-0.14735792072626994,0.13214201776971599
0.22566209661990155,-0.17581825948203772,0.12239620404015114
0.24649861461947672,-0.07228548373139981,0.11166916718461671
0.2271227598139374,-0.11058088345547386,0.11717028391833763
0.2386934103921861,-0.19135739055581857,0.1231764563172246
0.25749686130775445,-0.032477542449120725,0.1268201064862255
0.2502084648138616,-0.18965157850687012,0.12184978659521456
0.2327378800605098,-0.14103430019315452,0.12124491032446746
0.2359852285548233,-0.11564366788178107,0.11899379041805772
0.2426350733728505,-0.29978876734534327,0.11180886071252413
0.22757837175764015,-0.1287688536030889,0.10919477526005121
0.22745643125904796,-0.10611267416796631,0.113116869835809
0.24782243953956754,-0.03327398637942933,0.11363095608126823
0.2772663345454209,0.0064194037502400825,0.11387805668931204
0.2145663157883222,-0.29017369558898287,0.11136085883257664
0.24097080407849206,-0.26940343670366057,0.11091143565934303
0.24097080407849206,-0.26940343670366057,0.11091143565934303
0.23547199445163827,-0.025079107690431535,0.12235019114996398
0.2547981480979479,-0.14980013675586284,0.12287930611799792
0.22997219927819382,-0.16211553150672095,0.12043172341794307
0.25272250988647516,-0.10575769380418416,0.12268278517539187
0.246459702025564,-0.2638474597179702,0.12007594405621598
0.2334292461258623,-0.1650556076157752,0.11970150165342078
0.22947622359733705,-0.18058804507113954,0.11658964858640589
0.24415955563932393,-0.06301186855038535,0.12662779283524303
0.23638300466879367,-0.27795868075421076,0.12651799814170273
0.2495727746308229,0.0780968806369229,0.12561180437844874
0.2217269499800934,-0.3118589824788809,0.12967945856077895
0.24122120669001115,-0.29653454864605816,0.13001315429062635
0.23441460447665585,-0.3492001946406551,0.13000770971593079
0.244405513725931,-0.10547887259137122,0.12870933509625956
0.2396954049084256,-0.30376091820644907,0.12774599447674867
0.27282883260459245,0.10465372912322086,0.1263613041390193
0.25859447955743203,-0.18815677887005405,0.12505125526583807
0.26105484163413567,-0.020773060959774353,0.12465363742930315
0.23333379975690707,-0.2579452667710775,0.11738438798075804
0.2400042644157438,-0.14325543837156118,0.11510803568715382
0.2492017753886372,0.07842344781993969,0.11712148303545476
0.250492853998398,0.0481447943549268,0.11803860357642676
0.2348759122849461,-0.3962440568702888,0.12699948687223256
0.22342309184627013,-0.3659168749272295,0.12718790560415516
0.2699975088890456,0.1441498667456453,0.12986160702144076
0.2566572934229929,0.20916779538191568,0.12982544991100645
0.26639248910273833,0.22883203166389368,0.12950458428948272
0.2491644346307963,-0.4112233812755689,0.12804958813458595
0.220954450163549,-0.2894105631441461,0.1273073884796627
0.24680129835100775,-0.30667240201816115,0.12752263892130816
0.24021467702087662,-0.1758867251179857,0.12510284563945023
0.2620087648340472,-0.11927668763968545,0.11159779582903295
0.25337910990494084,-0.17510656382548978,0.12119163445030527
0.23653031048079184,-0.21376097405152406,0.11765318976757304
0.25809131753741643,0.14221167511876667,0.11837745937547366
0.25373604966808405,0.0380351949247842,0.11993576323096262
0.25756203701417135,0.07344641487659866,0.1295421178782306
0.2722460442214784,0.15806810562105433,0.128295939472508
0.25300639828455174,0.01516188381106165,0.12863214449731214
0.2544452757417457,-0.2525373065362079,0.12133886579798324
0.22451248302043128,-0.20877474542365063,0.12159024833792924
0.2561588422973065,-0.17492990500860311,0.12112136148179435
0.23262345494578415,-0.1974360709740529,0.11759827954816991
0.2278881243882289,-0.20878923160439905,0.11768073225610266
0.2256585889566476,-0.03485360449629532,0.11309805937775941
0.245903141906,-0.11012076789395357,0.11227592087248997
0.24173950620377285,-0.0466860510588023,0.12229826869483645
0.2574057417245428,0.06913454585735263,0.12262624860463434
0.23594843424308698,-0.17259112238807622,0.12217065997431521
0.24511490883701526,-0.2025240228963487,0.12252763566757165
0.2578337673532544,0.06720873348403686,0.12675876075623388
