Intercept__0,row__0,column_sd
-0.04039509635345609,0.04718222791024748,0.13116415771603937
-0.0199234407192685,0.10294708433011579,0.12449890565102974
-0.012657760093553735,0.12910903830156736,0.11483738776311876
-0.030757504968941626,0.1394138297931828,0.10506970189362756
-0.030757504968941626,0.1394138297931828,0.10506970189362756
-0.030757504968941626,0.1394138297931828,0.10506970189362756
-0.047020639613454436,0.11574267530066551,0.10762566916501695
0.014474912318505485,0.15415257736985966,0.1313687243209283
-0.02992147240455067,0.18596732416506703,0.1252508788940619
0.025295352936750875,0.21028580691850807,0.11820432586061175
-0.0035634072700570715,0.2843180585346275,0.12742566197332988
-0.03237565038391036,0.0011195335985113792,0.12903837314039343
-0.022091845876763085,-0.053756824630221405,0.12823697200069195
-0.05482679270087369,0.16221877562930992,0.12436536738029882
0.05179484899004971,0.2983092424911481,0.11907521939327594
0.0013134267815404117,0.1952317120222518,0.12534830972716443
-0.014093156123702225,0.17447116646591612,0.12335428494267414
0.018881562690476604,0.15880758006856793,0.12653566733063687
-0.005330772869209627,0.1734275213808728,0.1119991316761586
0.0043852820531472304,0.1968633590337596,0.1211904443879561
-0.021190874179551435,0.24767926581456512,0.13008003566716594
-0.016149022098185556,0.0030728653711219766,0.12751144470613918
-0.030855450795278776,0.09891864608103383,0.11893776111067436
-0.016643108841210008,0.13356446689264595,0.12022836794932464
-0.028831408053095003,0.1042926385869795,0.12477007237793071
-0.057225141033281496,-0.05669418905442203,0.11452552453342296
-0.13065887523919117,-0.051887481716334005,0.12007860586199824
-0.08990363154826048,-0.03730793519665109,0.12282845674994346
-0.09537094431388629,-0.03298157604090184,0.12032656607239087
-0.07770048768747487,-0.030059199802581107,0.11931138515478293
-0.06662021777750886,-0.08978472724034303,0.11720362171171761
-0.02774722826366338,0.11337491986226811,0.12186211457421535
0.011641203174732799,0.14674270233338982,0.11923995578188341
0.006064390219058277,0.16114453150951333,0.12364872342132116
-0.03741077930507323,0.15422988166011903,0.12203870284255025
-0.037663047315561075,0.1417674486884645,0.11883910166041606
-0.03426118069023558,0.0037450095839109965,0.11522926146323471
-0.048446871273272116,0.08708670779047947,0.12764512866834876
-0.051849410003910794,-0.08619539313827401,0.1268850805181432
-0.07298014497846816,-0.03243707849363141,0.12454177938865305
-0.087944465154991,0.005169833800923493,0.12477836832465966
0.005141002750028304,0.07823019893813694,0.12396880339584071
-0.04605624014651556,0.19006593696637308,0.11435787727875663
-0.018341035106512454,0.053379167919240494,0.12570939706271372
-0.007645879137595124,0.2256028453374253,0.12716989037771562
0.025722165979638466,0.2899684286178733,0.12926365029886552
0.008751940710341532,0.2784293392952439,0.1306155807427123
-0.007649834759151125,0.08976067080169993,0.11987164715976048
0.0325905142223054,0.15668376990755717,0.12211335481607621
0.0015269282840097397,0.15548145380962344,0.12091438267773158
-0.0174748235368609,-0.0086523817510651,0.12177492739287535
0.010849663594017692,0.30151230644970023,0.12995553536748486
-0.06369024169157507,-0.03941047896633224,0.12313322813378215
-0.020177839614131096,0.010051330030623279,0.12295205104937752
-0.020177839614131096,0.010051330030623279,0.12295205104937752
-0.027855638875769223,0.19176244859345015,0.11246255221781906
-0.022525253889050335,0.1335844030562878,0.12416178957110474
-0.05325752152958065,-0.020584349711514918,0.12465008861360385
-0.05269245546283041,-0.012798668496565177,0.11297218983043016
-0.08435267245782022,-0.08020540564617598,0.12612942134555533
-0.07333865324147412,-0.14271794854237102,0.11955485422656478
-0.040645243201435144,-0.09732923169496428,0.10969031005724607
-0.058432154826498835,-0.09552284719603608,0.12220000503156353
-0.06402079921479605,-0.004327902771669362,0.12708023085337822
0.003453906248618764,0.053442005544655516,0.11309410043151107
-0.04377622300687671,0.08283648898295232,0.1312277998474475
-0.044803347987879855,0.0020583897521849748,0.12979001048134273
-0.0580545604526818,0.004608363873397676,0.12872318789797255
-0.06108633187573924,-0.06487205411450296,0.1295447990158206
-0.020358856032838865,0.17243031640356543,0.12701261030498634
-0.010678882612352017,0.08391980174061942,0.12727699834998996
0.023850306922647332,0.18783797225594479,0.1257940945604488
0.009527287227194295,0.19607680760668378,0.12461878008106218
0.0021036358705553253,0.36899370380739016,0.12169538240452674
0.012578637632927901,0.3054723404585124,0.10708071543612613
0.0010837092316183707,0.2309558303294526,0.12841268428693864
-0.01989240152998427,0.10431045610409304,0.11287907688153168
-0.019726010533887946,0.11298887806296387,0.12355544333476307
-0.02652622366688883,0.11510491376186506,0.12007913100140873
0.0029588703634552474,0.2047010124390029,0.12325338698422433
0.03027569506222915,0.1443967608463172,0.12426486349815001
-0.005830373886313842,0.1387383000610198,0.12083268813274242
-0.007674924094857276,0.12331134490298254,0.13172748427176798
0.008073111685139125,0.1029352459546122,0.13183266355712076
-0.034451763106626725,0.205649765688534,0.11777811736438708
-0.05208972799322475,0.10554449093110092,0.12583932918313986
-0.02726516806414243,-0.010963653669755373,0.12219371607015385
-0.02726516806414243,-0.010963653669755373,0.12219371607015385
-0.07780779403152221,-0.025848026280020107,0.11526146721099684
-0.02767672981480048,0.16111498751428033,0.1251010624361703
-0.02065116350156968,0.07677095903370558,0.1289352926440082
-0.033335302132865605,0.08840939332310305,0.12713533603398164
-0.03308850622177675,0.04131093439250464,0.12355304330273881
0.018392781661465105,0.3043551377849282,0.1250791116533689
-0.011074766355027436,0.17493337101637618,0.12616276220224773
0.04384280012802185,0.3792769450160144,0.12278173222066435
0.01597395368620456,0.24484878829371295,0.11821713914212355
-0.012647680696637395,0.19199186720658376,0.11902876910371389
-0.01892657482257217,0.3200291595120057,0.11454317030247259
-0.04032630590035302,0.23135598478674846,0.12979816706587108
-0.05496168133468274,0.09016982755298936,0.11167781342870935
-0.04431087649602082,-0.02223482167181441,0.1126452142444807
-0.04431087649602082,-0.02223482167181441,0.1126452142444807
-0.04883082099229995,0.00578423333330037,0.1294326729125284
-0.027637653409123608,0.05817866795554941,0.11484932171067555
-0.07838825707724437,-0.04523221224382232,0.12825830937273971
-0.04785952282284823,-0.023586297060177813,0.12481203981095212
-0.026175002260422173,0.04528209956554349,0.11295380562210695
-0.05473176230508456,0.08300834884330542,0.12290119218086462
0.006474635745857112,0.14477269502530002,0.12686465793747317
-0.014290112578521478,0.176440370233166,0.1292240559215699
0.0034361962147249417,0.24419230813710807,0.10925470363841024
0.0034361962147249417,0.24419230813710807,0.10925470363841024
0.0055385638705747415,0.2671410929152585,0.12483551822519985
-0.03217289850572204,0.12059064456848878,0.1141014297391273
-0.029411736011224484,0.08426070083909296,0.1237772734594237
-0.013902980322030857,0.19193513241028043,0.12562763395667467
-0.013902980322030857,0.19193513241028043,0.12562763395667467
0.02231578548569379,0.2539347960676756,0.11955800744571077
0.02231578548569379,0.2539347960676756,0.11955800744571077
0.004940416878925685,0.3029730088588217,0.11606216489646631
-0.03545078625256706,0.11690177915565744,0.12560944004325358
-0.04706207669902816,0.23615227581681325,0.12381085754319737
0.03716645990683783,0.14062583129996664,0.12542724138304717
0.005221844110114039,0.2214162467278908,0.10898473504146274
-0.04040328324536427,0.07598517156550838,0.12739623453399548
-0.013698086507930168,0.11681312156395951,0.11229938955150567
-0.019826367356082047,0.0743346867390164,0.12473981514533436
0.011349794867149068,0.17445162427461272,0.12374131353955575
-0.06793716938323958,-0.02420457277817003,0.131277970777522
0.002055424566057132,0.13097849769320483,0.13214246949930222
0.005599442803448559,0.12431876167794449,0.13208644460119834
-0.03693190084788962,0.166768774888993,0.13213639336862384
-0.037136078879656136,0.12678366942959363,0.13216648608229303
-0.027722703317504302,0.21852879709508216,0.1322276029691705
-0.013835138911125647,0.03816604776522907,0.1323123349382686
-0.03241969859568245,0.12694302023439386,0.13203015037539165
-0.026879329981943725,-0.03267941675408381,0.1299619671854487
0.006158073189401307,0.3121685520205431,0.12690521459451004
0.02912506830863216,0.1977015122747418,0.1185123005610333
-0.004109812582848756,0.30903025423224273,0.1208821055659379
0.06231877807027759,0.388583989520476,0.12019099346978845
-0.002143896240765858,0.23668963996724657,0.12559371277270193
-0.016017935838172424,0.14081363074117323,0.12329638785961079
0.01557364776375095,0.25342237762818604,0.12980880486996155
0.024626580442021886,0.34670667072090483,0.12880106957962115
0.02655233717509828,0.2653472602798475,0.117169730916784
0.02655233717509828,0.2653472602798475,0.117169730916784
0.027706620073677513,0.22363092449254124,0.11521715737238215
-0.014917863176522578,0.26487693005832147,0.12010990699226322
0.0011158507571260717,0.22431376327141322,0.12008364119193381
-0.021561493980978973,0.11799242458943311,0.12301550377284491
-0.03430890919179562,0.07196105153253005,0.11969052250412852
-0.057791942771712686,-0.02664379103770085,0.1244216691801938
-0.038177399844292324,-0.018331929631976045,0.12328619097965243
-0.012952289254951656,0.06833344436802045,0.12881240647278813
-0.058642307455757464,0.02784470810824318,0.1296922261309528
-0.021084690300281782,0.20386970725376857,0.1221859235832364
-0.007731294052011221,0.27333079773262436,0.12356211187291916
-0.017660895331159703,0.03994721958109637,0.12383111128357925
-0.05875026040285261,0.0831626770916856,0.12277584586841435
-0.0610335414373611,-0.1187852374598314,0.11372104286450957
-0.0610335414373611,-0.1187852374598314,0.11372104286450957
-0.05078302163288463,0.031950942853178205,0.12329608872272485
-0.0004553088643931342,0.19118786018401018,0.1303246710156391
-0.014172967981365399,0.12090986152101589,0.1217050563248711
-0.028682919545120554,0.1282843291276125,0.11813934118418515
-0.028682919545120554,0.1282843291276125,0.11813934118418515
-0.043468147584533115,0.11742389447708583,0.12223624799138945
-0.049545940164799684,0.14818255210310316,0.12429063234488516
-0.011455218729775875,0.023079045557404785,0.12055075633236242
-0.037286714324293896,0.19524481519937797,0.11369162604053859
-0.008836304002516872,0.2038445029250796,0.12577184373869768
-0.02707471485379578,0.03386743340073303,0.11988391402000957
-0.03887613700825865,0.11394993386832464,0.12425299943604073
-6.11779550616135e-05,0.12954293646489567,0.12558975660167745
0.0003044057167419989,0.13873391557510237,0.1256435673462953
-0.021402017807082094,0.1757670698979933,0.12656574105151883
0.025814786359588532,0.2582066824745818,0.12152530966272208
-0.012657872053857402,0.18830933284142215,0.12963654942227526
-0.039885322476243205,0.14352316694847206,0.11572645594176126
-0.016559663308678113,0.027852012020538983,0.12172136005838088
0.01771794421164743,0.2579177297000134,0.1228190641042019
-0.030130082356352034,0.07850386772846402,0.11681997744187582
-0.030130082356352034,0.07850386772846402,0.11681997744187582
-0.03501236023853062,0.05026478043445362,0.12302997919965392
0.0007472858952211614,0.05436062706928249,0.11800347444263173
-0.007909386251944697,0.11623933838548015,0.12237761457126661
-0.020388594260428168,0.18744320930041042,0.12059613563666788
-0.04851928711925805,-0.0583708215823482,0.11244468622856119
-0.048791912957598146,-0.08872339847145497,0.12258374310836684
-0.07501385414634819,0.029078571196886782,0.11583224789374781
0.014544155515137193,0.381668470764023,0.12739298812204639
0.01585300596686899,0.1868897636194177,0.12921874610264533
0.0036427348520919438,0.1500357661002786,0.129157440378603
-0.00855073002140685,0.21080183090032995,0.1283402870977912
-0.013707377875568073,0.18949516000829864,0.10797789136273656
0.04775305353757899,0.35985964720458063,0.12836153734601582
0.037215489583164924,0.39838436069003014,0.1176329294705711
0.03952102383029809,0.3770039402541488,0.12322857855502024
0.03952102383029809,0.3770039402541488,0.12322857855502024
0.04113568053704286,0.3652334435151554,0.12257056207832984
0.018621517129520294,0.2837176857218814,0.12657904041856669
-0.039690870613567415,-0.05351781183740417,0.12693027625442918
-0.01843274116625259,-0.02557727088978925,0.12457310359112168
-0.04217123068836331,0.16851832348379497,0.1286963220690013
0.034556012497167984,0.20592054631563486,0.1288887952854633
0.017133101218784544,0.3903101060948306,0.1291171080893755
-0.020921353394851953,0.20807343791714342,0.12525545844208216
-0.040975844978979326,0.12229999043386212,0.12959782728867253
0.01299529605899466,0.3246517666626807,0.11031566562150422
-0.0171391003372948,0.07733129965511665,0.12127359374734879
-0.025201850307299066,-0.030669934488573414,0.11774328092954263
-0.007775260093977023,0.114675941578984,0.11996759447378061
-0.0060321511080367405,0.2465714962397411,0.12521718411266192
-0.036544924854538106,-0.004785580518885613,0.11664440871153102
0.02234744786907018,0.19437512782417893,0.12935329185809363
-0.0163373905906046,0.20957009974379132,0.12991549923086715
-0.027223817905669877,-0.00846990883555998,0.11879263428715206
-0.0435679104279623,0.13865384105061965,0.12483320280928044
-0.0435679104279623,0.13865384105061965,0.12483320280928044
0.022335726030749833,0.2038009606780627,0.12655737046161417
0.006600899338218744,0.24150098941526177,0.12375144244595426
0.029006136320723196,0.20482971514720272,0.12034399005636082
-0.004391278134483641,0.11692147959218224,0.12629208095843356
0.0028221166126542567,0.19437960488498904,0.11496601055560669
-0.041019656899194526,0.06589881437359947,0.12304914742093737
-0.0029577375912714643,0.14149089393130207,0.11996123713652551
-0.021893846581024036,0.06237153323301281,0.12179617706026806
-0.05599560116467374,-0.03667737034747713,0.12188053481486417
-0.038553105010777446,0.10077384519031851,0.11943274962786384
0.023533045093031633,0.18124834397514472,0.12219341164987024
-0.0017342785939673672,0.25437010018354017,0.12541528998962673
-0.033342133386385885,-0.0005322672052658906,0.11786016995945409
-0.04034530894107808,0.010324421870942128,0.11457253484653562
0.001141779696243933,0.22198869029189564,0.12262569624518148
-0.0044101704507247905,0.21169623560046202,0.124605417518376
-0.008809644709792203,0.14951666916926531,0.11880936368722521
-0.015122405054985754,0.15557585291789472,0.11379374726690769
