Intercept__0,beta_col__0,p_choose_best_seen_sd
86.63830240420805,33.597177142852765,10.021889300190015
86.0828802892095,37.871117592393844,10.243175991137349
87.13391660796825,38.0994780669821,10.20952451067945
84.94064612540923,37.445500404443486,10.1535947076991
88.5620495770903,34.11350672845673,8.821229987552382
87.60926163872007,1.9154627661439392,10.04488821520876
85.18665446440555,18.17892783553715,9.901151621886845
84.3404112656155,17.56584885419778,9.50700890729179
83.77308644582698,7.366291680115214,9.149900979832484
83.60438006772817,8.798852537640913,9.11671624328702
86.50444936455399,6.106666320321463,9.27489223581836
85.46781198544899,30.14853564391049,9.509297392331058
86.07955472369451,24.48093821346544,8.669303541781224
86.07955472369451,24.48093821346544,8.669303541781224
82.39152287410876,1.5536240839944817,9.877535712781066
82.39398186909929,-1.0126327993660285,9.83578759440875
86.01886527340203,3.089831656142766,9.928368025679383
85.80384641673152,29.51556313044744,10.050801386047635
84.95719750689845,30.18429512243376,10.132427483771048
87.19180062795292,35.77200837647592,9.046442372186823
85.97289623809044,39.32675731343869,9.93271438055198
85.50017907606367,15.077773563049748,8.109177364178866
83.63314574437882,14.417116499603441,9.442253456578388
84.56748704871066,5.075489218727927,9.881842118723695
84.75151869011788,18.005799789068046,10.03288497335671
87.26375034886964,24.96674447345889,9.986918594734668
84.25103687220455,15.843136154033154,10.14556090248476
83.83987950901144,11.882620834255592,10.181123441051643
83.05368058901301,13.416410785104512,10.197436399962417
86.6813279165214,22.453061964475232,10.131468724777532
85.49005553953033,20.3196922380106,9.882520259632992
85.49005553953033,20.3196922380106,9.882520259632992
85.18545019462654,22.67534932530567,10.098448452135976
83.58769283745349,7.336383241282439,10.194602791788215
84.91798898428219,10.441901009608896,10.078758129427337
86.0634548360412,18.035165526401684,7.958327657863576
84.2054618016381,30.488846704276735,9.999434272860636
84.46763557787953,23.86364317530208,10.098265554525105
86.09405824323159,27.388611699929168,10.157701612622695
86.09405824323159,27.388611699929168,10.157701612622695
86.09405824323159,27.388611699929168,10.157701612622695
85.89790667622277,13.562461671770954,10.227472827921373
82.7215429334993,1.6950646804782477,10.01833615013575
84.31804091441889,12.076382217718807,10.047497638155615
87.79441845770278,27.264316334224013,8.845000116545268
85.33731441807949,16.547103906031612,9.723452831742794
85.09207685388165,14.909529820262575,9.729761896604966
84.1566151183428,15.03660866462944,9.265453149825996
86.83958908319639,26.441524567352943,8.942515183935381
84.38757501772183,26.563923570666542,8.506246181483073
84.38757501772183,26.563923570666542,8.506246181483073
85.00159154404994,22.25552028644242,8.70649354633333
86.8731599341861,25.906697453476653,9.718759650292576
86.70187023298455,24.923055779090063,9.602819287384278
84.03265261142936,23.327475912164484,9.049290698549068
87.31446709887697,17.00554201329048,10.074758878732471
87.31446709887697,17.00554201329048,10.074758878732471
84.9429092497898,32.10625271909349,9.246174568844173
86.75054464262587,28.28291499963963,10.025048043937453
85.38636471984348,34.47225729524886,9.817219009184393
87.4929131037205,27.803097010509394,8.974673595954094
84.35905742808919,21.137569061916967,9.826554663231516
88.45909788870456,23.075683565855826,9.616187674454196
84.07040521121226,7.053275253996171,10.13994836737701
83.9345923103664,-2.4899130440199495,9.941626294810824
84.48172420187778,-0.7605893832914852,9.338274708514916
84.37416946059265,-5.644887915030732,9.677205581229407
85.66150663895948,-11.122998786820402,9.730180681392014
82.3647360644196,-0.6878780927757129,9.919451452735196
82.49674184667076,-0.5388128635153678,9.97779091334729
88.02609274682179,0.6102898453507359,10.086604918398747
86.13416716670336,2.8340128004424807,10.080585093596287
84.77306652172639,-1.3007500625916162,9.706053650241456
85.70215852601096,21.08498029114075,9.234320053744112
85.69184866872239,13.083008985570984,9.170854402297753
85.33471406776442,16.119966506607543,9.361467309630989
86.34051938984858,27.25566333409415,8.978693138064683
85.95099897852175,31.213357503612233,9.676268349720251
84.64743389371546,23.934571189432848,8.95286813115137
82.69175310388924,5.532918397340237,10.059898807275994
84.71623741473755,-0.42534756431807974,10.181933687467144
86.89530560619563,-0.6053382426517713,9.200204001075813
83.48661221284753,-5.755471762794825,9.628618320815573
84.96789768534704,-5.438523539047193,8.900504169151063
84.81404279661196,-2.807297709103299,9.83800175609711
85.0692854333556,-1.8268766964819232,9.990413060083052
87.42831260602294,42.10897915866102,9.041995057685396
84.77563680251939,17.269881296866764,9.566858546483948
86.11068210196578,15.271632914622536,10.151375572148563
83.74829049634933,17.220414637212084,9.5740284331068
84.26840382462511,17.34606787010006,8.856274489109929
85.81768118102691,28.172497141075883,8.913363679793767
87.45056020836961,29.10289899096449,9.742842347927127
83.98760791379159,15.192620432391736,8.603083993399604
85.82738222822343,17.2286955114804,8.379877588958406
85.82738222822343,17.2286955114804,8.379877588958406
83.95187996243256,10.349390980574913,9.62361114742321
82.06755046868216,11.688383206399218,9.782446488267206
83.4941878121689,11.994101262959711,9.580759139353741
85.35193379471829,6.347656585909072,9.410855176510239
83.02953217048544,-3.1608557564483033,9.341297611312838
83.31136400938084,3.996787572856365,9.21724299964079
86.60429772420851,1.5686815247957642,9.98947726654507
82.66877134936507,0.4800466991028387,9.97602833563482
87.64831153157152,59.234343351426936,9.935050341302459
88.48612094896697,56.352155068297684,10.15381879070199
84.35390077180269,52.45823200162964,10.042022287270123
84.23708214266114,52.289938812222424,10.057398594025864
87.31164290973108,41.39343996954453,9.901835529296411
84.7132269411869,40.80704856498584,9.044237274043772
87.11327139847788,27.268896050599366,9.355348963622493
83.66025191996349,8.347321757775552,9.202288453218994
85.54596183172201,8.745186977760985,9.169303937488788
84.49985112451193,10.391120602439935,9.777960407965592
85.95597748788867,19.50688624550868,8.026181797885942
86.40519118021916,20.977882003179904,9.90728880110282
85.5577064939915,-0.945510378558478,8.535569092641957
85.5577064939915,-0.945510378558478,8.535569092641957
86.27112693378612,38.35159112830987,9.782989768148997
84.95584349215554,5.58225999544887,8.480173813609088
85.6802246261053,32.51120524638662,9.563499838655556
86.719939388351,26.618957409837023,9.091102081429934
87.32506653498146,26.29299140116624,9.852197952893023
84.78082379366083,18.044715146627386,9.787385127484445
85.99028516834235,10.113106662531544,8.416367718465702
85.26182527437837,11.704408153177571,9.791199545574495
85.26182527437837,11.704408153177571,9.791199545574495
85.3048344862203,25.621977255104238,10.122587898776587
86.88355534554972,20.92654980978268,10.17896864702255
86.90574215338617,16.320915697893142,10.163951737217607
84.86625524741994,19.338623933314437,10.192771172157585
86.56307372542035,12.021674266237746,10.182890817842708
85.96954717065645,1.4596863265815856,9.638818548631708
84.42742357565714,5.935896040816233,8.926569240344254
87.10042143558859,10.961441625902093,9.67536877848054
84.86207824912287,21.105319306805487,9.874507666884687
84.26324437570588,-5.465787781717299,9.363581157623662
85.78774553408901,1.144194880244628,10.08219038159886
85.94993597624402,7.211136677921051,9.85497153394434
83.89976132650028,5.92893576286707,8.690167878621809
84.68691714846516,6.363888835274038,9.12046840861503
85.54332593397493,13.172589497623067,9.4816107234627
85.28693978202624,21.64798963531806,8.857004035836031
88.5706094874688,25.442435196549873,10.051253142519881
87.35914274503843,26.723077602985978,10.072963308062574
88.02011414607105,22.77131109536659,9.66382833499393
85.55378202104012,21.09268992640266,10.043029432990483
86.04610384141297,17.773902578440865,8.965154504401154
84.79811918675644,29.122615617825712,9.258940986499073
87.13784202427432,24.04241765664058,9.686884959318546
83.75793930397539,14.658015595897108,9.317675269978492
85.84762609388036,16.315098120694984,9.246862887665682
84.61550227640979,11.469563765953904,9.212535243657271
87.5557083744202,18.79412460854486,9.456510582984768
82.853523581524,15.414417207414637,10.23422631669113
86.13628085830035,12.642024550051373,10.241278747382154
85.33556404024193,16.122604494577445,10.093033125703734
82.65923375456897,15.111724490917483,9.990335143528215
82.87682525214574,12.585864998793607,10.060128927769075
89.22800608160475,20.134782925192084,10.0566514581322
86.83713514126897,39.09206879076794,9.064102226920255
85.91821819049534,41.83011893041371,9.548791466535416
86.40145468372845,43.73468066320455,9.91417263670107
86.79926280053014,42.22058490337227,9.295411452980263
85.58447173202201,39.385937336827105,9.332582383282897
87.90596308651733,41.61857112578378,9.971704156952338
86.22686830892839,-4.631183893086627,9.662419887191474
83.77934800631361,6.450976573562992,8.88763488248183
86.30401398156977,33.33969269243633,9.815590288214063
87.30720465889826,24.420195179587147,8.708983813002899
83.40653663672838,30.038203268005688,9.563320864020481
83.62183258837445,1.8671895186745235,9.86858557860592
83.70677171971937,6.0881675106479864,9.81695668040567
86.26213725266888,26.496181285105667,9.749683171147755
84.73284409861427,26.80750990301302,9.428821170480276
85.92817848234895,22.473752975779515,9.13776329203662
87.00116184829884,23.341291347331563,9.030565658138048
87.00116184829884,23.341291347331563,9.030565658138048
86.19399088536115,22.470922022762245,9.141971955121383
87.39755903555339,27.365039147834892,9.55103816847329
85.38015254089638,31.270234505612393,10.08385830459002
84.62297470264163,7.299942188553366,10.24814850019377
83.90853884726417,19.090824086240655,10.245115266607108
87.03212804902316,18.204710137090913,10.242315574743388
81.95324026943794,24.43157568744351,10.219935447874258
88.124148268946,23.844436979367345,10.047417203312692
84.23262904694111,14.376012732787348,9.391385821545597
85.99036062701026,15.734853941663589,8.72370090975092
86.2365730689105,20.163520002146438,8.590989241399733
86.2365730689105,20.163520002146438,8.590989241399733
83.74152933418183,-2.3761795527140785,9.920822068670125
84.13512375265297,1.674964990089601,9.276625166801587
84.69512303742107,-1.6645080710796216,9.343046447650911
85.26540733561137,-2.8683037631904287,8.76536233583222
84.60751724213665,2.100644899194561,8.71346468372601
84.73506087748362,1.2525682837970848,8.654229844550608
85.50709510084482,7.008065484294486,9.90025527734188
83.37981304342235,10.953092041336161,9.862383548368873
83.2731991197428,9.753335161174423,9.035505370494578
82.99402412435005,11.362567106235733,8.42073596543383
88.25256646763272,20.409363666263783,9.895213484993254
83.9431738566047,9.829438783444505,10.160011309877083
84.18328336474312,5.04182670238647,10.233259204806231
85.40747052619837,32.32595648218927,8.819431438657302
85.40747052619837,32.32595648218927,8.819431438657302
83.87175809287332,36.32420586137947,9.759047029868325
85.52418611248241,36.762150968330545,8.674782507233376
85.52418611248241,36.762150968330545,8.674782507233376
88.6928373972712,40.30752423183063,8.641623380993238
84.01073492470283,32.24997579375932,9.74700786850772
87.45709801833114,21.055624536919975,9.221287846262207
86.32716955586213,20.60792299735784,9.462462909061507
86.45067220433664,17.6264776051853,9.391999212654035
82.93058876848838,3.421414667448534,8.872356916143913
86.73778006870593,8.838696621878631,9.78937453834128
84.28971614673355,18.89154452547422,9.44012394414222
85.40257459767363,20.616813495906655,9.193971105733887
86.06932885846315,30.422521476625516,9.503190444472645
86.23956393280037,37.416754970458115,9.226826240871477
86.2845665679386,30.583066241145772,9.497815502474175
85.30410514714971,30.32668529200151,9.032366094181262
85.78956779589504,14.568250580833034,9.5908761351387
85.78956779589504,14.568250580833034,9.5908761351387
85.78956779589504,14.568250580833034,9.5908761351387
85.48277487139573,18.03515244086083,8.768288423486972
85.04987282813607,4.9573404119542674,9.809145341982932
84.91122437969044,-2.9878824327332048,8.365629545674642
82.40471348600437,8.19295468559625,10.073000372148147
84.0954474401927,11.44488917337848,9.414625066937411
85.48926244826143,15.733735303702638,9.571331770723202
84.59494253222026,8.115873717275445,9.606069099264191
85.02638581227389,4.761486948131608,9.182670578828489
84.37343407869862,1.1825174581900724,9.462038234661117
84.56319970345974,34.03336864042005,9.426096090611818
85.41163961884145,6.589247585209499,9.04272556704221
86.36868677192082,7.539619108968877,9.818848194392286
86.6109663599922,7.952578194765946,8.568260055133004
83.01437135815651,11.020332008936899,9.59624586999924
88.43297460390004,27.06714074936938,9.794900184522524
86.94247895306067,23.396377354645242,9.83681679756536
81.82244480823395,23.400449602921256,9.316888365009248
85.62114873644704,16.584078474521725,7.91458949471746
86.29000254864941,14.639786243599517,9.616799323407786
83.89506069204745,19.64698722521529,9.09461265646653
84.63307613361262,13.332958925644686,9.125007691689012
84.63307613361262,13.332958925644686,9.125007691689012
83.62634196010079,8.95787680801388,9.63961772527553
86.09529484822762,9.72316404019203,9.776734873812732
86.09529484822762,9.72316404019203,9.776734873812732
86.33632039546795,12.420167609141863,9.103966946313218
83.76539601575949,11.837435760184214,9.883372726819383
85.46758294143633,6.242700531007488,9.918527768316574
84.58352916360695,15.328956113025528,10.082359326883225
86.23978092280794,14.436429533769067,9.28225102958592
84.8619652589731,19.966033908957254,9.440132325599084
84.18605944965678,23.053491364541735,9.21884343570802
84.09973661844474,20.681146492190695,8.675096022250743
85.75461819282097,19.35099351411461,9.666684404854573
84.97708381737705,17.24488197422207,8.261781615224331
84.97708381737705,17.24488197422207,8.261781615224331
84.653683497786,17.160350270436602,9.733683001265332
86.23662781041857,19.32996135532828,10.040641460931749
86.51563981067625,17.69405191766464,10.150410733760358
85.52713871898845,21.260086792512098,10.184916598763278
83.21612968928744,0.5645818183650455,9.91985093452014
85.97554863616486,5.7566202028052285,9.778639945035838
86.20335493854215,10.84629129541335,10.023777828186615
81.9494186589906,16.02740147403763,9.583302870554121
88.55196916957206,26.40028289367401,9.157645159304773
81.96714084808909,10.11306346154028,9.481846878680413
87.60588468965011,20.626609986022803,9.265638358128374
82.43199023170548,0.30726119241180605,9.571769647731564
85.2978320888073,0.4517894307046417,10.205306625461331
84.5205413057394,3.93218545367738,10.121333940652509
87.05520645628445,10.932979508950147,10.20340550800398
81.4130530672729,-0.6793847749206778,10.180632225282979
83.22380893416643,-4.516330705647561,10.112612365270035
82.13364419582565,4.0042789885630485,10.211745760713205
87.50277191943253,18.013511077377444,10.177099906265587
87.77688014865714,21.39656347748877,10.123102571562619
84.56758570652626,22.099063204134957,9.33402376965911
85.78743270448692,22.687251718549096,9.612440711331406
85.39362539629234,18.837254004135723,8.495851828603405
88.02539376726932,15.030986028258228,9.639241621887923
83.1040559051629,23.93500235168433,9.191510158781409
88.21316853566965,17.094919826657687,9.673617606101661
83.86041138562184,25.33272197784283,8.684141778195421
83.86041138562184,25.33272197784283,8.684141778195421
83.86041138562184,25.33272197784283,8.684141778195421
83.01921668726355,21.607841694457946,9.104195685588582
86.8463397887111,21.23615639709291,9.357200421745143
86.93597021571891,23.73078262227532,9.558891511782097
84.44360093764028,20.066015032919356,9.047478893520548
84.44360093764028,20.066015032919356,9.047478893520548
84.44360093764028,20.066015032919356,9.047478893520548
84.15632142180198,10.359675239173564,9.491591509619255
86.23391146978908,8.59601087441603,9.223301032513373
86.37783268186132,25.558357217899342,10.107374855618772
84.5896326463726,24.25594492988773,10.230454916597289
84.97611236495155,-3.560069511170478,8.622447564263387
84.37544133400993,-1.8797261058701662,9.032059189234205
84.82147712991254,-1.6161360054940315,9.519529417419768
86.70924615908825,45.34617642075269,10.088042452319346
87.8363306714362,45.4022751006457,10.043857276750526
83.97680585516319,31.339433957677606,10.147357556354022
86.28969905282966,30.08036811788299,9.394189756455962
85.43493813789678,36.58117514747644,9.405775508213285
88.14543332577821,33.59289664603873,9.436205694045439
82.73900504926664,25.569434430607032,10.203194508953864
88.5729067898756,19.29308592852085,10.256705464244424
85.83704183357393,20.23302307256719,10.22776796068744
84.01284529770544,21.935261771551833,10.225552503768535
82.8648575295955,13.200409007767483,10.20501721804354
84.6232827077596,21.47397154420732,10.183502335541448
86.50427487120089,18.014257612921824,10.162421492782443
87.67331243487808,20.94678014799048,9.026002780520795
86.90119435222161,29.0476623315273,9.310849884197705
86.09246711488925,37.1438125411088,9.42797238231821
85.42890088280193,12.127921251316527,8.917281091868254
84.86459830848716,10.150009781290782,8.515508411558345
85.23845401267204,11.165929225606925,8.884742893327786
85.16778698936523,13.293230099915451,9.339678915030081
86.86184980152377,34.06099864775971,9.235867427071899
87.02855069459383,44.17846694761053,9.71421612774025
87.34483494908586,39.82194852063387,9.308526661740778
85.2549229226264,40.567282530329116,9.864074881274902
85.01090185679736,5.581305352318106,8.822708863131721
85.29759470554673,-1.0442163464409973,8.188980465009175
85.37120706867377,19.152325473498706,10.063630194695113
83.51948442922539,23.34028134298368,10.021471366107393
86.67976186113397,22.679619793286427,10.150760027471161
85.94924487655486,27.980685539219614,10.205419280400902
87.49339730739749,24.183692382727656,10.154863269355532
83.78367177342899,25.712640975057177,10.217974655621026
87.31892493324338,35.884851787026015,10.151908376584574
88.34691426688936,33.793890789637345,10.153458574188175
87.66125807698154,33.54221524280952,10.029393477734029
87.12240622061152,32.031608122957245,9.98528774753844
85.01022840475561,27.258210284278213,8.892656925287554
86.90628402387824,30.25812843532026,9.96873647157999
86.14474354471581,27.785560886236436,9.761589398351495
84.75240097752815,5.763426875354565,8.43634478212259
84.46642783541036,6.654007945914337,8.761815861322809
85.13816771679313,27.303469726712805,9.651330018306417
86.70517103065734,48.53849612566285,9.291193938582655
86.5874369742673,52.70281113649639,8.648322402898208
86.50361126755364,48.71740765967997,9.21769542666436
87.29583408668742,47.062097670195236,9.069866533984564
88.21666080074831,56.292112526844335,9.950425367928272
86.19597363931582,15.018673181470035,8.903783356642144
83.94254995401376,19.758964419697197,9.930070709212936
84.09127720437397,-1.5518889876849167,9.856345790617475
85.62629739874806,9.027133396421121,9.048517058923732
85.9108457860487,2.5117845052422227,10.050677732200388
83.98777479395864,7.644027436191283,9.986790781799124
85.84254189061302,7.65027256616863,10.232594156348544
84.38223040583942,11.886536324583048,10.249453231614549
85.28099216899294,9.251093518872787,10.1741564843841
86.74073034036678,39.63939981569033,9.789427130034506
85.82447886021883,37.6927484342662,9.000324869693545
82.9336157058664,38.9484623562925,9.780035011324943
86.7906841797388,33.96334354591831,7.3056385652812015
85.00699285514519,22.53215966090332,10.22146572429411
85.00699285514519,22.53215966090332,10.22146572429411
86.88014257367509,22.084216383540504,10.041493563161735
84.59816937296345,23.805949854852198,9.937466963426692
85.43603731604686,27.147331627102663,9.650817043387756
85.73821234222873,27.898117703030582,8.82191394801154
85.7916578821244,28.476307487531876,9.172951225554296
86.58083353771934,20.111743705150595,9.774054225648015
84.34984286141079,26.88292042189182,8.423188952603395
84.34984286141079,26.88292042189182,8.423188952603395
86.30054958925848,7.761885709067789,9.637599737370758
83.77898968415798,22.26532708788509,9.832218083763028
88.99710471431973,27.554058355640873,8.869831264792918
87.08240567326509,26.997034096573014,9.184190299741763
87.08240567326509,26.997034096573014,9.184190299741763
88.50582126547137,28.59383528854621,8.867710630134212
86.17841272707791,11.475467566718462,10.242037292599417
84.66686276558906,16.210415503625356,10.205762831550839
84.74393640804205,10.742501975973164,10.142512563789813
83.74262392339291,10.826730142791014,8.320072520547646
88.1806096912363,9.740562617558753,9.422466792982542
82.56900171342674,15.553460686668066,9.801205926845064
86.51143808721515,10.084849419627194,9.684808784944801
87.25610996344435,17.54592967102273,9.486134849207774
84.54310522890482,9.940076588878043,9.083683388538418
83.84460025966817,19.94420423902252,9.655269426481691
83.36500329065696,21.45010624568416,9.999089010444392
83.83124756812366,23.256832194614187,8.912897700352483
87.64418503023288,29.094918220251152,9.73959499437941
86.61221609603739,33.031517012266185,9.975968668990982
83.52075322028617,23.8689488638829,9.921199414077106
88.05219851593937,22.091987368566187,10.228665190183747
86.36064994658962,20.90117782793456,10.24253833984306
84.37167260435103,8.68152743149362,10.211993240523949
85.98441036869355,14.057744058753896,10.241160925938352
85.85942055668136,1.7693489521508454,10.238052632277277
85.47697088576065,1.9724170281838629,10.236326747832948
86.59253694906714,8.626811404285862,10.176053770225815
82.85281988495414,15.976207189903395,10.184848410309325
86.7544956844817,20.27237804011835,10.23607210431021
85.32034813813829,19.634171033107723,9.966259190741106
84.69378392687183,6.328934398617014,9.605489629206518
84.69378392687183,6.328934398617014,9.605489629206518
86.62902603827445,15.590142051990483,8.883821489277702
84.39778269426104,26.004867623709423,9.677782031208018
86.9033354614139,20.53198163504914,9.546866825443287
83.64586496689581,15.093983469518438,9.938984001836976
83.74444432529424,12.874051813037477,9.59015057907469
85.3124552843073,24.13526897371932,9.857158894364018
86.53804035744433,23.93631032124804,8.840515588798894
83.85197779991915,20.884552116466544,9.636185526652291
86.42136250818113,12.57058017132297,9.65748219380465
85.43308899224675,7.351239746509823,10.134670141132277
82.9846883854449,9.797313181266594,9.777048295917437
82.39617121188533,10.520858073889011,10.131796279089265
83.68972242833195,3.9254464439059573,10.053442711865683
85.24182822024356,6.948592023397824,8.594057261544865
85.24182822024356,6.948592023397824,8.594057261544865
85.24182822024356,6.948592023397824,8.594057261544865
85.24182822024356,6.948592023397824,8.594057261544865
85.24182822024356,6.948592023397824,8.594057261544865
85.0833310379946,17.074008229707367,9.822884101745261
85.38341649325797,10.226986115166465,9.459306810253308
85.33643596845742,8.35019525372639,7.912341529718534
84.49382833077135,17.10439347408074,9.881856449482786
83.96921572557574,26.391405298465408,9.380589155132537
87.93481720572964,16.4737814926321,9.469616764763213
87.93481720572964,16.4737814926321,9.469616764763213
86.63908968270638,10.349994598997881,10.205134993548288
84.30633869147442,29.127337392801202,9.991068803079813
84.18520299931936,38.24711315309137,9.440731534431702
87.08287667531343,13.331940182024992,9.090521507600382
87.08287667531343,13.331940182024992,9.090521507600382
87.6459874673294,22.718612375088984,9.248116815877703
85.22095501758749,15.908307819800886,9.776632673332223
84.34155992922794,17.72583467665647,8.854115923478775
84.34155992922794,17.72583467665647,8.854115923478775
85.52209777125044,17.954580343928377,10.047644934364788
84.86522157119748,16.478897852355683,9.437174095058863
85.70475965742258,11.170615502741615,9.993109705474424
85.08194874269331,13.409633600675903,9.951671381663024
84.02290795599498,15.017302057739165,10.045234766758636
85.82028915528423,11.252397384747754,10.049497904038786
85.15178206873412,11.090895523641775,10.039641857836788
80.94963516927542,13.582560981849278,9.532462513687284
80.94963516927542,13.582560981849278,9.532462513687284
85.85936702093143,23.152887855478888,8.493403077988722
83.81136882444306,14.861222228956127,9.676157761132039
86.4902905400963,14.968689096616483,9.146653000403683
84.99343504774292,16.32077304926129,9.308098919640955
85.20978749581896,14.766536458379488,9.51318558081909
86.64270439550901,20.0065196363837,9.861089152308333
87.12350629652369,29.185433149917323,9.20177353167268
87.12350629652369,29.185433149917323,9.20177353167268
83.22213654557778,9.911663906639326,9.211456782456796
87.47431933205421,12.633749486809624,9.169964315103627
85.98068331836241,10.184912388667819,9.417192597063508
86.05293046798778,28.143108111138027,9.269437466859431
84.64055825921866,14.788141891813801,9.547402159502951
85.33993910107226,27.348089576627444,9.744105738453701
84.11562329150144,11.972946501163175,10.207275851467765
85.54929978591238,15.069917344777224,9.599699627335381
86.40059442941954,16.575890020362362,9.269178037750914
85.12189013365123,21.890635482974282,9.830093128098857
85.81807400549609,14.556530377833376,8.410422356523773
84.57782178613192,25.36122687614448,9.634520199379114
82.89789258149683,29.704864214558715,8.260334641786772
86.80196032230378,32.23753440691355,9.495490528884586
85.69260353253047,34.9677150608256,10.108095933478188
85.88225270606509,33.220655291864034,9.055365671335375
85.44314355223935,15.281096438900246,9.957353714292907
84.72891326873864,4.095984868417743,9.845176852746913
85.22812498608548,-0.5908205152970636,8.835825118749522
83.48089796057603,12.46759430984077,9.768987941227307
85.67208017233224,21.16483540220311,8.666908601010325
84.97160962928295,7.724523081921538,9.53837322967082
85.62838747252503,20.754509681719046,9.568449934905765
85.62838747252503,20.754509681719046,9.568449934905765
84.82943497622736,16.84162574681251,9.364866978070715
