Intercept__0,beta_col__0,frac_items_seen_sd
59.553539334771614,10.035054903276727,12.909682375145374
59.769961147272674,7.352697967085247,12.611947404131524
59.4896297735014,35.763021966131234,12.122436497335046
62.83232543235346,41.73124388483988,13.593116101636596
58.805883318505956,32.71205452976562,13.195980508621764
60.817055387325276,32.929143798490486,11.913012821049994
60.27820750933582,24.699005008807745,12.736840863373986
60.883116782389926,34.28663746688805,12.587931565218993
63.08619730957998,30.99910496351483,12.646391517815847
64.10669340801815,41.20950132536091,12.770267581588488
58.62455828684941,-1.701395564395436,12.315072016003604
58.62455828684941,-1.701395564395436,12.315072016003604
60.649828483913176,15.605053636188728,12.672160778269474
60.70540826469751,13.841339054824385,12.443748622510828
60.70540826469751,13.841339054824385,12.443748622510828
60.21601350498829,31.0600589257426,13.69708924188278
59.34302294365946,4.663398091055319,11.764047747998578
61.1706355744057,1.7966117393739247,11.879414604100962
62.290889921206706,0.7690386291469578,12.234252571132773
62.439435591364756,11.350966199283398,11.308554917766457
56.87945639542324,5.028019737063502,13.867873043019243
59.15359195634588,5.190644559839195,13.555897910855649
60.348879055488474,1.4077308832158353,13.262087702378382
61.60191538860917,13.932378272275066,12.823693235896414
58.45112195919494,2.1973798600694754,12.824047523367382
59.809119480095916,0.18959012218775095,12.488109911640242
63.05319121602083,-4.076749229220445,13.40632738020397
58.8156523103731,2.0918134667780954,12.831899306410788
59.39621120217179,2.312677072758528,12.770381068921724
61.37678047130127,4.252516883881002,13.503256761801188
58.92987659428039,15.207379037912888,13.629560981517912
59.97780495899876,15.94396557119892,12.34848970731215
60.8046179751175,23.71409085112073,12.958307140056059
61.628234589457406,25.13697676162497,13.331616341518261
58.421684410601166,20.236705852703867,11.640621814292567
58.421684410601166,20.236705852703867,11.640621814292567
63.68683114361557,17.77347522000743,13.053446766319487
61.73750552352838,26.38517762111244,12.825871223681858
60.39511253399508,41.52325760771523,12.916843350722313
56.97410229501608,39.5649761508614,13.571873584646102
64.48002501694125,24.203730991811526,12.145149638742927
55.91359603905143,-0.6281801833929057,13.320443626673836
58.80073938137484,34.65604114045749,13.486622920494165
60.27202033763363,26.7301774531299,13.58112242880561
60.408680194177805,29.898769103693784,13.614011061243842
59.60290035348005,29.013288108560737,13.47739303974465
60.91244630929668,32.488266526512334,12.596644502953108
59.756270487583436,29.276939817549785,12.991142532724929
61.8603597115338,27.511526280324627,13.279668516241872
58.34833983283106,10.610865027152903,13.158621197398826
59.661847688618785,13.000374849371312,13.693596105972164
62.46363557381147,31.4126184288035,13.83980578616741
63.34204296202669,32.61266350012087,13.854427626698273
62.4806376129144,43.70449743338221,13.857705838469501
60.8911575090269,48.456905727278006,13.872510605522882
61.17754285815663,45.806094567117576,13.873206676220825
60.53925287053926,34.58324577373814,11.913503692346302
60.53925287053926,34.58324577373814,11.913503692346302
60.53925287053926,34.58324577373814,11.913503692346302
60.53925287053926,34.58324577373814,11.913503692346302
61.44121577265922,36.387898292776526,13.161226752648524
56.92026193166496,31.84341355700564,13.35612736211441
62.7460808816384,27.969514926361576,13.706881411900387
62.42238225234043,26.1611125052218,13.250889684554727
60.460161605526714,19.0990300285636,11.626908140618344
57.71096006986309,12.462273019586101,13.203727577379718
61.02142891935277,21.681742938548982,11.414150747866616
58.16210671607325,28.189998643879743,13.259867234583094
60.15920434766802,19.46726313011381,12.668024167233531
60.437118099540406,20.982878580528283,10.80511801064205
60.69931320972466,12.888424306522486,12.758551496024932
59.782327774720095,8.55836736510971,12.597845368867645
58.56806702159682,8.240269367440925,13.25877068001125
59.70181500868117,7.827490145475105,12.620580736429524
64.2740403436547,12.135288440564342,12.578941494661402
58.27955835444408,11.725836760905285,13.452429004247374
61.98552769263646,11.76211636461496,11.354371982977758
61.98552769263646,11.76211636461496,11.354371982977758
61.652635502329765,13.584639045397845,12.52592566501879
59.856575856400475,25.679421753429857,13.083442171673283
58.40466014433215,10.541965222430274,13.25106749165998
58.27226943569794,9.77361336955099,12.274110048758521
59.79588691633368,5.590804780837966,12.682557824749463
60.48032071161982,25.19765606601437,13.7680402931334
60.158710930606524,27.77593671257843,13.815613767584631
60.67801325168096,15.714890002500525,13.710628902290702
62.76703280076201,18.619136319891524,13.849946989927131
60.24229032727125,16.964917123732548,13.791921587937129
56.91932136942686,13.73256864160916,13.767436903196904
61.011396146361314,9.58406232921954,13.754783035155013
58.29995504025919,8.314807785225362,13.434299576788932
58.95553688189142,3.9479851793295415,12.149319466804744
58.95553688189142,3.9479851793295415,12.149319466804744
63.328590694658125,7.154297206485239,11.192769927643871
58.62042218023264,10.285398177957568,12.47116159920724
60.062239442214725,21.804731119256992,13.43277658379427
60.062239442214725,21.804731119256992,13.43277658379427
59.27381135770881,7.812212301030523,12.068317125799108
61.119385224003395,22.84047521844601,12.792964158530657
63.44892160052363,31.5586714793664,13.333356836014172
58.59336861408349,28.452146554106637,13.619976827673105
62.07563858521058,26.197781984191693,12.775137287971273
59.8142960032076,26.40316384447459,12.27752232067906
59.8142960032076,26.40316384447459,12.27752232067906
63.478210256305374,36.50014724786444,12.694379631759963
59.48958389091904,44.17364606618292,12.403715999206891
66.18841109656957,33.0506999711147,13.003705309465802
63.91234401137646,31.047719022046344,13.178031992723923
58.82627935953348,31.76685171413705,12.239224742420753
58.82627935953348,31.76685171413705,12.239224742420753
59.38878340800259,20.90074917245412,11.795507564292038
62.52480124261179,28.566386987382295,12.914789045372181
62.86024609180771,33.43134026131708,13.011738741797364
62.08822770079842,31.16818837419537,12.74895142789713
58.704250655207474,10.118548004407815,12.724205542388177
62.11040788397108,38.010258949051774,13.299085169448045
59.974960660804356,30.94854982994471,13.077813533052138
60.874496365491154,33.824433522952475,12.266306519548893
60.86124004677915,29.835254111470427,12.906825160673161
61.532094422408306,36.8150625756052,11.891249812101268
60.487755976629686,46.849625885991486,13.828295938716266
63.457636400266026,42.1122070131598,13.022322446898189
59.38976032959903,43.22642224544541,13.306596714901046
59.03845780254341,44.16079759638547,13.663413475949644
62.81957859109511,11.785718074593522,12.23870802925859
58.32097025923112,-1.5638672747550695,13.571948880354837
60.653802614125844,6.252519503126126,13.091224371088897
57.46661378116276,24.307077500312698,11.701292025296098
56.31078442671544,32.35702704791642,11.518041462265154
65.25155439050954,28.701123435134765,13.72709821738035
57.01197325956654,31.566281782450904,11.655932499003445
61.167362620230215,31.09278299500596,12.401519787097481
59.36685351449195,11.71150491446424,12.703968457389486
59.195456230854276,6.205528572409195,12.749142543008727
61.88083566333333,28.905498616009144,12.71183164328497
60.56782452735441,30.301558847992933,12.462809249297901
61.71050468954808,28.653889636152943,12.457136842886461
61.70072445791975,39.49669844268329,12.685815982604707
60.09397659951999,18.79914430493656,12.831438242735008
59.76271538411924,23.928104671313612,13.518995248220897
60.127433070811726,22.098357143846588,13.548669786331653
60.700547173852335,17.675328033778204,13.296721844590598
57.3751554344623,-0.3401593168644421,13.588264836615396
61.356249491302734,2.5017660047102748,11.82677253962263
59.36909673335786,-0.308709305051313,13.667792621242258
63.260333009547615,7.340155311854703,13.476121438883652
60.00682286768405,13.72994112693316,11.510618907211311
57.34317219473275,3.726566533664868,13.7283681050208
56.300725783701516,9.154979485787234,13.005060752484578
59.60898013566449,13.479922815722789,13.673070266950829
62.81622696996033,34.18913650540909,13.335885201774165
59.533022682348125,17.673603425419145,13.366317580380484
60.42529209658653,12.984283765900159,13.801809899038238
58.07259739890473,18.274877413159423,13.624479019749476
62.9393760205687,19.567668361742754,13.599524628796171
59.116528185949164,33.49147060523183,12.534310090008303
60.26787143352932,32.63974894395762,12.585144162426742
59.82288898832147,9.887250192069114,12.916033415069009
60.867549039529166,10.415684065557338,11.527723156870943
59.15212093228903,20.749943398742808,13.837209629835243
63.05048929361161,24.42582701883331,13.838003239140583
59.53948899565542,15.191682423072269,13.572142502661292
60.34097712810328,2.365831738747598,13.583770188790796
60.695745897843935,7.12055214433868,13.65509152671425
61.833746094314535,17.75040082004671,12.93344852891293
58.79717004967266,-4.398862060021362,13.32240755042492
61.239105969229435,-0.6689717973832456,12.52454578817506
57.68711571733785,7.082812853837268,13.032295128527823
64.22348476900953,27.32445849832761,13.09727879929208
63.786436520720514,19.555730568730322,12.636745586335536
58.26990250706548,35.70837694360918,12.27796510787994
58.26990250706548,35.70837694360918,12.27796510787994
58.26990250706548,35.70837694360918,12.27796510787994
61.28912846625241,32.731933665343064,13.555907501452731
58.68369419842169,42.17856869018051,13.548578743835394
57.74132620764271,18.0348300518744,13.342664067383197
62.335913892661004,26.403001466803328,13.175495740365113
59.48002285405177,21.238988010573795,11.300497543453158
62.993037862403426,18.27787881178159,13.533497093701465
59.60233313747578,24.485907463157258,13.538012879255191
59.816379620554486,-14.655191103000764,12.923154143151073
58.465053635081155,-10.574426146809039,12.458307111766095
58.465053635081155,-10.574426146809039,12.458307111766095
59.79577609247915,49.53317818689881,12.992764191802133
61.57010863968538,45.23666893469791,12.615845254623808
57.61521367972041,46.70757977735623,13.224822650505052
62.083416581330525,49.97376620246223,13.008433741684245
62.17970144774911,51.66093959963658,12.82701118812112
60.88898199644151,51.30490474267436,12.077088787246378
62.65736256458813,55.26973571441424,11.48791720765849
60.5628761896105,49.63789580752395,13.667789304509258
62.88791441588607,38.2853165240104,13.630817785740593
58.74788315608818,30.95823487480256,13.114691107425267
58.655114317131805,-0.9151807617420422,13.370384089544414
56.515465288384604,-1.3034448659650506,12.755367675135574
59.85946677221915,-1.7061238031499453,11.223625919332791
57.69373604056957,-3.5353680457320404,12.688120318941293
60.351846274857934,3.0441129392891093,13.01408865729665
61.863532296919445,5.556810805359674,13.192437171254676
57.507800658664394,6.535160068884688,13.181545400305659
56.38555537255997,7.316686926251753,13.125889550089656
61.13727998443189,3.526028258372972,12.351844485016008
57.247464512195634,4.726490455242923,13.16150602466115
58.464976709602084,4.96017552390514,10.743993612374751
58.464976709602084,4.96017552390514,10.743993612374751
57.90727989589757,10.546657398128989,13.104708510223682
58.59307033226508,11.742299204681817,13.097136822507094
61.48680312207217,4.791795093973024,13.192797988127452
60.830521167212154,9.074266174197186,13.3054398400641
60.95905171137341,7.610495153995634,12.565965077050526
62.191797194698324,15.375044467855616,13.401784615823523
60.45370771799422,17.960572461012234,13.048370277417398
59.70685326391182,10.967567390091268,11.676303487439732
64.76056048055855,8.447417287316771,12.976017831626997
56.026610739875515,10.59091424582892,11.927833112675954
56.026610739875515,10.59091424582892,11.927833112675954
57.92080961199408,11.911844154357702,12.6359336598474
59.883436600835125,-1.172614892321838,12.513510126225677
60.33709464938063,7.027429311831246,13.238895552409634
57.81875142275377,-3.2445796365619106,13.624748037101066
61.143278792941395,1.8104281243117375,13.610274807575
61.142062416846905,9.639244639085677,13.440486732229765
56.73408178793064,-2.479903033135159,12.500921049139707
56.953455758874874,-14.479745662195203,13.261645004054078
61.37040625379329,-15.865950542398492,12.339429273435554
59.727578860973345,-13.219292815683765,11.616374288459813
60.33210435264954,-14.113597088388818,12.102470057243032
59.90124844036327,-10.17343868674324,13.354480450887126
61.02019908912544,-6.809017695972405,13.793734259115006
59.7291359208149,-4.351983511191849,13.835967508235928
59.03803724373291,1.2572597740967848,13.491146667082546
59.8851393591709,2.615678098291596,12.807241749978356
62.6784792781458,1.427926577991629,13.41542814546144
54.885116795868385,15.472271324832986,13.119963441456909
62.79138906488428,-10.9905319852353,13.513426371301655
60.11658201244467,-0.40169284793460136,13.45616238903085
59.94243426550855,27.705813863536882,13.012563258134824
59.80017277957958,26.759111864410237,12.92622677492964
61.00194813681938,23.828239899422957,13.589071582505287
58.30523205670972,30.758220509304348,12.897280851866048
61.37891115093255,28.911399445866518,12.137866974939957
61.37891115093255,28.911399445866518,12.137866974939957
61.37891115093255,28.911399445866518,12.137866974939957
61.49231478590752,20.128010780392994,13.457491187822681
61.537896150678456,24.321048604415346,13.164039845291454
58.47205554349953,11.661984396092038,13.58816886036747
57.50631281722016,4.695454359698853,12.226608072055829
57.50631281722016,4.695454359698853,12.226608072055829
62.7323526809302,5.842000434398545,12.821708152203461
60.39710497366627,34.189385965911605,12.533672986121148
61.868702570807976,33.17238079866665,12.43990718754137
59.92620484233013,20.414554798343055,12.656018303360199
62.086191479428784,12.620163279155278,13.53818919303523
55.73293202861909,4.788464807576981,13.333914729416316
62.16908774651082,9.981113563601307,13.325789191894636
60.49817738936835,21.819605665801586,11.43036651393116
61.654319932261814,20.301352859309684,13.234303509024146
63.15009065960463,23.389561538228282,12.066362430455609
60.33954981090212,16.466897260894857,13.152365748398795
58.22076318721058,5.64057187113872,13.440766828025497
60.11007074370282,12.126528432769064,13.373799491751114
60.06974120451438,20.56689381090703,12.994689636795389
60.855900522886465,27.68343479315973,12.609798118002633
60.34213061930758,23.13342450587254,13.048175869653944
60.12303064606428,22.875096070368393,11.924007746837486
62.106695813836346,39.568581534031274,13.569947585970496
60.419041669032694,43.543286246700305,12.814203350077374
58.3673465834493,-8.553856987147256,13.388096056661599
62.63035378979891,37.28097839674591,13.188305515330029
59.30516171973292,27.00068009415117,12.518207017458478
59.0364791316748,14.39932743460034,12.202021023462539
59.0364791316748,14.39932743460034,12.202021023462539
60.454668845657444,3.2708429207694936,13.215290294178182
61.48775422379094,8.20977431865094,12.840153586509604
60.54584036922455,4.263088786331873,13.595330735804456
58.854795237027915,1.423751028935774,13.566156905342828
59.669640153284796,-3.9861442132205536,12.744617027325368
61.31446573799617,40.57075881250202,12.369263079476225
61.39329243644307,35.4175012887457,12.627184641694457
60.3860059672452,36.602988079067586,13.391347091385112
59.76330070663733,-1.837984265119783,13.243606946666391
61.47017531107861,37.594329305220995,10.924266087483797
61.90069022678696,41.40861255537706,13.319155268191006
62.415470115431454,40.661808465798586,12.540426440632556
59.466070437985174,40.69717138111834,11.004889133346644
60.725990303789445,7.348499794728346,13.699491989214282
58.950610234853045,8.872644838799854,13.639849265788838
58.14219533469648,9.784369575950326,13.620371685409902
56.09235955824186,10.881360764295122,13.525844267421409
57.685557595358645,10.013681011918116,13.337723851840648
59.54631748676532,-0.3870580438401943,12.798879615187623
54.38447853369614,-11.925958066815404,13.160368162293622
57.30303441516819,-9.238407527892296,12.559459988379436
60.97460316578782,-4.420116722826111,13.000135705114705
58.37368789715943,4.143658022210266,12.541402920100024
59.19148352976992,0.7366928755065121,12.620638627159922
59.100201808221996,5.566919553740213,11.970709828401247
60.080155706471984,0.7745236222890166,12.94593409641241
60.059383402467645,-0.684537424216697,13.05731262855185
59.85799852744468,0.38589238337389586,12.239829825921472
59.85799852744468,0.38589238337389586,12.239829825921472
59.04986489278984,3.983130928320748,12.972388430571089
60.5435918201803,25.747109038055356,12.954436541940627
63.687629606726595,16.94687167935666,13.191293925186452
55.78120915170523,7.228830960978013,11.86105556988942
57.74976508083926,7.656869435085947,11.485862034288228
58.799864311839656,0.36156417539390073,13.377307136904518
59.53377876190525,3.8207214190997196,13.293070480917534
59.58257389444872,3.678404590453762,13.510199508937013
64.61990862302932,-1.8217577948711536,13.438982844390464
55.84791389142875,9.924324854277554,12.739315261647558
64.26198558475306,21.27136895194536,13.627466231837534
63.18622799137999,21.757045362795864,13.073325709925674
61.27098784741764,22.714933381952676,11.942008438756933
61.27098784741764,22.714933381952676,11.942008438756933
58.08982960909262,10.232822359657858,13.087550269270821
61.30735656313461,8.027885709175983,12.807060376385653
59.83414014592045,41.52692465418602,12.230452995250046
62.34756274211843,-2.357534904315637,12.403130239124927
55.98876111678185,-2.588633787266882,13.43568411427171
56.70053739805593,-16.550060503762523,13.77656003839108
59.09847699834798,-20.503734994188857,13.86039998532122
59.758381159841996,-19.08772152444545,13.86337141580393
58.45788025066735,11.011631370631076,10.637917819590344
60.82295032541827,19.542365569208506,13.72259033486816
60.89416046420281,19.723740219259113,13.268063805328117
61.037748961464224,12.632916321460943,13.512584390605056
59.21824441450372,18.563407525938416,13.658598344253988
60.89460690404953,13.209531161590428,12.475460618599937
56.432383827244124,3.958712361399634,13.01762550164722
61.787521588479514,7.516060223330978,12.060258117951255
64.68752635849089,33.41098006942406,12.303629966559097
58.81412169400627,4.983357264786563,13.285888434641617
61.39035311599879,-2.654784476008813,13.316662736156403
59.42103908228203,-3.2278508265603816,11.856691268976498
60.35250446659876,-6.395245791254742,13.247948934258176
60.060691055990766,-7.823406309220409,13.223102646783667
59.55542407283879,-3.523589360169299,11.980918334325366
59.55542407283879,-3.523589360169299,11.980918334325366
59.55542407283879,-3.523589360169299,11.980918334325366
57.60566311946765,-2.748801660052347,12.32847440086743
61.2563755797817,10.252671330884365,13.599125854602537
58.09979827738378,8.941111589967653,11.372514034036707
58.87804621007232,12.500535268545617,13.246082149468407
61.65918724690724,12.831993317710939,12.485733658808517
61.65918724690724,12.831993317710939,12.485733658808517
61.65918724690724,12.831993317710939,12.485733658808517
59.03423404612525,10.459365027832693,13.564946202838955
60.119186110324065,18.127688251945642,13.71798136641313
58.93248117825314,20.132613213099155,13.037757385513306
64.63522945450804,37.7402977146663,12.45006914852222
64.63522945450804,37.7402977146663,12.45006914852222
61.013426023041724,38.35117040087801,13.03791633933691
63.15866334681935,36.33641668253755,10.682735845774145
58.4484325185779,40.297681998519664,13.740108940578939
61.039005756965395,34.55208924469544,13.673078395188185
61.258316788919615,32.31595939285422,13.692969900300886
62.61057904152536,25.860015714915093,13.845141963596946
61.22962852806572,19.402810259777777,13.82190919752794
59.99189865711381,20.13740234323966,13.806250460465652
61.4796422753701,25.643980003463003,13.683798779161872
57.92118209217859,16.299705844453555,13.391703565632254
61.66587428861812,15.746557572954329,11.291085081603692
61.66587428861812,15.746557572954329,11.291085081603692
61.70496604225036,35.47985484632375,13.724438103762951
59.54672004400055,41.6240012665467,13.715162562731615
61.58664779525074,24.935122763615478,12.659529997752093
60.3848537069454,34.56088571970677,13.671827660380645
60.84889172582006,38.528310484655066,13.004248151045157
61.96060586808566,37.941214075554406,12.59686873226545
61.96060586808566,37.941214075554406,12.59686873226545
59.6410442239557,42.08251735692811,13.59523968143888
61.574942059064604,38.14650858979629,11.939211964849783
61.574942059064604,38.14650858979629,11.939211964849783
62.7351560925285,38.55027346846077,11.912505659100617
58.79150616068338,27.350560318974843,13.172668859570308
56.9109204854676,32.44228216591043,12.287084359009762
63.19379009317027,13.374318995141719,13.035254721461026
63.19379009317027,13.374318995141719,13.035254721461026
62.12262638056734,9.615538168715666,12.889085596635661
56.850831009305956,6.152304076778057,12.604839583052105
60.323608927104274,41.834081455100915,13.112587067908215
60.34971544576131,39.934629210648254,13.111367706922412
61.743587409370434,36.77790569609149,13.75317387475957
60.305682397674126,20.2476586003936,13.816697186280033
61.3093963797329,37.610022996063414,13.68511452283479
62.16947565337688,42.938407252232444,13.531357168807894
61.76735876024484,42.93318019376909,13.45187975290393
64.24012724121778,45.01481383261412,13.46024732152689
59.17577062719186,53.484226695124576,13.806040210264825
63.58347707633215,35.57548496002774,11.144349750476232
58.389953684611434,37.817202028765024,12.76810049087843
57.87659677701213,36.69588353230362,13.002721606941044
64.43841015117104,46.529261735893286,13.234816437765877
65.45417907087412,39.04254776137988,12.73084418593131
63.11558610144232,40.69640175397888,12.83602899254825
64.13789505095119,40.540827333905725,12.176562810830763
62.26737247090916,41.279717748197,12.284016828773074
59.05880890034514,29.840611688490007,12.74046202912389
60.01471442174677,13.421489653403388,12.94944085270331
59.90784548554981,4.4878037553745,13.589637771317554
59.98501057688744,11.480024862341253,13.787710555971588
63.743859335668624,3.1843110949532183,13.57812277241034
62.5849195307579,3.267119855849904,13.681053209058527
59.45972537713814,-1.582846890417406,13.260371702621466
59.41562995767784,15.094622488464482,12.893902025986751
60.50096591193161,22.40775804979595,13.514194149638644
59.74345253248899,11.516479716413656,12.586775206396599
59.74345253248899,11.516479716413656,12.586775206396599
60.878634330178,8.380832809865563,12.838031733275985
57.61667965982915,-1.8975117430543733,12.344771476171552
59.159508734532956,3.7385997176077743,12.907422053753065
59.544481300692,2.8077963245500865,12.621169243594775
60.10422948686751,-1.8738856283300782,12.762711030546782
58.75506468621668,-7.899569433728794,13.419275260851613
61.24428861781205,-10.045096370480382,13.477689905886221
59.18047334327511,-9.26878291058818,12.526815322117427
59.38052780306809,-5.016096932668119,12.796134887524564
59.559597539029525,0.23336384059829296,12.626641389882717
61.0681095600164,-3.1368608849560276,13.015686893460064
59.317850430836,-4.597913292465131,12.98638243370065
61.00369265616097,23.210128693847018,11.077471758522329
61.00369265616097,23.210128693847018,11.077471758522329
60.385265294244626,24.036833670554046,12.520535743949173
60.385265294244626,24.036833670554046,12.520535743949173
60.44641368516013,25.611025466446723,13.317829505067488
60.86343477876032,36.23199411534962,13.547417651960687
55.3658817868,34.22725161432675,12.131611107123215
62.153771667632185,30.928162635405464,12.62859680046788
57.915051492894754,40.802603600799266,13.226809411895267
60.521538496796765,42.56941452992139,13.355239650334484
61.92536034947914,31.820332652944543,12.159154964301763
57.65111693704336,37.067099493698045,13.407227050647382
63.029696839806746,32.89216594032981,11.643964854920322
59.828476486517246,32.75078106639067,13.031663021755277
63.61047115275345,42.233886019935426,12.52483252520664
58.99097204893112,30.997452994649322,13.060718474671207
56.897762384717794,31.189913523353024,13.182743843799726
63.47230225924712,24.975674172254344,13.621417724091522
63.873560704272975,27.749834834684485,12.080333460273799
58.397289137452006,41.86520293035921,13.593117178117987
57.1847423058132,46.28422954988942,13.572830146964096
62.97055030975072,46.76040967489402,12.810828481586844
62.03278421772518,-3.1662381505831796,12.434557100259832
62.03278421772518,-3.1662381505831796,12.434557100259832
62.03278421772518,-3.1662381505831796,12.434557100259832
60.56212463603316,-1.7485631814829585,12.283177604546967
57.99957058472727,24.84443023195867,12.750731913726097
60.43585166526167,-5.270491348013154,12.315601868761108
58.18752775761323,-6.379744192494043,13.21344631402143
59.594099142140436,-1.8192097070391302,12.10223123892706
59.594099142140436,-1.8192097070391302,12.10223123892706
60.00222647243014,22.338305004351326,13.82934395524678
61.52191354023974,32.87359184104097,13.429254908468415
61.39714600956239,32.860139029565474,13.516179335166626
60.10920269375181,18.919889532739752,10.978397547952326
58.93700181429006,28.1133344148854,13.656477443210646
61.500829510624506,21.14114439622201,11.016749072905005
59.896482496333604,20.635855031274723,12.332232459477682
63.22211677371463,16.009440883940997,13.081098932587507
59.939955607338646,25.339566578227856,11.855593221518784
59.939955607338646,25.339566578227856,11.855593221518784
57.957113459369644,13.834410599724066,13.32695732231924
56.05810506237139,15.831869784466647,12.603227351467181
59.320526534772576,23.502814423154092,11.812045245894605
63.81601682989451,24.199399522614296,13.085277484143312
57.26615813850304,5.003743448006875,12.599752184164343
60.18384336017687,1.8931310197629045,12.924423607003197
59.95330181132872,19.112057851546872,13.465401618097841
60.54499233327119,0.3970051157107166,13.121807927840536
58.673344654177484,2.581963590573422,13.028365931424345
58.25365941334874,38.8413079449896,13.18941397730531
63.72259973411962,40.15814341548209,13.608125091567944
61.48055244734314,20.890028547110074,12.207805851962469
59.194353481895675,25.396020511145323,12.84864185811117
59.194353481895675,25.396020511145323,12.84864185811117
60.253875628463966,11.484571610345794,12.219847960696182
59.585047260721595,0.9404637112764451,13.283569846056812
58.91132222181895,5.8084755477818835,12.297992109475555
61.46609568686245,4.968156626672692,13.189439992100372
60.97088023910425,5.837105038203263,13.080927027705153
60.118432466597,8.584431840666117,13.54626768794581
63.33561298606244,9.575502902198966,13.71994898500414
61.03317036421043,6.8196898636077705,13.779474578271476
58.936220886062046,21.424585735058212,13.775057807344114
59.58740600437414,14.343500634919206,12.83833550105805
62.83695180965942,13.20378193328336,12.751933600944037
59.000365737586456,31.806734128504452,13.079602589829076
63.902124417627554,43.70563000782875,13.392845519987011
62.37555073030457,20.810630770941124,13.46186535608561
62.823189362954984,19.36448609908671,13.646973754497758
58.20901777252541,16.739843189761487,13.51090462664985
62.32191755881908,30.61683141622128,12.13998193918742
58.4335168149454,37.13440250672038,12.98628948286033
55.86786983349504,5.038669573333168,12.666386653471008
56.93649881204978,5.596254935937955,13.070907408317375
59.77350575641252,3.06864393800576,13.340415210932024
60.16399124530864,-7.5937061892443545,11.48536905777053
59.78997181762098,-5.792261283836472,12.84208238561755
57.36140067389255,-0.8813748939199844,13.098593656413332
57.36140067389255,-0.8813748939199844,13.098593656413332
60.19179862912608,-0.07841169887441013,13.203929898999947
61.314618458914595,17.197205278825315,12.999827248116565
59.75520698078762,24.531835794548748,12.261817183266125
60.81363589428915,17.503750320859716,11.784142877825508
61.75075614150187,19.836051596263047,10.886704394076412
59.89115470201763,33.04757682746307,13.414700298607148
66.40387744629382,47.48584246522586,13.569062206291644
63.85854240356597,49.16996620011945,13.11674036311542
58.63399826165687,45.14171703551498,12.937621327719109
59.067534049595615,18.43637302161041,13.444924612630603
59.46952413809938,21.32725818737115,11.642070464090667
59.46952413809938,21.32725818737115,11.642070464090667
65.09237676128515,13.925218898292838,13.723501112328696
55.862620208474745,19.260715158677254,13.57852691783584
63.81493994004336,39.5949768869346,12.48277339204237
60.50291684369209,48.248506871356625,12.795072886143455
60.164797297504336,48.00652009922703,12.835991444191041
60.65506052726794,-5.076958653777948,13.197632940855136
60.29935083021531,-9.644418649055176,12.427138475062224
56.47203439561252,-12.742826617945967,13.12901802264375
63.37778292474105,-13.608406936567361,13.060937429934892
57.08598185342466,10.548706347818054,12.925439340824957
62.004925018461456,9.552315647759848,12.963649158865646
60.311962004568784,-2.926225095007407,13.12890812757765
61.36491868034446,-3.446888369834546,13.197996200231115
57.52403709277604,5.565539394818337,13.55549140539381
61.0114121614057,11.413545548697133,12.851819483882819
58.773020585755326,8.016269925691228,12.886446137001123
60.667086173175946,9.918227404809201,12.831793652943174
59.36076477549971,15.588457742503332,12.017765981587722
