Intercept__0,beta_row__0,gaze_influence_sd
0.24000293119503466,-0.11791633258248087,0.11772294382826207
0.20872622709771418,-0.11682630554857795,0.12788919808620877
0.2713391853022827,0.040511271966903586,0.12699691369686542
0.27085136267268467,-0.015347554074524754,0.12705409033298795
0.20772660549061564,-0.13588729543869654,0.12863642984099286
0.25755285106241216,-0.0900449165062649,0.12543218132483336
0.22410180595928286,-0.17055809856192566,0.1303745427587645
0.2417030856038993,0.025533506501311094,0.1294136456656746
0.22598337665931428,-0.1869396628820783,0.12917635266980879
0.19665716691232268,-0.20302769184202196,0.12611227199132113
0.2791505487371231,0.08686163597286671,0.13179837521498786
0.25883763180497965,0.050206586051032155,0.1313663001112789
0.2604834722325287,0.03422127622516736,0.1311338629888088
0.2424655262319058,-0.05141489544927027,0.12999265062276233
0.296160386552845,0.254298521379051,0.1321089602509819
0.20431471612553678,-0.218638513363215,0.09803113061689427
0.19781391519419717,-0.14344193223209223,0.11736519920447563
0.24245854984322432,-0.1790082407737231,0.13095507068706017
0.19082197892204894,-0.08217218447753613,0.1300044708563359
0.26220343178646804,-0.1595589033296455,0.12755813074941522
0.2529312085263121,-0.11967362185021987,0.12985627059577706
0.22857163133663086,-0.015368562395626895,0.12738157907354236
0.2330817184205111,-0.08943827038016865,0.1265631992798819
0.23774845062391647,-0.05878790511344738,0.1308654692096887
0.2469654670248464,-0.048899407663426084,0.12866714313638977
0.24991613724772158,-0.028136488143188594,0.11351891511697083
0.2421222961966238,0.028481261577626753,0.10508343930771143
0.2302813183522805,-0.02292922328335717,0.10889542562411333
0.20878363017758075,-0.20015079513196374,0.12491351458710394
0.1919276867332791,-0.13063703336339968,0.11875890996719637
0.2651593181436831,0.05993741969623173,0.12982743459666052
0.2617575941476513,0.055478463915202565,0.12962995606105562
0.19473862025004124,-0.17388853316882594,0.13007119574977666
0.2735883144782251,-0.012032240880523,0.13216006236476147
0.21930516800773855,-0.1841187563814389,0.13183797917198645
0.2368537020321335,-0.05206283660256232,0.13234357220993515
0.22061513013104256,-0.18483590606769598,0.13228528963984343
0.253022431251391,-0.035869563932230376,0.13195123609614628
0.2253433080942869,-0.030099529041915228,0.13190982383570163
0.23988089697321724,-0.09358456240843635,0.13074150349743782
0.20830614252356897,-0.08833273453628299,0.12518832346215994
0.19687942199614086,-0.07589799064416632,0.12440400129842516
0.2067814644720984,-0.12987676390555597,0.12149395270219383
0.2543735716415847,-0.04722096820791859,0.1165383830466733
0.2447400306584797,-0.0014624130588528211,0.12408428738150089
0.2444457107642084,-0.007789955631692477,0.12579080890020813
0.21960870978991656,-0.1419020951227422,0.11545155329759553
0.24580172504149114,-0.033472572905907126,0.12407124948002317
0.22280141799456968,-0.05022449920310697,0.11643458103069741
0.24833172920441623,0.04116079423811663,0.12454466963110707
0.2532525758744568,-0.0517919061366594,0.12601817752808286
0.2578591241008806,-0.0721241664220532,0.11592584203742308
0.21838909867724057,-0.05273166213425976,0.11449621335885192
0.23073735332408976,-0.05591928244278826,0.10604943901554953
0.25602742038101856,-0.1565701857050441,0.11186996346552339
0.2187109060546912,-0.10357111033862537,0.11221710659715772
0.20835473465926305,-0.08587697121467767,0.13213151687049207
0.24607934361189432,-0.13705323097137334,0.13124600234433703
0.18672082351389435,-0.2589429409299508,0.13046046193683153
0.1761833969232774,-0.2865252096549148,0.12890412788077965
0.2732755562371475,-0.005887586650842019,0.13160786990586662
0.21604360997167685,-0.040798400203087434,0.1317005401453419
0.2233456080374964,-0.16702924851394424,0.12530987292935167
0.23133471826764668,-0.06524710127983466,0.12612961205975246
0.2491622445425079,-0.04756737042298291,0.12644932722586616
0.2358961545574648,-0.06604915050122184,0.1181325465598335
0.26576937455096816,0.0964583663172741,0.12182021171373782
0.2249878797230677,-0.1523486667505619,0.11292400379779603
0.21984426868007637,-0.09894068874146032,0.11974717526490644
0.2127485323653655,-0.18505430462283257,0.11424879149715138
0.21499767863413413,-0.13707174907201608,0.1075617066485897
0.2126596398830055,-0.10764420856650775,0.10816126397823352
0.21988682739690835,-0.11589041003554616,0.11488651419259815
0.21674868489031834,-0.23736499763415697,0.11648064182683927
0.2628612084427361,-0.05509158834306421,0.12588723051881973
0.23869155508931425,-0.029823788373213693,0.13038854197513494
0.2589671837000595,-0.015491370514776184,0.13053665801974795
0.21301550376167377,-0.20308538028302203,0.12611382090771492
0.24364727782455053,-0.05560130987260358,0.13004964106789463
0.26064295697400763,0.015111804802831148,0.13110379824986254
0.27524908053851366,0.057051843377642034,0.1307078461364257
0.18963375363161683,-0.09071596197380316,0.12294141547052981
0.2954890554280385,0.046263639891108696,0.11915191342025704
0.25236248879976625,0.037224051098816935,0.1274311374249657
0.2059620534508345,-0.1945727306964299,0.12974823084755432
0.2317700621112177,-0.1357933544451943,0.12056339030542552
0.2104160496690209,-0.1220709948031091,0.1153683138106409
0.24011066995910718,-0.10558868853226036,0.119505445706814
0.24011066995910718,-0.10558868853226036,0.119505445706814
0.23257843204476866,-0.10704549684893522,0.11995360710189727
0.21942218224975968,-0.10995039675511196,0.1203909211009909
0.21942218224975968,-0.10995039675511196,0.1203909211009909
0.2521828904582988,-0.013586048545319614,0.12288204451825033
0.22378397196895855,-0.09594754640060993,0.1286649937784838
0.23983242240258312,-0.05018831896681921,0.1251338900199852
0.2523273538890308,0.06906101926499608,0.12540512579565888
0.26565184222495963,0.07298127652585958,0.12833432489222402
0.2376602772056028,-0.08909824962523755,0.13078673734920493
0.26500769363070403,0.026394859970534344,0.12607808032328008
0.27982608507431084,0.11408713063184611,0.12155810860157777
0.2803388961300687,0.027406870675388675,0.11645455031618161
0.24794701649986192,0.06333655773169844,0.12097745147242214
0.29864528472964375,0.07876762932456596,0.115982017497338
0.22560087379754132,-0.262503558352173,0.13055227148217569
0.2076627726133745,-0.0021303557900706066,0.12587239852299165
0.27181766139494107,0.11745976845068076,0.1276338766073785
0.27181766139494107,0.11745976845068076,0.1276338766073785
0.1878729403696795,-0.24448256627162956,0.12655672268592977
0.28285189284686796,0.14051646446919902,0.12953025096253112
0.22457053229030316,-0.10395462489449916,0.10230184218171313
0.23731513043784286,-0.07947208810327017,0.12460413968832203
0.246597962881047,-0.07409862007759016,0.11750210809003614
0.20590971665532928,-0.11825174074672902,0.12799394283967616
0.23655455785015825,-0.18634381445235812,0.12988076075345162
0.23460081835095276,0.05115286608608865,0.12374552176252904
0.22559509898490998,-0.05155005030527227,0.12934432486094036
0.21502444502554924,-0.19604090474100178,0.12230128393207605
0.21502444502554924,-0.19604090474100178,0.12230128393207605
0.26392658114152806,0.09164380276265019,0.12142044591145146
0.26136586431122144,0.021307335254749454,0.1243836947401484
0.23202030371425753,-0.011049241165105977,0.12417832770313127
0.23309466975071155,-0.15905153729610827,0.12363449184638389
0.21417619006178293,-0.22657148258305493,0.12204571135773779
0.22829044623839742,-0.07379773586172023,0.13076703873834977
0.23322335893038176,-0.10269662993118911,0.13189831979553251
0.2177849818523678,-0.2047540485875573,0.12885055633029674
0.19933304075692324,-0.1565406258513172,0.10618767255296206
0.2228995732823841,-0.18270476786185885,0.10255682343925428
0.17584681034630908,-0.2859266511333728,0.1318846147415862
0.20619614842351353,-0.10822075998608804,0.13118462816370405
0.2742652127870147,0.032013004811186206,0.13081470922031246
0.23464363030847268,-0.002525476572766479,0.13028296452897137
0.2487410218281026,-0.08820910834690063,0.13107557775085582
0.24861337958586618,-0.1592729808939318,0.13019303635219576
0.2453995772266294,-0.17692945320945522,0.1298328560996688
0.18161167051341073,-0.25504646346899973,0.12978831201275484
0.20182989387629413,-0.2153137431322136,0.12787959503601418
0.2579643742371968,0.10442921797227415,0.13063940828748935
0.24414701379965942,0.13273235190674376,0.1305621644646547
0.3080187600387181,0.14039205641554797,0.13098414671187128
0.2531795178778853,0.0500340126890835,0.12842117561402785
0.23390190657567028,-0.14700745985646202,0.13153651309738973
0.2226378493219616,-0.08073388805839629,0.12620052646604718
0.2257959010397596,-0.10786886739207283,0.12992428615923562
0.24751593950441897,-0.14844403682456023,0.1207272619299313
0.25332392961632433,-0.0714734379977495,0.1179696760193326
0.28029043959499944,0.04632173570999965,0.12378574488528855
0.20588485776575255,-0.2552658193208108,0.12902432649744594
0.21188788398072442,-0.2351931267280421,0.12900031161018316
0.25547488036946414,-0.03660218802560128,0.12749115549632453
0.2128854691162174,-0.15822084026758332,0.11152496796599085
0.2027621627636427,-0.11996226733013846,0.13001836194666405
0.20576234858157572,-0.1307900610981378,0.13042878322222703
0.23023023631624456,-0.07862526833488592,0.13216321499417832
0.2180410935435207,-0.15082097442499426,0.1292851166037717
0.26090384701365116,0.009416302212190239,0.12402985656653244
0.21760186420181774,-0.18986370760168972,0.11623225138764752
0.258786676460132,-0.022035889059469266,0.12594109596506908
0.23260237258832714,-0.10929430449637681,0.1301076641101873
0.25643193161733013,-0.02949514816637419,0.11252865552427631
0.24371931039826905,-0.017005462338780523,0.11163970985408049
0.2157905640996093,-0.15555604238357262,0.12105802429557642
0.24341438308378247,0.013436620646368497,0.12240493213418609
0.26340077208088297,-0.012935662328242323,0.11265700884716247
0.20138435216525652,-0.1610315951564152,0.12731377255216467
0.26907511281442964,-0.02600222495152732,0.13072566783381445
0.26704907983005827,-0.014380926643858576,0.13035072049275404
0.3222673682151059,0.2106341537493722,0.13224877137073532
0.29748167422039573,0.3093136280921984,0.13228743362466205
0.3155507959987506,0.10586698950344617,0.1323141300190133
0.23513803498676175,0.04730778968059224,0.13221954670526767
0.2255783942761262,-0.0889468514190777,0.10410624015486737
0.2229056244443785,-0.08230255156802366,0.1309747371828995
0.2556326738601053,-0.050534304619703256,0.11543306610567838
0.22855981429294778,-0.0935538723781231,0.1266085639272766
0.21715311286677833,-0.13486543250241,0.12509981388553765
0.24240337478910645,0.007789895148140279,0.12381224058157718
0.22789259323775443,-0.14578394947322304,0.11842964358405879
0.1968631425115049,-0.2064825818927022,0.1178210111788973
0.1946512422506001,-0.16063752377968443,0.1077398255504738
0.1946512422506001,-0.16063752377968443,0.1077398255504738
0.2343259729216172,-0.1606690475476248,0.13188767516919342
0.22611171684961456,-0.0438103383255833,0.130701200781431
0.20769712227740056,-0.11593921004401778,0.13064388416089504
0.1948655579351166,-0.2868031430710084,0.10626266626079245
0.2158905119245849,-0.26891028797684313,0.11111340148736987
0.19883737841755988,-0.21729463218029776,0.11234651566250818
0.22935569390558952,-0.19114987830210686,0.11405037677045662
0.2435789732592505,-0.13180648444371784,0.12650980834396738
0.23640017335661948,-0.16026802300837098,0.12355735226577688
0.21822504716258842,-0.08888366597340723,0.1292853075045511
0.22345082720316842,-0.12395720056295706,0.13064942648772787
0.25496270643581126,0.07114872382356127,0.11977010143631513
0.2011878519549577,-0.14732004052510872,0.12448797189578105
0.2064366585475392,-0.1929231527628703,0.12448001977047983
0.20363473926464187,-0.15232107321004446,0.12320520718375501
0.23531874560549076,-0.022374197315638306,0.12683298478665997
0.22614171022269916,-0.1871690469476992,0.12792801692439487
0.22357014228004154,-0.14817809574631452,0.13073779759102586
0.23567036593825103,0.0022687181017352065,0.12368367917921223
0.20959325964071115,-0.23965569814232673,0.12312735166975852
0.2367225699050525,-0.1617129913991819,0.12931976515049215
0.23047628894491334,0.024215566002029607,0.128181627274718
0.22102192502889637,-0.2507639293301006,0.1255888344505147
0.23512551608919033,-0.20697049459225658,0.12382508628892504
0.19879246002149017,-0.09452474588461508,0.13083169384878737
0.27058422000460575,-0.08559837056346851,0.12443180439900205
0.25956276112877685,-0.06901850673901028,0.12416146050911485
0.266283416260661,-0.06028745353280542,0.12653517614462637
0.2195377232685174,-0.07990684722987693,0.1139215209663367
0.2200931706795598,-0.15279270105504397,0.12501818794408687
0.2678640995025978,0.02380143669320084,0.12935559856045317
0.20004836739614326,-0.19472267197121101,0.1269848905512602
0.20939832904411068,-0.18657303526787314,0.1295398090355499
0.2548949127752863,-0.0062032795936197566,0.1295441244225179
0.23496486561646718,-0.033713693069768444,0.1282466959609267
0.22665555138401888,-0.025242153504943743,0.1286642042830135
0.2484024253693917,-0.14219352124567014,0.12734050660461133
0.2759089283765385,0.028548588445466427,0.12241211656088268
0.2546957741235016,0.013778353996452095,0.12469186442238796
0.2558172695954221,-0.127882409051644,0.1191015393590534
0.22460316907281874,0.024680555309515975,0.12479964576426895
0.1970368840695046,-0.2783257966368896,0.1200919765548239
0.19527093717755611,-0.18490844790585165,0.12151360342530475
0.20038126268037615,-0.1384799188072729,0.12527436168012052
0.21539051244267737,-0.23231186390681818,0.11475387975822125
0.2122372180571861,-0.19386169001507414,0.11632857594258506
0.2122372180571861,-0.19386169001507414,0.11632857594258506
0.23521259845278106,-0.04919970368626364,0.12332907255755345
0.23272166552711332,-0.14914958899477188,0.11452369587446556
0.23272166552711332,-0.14914958899477188,0.11452369587446556
0.24438321135278956,-0.044174950782231506,0.12536620814836988
0.21017020722757754,-0.15568716869120214,0.11869801839458649
0.1586845085811807,-0.22953471055788838,0.1250948175561042
0.21412095507876555,-0.3181414378029148,0.12304704607515453
0.19399382661446393,-0.2269204450750414,0.12376693369722354
0.22448015515098635,-0.12459056300628489,0.11729913873843477
0.2111562603114143,-0.1598964096673953,0.1171017339318318
0.26388117669786676,0.02980588955305006,0.13153399931659177
0.25837572071145726,0.08573599533760579,0.13128878600171656
0.3012704918768719,0.10651540797028348,0.13148974681365325
0.3012704918768719,0.10651540797028348,0.13148974681365325
0.23541696901080836,-0.020141911720462147,0.12658830311339433
0.27064557483590296,0.015272042675158602,0.11511839399993683
0.24588463416287942,0.04176564310005612,0.12438636137884225
0.2436874737911588,0.05438974158443698,0.12574860172648764
0.22064578433606813,-0.19597473591551545,0.12669589397724
0.24915222753028912,0.030653889104073934,0.13099138266482147
0.22960652882349436,-0.01994638278470293,0.11613640464160699
0.22960652882349436,-0.01994638278470293,0.11613640464160699
0.2788451596403567,0.028798319262291983,0.11977964174073431
0.2217073427574388,-0.07052733600145837,0.12342104001993115
0.20117795092781593,-0.059769273829499314,0.1169142926191546
0.21807762767670902,-0.08991973982227948,0.1185291098532781
0.20454821497642675,-0.14240929077733278,0.12562113532098046
0.19865471225400405,-0.04997127509566539,0.12301430254073037
0.26612535134433957,-0.1107023781216136,0.11394745230773695
0.2505396699921773,-0.1017229068958027,0.11707163405781248
0.19494910857091258,-0.14722103130078995,0.11930674615482169
0.2523258186939942,-0.06237304651091482,0.12314833059463252
0.2777316893732971,0.16376216295575602,0.11295968337154237
0.2484341908295236,-0.112044901326499,0.1284095773292562
0.1981361937033323,-0.08785069406977662,0.1287245459563713
0.20415433026188423,-0.13460539553586728,0.12610364475983332
0.20046391430128818,-0.2791447383112399,0.1265214649361853
0.22938257795080363,-0.14693250528928964,0.12315749348038917
0.24661262689616043,-0.1244227401359683,0.12388335988406161
0.26926833502803305,-0.02088309326353409,0.12282462603068622
0.28986572228966495,0.1489752078666315,0.12154768335880974
0.28986572228966495,0.1489752078666315,0.12154768335880974
0.27841825974008283,0.17796727389289263,0.11478330616013395
0.3191367597887036,0.00468184803776861,0.11763502842976227
0.3139083239351859,0.051146170980794,0.1238937568533743
0.2887525856223197,-0.040279109079632995,0.12161390843493548
0.2111512226903704,-0.17027315462641798,0.12596553223524495
0.19966298079617353,-0.16574786682527898,0.1292009694246706
0.20214639829929398,-0.2866593067714965,0.12930536005027982
0.18735013107669873,-0.2534203049165946,0.12536904900052656
0.2323774864041922,-0.12933749814510623,0.12178184513571146
0.1953242638754421,-0.1646200544331937,0.1215875697067244
0.2891155455858983,0.0768418781435286,0.1277379695629164
0.31460605725300805,0.21952209341496626,0.12720565195896735
0.30393911944186836,0.2084706584715026,0.12780290356418872
0.30049405575253335,0.19188350970801565,0.10794496665195609
0.26117420484399934,0.09913507270278747,0.12846259955108635
0.2609289449763852,0.07273639697909451,0.12770004367570223
0.24792236711371243,-0.02591066341949584,0.11812992082845322
0.24792236711371243,-0.02591066341949584,0.11812992082845322
0.23073128110404978,-0.07376394449116473,0.12079802294616128
0.24436108769669349,-0.06040402651944991,0.1276692181227785
0.22487755696333003,-0.04365821033579324,0.13162726345995587
0.24837257705265833,0.048047856765844964,0.10344880609427676
0.24515821972938814,-0.06491109231702541,0.12676798549132723
0.238679892410165,0.04566338667927897,0.12375133812085927
0.2334002479217451,0.001038482470525362,0.12541867255362962
0.16970631831886912,-0.228840323157265,0.11572907510131476
0.18533136007673345,-0.2175933325298462,0.11961444699199314
0.22629804405249468,-0.15339312368312058,0.12233646151990984
0.23367811779441222,-0.05545298332034579,0.11973061020487648
0.24918923957445663,-0.016569410400291407,0.12513102243398583
0.21560164697604148,-0.15644035036669762,0.11528851332717947
0.22070157302371118,-0.15512351003279023,0.10792524324024415
0.22070157302371118,-0.15512351003279023,0.10792524324024415
0.22706368497962726,-0.1524610175108992,0.11654706188301633
0.22706368497962726,-0.1524610175108992,0.11654706188301633
0.2330400617274712,-0.03487392959608006,0.1253978115460729
0.25215539298881345,-0.0545857306136497,0.12994114305779117
0.21340750027649222,-0.11200834587859908,0.12247719611366253
0.2533439426515009,0.07083789287911048,0.12014073103367451
0.2533439426515009,0.07083789287911048,0.12014073103367451
0.2741638194811387,0.05250853041083479,0.110282790179806
0.2622059104016382,-0.009808464762960323,0.12785669269501704
0.26382500756293803,0.0037312808925152718,0.12733600620740504
0.2443602354979208,-0.1049578068214102,0.12877004509175496
0.24898174367220346,-0.14938392231794892,0.12922145027485585
0.23259454831668117,-0.1336692851258592,0.1298194248849164
0.2405505104128779,0.008994733061036167,0.12934296488087837
0.27211520253412325,0.12867355198394095,0.1245402729796564
0.26643786039024414,-0.012804514066123929,0.1261977409219111
0.25474686599255236,0.045498570183124774,0.128524441252621
0.25976319551872606,0.004711441374404685,0.11132676948621421
0.25994856941896877,0.035167591637722234,0.1271715783275016
0.1999373568880271,-0.28576478292595603,0.1301900447780343
0.2909119026050277,0.07111140215772879,0.12761953069376317
0.26861113583451823,0.10424295591618425,0.1181182525030541
0.26861113583451823,0.10424295591618425,0.1181182525030541
0.2731275097763473,0.1210886376192577,0.1224265844351674
0.25999741056938924,-0.015938451262645884,0.11284525752096079
0.21775274644961512,-0.10070546386281731,0.1269716852457502
0.234215205167011,-0.0871070026729767,0.11475985695041817
0.2489949179754288,-0.020076102233224903,0.1205653451121477
0.20023378173143075,-0.1223880096474042,0.12802477004634702
0.2086300373724812,-0.19589530734649618,0.12977872193001191
0.21310204480581185,-0.21618980867750243,0.12903743467965978
0.2435839962832534,-0.08939815836404799,0.1283065578224457
0.15923415145246916,-0.21661939182087353,0.12612280766308914
0.20301884241556087,-0.31608490331358335,0.1318253141716931
0.20589802174669045,-0.19744808682651682,0.13208194375008356
0.2516464187072133,-0.012507333537279716,0.10802476805178121
0.257552131405657,0.014473481573151592,0.12731188564873813
0.1982751085952235,-0.14210045911349475,0.13211154995015328
0.2050714664305819,-0.1668496060266524,0.13224883738664045
0.22757489649082202,-0.1843150636631212,0.12589319762265566
0.2053464109089219,-0.13712167664339397,0.12602954966937177
0.19616628452439913,-0.2620155304331149,0.12021779550638616
0.23125746191303276,-0.04030967818662669,0.12729544397728296
0.23125746191303276,-0.04030967818662669,0.12729544397728296
0.2300619920295945,-0.16788402467861396,0.11106068806323777
0.19669571812117656,-0.09632959453409647,0.11879854410468113
0.23482497874505798,-0.11056383804689536,0.12735290540762445
0.26468099297058195,0.09502155938505613,0.1234464245535719
0.24689071622607747,0.14450385742224753,0.12488177558008665
0.2593941176207303,0.10085686843728858,0.11493069795927574
0.24990612673372856,0.07160280053149375,0.11272499440424993
0.21201394658124323,-0.12080840728270077,0.1316064590934884
0.22314427745440757,-0.07852982564917546,0.13214471327689184
0.2514773878447558,0.04220515631954009,0.13097207530530208
0.20123050030300094,-0.13479297294949377,0.13093601554404793
0.23785393194074125,0.01906252539055211,0.11096078567390187
0.2516680404162527,-0.10476759999170535,0.12196635210486527
0.24882213288948904,-0.06883539465354604,0.12703244848961648
0.2502747977918684,0.008352316477715623,0.12434346803342906
0.22765035040741133,-0.011182509853165726,0.1076752919919874
0.23974859628517578,-0.14735768248530198,0.12470332186864796
0.22844346513966374,-0.08350370364512896,0.11953815913493086
0.2787566374792994,0.10872999157595101,0.12524669841227667
0.2624732699947578,-0.015408364894138389,0.12652973774781975
0.2477941388029682,-0.09226539996533323,0.11650572315588374
0.238314115077924,0.0023316026669826795,0.11771904970522273
0.26598803318270847,-0.04903713332761186,0.1264039871602705
0.21784720229838966,0.02851483469173411,0.12168996533693027
0.21784720229838966,0.02851483469173411,0.12168996533693027
0.23477943288484443,-0.2015474912670033,0.12413389427798519
0.17516031583124186,-0.17157762316586075,0.10825047114574864
0.17642174947801245,-0.16939916930492144,0.12578251393220952
0.2150140651360597,-0.23975022624332293,0.13120992972028891
0.21360038285016628,-0.16365236545346706,0.13157498594471745
0.22410399838144288,-0.17881464044586529,0.131899322932728
0.2411522906065952,-0.04709230488229954,0.12984340577025985
0.18708196090740056,-0.08609167483913074,0.13106624256248595
0.24152686989244143,-0.17841640565920336,0.12132478953378566
0.22366242515413012,-0.17977008441066433,0.12458841131735326
0.2137461625227795,-0.04261834212872226,0.12816424297027543
0.24097877894947156,-0.11361115165437859,0.1270980390912736
0.2306844526492238,-0.0830134862032207,0.1287792269665059
0.21765688003026704,-0.016968446340838383,0.12843529099572326
0.21765688003026704,-0.016968446340838383,0.12843529099572326
0.2574711712746155,0.07220529078075605,0.129935844225264
0.2117415615437594,-0.2409743760837439,0.12380364953432016
0.17043080203289532,-0.24263295058486478,0.12388385481244361
0.23971377546697675,-0.16986482272739878,0.1309661544638935
0.22005031001228142,-0.02178857702911459,0.12176666804499019
0.23188746666045867,-0.174744145852209,0.12854188320675328
0.23188746666045867,-0.174744145852209,0.12854188320675328
0.2048215052910195,-0.07711143171090525,0.12648977060278843
0.21859610028661566,-0.16539524786449303,0.1262391239964913
0.2516604970020203,-0.04667473037021131,0.12350766804567731
0.21324095945562124,-0.10580325201393218,0.12188853357939936
0.23352007473460407,-0.04142220787229556,0.1149333202234379
0.2201525179367408,-0.1731431303361439,0.11974822633238018
0.22744648797603262,-0.14012313000895302,0.12493149586145944
0.1890150678261757,-0.16972436516361847,0.12859130393706983
0.21718328916364055,-0.09808097172319194,0.12734627526994047
