Intercept__0,beta_row__0,RT_sd
5.132341906349295,-0.7210912298414681,1.9266143097751913
4.9597381644085665,-1.0957309246148745,1.8568976904467052
5.136433949011401,-0.5095135529289889,1.9301745179400025
4.869950981076128,-1.302782882428362,2.009809524838904
5.008426105763005,-1.6801131492484271,2.0043134837744874
5.131806785247883,-2.2940698598430043,1.577706251236194
5.0859911719984625,-0.37825808931547544,1.9974099884115686
5.09574853110406,-1.3980265588461556,1.9902743650679144
4.6721122968918145,-2.027914827053257,1.9990304023930727
5.047960718850502,-1.7213115932125787,1.907144327857046
5.450969461114729,1.5410056170203863,1.884061648064472
5.256340443283137,-1.3978634228414775,1.9292873218324575
5.500489928602689,1.6087166311312115,1.6817811341825026
5.327964867442521,0.005789059338943914,1.9801256906920244
5.304899469578335,-0.33315929262901234,1.9309421149411632
5.719934420312986,-0.06626158271555216,1.6763566363210922
5.071118763444256,0.3722531026560568,1.8821617358133986
5.098528364905225,-1.3135335940027415,1.9477810614318323
5.6854757892424175,-0.02020980835156383,1.9916712400954728
4.995619885234882,-0.6411958465706395,1.8723680100015032
5.697327894489099,0.6479060563885708,1.652021183130135
5.755321197030915,0.2123670760470271,1.7204366046512045
5.755321197030915,0.2123670760470271,1.7204366046512045
5.6277697857415525,0.5669117567211341,1.7218987088526836
5.254176659247708,-0.0688857686363471,1.8752667099008495
5.409280633570879,-0.573834773763956,1.8397998997501974
5.24364624523644,-1.1285148651815926,1.8865219624179421
5.204142927503767,-1.0120788751209386,1.9051020802464003
4.95527432972485,-0.3249755128299371,1.79079556044595
5.485533282856518,2.1011977574552745,1.936853274125731
6.208109380345995,2.5487187877720316,1.9516658104845563
5.747641572290644,3.0171978081137465,1.9681244918476637
4.666786608066567,-1.51725150029488,2.0061759596448656
4.939714611305226,0.05270954812029838,1.9756510979714208
4.881151815574086,-2.3585811895627242,1.985093088446291
5.2285059618030125,-0.5778687185140938,1.7118057148414458
5.2285059618030125,-0.5778687185140938,1.7118057148414458
5.722707975442182,1.5472315443083178,1.836110952438517
4.611975879610582,-2.8346336937914995,1.8355483346843295
4.325357689422766,-3.519502966963326,1.8800722169255302
5.21992926271604,-0.1594105151135632,1.9016242321092804
5.491986856764099,-0.3320486231075011,1.8186409703115127
5.3979502148728855,-0.4678954596424605,1.8343767938318853
5.044216432528141,-0.5778531722865826,1.8224358301329782
5.1276149864155895,-2.2278975909236554,1.9357409218097115
4.857360344983038,-2.272198968334039,1.963217270925035
4.912144675225551,-1.4716960238431982,1.8130991102251084
4.977083252184369,-1.133135468268669,1.8742700833034862
4.860451986422419,-1.3864655033969255,1.886385743273571
4.860451986422419,-1.3864655033969255,1.886385743273571
6.182704203587519,2.6795070302099915,1.9885398374723189
5.870345902646376,3.0476255908372716,1.991828330754184
4.665879451948407,-4.317974364237931,1.9971468573799485
4.110669675386657,-3.4931505328088486,2.006077335962764
5.397348625738124,1.4680166123161569,2.0116839013772925
5.718355014365703,0.49869574580253606,2.0094143444101045
5.158394398096961,0.404115041839334,2.010958619726528
5.242810999726343,-1.2978708320338077,2.010251921271363
4.7792991446454645,-3.1127045323524256,2.0086441518867812
4.972270496187146,-1.7037926377889723,2.00203765475543
5.198196413888049,-0.8265635307696527,2.011625640050094
5.255135392433388,-1.3446794245828562,2.0100423096940174
5.05512481821024,-0.49185862332895014,2.0103525901798216
5.166886962321878,-0.5877326571812673,2.002424420328929
5.137692561191528,-0.4288085920194806,1.9987329201428898
5.171358400669989,-1.2461417345486132,2.000808908095179
4.948774866705592,0.13241503900145857,2.00063946807067
5.225049942188642,-1.3663695805112928,1.9692839260499546
5.139627163991268,-0.10975981431536774,1.6658959655116272
5.137727980604359,-0.32019792663737545,1.7411440364991004
5.59739703832035,0.5706285631539583,1.934665818088303
5.101263470019283,-2.043941676474346,1.8138730936336531
4.581980899334566,-2.524069458117369,1.8709674966463836
4.877285364044695,-2.2832958305640783,1.7621883047661167
4.9070730964443845,-1.4279800480443536,1.6979276786182171
5.403809617456086,-1.0798061653959188,1.9298125197949516
5.2123098467648745,1.5243799402367064,1.9118086117604576
5.563445798310617,-1.089718497342657,1.7005894238135548
5.289673681105478,1.8481342908232312,1.8407171303637146
4.645827382633881,-3.2138427522615403,1.990054504426215
4.990729791305082,-1.032376752521503,1.978148039459091
5.145471878331148,-1.1163729861940228,1.968403576941586
4.698633096507021,-1.6353398703337254,1.9181926876758757
5.128933309356667,-1.8389558613737993,1.818367894431104
5.071957096295811,-0.18253631199812848,1.8843622082240536
5.394586804234155,0.9848375956413226,1.9684098256755598
4.602038263282872,-2.7282418581233374,1.9635301346353635
4.732511165408956,-2.6196467802353234,1.4860050270893126
5.012560807229874,-2.0283603030214037,1.7852773383292404
5.321624563895557,1.1820168157509516,1.9497387976845926
5.173350811332437,0.3966139688897023,1.831892154840668
5.00345085066061,-0.9739720398574854,1.9153195347069913
5.1417854370481955,-1.1409745679687189,1.792627815077616
4.625279761465576,-2.18760302540814,1.8413310082914291
4.816194586962006,-3.1960238514708816,1.911328993003425
5.438295311566282,0.6230651927231842,1.8187964935488208
4.833922552776328,-1.9540057093714056,1.8362613663693375
5.5822303182070625,0.23897216519071018,1.9232119851389022
4.886913566784001,-2.5696049699569006,1.9313861926864797
4.846007761269818,-2.0714630948693644,1.882681481227097
5.301237834973913,0.21276999977191144,1.9239114830361856
4.7322269502331915,-1.6355485524993953,1.8097676945278107
5.666347136371091,0.9164668748541652,1.9562590506582676
4.739766242093614,-2.087140123924382,1.940773027527209
4.946284548375195,-2.3155173901204336,1.942846348712765
5.023124148945731,-2.5008124765225563,1.9545665761207596
4.998771982805115,-2.573452984025557,1.7211292118814305
5.0105947897588905,-0.35395802513636654,1.831533988161773
4.9844945219142796,-0.6350473766090418,1.858916339951875
4.9844945219142796,-0.6350473766090418,1.858916339951875
4.9844945219142796,-0.6350473766090418,1.858916339951875
5.525105472221622,2.002564800584084,1.8104477462839899
5.248753804517639,2.8976339491361043,1.8479247613263015
5.8052548083702895,1.6776508405241337,1.779454711773091
5.930358954273671,1.7624379666904155,1.8352230509200915
5.7425864068845005,-0.6886817675512442,1.8406388467803059
5.309606363845112,1.5918565249122882,1.9332827066245768
5.914775885952299,0.4336277123457899,1.715616495307206
5.256191417450541,-1.5151090860761143,1.9713712709713256
5.106151854580777,0.2127407065775232,1.845217559314078
5.734417990230472,0.25786422629090155,1.8201606457285586
4.3247760584024775,-4.07569759200016,1.9830339136669402
4.569790602769226,-2.8290692155575514,1.9798540653858427
5.114197222457623,-2.5075252649982085,1.7973600624508255
4.91957554880467,-0.9414875787631414,1.9724846042613364
4.947795291223881,-1.7314762721377719,1.982414152637825
5.202548351242972,0.8759868832377288,1.7892561941939698
5.28606843941688,0.7975697614089401,1.829243530799691
5.5441715970622365,-0.18794535669907586,1.7244949701469996
5.265343847080021,-0.4038825351592101,1.8362489579993218
4.737065454245065,-1.7490155174260273,1.9389424279299232
5.360592336405268,0.7096829320842815,2.0014938713398966
4.846744183380118,-1.7852356273548595,1.870644973344438
4.929495547790818,-2.198791194540912,1.7378861696975179
4.929495547790818,-2.198791194540912,1.7378861696975179
4.661392779337331,-2.2551269507995015,1.8333954506314762
4.468781188932562,-3.904500248747609,1.8848550331692784
4.898526583531964,-1.7408564660847887,1.7943415815400567
5.270061909907079,-1.225265154668409,1.8784324014585392
4.695254017836416,-2.206103317547232,1.8351080049912125
4.695254017836416,-2.206103317547232,1.8351080049912125
5.74251733045063,0.4607495682469206,1.816610258970412
5.900330014558168,-0.40142461530028983,1.9208314239608908
4.899807581754993,0.03669896895875313,1.7600103315691755
4.5868072340417445,-2.5259842035947138,1.929750931494615
4.907992848124942,-3.2239092794802624,1.9389915680563765
4.907992848124942,-3.2239092794802624,1.9389915680563765
5.703465759755636,0.3286219208807912,1.909135146174436
4.738936023400507,-1.520902645785955,1.731383203449209
4.9547938046826285,-1.8995589403749196,1.8971710188556934
4.528236393063471,-2.8258765002724564,1.7523253196887827
5.4555213074740845,-0.01818874085752431,1.9618785076272183
4.975406643088993,-1.3872364300723319,1.8419256216610729
5.110472484067787,0.020597786060448597,1.886328205085494
5.397044569897312,2.915846593392335,1.9667443008034655
4.323497186887224,-1.2747266774744892,1.8148684480387913
4.741618416706949,-1.17567075208454,1.8164191049050307
4.990167979714763,-0.5295129386032297,1.7840333318458876
5.296369806628768,-0.542792296008648,1.8956906163227398
4.415982738879245,-4.6237632897135175,1.8199468525571598
4.344105349314297,-3.691332098519541,1.9127264714345593
3.896116041306717,-5.606673864348602,1.8773772158620408
3.9463720784397993,-5.700717468602611,1.888433606860127
4.994402958773805,-1.3978284800065284,1.6841590656660994
4.994402958773805,-1.3978284800065284,1.6841590656660994
4.634534015163116,-2.34048265337758,1.9147428938370217
5.438555496824997,1.1576268186547893,1.9657823121069165
5.8939843346493745,0.5676043023051826,1.959922942131224
5.312179598365113,0.7676444702073617,1.97998808824387
5.223149847150893,-0.2641999204214698,1.9775687736897454
5.511039561414773,-1.249490839588528,1.9562116314632865
5.511039561414773,-1.249490839588528,1.9562116314632865
5.313267764803233,1.6639505037893632,1.934591126691009
5.660136660801625,1.673242878495512,1.9856590557989218
5.620089720205579,1.1879187812493262,1.9385612343048662
4.751584267550412,-1.5078663679356585,1.7091157680438394
4.751584267550412,-1.5078663679356585,1.7091157680438394
5.365245619192936,-0.6576455262025213,1.8412202680463423
4.940476005521767,-2.417953541434208,1.8497540694985408
5.01073444030461,-2.641614032332158,1.8488940745832985
4.557697690480412,-2.4215268912115206,1.9490844302096175
4.288693372335545,-4.557656683207668,1.8264233033412154
4.427390403955554,-5.025418817258715,1.8053755989879978
4.7666783015417264,-1.5087667652064782,1.9437071091108262
5.645215940361597,-0.6401824015781137,1.9502560964075937
5.34701100955834,-0.8515529558848021,1.980308785998344
5.361195472674926,-1.1917303509948418,1.9679713267488508
4.841659112306479,-0.8142520735704799,1.99369920659731
4.713481477035771,-1.7270467859747751,2.0050681459495627
4.9160490415603135,-0.45051953328073324,2.0048379068798456
5.586778309811406,0.9753013225633411,1.931970348565312
4.875233668214632,-1.765093456681813,1.6615166670071704
4.5500090194920215,-2.130414449085138,1.8868902447271585
5.696481958156375,0.3276197395297338,1.7808857409765433
5.310365578300212,0.5974262145725794,1.7415570299335983
5.310365578300212,0.5974262145725794,1.7415570299335983
4.8441390935083,-2.5988308792905412,1.8591368342422625
4.602781939783819,-2.9595617232104448,1.8576253569184056
4.873615160128205,-1.7230539633131323,1.763197573502451
5.060201277381156,-2.034586929531505,1.6275807332986882
5.060201277381156,-2.034586929531505,1.6275807332986882
5.051106703200801,0.6534816215753149,1.950038860193319
5.251326538741258,0.10692046733178029,1.8403879594456862
5.028446650111966,0.5169769760164186,1.9412279284308154
5.395152895499118,-0.7812075086684932,1.852689967405007
5.885716771542696,0.8356925847360324,1.9760204413023035
4.96130286409193,0.5343781788135052,1.9800577853957286
4.7483969971180535,0.20039359349215285,1.803476669649808
6.185018771543717,0.5888449624304815,1.8831704456537461
4.067172944942319,-2.3266568760184416,1.902632808644929
4.428206303370274,-2.9743939886458497,1.9423466696439358
4.428206303370274,-2.9743939886458497,1.9423466696439358
5.584850800090951,0.10152724130330593,1.9274882330256393
5.299596357257635,-1.300737696144824,1.9540113303914237
5.30947926440396,-1.6051601244551763,1.8995424709466178
5.025926240988194,-0.026242501619361924,1.8529974293775207
4.786558925453916,-4.325626422209615,1.9439821039432195
4.260762976858844,-1.6999803119137091,1.9630820122905444
5.177338138355823,-1.957303902186248,2.0054789711944965
4.9072510118130594,-0.6773156611574639,1.969593662865228
5.280562464787132,-0.780424951355839,1.969451161527385
5.314753377909553,0.8860859289159163,1.7202584383364707
5.314753377909553,0.8860859289159163,1.7202584383364707
5.227802120457255,-0.8337237341297441,1.9026588783024974
5.194738806493091,-0.3894323639249104,1.9133384944869818
4.849885264774951,-2.4745676008014654,1.625901028175688
4.870337070894773,-1.8384128241051474,1.6741002201874469
4.842828851959682,-1.6289664539017283,1.7415038804671128
5.288293681386718,-1.3517925950266327,1.885893734246233
5.288293681386718,-1.3517925950266327,1.885893734246233
5.278613263856771,-1.8585299615998867,1.8542023764309903
5.110687548068395,-0.38787234196418896,1.8499081019886405
4.900594244092691,-0.5099007895236061,1.8291187345646986
5.947281069119926,1.1772090961712007,1.736539248176278
5.111945233269378,0.3442638621615537,1.8354306803332079
4.373786529810314,-3.042028387364304,1.8853473840053563
4.6450766534142405,-3.14992436664927,1.8081774377200643
4.73911564248166,-3.6737407770660684,1.777861746437193
5.01841583882514,-2.68905362956668,1.9972521528967693
5.204146276674948,-2.46531312292743,1.8323294579789027
4.796379389158381,-2.4289743579870526,1.989399637737638
5.099003263974585,-2.7419983331816042,1.9832059721797273
4.57428273593556,-2.2982659337789055,2.008414266984175
4.983817216635483,-1.8304532437061471,2.0085693479508415
4.834607457035473,-1.9501024839905472,2.011474819130651
4.8336763530179025,-2.5638664952985266,2.0051208877648903
5.3008307354964055,0.8573751357016894,1.815946398756496
5.4164107123722935,-1.0102943879732815,1.8420158066597017
4.960562891427161,0.34821225792733423,1.9342909724891184
5.04861882177987,-2.3334145642062416,1.8835423699655027
5.04861882177987,-2.3334145642062416,1.8835423699655027
5.731555222866019,-0.2986219548586243,1.7779007392911805
5.022564529081891,0.7159630745152965,1.794467533332183
5.2680383247003135,-0.7042180533342772,1.9430762029757214
4.649193271369378,-2.2124426464363482,1.8151817319195496
5.322396660630552,-0.48261569108968794,1.9690094780585128
5.054661680069206,-1.95508075931866,1.9787321217973013
4.821558179031176,-0.9732173025874207,1.993223749127849
4.925631497158851,-2.563967575778299,1.7624794966071406
4.747659608186967,-1.852890445173086,1.859362296816637
4.958179560526267,-2.2564893419149787,1.8130205827399308
4.497280012059189,-2.6136889046948157,1.7621786811452012
4.8938786787741835,-2.459514182110439,1.9009627328542607
4.995012897892006,-2.7502931365834775,1.6775555859660685
4.745271105454307,-1.9995018890681844,1.5651477721610365
5.3592056729933795,0.4105674081023557,1.9624758921683194
5.515133856194674,0.30455952652770474,1.753189831824652
5.555253983458659,0.6189469790890001,1.9071831686686884
5.467530185206663,3.101353447225054,1.9010324657179225
5.216363503447067,1.6875207047044931,1.908395226840345
5.4822900228536975,1.2362210408571705,1.9099083069890128
5.837077349008546,1.3432725598013118,1.8850029193538897
4.718789199829137,-3.497538579775567,1.7947296614404047
4.817027383579523,-2.0968688820642583,1.6863100227432233
4.817027383579523,-2.0968688820642583,1.6863100227432233
4.717369885636644,-2.22534774348872,1.6965678106391011
4.833755787802123,-2.3156858417543313,1.8467067338074163
5.039862070258258,-0.5890070041351578,1.8613817852242853
5.11755019374666,-1.8283198695554017,1.84913102248133
4.6669352334381635,-0.7241871388380561,1.8053612674402228
4.779728133544419,-1.7996647557070218,1.9009744489505838
4.419164383281514,-1.9837994673230495,1.757635998879245
4.622884956363802,-3.4948262702202992,1.7071565039430892
6.022025729356971,1.6484882156904015,1.972244906550037
5.213106201285402,0.4731953796017193,1.6592691521162664
5.213106201285402,0.4731953796017193,1.6592691521162664
5.213106201285402,0.4731953796017193,1.6592691521162664
5.136795521443307,1.2037314424823582,1.665895939439096
5.102187210239908,-2.0744835657236202,2.0074049744459033
4.703288836955495,-1.844428258477449,2.0035683668644038
5.2256613136403605,-0.5304974778390998,2.006038044399124
5.348167584849543,0.7797710820716893,1.9659371145218205
5.135010211777964,-0.9920176575660115,1.9606899516995313
5.024975375778128,-0.7233902248820322,1.9957135166342386
5.184163508587947,-2.037044966795298,1.9885156679216551
5.073669255281727,0.3148088942924072,1.9595401110546118
5.627989788163354,2.209719635730847,1.8354598598426524
5.969374562891996,1.5800262052862524,1.7623146133143863
5.500112644029767,2.4837325845715883,1.9194157787496064
5.713687070102406,2.1189158519360216,1.9087372134435685
4.730676223068565,-2.101525001755397,1.9373800623236779
4.425893405789625,-3.839541404636019,1.7541088819612303
5.058637853248206,-1.1821375917998633,1.8274273208857186
5.058637853248206,-1.1821375917998633,1.8274273208857186
4.907499320751047,-1.0521098486392413,1.762521750594403
4.851827601365074,-0.9250198660731447,1.8431338972007811
5.31764275935156,-1.024401400138107,1.869237999155991
5.130534687506716,-0.378680641809226,1.8086977907818707
4.64563384025005,-1.9738259201025141,1.8278466883312334
4.997324827485129,-0.6922501926076692,1.9051426952238746
5.08375139748907,-1.1017095263781282,1.927635432126628
4.614007383781674,-2.4934424647155886,1.8856760812953706
4.684585871657063,-3.1336140130523185,1.8404833435345451
5.274004911234569,-0.5605351610967748,1.8455231257419433
4.777883686523612,-0.9395337948798066,1.973738553828669
4.7581097678852045,-3.6721629883037465,1.9898837032898842
4.43812792172619,-1.4339557634650266,1.877331809868334
5.964638260973058,-1.0389338902895238,1.9497186674165154
4.860152410928788,1.9738513096111847,1.9885656092868578
6.122722820352368,-0.20789981780830624,1.9862254149459764
4.408379236344678,-1.5063041529168504,1.8525422638327003
5.114427466890293,0.2205008226987446,1.9907099734111604
5.350603194818618,-1.9536192633491467,1.9603995001741115
5.181655359925372,-0.6560521164469071,1.9681194807992997
4.914536002837525,-0.48177788807990785,1.8131682680051082
4.914536002837525,-0.48177788807990785,1.8131682680051082
5.321447008702427,-1.716504352732207,1.900294726305084
5.321447008702427,-1.716504352732207,1.900294726305084
5.296573136561653,-1.1766359979116479,1.8296598365065069
4.339742936843365,-3.922510335651859,1.8980503054911502
4.603092990264677,-3.9621561643670926,1.8428830753174263
4.339516013527714,-1.4172252543317359,1.9535708433187933
5.969535635095272,0.9382503175349233,1.8188677586471624
4.5353736140513075,-2.6910002966973194,1.8968561074061407
4.644327931047682,-2.8863947260996503,1.86472428809066
4.536515397793593,-2.0706485249411957,1.9401968390242252
4.876982107600481,-3.756594758624448,1.9425322532430571
4.789536467553856,-0.6961190338879142,1.9294459170847205
5.210297122887503,-0.03245228420427404,1.7949871540288542
5.1875263340544135,0.455976949684995,1.7750765890610425
5.3474953806964205,-0.9882835935326805,1.9120609503546908
5.003255856562868,-1.922071022244146,1.8933357070668155
5.506194667227758,1.014714936694163,1.9748834130961834
5.829297561592821,0.4043255646687062,1.9017313428957356
5.501594869023423,0.23932624804427016,1.8003761137175711
5.405569780097166,-1.784345511019335,1.7850832944228345
5.300190866647551,-1.391235134484087,1.7902041044587884
4.750004915014596,-3.435268495330144,1.9677775032806244
5.7378849097905205,0.6040683691481807,2.0074506460333805
4.611825487842433,-2.8010175589644084,1.9537460513306586
5.099008212710849,0.26424012644713235,1.9070454256601348
5.247546453798314,0.07413232923413732,1.901231109486405
5.124716499435066,-1.3189995758421431,1.5980694205352277
4.920508456260064,-1.0515854300904517,1.7349675299382974
4.946297131021588,-1.4218573374964658,1.732665500964544
4.503131851868732,-1.3654270353562616,1.783781894175379
5.769977327407047,1.8840460220215234,1.9533257026217028
5.753686634610395,1.5294730260244918,1.8943791829884689
4.753189012880949,-1.9683376802887522,1.7204428110982528
4.582805200126377,-1.0913089923536263,1.8640360178631152
4.706712424655561,-1.7742077798891949,1.8388543069964653
5.4589781031528375,0.7962158077261487,1.9101589286701424
4.872700320865304,-1.758855126911265,1.8774716118021695
5.153250058016791,-3.144889688966796,1.9539528034629894
4.740120090702145,-2.6458677278185965,1.8415785883806708
4.880856321189653,-0.04352687924809662,1.9584384686508702
5.406726840940371,-0.5592891779860513,1.9345499101543464
4.876368590401235,-1.4715330226257721,1.9367876102478774
4.856072326873477,-1.6095846549076074,1.871091612750554
4.930850932218612,-2.112666089496849,1.8791486337433458
4.925707656464945,-0.6305036932622772,1.8744788712082538
5.330081231024183,-1.5159101415790643,1.7594529394039653
5.330081231024183,-1.5159101415790643,1.7594529394039653
5.067064484577968,-0.698903148633499,1.641424078929465
4.294300905434922,-3.528467369479237,1.9724020746304884
5.607387696963597,1.8031811422777773,1.998251735991927
5.573871359764066,1.9529492916307964,2.0001416351752153
5.613901685476579,2.3514369568533606,1.9715907242474826
5.550413188768478,-0.4432676207492514,1.7680998203328098
5.416554228968418,-0.49943513021630637,1.728297793737886
5.005399901466926,-0.28023795147003766,1.881886836427896
5.430244120420088,-0.24313681568378492,1.7705506751208675
4.969963425875245,-1.706359679341047,1.8552810650086322
4.847647554899461,-3.072618859278447,1.935683477230633
5.5385094602337634,1.2222514908480049,1.9692490918359944
4.646090999127794,-2.611909081138341,1.9804985293228268
5.377095043463674,0.037079534211378995,1.7341585987012216
5.777267854606287,0.6721430634855674,1.9398486729586646
4.816989789082221,-1.71054262399427,2.0039406573486045
4.643464065365593,-1.9781041492102793,1.994728625535861
5.637735186999051,1.655893035020712,1.9557134934370572
5.836737093144734,0.40219672078521795,1.9322799542562241
4.807874433815907,-2.3932848315487547,1.67748363822107
4.844926409401142,-1.92582658178392,1.7355398122839691
5.070350378968714,-0.9385065445884346,1.9438404411174754
4.192504665235914,-5.194825054128316,1.9320894093814425
4.310328703287718,-5.681447497089806,1.9270688220014383
4.367609840916754,-5.099473067319127,1.9230574353995693
3.808032693202577,-4.793154880078243,1.9580242891857191
4.461212751857898,-4.529404828911379,1.9347617340248486
4.265535190607541,-2.6672660587389085,1.9467600826072964
4.619036086145747,-1.5813397057226908,1.7535904718263342
4.822130131040159,-1.8404458123862466,1.7275858617388253
4.883777159963421,-2.1663024661332324,1.6482074314180613
4.889644662812042,-2.544022021613693,1.7396311547683125
5.142805537457926,-0.3578654287200689,1.862990043414363
4.87389005760774,-2.105970638315771,1.6638264036008654
5.156855067600154,-0.3351442242077093,1.933085177355808
5.206295872623407,-0.08741392709056445,1.9047299609694273
5.345310057373623,-1.1657848362949867,1.9726037999332013
4.853286819771933,-1.5103374996127625,1.9929827746250266
5.240537616256536,-1.5827647514267522,1.9735476442504636
5.291854527189021,-1.0008288803593794,1.899057814582924
4.785187511142162,-1.6340692593379385,1.855814584697161
4.82910922101832,-1.8702945075104707,1.8865180489844877
4.775738604989682,-1.7397640923578572,1.9561010572601212
5.862046600910669,0.48394055769456257,1.9537243009395724
4.936197819666133,-1.9485515134777964,1.8535617261518038
5.162759294879206,-0.1399538033230381,1.7304534609624622
5.762397908996215,1.6883948036157643,1.965740358369161
5.936271189801327,2.7510963874074377,1.6867821042772129
5.943142511794489,2.0164633659863167,1.8945812797272743
5.074723677109832,-0.5175241919093518,1.933147449482931
5.194742651116248,-1.417351175361096,1.7988320624483887
5.44436314280671,1.0129970259004708,1.9388257641000834
5.212459596228822,-1.7755253409852711,1.7400704944130303
5.2759679925177805,-1.3818237975475385,1.6190022231012797
5.364180414376902,-0.03384608554235946,1.9770758257389194
5.055039735068794,-1.2570051907992277,2.0040596615649977
5.057941643745578,-0.814898543382935,2.0059797126879615
5.241199699197955,-0.6798755020090709,1.9958229819773934
4.7614610501679415,-1.2674977439527173,1.8876254052362873
4.7614610501679415,-1.2674977439527173,1.8876254052362873
4.957606093188183,-0.38823386457387987,1.7496023351897787
5.486418077614704,-0.37983540449051484,1.853950254672978
4.790296624089951,-1.7958920437366606,1.9951163944494925
5.310571738117631,-0.02057737993446551,1.9500943013738055
5.082423988098878,-1.372188500323656,1.971062549281597
4.932422514977885,0.341213752484818,1.8901619343219453
5.166845490401012,0.7955205755243745,1.8023650449363016
5.266821948815187,0.9267545412186386,1.8275170194103527
4.6550384367471755,-3.465914057471969,2.002293518315171
4.478116022311462,-3.065020612041388,1.9149533640643421
4.5308938548696,-2.7455676962280067,1.825043952543658
5.077120930707114,-1.9103246728660292,1.8393053371185293
4.980053743102402,-0.3272712308244598,1.7547468056744633
4.775432019593773,-2.5760907969385847,1.5554953592246727
4.782755569085423,-1.9047273865004115,1.9463806853011725
5.280363803181066,-0.6942009760201412,1.9791116234638284
5.5174552526026694,-0.918213823847204,1.856545862523072
5.192523364786946,-1.1045811016621232,1.853975280067933
5.38576019247881,0.9793590083943869,1.7791408567571712
4.826989637679169,-1.523665315431948,1.9088741946700425
5.600496210088627,-0.011808711288020302,1.809717331427477
5.278916296769858,-0.32037889470983366,1.7165287249971597
5.278916296769858,-0.32037889470983366,1.7165287249971597
5.349172822187651,0.2712719076307314,1.8558077966413506
4.938770483082037,-1.0831557110863688,1.769042237054109
4.887862499592445,-1.4140770583689914,1.9021162277508639
5.188862358463797,-1.529164702103453,1.9709729942706893
5.057335996130092,-0.37731770873142845,1.9224103173263698
5.5334520382246835,-0.07065973881176157,1.9123482000382792
5.151959974194523,-0.8090666466056582,1.9720105523558884
5.1046757263219265,-0.3902325783741047,1.977504501608623
4.71919708535158,-3.4043494231713933,1.9227495233409795
5.146525448278066,-0.6484558623869594,1.887508355634167
5.614626327926253,0.6622445625527301,1.9954424974099934
5.431872973077941,0.07973815228245817,1.9839430453414633
5.122514458434801,-0.7535986129241922,2.0071959220939473
4.7851793844332065,-3.20805102502652,1.9731595835578244
4.598892517351438,-3.360194003286119,1.9621063451404734
4.99347356909386,-2.3375502416621385,2.007727661146289
5.493166374711433,0.4325624639351786,1.8810964566992154
