Intercept__0,beta_size__0,gaze_influence_sd
0.2403120045110969,-0.40056773556033054,0.10156874408821945
0.2648060416077612,-0.8877109265724983,0.10047862653696828
0.2634106763640949,-0.4892612781130964,0.10503141939095426
0.2598570130865682,-0.31990454148539005,0.10294250090957
0.26058943750903607,-0.07378577260453925,0.10408627525685638
0.24928777283692535,-0.7122641573607206,0.13123459871238588
0.2765980804367965,-1.070679916234029,0.13129612934778587
0.27886490543077863,-0.2617098281558772,0.1311771526712221
0.24949548574136127,-0.9591377077466672,0.13156298968939958
0.24949548574136127,-0.9591377077466672,0.13156298968939958
0.26003873465072824,-0.7969807219466505,0.1321746530471061
0.26074723895126617,-0.46150394010591034,0.13205901958836144
0.25114319188476725,-1.7746751165522925,0.13124944004172412
0.23632834988060059,0.155672461342384,0.11998529622359994
0.25091330142244006,0.18583900151669747,0.11958994006128486
0.24808409641094997,-0.4506385937108863,0.1225287881881395
0.23266387024411683,-0.012717118004010375,0.11985796743142377
0.2298307120020318,-0.04989351972914652,0.1200571501147041
0.2706653395195757,-1.5293000356129247,0.11988619736955376
0.28592311142022475,-1.520084383606552,0.12122667332209855
0.2606697855602567,-0.5249774989783661,0.10837187282844006
0.26109929806134935,-0.5050094416443354,0.12395146139539083
0.2592399096552294,-0.8110023907031791,0.12083592121903984
0.23909229856681896,-0.5410890902660496,0.13186343939534115
0.2102089508347067,0.07948487008516687,0.13140448693037104
0.2988539290667055,-1.6823424883030853,0.1320762468251608
0.2365530933579515,0.05268162967619344,0.13156072510827835
0.248256194114113,0.005293919675309844,0.1315197501873135
0.2685688304438401,-0.7153650742808766,0.13115136163514843
0.28651382916445756,-1.3178022132275722,0.13049207797997436
0.2900958986658833,-1.1062399209613518,0.13011088038305155
0.23167076306747234,-0.750947389199912,0.13128461829944094
0.24819758428070063,-1.2096339915451386,0.1306487605923052
0.2712318166197,-1.224266481966322,0.13060881034443847
0.2733994183178207,-1.3187739674174113,0.13054846111133606
0.2765072188456064,-0.13046780469643435,0.12676660623012068
0.25915842506119285,-0.8016377385736739,0.12429961154702164
0.23842365005119437,-0.815172514565006,0.1241851630375046
0.29555614858761686,-1.3485768445931485,0.12209349280640203
0.2832746642970427,-0.6506222069011199,0.12586032480775847
0.2274900260303753,-0.23709924736585952,0.1253974450023345
0.27043831731554496,0.06331199614283736,0.12615236238194777
0.26127248062991343,0.2710102755492678,0.12253933625328596
0.2681764114158818,-0.033803615759079614,0.11690279135240515
0.23015835819307925,0.03946354295889683,0.11653374522154095
0.2659971627112233,0.14670082367230444,0.1157011231211694
0.23904799017279005,0.029106730268413164,0.1163707276777036
0.26112098263702244,-1.3144818270378633,0.1304556556062915
0.2585681054460006,-0.2667030601648751,0.13179029137874454
0.2627910063151461,-1.0483793240494639,0.1251451788650302
0.2685923083659995,-0.8704081528640937,0.12592400079330404
0.2586483627491572,-0.42770546713343055,0.10498597622498104
0.2547808974390714,-0.7340524147877825,0.10827010288266498
0.2577968265911492,-0.7911067054282868,0.11396089285331615
0.250764227662774,-1.0375065817348843,0.11195136709627902
0.2834103947859928,-0.9192187258852301,0.12867713489989488
0.2374291671904259,-0.813263509289203,0.12729466550479526
0.25349137976777525,-0.9628968147878022,0.1216032403689911
0.274768803959003,-1.0846635507182125,0.11997594881507474
0.25398335261947175,-0.43700534541338554,0.11800830194856483
0.2556889001320036,-0.384170872432324,0.12596717692568066
0.2426898522504844,-1.321469101940163,0.1306370209760312
0.2995185154203895,-1.3230725689389928,0.13060393790865876
0.2223732982915614,0.02576863181985481,0.12140568872388367
0.25083999577443955,0.04672968564019234,0.11780023644190693
0.24496568451885198,0.2422480181279214,0.11795811752103043
0.255697292936325,-0.5360122144794874,0.12330239571113441
0.2545430596401224,-0.5858618559751615,0.1289090963886847
0.25557081419619976,0.35999557709410435,0.12063729749825894
0.24735498985688556,-0.371794193601067,0.12353868415169107
0.2712083955598545,-0.35864664572454164,0.11208581065773532
0.2528766421844619,-0.9564520222027008,0.11938021793727593
0.2577329917803379,-0.14083188527471532,0.13031791257484274
0.25536357859813286,-0.3687093956448214,0.1308519476737593
0.27946893082862817,-0.4973214772669122,0.13097253970372966
0.24742160395584883,-0.3001819468485115,0.1317026302437511
0.26466862153994664,-1.453551033029316,0.12146758915042793
0.24491540912937726,-0.6017966292736858,0.11890317247208389
0.2799355016339706,-0.555589860218125,0.12625550023282575
0.2570297653401019,-0.7440619065527183,0.12761356789863645
0.2645970711758163,-0.8087810044796407,0.12600818360787738
0.2532730642347979,-0.28938367903791495,0.12704402476989354
0.2633262742119272,-0.8123192959315628,0.12096450335265614
0.28916985485703606,-0.5406540713705386,0.11417314923101086
0.28916985485703606,-0.5406540713705386,0.11417314923101086
0.25129623379837673,-0.2829033643541353,0.11034016026654145
0.23203216056600684,0.19861930858185328,0.1108835234999398
0.2511642825468723,-0.4166154586055117,0.1279347328381507
0.2676312788700346,-0.7406397413415932,0.10644648675851644
0.23192048879713584,0.10725232458645627,0.12231750828360263
0.24725527263666372,-0.7666859855523185,0.12373019578350142
0.28492243868035333,-1.264990554339951,0.12453945087782313
0.2908088999739548,-1.2375801055943991,0.12487093328691531
0.3099143747382285,-1.2044590850229966,0.12610115750831435
0.29801410354128394,-0.48906672199846996,0.12882004033039038
0.24259497690569395,-0.5663843730986546,0.12143772903390106
0.22634341037831227,0.20650636799362,0.11765481333632564
0.26483332672293125,0.2604988970938062,0.11715880527478661
0.2783868748391345,-0.5237413016167757,0.11352264784990608
0.23918115536420514,-0.024677951405621408,0.11391433960552941
0.2483753853251113,0.26641712473309753,0.11723101487159648
0.24638619487171617,-0.7498788199436763,0.12186712501994493
0.27160351132237437,-0.45005161016174483,0.11572753549476868
0.2470856510122743,-0.5765720988773482,0.11769867543957031
0.25597104450366304,-0.5924791745641292,0.11709042790812703
0.24896636548155987,-0.4405153926678442,0.12248838119328821
0.26411640988258894,-0.4377884161976515,0.12356253252927987
0.24728089005960907,-0.31562390827194287,0.1283130201461751
0.2688311113121776,-1.4086710800353437,0.12864051462860276
0.26728661064799125,-0.789711589086163,0.12684001963203761
0.2773802084762265,-0.6950085598124578,0.12650724898184648
0.24146970189950823,-0.3801009568910455,0.12632650991225752
0.28289010186733077,-0.8774219568235768,0.1305544993604477
0.28658777727714596,-1.2856168816893718,0.12953026446868526
0.2620098065960368,0.006503488639679422,0.12943809676106732
0.2798859259521736,-1.0289640920954986,0.11611537330584981
0.24660130029738725,-0.6530182513518429,0.1194687328099641
0.23947393267408432,-0.4444512623279095,0.12524256541817133
0.28941270396885277,-1.3010286972339924,0.11220974243607236
0.2661244920440079,-0.03699070758167483,0.11403990583320867
0.2990312386428315,-1.878370363398656,0.11752846313378285
0.29242741959138535,-1.6184365940324141,0.10740376835915234
0.2594244643563839,-1.4720920409192655,0.11290667418851064
0.24825760470944003,-1.474415931609118,0.11383180802696408
0.271213039038447,-1.259105243805352,0.11558473357408272
0.26341708184930496,-1.000347391961977,0.1168249613133309
0.26315563368320816,-0.14275703599674888,0.12209197552640666
0.2598258586454215,-1.2127829304601507,0.12249008785062115
0.2697083552480621,-1.4151079107820255,0.11644676192888487
0.2687711786366856,-0.9055210374385021,0.11657935810268609
0.25807593299091697,-0.1550466847732197,0.11444888039051035
0.23338275827588623,-0.2633128012612938,0.1272061892420679
0.2725497142163691,-0.15915227992164827,0.12745920230221802
0.2415384808041933,-1.0421678717816885,0.11746162969604229
0.21635850677149326,0.2275683230187451,0.12136413813195879
0.2579392038136001,-0.36657132481208154,0.10563344453775231
0.3059009212697732,-1.6008820581152732,0.12093012002553606
0.22109827978132426,0.12204255310014939,0.12974895875308542
0.25747093399171284,-1.9233097261091598,0.13187928333891794
0.2580698545888366,-1.8587051458691521,0.13167858487019204
0.30387895559796513,-2.0526392797405943,0.13162707649931427
0.29110558658646823,-1.9982227439811442,0.13164509997283208
0.28781030263468493,-2.096492995580073,0.13161917551232685
0.2564796539725414,0.32163327382679796,0.12610598022068806
0.2397572468567478,-0.5002038135113658,0.12895048797639766
0.2516046501630203,-0.6068762913853314,0.1269845314983304
0.24215964147514737,-0.45893413647219505,0.11730696095981466
0.2883869082948203,-0.8184104955851891,0.13111356454446232
0.23702672017388351,-0.9064423416004832,0.1308314920358092
0.28322787152341805,-0.2506925230718585,0.1282656978439805
0.25040990895231197,-1.4813971533105177,0.12474341044297804
0.29827858413958086,-1.4541419384999572,0.12320529705285917
0.2760177325165501,-1.1064452086089134,0.12261957776907867
0.2604105963397518,-1.9560797858919998,0.12571365711153243
0.2985329746727189,-1.2973420789060046,0.12330257237348506
0.29539744804848206,-1.385478600994554,0.11692095764713924
0.2527477672607318,0.6087095622427481,0.11824520179112459
0.23682199530397677,-0.14267303889043687,0.11863260398567249
0.2601769406775407,-0.23008894950098022,0.1188872621810042
0.23897176205063408,-0.43237950385585977,0.11720307365413306
0.2576823415881082,-0.29456868283035975,0.1192577239469584
0.27715502043753937,-0.8483997898954745,0.11567100961230649
0.24865099047120442,-1.2026416145289784,0.12250367008135632
0.23481367823876986,-0.602120192883193,0.1212358584856702
0.2755749327095401,-0.3770060891429418,0.12094475874555424
0.23472277100482417,-0.24278002941776475,0.12187139572167842
0.2741800319004086,-0.5718748967545584,0.12350397039700273
0.233111444727442,0.28428503155735074,0.1297485018961061
0.2644230635958323,-1.5992535786417472,0.12849502494043027
0.26329172979284376,-1.3447918380015056,0.13007019689439456
0.26855950681962987,-0.9721021948052216,0.13006734695006958
0.2789744920141673,-0.8315725145119952,0.10966711720091436
0.27193698951385664,-0.3710129363052733,0.13124829377053643
0.2554682457715286,-0.8536210767683613,0.1215340324620139
0.23478676834558104,-0.8383496166768925,0.12000803376989147
0.27931565805418757,0.15787362194338372,0.1296440245654038
0.24389600975455783,-0.8164688278208755,0.1263886186554184
0.24297828233878724,-0.8136269844133189,0.12655448356638327
0.24549980481592062,-0.9650341615353064,0.12052448738873976
0.27928418022758883,-0.5467091055020771,0.12302414106666029
0.25173702060286374,-0.8053902091823972,0.12313640909349238
0.25173702060286374,-0.8053902091823972,0.12313640909349238
0.2596381040246906,-1.2389546895428367,0.12423382770657834
0.26627245550963363,-1.5185332966039704,0.11951441191924819
0.2610020533403945,-1.1928868038441285,0.12187566193028285
0.24540588102799887,-0.5870008136348064,0.1206301035786804
0.24540588102799887,-0.5870008136348064,0.1206301035786804
0.27083968253435525,-0.33131232185113335,0.12004749347401511
0.2183324155633961,0.08037298461232217,0.1271023406223638
0.29236420220585146,-0.672354398412242,0.12083373591490522
0.25153185279988655,-0.7185594965926523,0.1314519726049062
0.2669429870178408,-1.1414537662296962,0.13147106963531502
0.24020385325403842,-0.15344554949102807,0.1272753532915721
0.27108711529798973,-1.0171880214137592,0.12746455191590247
0.22233986289877536,-0.7156654057371817,0.11838440751002455
0.21723334909010375,-0.6724222980871158,0.11959540203303445
0.24368303590728735,-0.7380847397068874,0.11977896501900558
0.2829189622675159,-1.0454968853557942,0.11909267605491919
0.2557358230235163,-0.147522589853284,0.10502307557591298
0.2680737182183859,-0.4712381544615074,0.12422047525109743
0.2621318201260409,-0.224114622369055,0.12226730557463952
0.2591517037972934,-0.3485365592855177,0.11936331741626424
0.2624123987346592,-0.4227079953934808,0.12101528322189495
0.2665333171475487,-0.7689135648340976,0.11388193874660946
0.25411681378185913,0.20566358066309343,0.12258075331386865
0.2455074974095474,-0.1918005971432901,0.11374597919045748
0.2455074974095474,-0.1918005971432901,0.11374597919045748
0.2538363137171539,0.025059598013062345,0.11635749403547414
0.24271301163272319,-0.05247031513593409,0.1164301100206093
0.26104092112781435,0.0008791119121579066,0.11585751800906167
0.22835309135432025,0.00912707083323723,0.11901280127974193
0.23654133007090694,-0.41953185670780835,0.12219461946762837
0.25933162332529375,-1.0476185602741177,0.10666996374336032
0.24627692260460168,-0.9504803428914876,0.11127991866714916
0.23361981902157428,-0.18551893546074896,0.11876961761275828
0.24684581932174218,0.7206835768981603,0.12488275614378344
0.25566938018089125,-1.1624933173248195,0.12486643229291117
0.26539362708409375,-0.23989963802556669,0.12227257830656303
0.2816936516409173,-1.1974969298905802,0.12893288597127514
0.25555288050322394,-1.2250413762295387,0.12921952736041198
0.28960230717510643,-1.3323576227462695,0.12895912488753677
0.28265678679559025,-0.5663854716584564,0.1233134368326308
0.2903199366336271,-1.7340384339927646,0.11791445101539545
0.27130644462436987,-1.9619488917050885,0.11672870867890958
0.28325717373467135,-1.6589940279679034,0.11391149518367838
0.2808220182177532,-1.1813089975548952,0.1159326631193041
0.2953613925919507,-1.1160567694247252,0.1158060783068041
0.23724948819206923,-0.7827192252813688,0.11679321398168054
0.27844584897628294,-1.0406079629998042,0.1275383697248853
0.2698992681268353,-1.3813341427898767,0.12866363138705675
0.258683917331219,-0.5653370615295454,0.1277333924589377
0.25251386507606544,-0.5157621245985504,0.11477462079538679
0.2737245093049436,-0.8518352877389532,0.12667890363747036
0.23939917140403694,-0.4079535979543223,0.12372139072218755
0.24907049294892042,-0.30424359052525174,0.128420191093082
0.2758918988119494,-1.084628105973097,0.11237174343896464
0.27746296542110743,-1.1929993572677677,0.11119135160992914
0.2769525253103067,-1.160971600260327,0.11118998299354185
0.2562264578781105,-0.9601504539056082,0.11258948587359663
0.2526683235248236,-1.1581671939694307,0.11429498422285309
0.24441545147277222,-1.1637751053014185,0.11473143356500938
0.27194060831870603,-0.4443886528287493,0.12329345114449862
0.2840688339878599,-1.2429136346991343,0.12152371363431211
0.2812845735018632,-1.065216702776982,0.12617429555187598
0.2561156167914614,0.2804580092596826,0.12625399799765238
0.23158260564288755,0.2742863211451314,0.12684057705992008
0.2405419130674267,0.1819599064062855,0.12297075273591995
0.2735114874643499,-0.5281562894220548,0.11754283772164113
0.24242893066454113,-0.8370431144117846,0.1183211616421447
0.2709913446657537,-0.7336281763031572,0.11019662189507583
0.2680100116215917,-0.3318579707658285,0.12023089150460566
0.226522132304333,0.1402546039948831,0.11798119668478194
0.27690560042876994,-0.43960748449576786,0.12215314208234876
0.2249948825172684,0.009313078512776407,0.12670103812801087
0.2690834680930783,0.012310571947636005,0.1283686025410087
0.25951660132426424,0.7624515820053197,0.12824850378340844
0.21627873359171618,0.45034727719718537,0.12867447662872625
0.27090556475399385,0.08795186335258712,0.12950685392119957
0.2639439171148854,-1.2991469448016861,0.13172237406612666
0.255221373610258,0.12420297360145816,0.131802691016142
0.2699242957196917,-1.3122364669920084,0.1290407472003481
0.27152710368274446,-0.6594813298812054,0.1252104318342956
0.2806629298844693,-1.098735029602803,0.12046685259708549
0.25261268106531143,-0.7115046863696429,0.11068964852928334
0.28322386519491755,-0.6786969699338451,0.11254289918832952
0.23758526473532127,-0.5704281929296016,0.11797816874528912
0.26757482148664674,-0.44948399473398815,0.12391269755878923
0.25370848350853475,-0.3493226506439131,0.12717635469818908
0.2701636357407847,-0.9003645978229429,0.13087617454946812
0.23610019089677478,-0.0787793167957325,0.13178612986370747
0.2679197522766916,-0.1108640250952746,0.12838649254308693
0.2679197522766916,-0.1108640250952746,0.12838649254308693
0.2486860645271679,0.06835952830265193,0.12770967831825894
0.2450112713898966,-0.0019246222303518287,0.1276012511338678
0.2711820561569952,-0.8516442853804543,0.12359840689888583
0.24607372118376525,-0.7524839059948726,0.12308308395431021
0.2769353965340178,-0.8747159089314436,0.12184583152200286
0.2645290686299659,-1.1833689492982888,0.11275772635915127
0.2425355849699627,-0.9748014482564492,0.1113424518277604
0.22863111318865958,-0.1616076687292159,0.12665157029441876
0.26907170420742565,-0.5255042016090409,0.12991844310255418
0.2746621435640264,-1.2978836023956744,0.1292118113184324
0.29082798251316466,-2.0286953624894677,0.12673612831151146
0.27366375018933203,-1.921379242442075,0.12618459152174005
0.28983221493785977,-2.001304823932702,0.12496127513507514
0.2622192513020005,0.5600090948164437,0.1291929327772289
0.236052591373696,-0.1942698805055329,0.12974903968743134
0.2938567105919343,-1.3526564390471811,0.1304980096777558
0.2529155630633649,-0.17840452032541299,0.13173947397712502
0.24765046862740464,-0.3537158463078127,0.13159969212959807
0.23774356717660186,0.33256499560547037,0.1312768311402983
0.23745412658689036,0.39051647255935035,0.13101766299466328
0.26280886483979626,0.08968846576897369,0.13116704568735324
0.28630264964846186,-1.139002653876958,0.1283223193375536
0.23359046208634385,-0.1779945305207105,0.12679386128618386
0.24591367484561302,-0.15168875641320917,0.1254962140336102
0.2393148260280985,-0.6571078353481827,0.11488293868711923
0.2821342567690172,-0.4449049450869713,0.1251613551537515
0.2899603437987126,-0.44146684903617606,0.1240349043736171
0.2780385474850771,-0.7486220979953195,0.11379171824350333
0.245911210998406,-0.7738008571669841,0.1182509582227848
0.23536470417837288,-0.15260384742695218,0.12288470895586752
0.2389064729144061,-0.3317550977277596,0.12441713851221156
0.2460335564947082,-0.814711890212035,0.12518248561866055
0.26580643648290203,-0.5286858174256777,0.11606015056710456
0.25573247659284865,-1.2633581184537717,0.12400416372333556
0.26910871886868015,-1.2091100477081296,0.11294816925125548
0.25472797161808836,-1.6539338948455278,0.11747697327078195
0.2433494826642099,-0.3661844502053443,0.12184909950548822
0.26959555232145976,-0.37850879058348824,0.12137108913244728
0.25160724467611206,-1.021682886889503,0.1272488299762736
0.2810404499564916,-0.6342147001461031,0.12175885144534553
0.2441050405701977,-0.7932592716316859,0.12037398912263456
0.2703967462994719,-1.4373921764415036,0.12387505730256135
0.2734399488409964,0.3229166534262964,0.13016780571352451
0.22714230718530015,0.059099492247296936,0.13088183071696238
0.23746045195816257,0.5158007273837074,0.13098530147595008
0.2626891313247706,0.19494144403322633,0.13151440838360137
0.23470358157897553,0.2137082916361176,0.13137042563643458
0.24824583046956686,0.03631750147604494,0.1315091376961762
0.24416045959112656,-0.11930938657897731,0.13169410514192978
0.2455393873497159,-0.47676351120870486,0.13218606152160806
0.2430623889798107,-0.2028731249078873,0.13222978444205905
0.2473268194659849,-1.609000772474143,0.1322969520546034
0.25957306869934427,-0.27548218926190926,0.13233610152539046
0.2663208895091336,-1.5499886059538137,0.13236044205824418
0.24742032104630673,-0.19935930189390416,0.13228994653257728
0.2477667223109426,-0.6846052053790478,0.12760518255599973
0.2682234180531489,-0.3007579496289157,0.12310335037678252
0.2396771088445474,-0.3415727645181509,0.12531568438645116
0.2738818171323592,-0.8308118398411185,0.11956492608789371
0.2450947742938812,-0.4427427840606492,0.12067508127626947
0.2572467280927342,-0.25878268559139345,0.12009726485022314
0.2977777819545609,-0.5917800740728509,0.12066795405735131
0.20776726988110444,-0.4867036230309546,0.12178500613586114
0.26673383592264205,-0.9112430144776367,0.12605726281060275
0.2676675235805601,-0.9807117580203536,0.1219392231751626
0.3093115898200036,-0.9642465348646502,0.12208061428401004
0.21861326613753443,-0.7485587067003441,0.1234126870462642
0.21172984709226103,0.2936777469633198,0.11985335750894491
0.278373287319121,0.03861491974443931,0.12141053691828747
0.24844500220363536,-1.3822491215487689,0.1201257836475844
0.24493262659378326,-0.33668616559145303,0.11567040699315605
0.2516880324281712,-0.7109460996075736,0.11845909038912003
0.28012718263238406,-1.0561594404954058,0.118948025830806
0.2807058805323223,-0.6395295530033976,0.12175174063442233
0.284161489540444,-0.8028187958505163,0.12883252015962213
0.26442264587823605,-1.1363175867244268,0.12897865581679263
0.275699620417281,-0.7202712064735225,0.12303914723172805
0.29383375246530213,-0.8421839340635127,0.1203810010741535
0.29234145671958556,-0.6080429001256085,0.12991879201935208
0.26357615214453334,-0.6672283018162781,0.12965729147700458
0.24378849770608219,-0.6151335581108849,0.12947918170484582
0.24872014803372464,-1.188739862344323,0.12819588817404395
0.2762363644761716,-1.0695112978883339,0.1280451473741764
0.2487917784240322,-0.25644809150910264,0.11541177132638246
0.25357863011855997,-0.6444085712795269,0.11460151068244746
0.25357863011855997,-0.6444085712795269,0.11460151068244746
0.25178838571770096,-0.9348574062395021,0.10967377400390614
0.23991296182948327,-0.7272490961426433,0.10065201130566102
0.23991296182948327,-0.7272490961426433,0.10065201130566102
0.2385045204165768,-0.5391493745756173,0.10786663429550543
0.2792874375715335,0.03379520726852775,0.12572090631508687
0.28718514124861966,-1.2214449508246963,0.12649171525862524
0.25033530566639206,-0.49064080174376223,0.12726571560379296
0.2491970807252434,-0.6130458297896244,0.1253579092598732
0.24440016151485086,-0.601772960147207,0.12962930796224129
0.24189576995554793,-1.3583092725129662,0.12712960468684797
0.24922748949590542,-1.3110041497768372,0.1274520085123645
0.26873527907688843,0.20327471064873567,0.1313257764201385
0.28025545484197173,-1.1326001537246775,0.1303340805741476
0.20274640048495057,-0.5544592548427847,0.130449371852061
0.19905865510298204,-0.6270478890267631,0.13057117152691824
0.24673539724889113,-0.3515519926470829,0.10881631901937007
0.26105250253165646,-1.1799851979887914,0.11847250727644931
0.2540524548978002,-0.2717348033222586,0.1192997080893696
0.2776497239781307,-0.9228927924168198,0.12894177337739954
0.24011880802498767,-0.31149956344436724,0.1265268477855884
0.2523876295186329,-0.9052983496902849,0.12816096285029951
0.2585256061181981,-0.7850847368487313,0.13047930412766096
0.2438945066072692,-0.45931202859784165,0.13027605008615314
0.25976688382024526,-0.4507599011121827,0.1303604464925559
0.25126331751155323,-0.6292111797829175,0.12828397898774427
0.2500447710033824,-0.4831811343722777,0.1298334478833913
0.252398264255437,-0.11758251969970651,0.13012775137599056
0.245492571530195,-0.14940937601396045,0.12956655121263783
0.2853215004427848,-1.159757250105161,0.1320640070931774
0.26002414455767076,-1.2783143897983085,0.1322732437381109
0.2586181816720179,-1.3795656020536462,0.1323235505719075
0.28354211494666653,-1.1439832086484072,0.13228821056874607
0.24859608502793476,-0.13388783345694288,0.1313440990366249
0.2706452563389542,-1.0035362543615385,0.13035363596221483
0.2519951145276855,-0.2955668588696465,0.12689206534183597
0.25559375297963016,-0.37071066103510875,0.13101029254174446
0.2403163970174675,-0.7788419783117937,0.13023078207019778
0.2509174560523129,-0.09943972660680646,0.12320725752164975
0.26892669406415404,-1.1361810158591468,0.12885139081032956
0.27574210463210225,-1.304471128927282,0.12920904962004903
0.2670825689421991,-1.052409445034255,0.1301277531076047
0.26320278846224454,-1.041807510839548,0.12986364476025652
0.2603158247673625,-0.7106732730542719,0.12967397455296592
0.24952963136261447,-0.5316483681161654,0.1306220636737736
0.28618657868957914,-0.9429118929052349,0.13067443798928632
0.23834019785928948,-1.0670035661582864,0.1300700095379897
0.23271396870449784,-0.23411300754756703,0.13050603135909858
0.2267149796502702,-0.31048372539151514,0.13055758334360903
0.2770551085008348,-0.2130324697431557,0.1290279541479148
0.2866389823513366,-0.5391189441018849,0.1298227400828086
0.26864384121532286,-0.9015862994479545,0.12200105931525144
0.2626885513814311,-0.990701654223254,0.12358713698315667
0.2642866220994289,-0.782640602107467,0.11246369576288048
0.23954711730101297,-1.0493433009040425,0.12285615397308727
0.26014315398020593,-0.4598503510731765,0.1154607299468089
0.24225481938014828,-0.25957619894206985,0.11757648686974824
0.2876035376098037,-1.4941552049406321,0.10429151460938899
0.2648375584566757,-1.0548946877477945,0.11965340646911289
0.24947201492911983,-0.20739951199993628,0.12966878167199067
0.262506581293566,-0.8605302221982334,0.1299624594201783
0.25796762195653666,-0.0030179122060581542,0.12417213989645087
0.23518790201298895,-0.5414235628187658,0.11139711854714796
0.22128926864349263,-0.5393421323558893,0.11101449088867026
0.23474074076141538,-0.8228362313760876,0.12440340097444956
0.2589975423851385,-0.2380126588923396,0.12970233904206396
0.2710990384708789,-1.267791678995287,0.12919194220350164
0.26236678638896077,-0.6532213146527759,0.12741244333905474
0.26202660217337015,-0.8420343044458249,0.12793134149078944
0.2543312553572311,-0.4681999604957987,0.12751544106653592
0.2626787930038117,-0.5769481249302588,0.12226309899653037
0.24655482736187387,-0.21124329467057912,0.12194053526214647
0.26547208191457466,-0.6208051736950986,0.12189417749207407
0.25754423948787275,-0.39234211109091466,0.1187771460928189
0.22943047608525544,-0.006612090097133205,0.11359991406885361
0.25841775931403665,-0.8672669725040898,0.12232465577995154
0.24954003981839593,-0.20249938551602495,0.11979757692095835
0.2976775664056564,-0.06050450757398554,0.11887965678622048
0.24973318106526263,-0.08335419840838965,0.11907323142185665
0.27227463395668916,-0.8959590440163998,0.1047048730681446
0.2648233327997378,-0.738089888772612,0.09999873339433157
0.24590057548324049,-0.3005427530050319,0.10456104633008503
0.27357610052042686,-0.8008274248224333,0.11132838489877515
0.24540104611364602,-0.6962737013445486,0.11770768816141104
0.2672360370121913,-0.6824718846009101,0.11869500033267155
0.27470673692491177,-1.0721550451674982,0.128294427148558
0.2644916627049388,-0.7263847521261916,0.1254176125627967
0.2550871567808737,-0.14524799018015652,0.10988041216975487
0.27533426302381026,-1.46337152663817,0.11802306405251436
0.22862148836289206,-0.7322793675578946,0.12693550619072658
0.27887542200399695,-1.437070229695288,0.1315654580607779
