,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],67.24597520500826,11.825432865457318,46.01989580312454,91.68608850911629,0.9161484120171173,0.6489522078092763,166.61052291471714,166.61052291471714,166.35037252912662,246.93381221208696,1.0214926174351269
best_chosen[0],-0.27587033248498133,0.13369445174091482,-0.5502418849226249,-0.03972372096427702,0.010081834673678774,0.007140791179272232,175.8521273068536,175.8521273068536,175.55820018219904,331.3943602603501,1.008483588327432
1|setsize_offset[0],-0.10376918688248908,0.8994098583843746,-1.74143579912187,1.5226576061881358,0.061290654400534286,0.04339787337237528,215.34102226118367,215.34102226118367,223.56675459165993,193.05368885065204,1.0194872024345432
1|setsize_offset[1],-0.09055688607395498,0.9071701717217071,-1.7942590091955197,1.5532683215066059,0.04135900743757809,0.029262982793141323,481.1021618728107,481.1021618728107,499.3658998375649,309.7388704319708,1.0032125242319472
1|setsize_offset[2],0.06506763214822364,0.8467829570384552,-1.5204433199877692,1.737270880661891,0.02071574737492711,0.023083478952708045,1670.871320056863,673.4232203769278,1612.040699134098,784.6065670279479,1.005156409618781
1|setsize_offset[3],0.13576169174888691,0.8315856577030563,-1.3254524274454278,1.7946023021860802,0.02016490891143625,0.01631888701589502,1700.6754864674874,1298.9666399686423,1684.8272926397822,2190.348484996611,1.0028106300505129
best_chosen|setsize_offset[0],-0.23217279914076425,0.8414944782008212,-1.6934399386091161,1.5300960940333932,0.02021783979310647,0.017704595287903788,1732.3396246916116,1130.1205634141188,1709.0438651053455,1522.5730820981566,1.0041679272154338
best_chosen|setsize_offset[1],0.1412477057505413,0.9052420249381385,-1.2975293036956526,2.0822816477444657,0.06244766403475735,0.04421860228123365,210.13433498918423,210.13433498918423,240.7083103830645,273.70348396420604,1.0089732191872094
best_chosen|setsize_offset[2],0.18069189805774655,0.8502382997798826,-1.406285273145979,1.749716040631716,0.026792620513069892,0.018950733375046793,1007.0497891351345,1007.0497891351345,976.8036693033783,946.152361489255,1.003407218297863
best_chosen|setsize_offset[3],0.10015217984316485,0.8270713589017086,-1.4472657615881452,1.7357736829363635,0.0236765963140384,0.016745885130576756,1220.2460889348986,1220.2460889348986,1245.073594303243,1125.6892427113455,1.002669728155786
1|setsize_sd,4.22037962648546,3.888426158978482,1.8936581550425522e-05,11.194727796534458,0.22923857797701377,0.162260756221505,287.7214900521068,287.7214900521068,345.1570320087067,446.2494516319631,1.008783352752935
1|setsize[0],-0.0972538680059822,4.427343941133795,-6.991841853756556,12.107539596005587,0.7006029743892579,0.49906510553400285,39.93397759575901,39.93397759575901,103.56620793584227,23.118999254663095,1.0293966785574509
1|setsize[1],-0.8466040424081793,4.469780447130361,-12.482004721435048,5.612855444591078,0.4413441955290304,0.3455932582167954,102.56933606997225,84.22333220251126,171.45767312579449,87.89112865024998,1.012013549244751
1|setsize[2],0.29739888796632014,3.8177846271636873,-7.229546454605544,7.427314136313054,0.19446340769463746,0.1574383261261022,385.43137648619836,294.6001025557132,486.6716599213706,815.0538208933348,1.0043382492418444
1|setsize[3],0.6640484928549789,3.54061480433425,-6.722838268207335,7.62168116829572,0.2186627734228395,0.1547902608721453,262.1848889451329,262.1848889451329,296.23212876275335,688.149946152693,1.0089673564785357
best_chosen|setsize_sd,0.054228800663727456,0.051214963203824536,2.4760498883470884e-05,0.15882547722622853,0.005796093289591501,0.005082615340976748,78.07697813283234,51.35192252906807,171.71201262754965,30.08200830851652,1.0146786497222882
best_chosen|setsize[0],-0.012733457237329873,0.042760939597521815,-0.09387259213607807,0.07655299301944221,0.0021976359742574003,0.0015551620130709533,378.6020556665835,378.6020556665835,411.99228607753,314.90260856497923,1.0072890204464229
best_chosen|setsize[1],0.01806883840810068,0.07602023642236788,-0.1316886652903226,0.17066442647850955,0.013780579422034995,0.010427931620814746,30.431508078747672,27.157118129043788,103.33318605950595,28.543772239443857,1.0192105953235768
best_chosen|setsize[2],0.013927213605938944,0.053092879940489904,-0.05493258539352185,0.1683324968896182,0.006356133852919181,0.006074141756441075,69.77285571356188,38.78506492099238,137.54573526688037,31.953486659061156,1.0162137088599363
best_chosen|setsize[3],0.008970442068436807,0.04518789465860785,-0.06353023738455903,0.11792635551151982,0.004261494140676527,0.003021182658420735,112.43989309811782,112.43989309811782,162.69421228490833,99.32465247249054,1.0100081347836019
last_gaze_to_choice_sd,23.070236671789058,0.6712908463675179,21.867883145286797,23.998365922784306,0.022068374959126398,0.015639238467959102,925.2961215185993,921.7967806849286,850.6146979348181,560.9087362236418,1.006328460094145
