Intercept__0,RT__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,RT|setsize_offset__0,RT|setsize_offset__1,RT|setsize_offset__2,RT|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,RT|setsize_sd,RT|setsize__0,RT|setsize__1,RT|setsize__2,RT|setsize__3,last_gaze_to_choice_sd
0.41486242424169145,0.009120939440673673,-0.34377921153795726,0.21842966388010915,0.8202090454447056,-0.4581142603257071,0.6939084101054589,0.44323528720797495,-0.27917431428803063,0.25386232869752823,0.02615521170506332,-0.00899161805757502,0.005713074101450078,0.021452741226014177,-0.01198207546392736,0.0003910712323376887,0.00027136761706942806,0.00017333656998397214,-0.00010917704312564935,9.927825372785776e-05,0.2307993404630591
0.36856676142862094,0.014996106184881827,0.35613772628198304,0.464123703120738,1.106888705326213,0.5922966391641598,0.17654681772124936,0.042372442819508666,-1.31920660958384,0.15717297765313615,0.04009817895156895,0.014280474279859835,0.01861051530340021,0.04438422138564096,0.02375001662961734,0.0007018390861656116,0.00012390745721492847,2.9738636547048594e-05,-0.000925870761333957,0.00011031013900600517,0.23100511731445675
0.3986816971833695,0.011740503247364567,0.5463792295181102,1.3758400401881676,0.8824303927223605,-0.26659331729488644,-1.4443387212369982,0.4198841993706175,-0.743165794269226,-2.1849521325370604,0.02691739465971708,0.014707105354811114,0.03703402935038592,0.02375272714063691,-0.007175997535269638,0.0006988379582651193,-0.0010093587229925171,0.0002934310165959466,-0.0005193524663195816,-0.0015269274872092176,0.23958251702291242
0.3918192301259681,0.010962552421370968,0.8480152647061316,1.5004647252136876,1.0118227787453873,-0.017027276219434867,-1.1518918200428239,0.24687204342023703,-0.7040659311283307,-2.158496775953356,0.024803749247925076,0.0210339579841837,0.03721715079955711,0.025096998487339362,-0.00042234028972202014,0.0007348517281401766,-0.0008464696945890025,0.0001814143477368579,-0.0005173840662142764,-0.0015861750859943234,0.23952683643813608
0.3235825249418807,0.009605513993835715,-0.8289978908400044,-0.6012601585787631,-1.0715837694411463,0.6940845736631434,1.335838035481413,-0.22520459744515292,0.2683643250178258,0.6396556100765718,0.006802728319567266,-0.005639447428878831,-0.004090209508191257,-0.007289693255165926,0.004721668785433037,0.012604950476410472,0.016838172281748665,-0.0028386927978561087,0.0033827190264850183,0.008062827286973315,0.21870682494343865
0.41781554762264894,0.006602200753084957,-0.31599587827792164,-0.7865484039458265,0.1972049632720258,-0.11782316139408847,-0.46095448284706775,0.6011505800454406,-0.19095600589026995,-1.029562434644934,0.008202959456624043,-0.0025921013779740976,-0.006452024668239966,0.0016176643183654612,-0.0009664986159669789,0.007640927162669311,-0.0035221196287403447,0.004593347795923619,-0.0014590809322818047,-0.007866811572542423,0.23633163515800729
0.4225173693897385,0.00805408145261458,-0.08610628003941012,-0.8255071286279837,0.40054803558872915,-0.6673856870293902,-0.032075591031223954,1.0279779048195168,-0.1872836337920391,-1.579751388209101,0.0027156145370039746,-0.0002338314658023573,-0.0022417591589025624,0.0010877340682131382,-0.0018123622734853967,0.0046367401651790695,-0.00014872618125633363,0.00476646644019328,-0.0008683855470842357,-0.007324896712706531,0.2294148329832331
0.4061822009861295,0.0015111543670028945,0.24228377048225835,0.9776653045131185,-0.03595470144678846,0.4365635594288061,0.8794602781596321,-0.7493915590897869,0.42201141916095813,1.711361936611214,0.05237947484491253,0.012690696661306013,0.05120959522448864,-0.0018832883799883963,0.022866969979306626,0.001956026268675075,0.0017202474063365287,-0.0014658295751029929,0.000825465421559682,0.003347468903222183,0.21735558524052515
0.49284999116912104,0.005337468733045905,-0.41815291618244954,-0.4755766418231725,-1.3842009034852818,-0.3851268704197144,-1.1542032647874434,0.14103977582807675,0.6144521451533764,-0.9101985172145355,0.0772796168401741,-0.03231469714318114,-0.03675238065823149,-0.1069705154511654,-0.02976245698089091,0.006617530162209626,-0.00763797491805173,0.000933334970613582,0.004066155603786876,-0.006023266141265666,0.2387488009969831
0.39514185458582424,-0.0007336429461653753,-0.30076434360144305,0.49279131321609737,0.5596300311345769,0.1602730866329719,0.7477124638144734,-1.1631209995392442,1.3503467795879545,0.42709373649439863,0.09315231780806155,-0.028016895720494647,0.045904653021757905,0.05213083451518348,0.01492980950211358,0.0033225549068379625,0.002484315715550681,-0.0038645333842653915,0.004486601318452799,0.001419042389869224,0.23130500984104893
0.4851131173891525,-0.00026986157385584016,-0.31126947453691656,0.04889453972032387,-0.287821593916277,0.05927583452397023,-0.05175483507509196,-1.4509487360724995,-1.4495892557884644,-1.0810453727727207,0.04357048752785696,-0.01356216275811331,0.0021303589330646778,-0.012540527167977057,0.002582677008829958,0.0015066372538856264,-7.797576259284004e-05,-0.002186053419245091,-0.002184005175603241,-0.0016287432317600554,0.23576407091838736
0.41478135284724404,0.009041861040967566,0.21442203676097984,0.21512458388494593,0.6314772945277252,1.343433359885609,-0.5445568689063047,-0.2080152221382448,-0.5305287792551204,-1.2476539681604977,0.010839750897716278,0.0023242814654699843,0.0023318969012876833,0.006845056570244356,0.014562482968842026,0.0006752236235843398,-0.0003676976622706574,-0.00014045679205288705,-0.00035822556474441876,-0.0008424454333607118,0.2243406651833847
0.328705463877875,0.016796652655389238,0.4086742287887386,0.5186170883881849,-1.1120316212193257,1.4140091994249713,-0.33787660458438445,0.4400411687809105,-0.4513771605573156,-0.7533334001986348,0.010674033824190052,0.00436220254116578,0.005535736343258447,-0.011869863138463983,0.01509318202237804,0.0018460845149319432,-0.0006237487676810154,0.0008123531876189925,-0.0008332803864988098,-0.0013907171246877283,0.2380597537085272
0.4663890007361547,-0.0034028944689823517,-0.45472684540290154,-0.8767243706168831,1.4817886627650037,-0.4539030363181513,0.17876967354991236,1.3315507665014956,0.917857434379511,0.8756509380857637,0.02447283224296249,-0.011128453803916749,-0.021455928445423853,0.03626356536337166,-0.011108292862385427,0.00397167380140402,0.0007100148289237361,0.005288485294553431,0.003645430325549013,0.003477799889970081,0.2391623855509277
0.4956083196135286,-0.00611661701732103,-1.052369467325167,0.2684116825044749,-1.1023971242416997,1.131727402662789,-0.4303223657050398,-0.3862216191300662,-0.3683519052470893,-0.9100737790685807,0.03431403359119496,-0.036111041252143726,0.009210287489727709,-0.03782769195206641,0.03883413211104677,0.0017772403985360041,-0.0007647862927245811,-0.0006864086643059397,-0.0006546498868828333,-0.0016174198858090118,0.2353240668187981
0.4468769468524764,0.0017724900347906385,-0.032064338249090635,-0.6347931059038692,1.177200198605299,-0.5180467225390082,-0.8027413616776964,0.674445242807274,-0.8791522702783034,-0.21896256257744737,0.03696151873543733,-0.0011851466389331633,-0.02346291727699231,0.0435111071961103,-0.019147793640957454,0.005263359533507518,-0.00422511639892711,0.0035498477985584586,-0.004627294483174086,-0.0011524786912232442,0.2298533193151327
0.41386819384190554,0.01059526529852951,-0.43283294353733714,1.307686161525524,0.07268216946870215,1.4917711452034803,-0.028204477193463605,-0.7055262355606535,-0.12198316677142165,-0.633529643395986,0.055730624522639126,-0.024122050257307997,0.0728781664614302,0.004050622696151065,0.08313733756704253,0.023997206845789546,-0.0006768286731888999,-0.016930659009880243,-0.0029272552847182474,-0.015202941895512766,0.2381931774325758
0.39470703722176215,0.010597659058716243,-0.6044482078633902,1.0735065305957174,0.46655833548846853,1.7167180842965917,0.08418803126297797,-0.7411568151749093,-0.4733079605076743,-0.5990291775119625,0.07109637392961066,-0.04297407580733861,0.07632242171511215,0.033170605879864895,0.12205243085287534,0.0226645111687916,0.0019080805748383407,-0.016797956915357744,-0.010727293557204158,-0.01357670348415192,0.23913266043488324
0.39470703722176215,0.010597659058716243,-0.6044482078633902,1.0735065305957174,0.46655833548846853,1.7167180842965917,0.08418803126297797,-0.7411568151749093,-0.4733079605076743,-0.5990291775119625,0.07109637392961066,-0.04297407580733861,0.07632242171511215,0.033170605879864895,0.12205243085287534,0.0226645111687916,0.0019080805748383407,-0.016797956915357744,-0.010727293557204158,-0.01357670348415192,0.23913266043488324
0.39470703722176215,0.010597659058716243,-0.6044482078633902,1.0735065305957174,0.46655833548846853,1.7167180842965917,0.08418803126297797,-0.7411568151749093,-0.4733079605076743,-0.5990291775119625,0.07109637392961066,-0.04297407580733861,0.07632242171511215,0.033170605879864895,0.12205243085287534,0.0226645111687916,0.0019080805748383407,-0.016797956915357744,-0.010727293557204158,-0.01357670348415192,0.23913266043488324
0.4082019883021465,0.009105507933744497,-0.0714436691344589,-0.2581987861684041,1.619590654414321,-2.077754182033421,-1.4081970544588247,0.3202825026660037,-0.3610403104019381,0.7995684777244025,0.009422449111452015,-0.000673174336754854,-0.002432864923310468,0.015260510522602208,-0.019577533046316514,0.0027010374012488053,-0.003803592912421686,0.0008650950186664463,-0.0009751833817541129,0.0021596643631931834,0.2107454995890784
0.3581513494355431,0.007146866958509747,0.18176208604249292,1.3031329447530209,-0.8729177549884162,0.8016594411849525,1.1342883483684205,-0.5455716937658904,0.26378894886304,-0.16218459432609802,0.03829728197736267,0.0069609938619630074,0.04990644983919741,-0.033430377405837756,0.03070137766887511,0.014737760799382835,0.01671687035578081,-0.008040505121635837,0.003887658429864114,-0.0023902377565229753,0.23919847106541303
0.36651634623379464,0.005993911663865779,-0.04711981715566502,1.5073857634620158,-0.738806323145165,1.0873320403353817,0.6747169042509915,-0.37255001308247937,0.4566889098213951,-0.3137805212634223,0.05140830590259151,-0.0024223499744126064,0.07749214844126676,-0.03798078146301552,0.05589789814725027,0.015941487322081154,0.010755990975111025,-0.005939001310395513,0.0072803004660528334,-0.005002128201636863,0.23923591716666856
0.4321321460150498,0.004803368034565209,-0.39647716039530323,0.25434600893881343,0.1453682178991327,-0.24185981093129788,0.19725153994813258,-1.8955267141152794,0.8125745310603576,-0.2806638451886298,0.09666236665378247,-0.038324420647981326,0.024585687172969817,0.01405163597837291,-0.02337874172305562,0.006229946240555925,0.0012288664897437355,-0.011809029526475811,0.005062295644950969,-0.0017485206671928745,0.23908206895293263
0.39361393576860626,0.005012472607321161,0.09927358674544201,1.0206140062106515,-0.9930507799599453,1.225476094380746,0.32491008483008166,2.0511902075493573,0.5046962726294613,0.29335934666629077,0.011330091241740947,0.0011247787957207427,0.011563649812965442,-0.011251355944628193,0.013884755963906191,0.002808645608836166,0.0009125572830245951,0.005761066369321247,0.001417512969916717,0.0008239424408253242,0.21962898700067332
0.4118651330226829,0.0023785380914930396,0.6090520048101916,0.6733146352844398,0.15998737856701828,-0.7644243934016157,-0.18405206732066795,-0.7763428126200353,-0.25577536424130326,-0.6315004711140912,0.004467124642960325,0.0027207112195319974,0.0030077803997449644,0.0007146835613593499,-0.0034147790454443555,0.001293788949485986,-0.00023812453082953098,-0.0010044237519806713,-0.0003309193398061512,-0.0008170283311226054,0.23510243538311684
0.42400169432247736,0.008139792897761169,0.48268470327316026,1.769293248696937,0.20836943733759075,0.06399112506759363,-0.7379044354519978,-1.7596408506799213,-0.7229147161928889,-1.0091179086736186,0.011234567420603338,0.005422753841816235,0.019877244289304048,0.0023409404921623457,0.000718912608892141,0.00579214722234178,-0.004274051126156968,-0.010192098865584831,-0.0041872284653866375,-0.005844959491739246,0.2351343274335602
0.4369239796502931,0.007262982800948324,0.6515863118220514,1.2615645049755473,0.2288703544382279,0.09798353288440217,-0.6748138653191744,-1.3361325068051313,-0.6260250100422833,-1.1739759604736375,0.019339398466319522,0.012601287319526174,0.024397898652687246,0.00442621498160867,0.0018949425855891758,0.007049659206942073,-0.004757207778619486,-0.009419278828293385,-0.004413262975820586,-0.008276130438481641,0.2371176711151015
0.4806103361686589,-0.006086650136064665,-0.1642442689811442,1.0107507033796965,0.4510009150105204,1.5350119483374374,-0.8727019380720221,-1.0141022304869935,1.303510456879357,0.414654457761029,0.032597198523026276,-0.005353903042247684,0.032947641335356416,0.014701366360664435,0.0500370892151728,0.004600114017302685,-0.0040145284182523285,-0.004664985885441137,0.005996296724391358,0.0019074577834835536,0.23029599400450557
0.40090738664823666,0.005050336000896653,-0.31670487236678146,0.0748433200721102,-0.5107376782349481,-0.9757818615448868,-0.38160463560986563,0.018280475387674605,0.7448500934597035,0.7505680113015802,0.01977859378929591,-0.006263977021633378,0.0014802956255485246,-0.010101673070697157,-0.0192995930664593,0.0009737703857205654,-0.00037159529321057464,1.7800985569411204e-05,0.0007253129628122547,0.0007308809018746575,0.22609604888353096
0.40606325636274304,0.009111368478334965,0.5806629401838536,-0.47146276823640887,-1.4015020082302958,0.27159385363846733,-0.14407685891160993,0.8348310140759092,0.5844472700894187,0.5572138787885632,0.019659147378627857,0.011415338318381749,-0.009268556044295431,-0.027552334531242298,0.005339303595808113,0.0045412714962612885,-0.0006542921326461534,0.003791194288417833,0.0026541337287247996,0.0025304595050636945,0.23332881584423193
0.4700685781419987,-0.006672502174306731,1.3268751931427345,-0.6015089963411878,0.7405315650903384,0.9091835832068669,-0.5318087514683081,0.40669464143337686,0.14412374906073727,-0.2229669296985436,0.058365881732022534,0.0774442405961234,-0.035107602941197344,0.04322177774689224,0.05306530149014846,0.014505141841769978,-0.0077139613727424065,0.005899163460278913,0.002090535422893657,-0.0032341669413013295,0.2301037101418174
0.35898779055794194,0.021160120347618362,-1.6087074966684003,0.674761906203237,0.7993728976078401,-0.6603082333544781,0.9834665437007096,-0.16632895059570044,0.24726044392104599,-1.3198388652645026,0.009710059332121886,-0.015620645240679437,0.006551978144289094,0.007761958264262321,-0.006411632123360565,0.003639528897087851,0.0035793549051178447,-0.0006053590221153492,0.000899911530757417,-0.004803591689629795,0.23364853472849081
0.4198594987893101,-0.0018993860969309297,0.19383717311097554,-0.34031230917418476,0.7022179775612437,0.3600837449619878,0.13039590037512638,0.8457734813031554,0.1375004297579083,1.7468235590138537,0.06737406458766028,0.013059598220668352,-0.022928223498277337,0.04731127937482741,0.024260305490035557,0.003469087818501593,0.0004523548295738982,0.0029340624812004613,0.00047700106591189363,0.006059884329646558,0.22513655627178594
0.45154005040390843,0.0070979175580933515,-1.5229635280749574,0.9470673091574949,-0.48822586387523487,-0.3269443802893876,0.05243424256519806,-0.7342396254020307,0.057537214362150146,-0.520544538510342,0.0547181545050313,-0.0833337536347331,0.051821775349144054,-0.02671481825287748,-0.01788979311522642,0.009595335183718847,0.0005031241325174934,-0.007045275310900652,0.0005520888573423127,-0.004994799325060975,0.22343617052076242
0.39053677290558064,0.0052953271571205334,0.4180769971146352,1.0154673894511497,-0.8377526940405513,-0.5313035061282607,0.26114322356724606,-0.12802503933895668,-0.6619238116644217,-0.3068353372117261,0.011819550753990821,0.004941482286472505,0.012002368348640427,-0.00990186048650484,-0.006279768756456251,0.006703851618094287,0.0017506654218656407,-0.0008582608671290495,-0.0044374390158816715,-0.002056978571855336,0.22750889038327826
0.4008860672659003,0.003945498858576178,-0.2787731355594639,0.33374812701238543,0.8047838330369461,1.126763113463911,0.28266213512071,0.5592819752163745,0.756997958899809,0.3181721158834424,0.007836784936457277,-0.0021846851094413696,0.0026155122943414925,0.006306917819848288,0.008830200194549678,0.016598756729546357,0.004691840017522826,0.009283385449836774,0.012565224964541061,0.005281261549674293,0.2316421521123291
0.40770266645299313,0.015317126578970816,-0.6638241882977953,0.2671710371582853,0.051310895383922986,-0.2124184907155791,0.12176095573060874,-1.6455395004700144,-0.9467227685228035,0.011698902648702214,0.18238284252559714,-0.12107014239899914,0.048727413197440006,0.009358226952653415,-0.038741488141704486,0.00601687167151661,0.0007326200452322878,-0.009901000004739622,-0.005696309406704633,7.039079593480698e-05,0.23239895897334711
0.4076026337434077,-0.002382984987331603,0.40812011153127636,-0.22510277625899044,-0.056062321515115185,0.5352986763048362,0.36373613272756644,0.9895299970727718,0.8302805249412134,0.408315780124188,0.00507705442255519,0.002072048017183584,-0.001142859045735159,-0.0002846314573870265,0.0027177405119214073,0.010798682725586308,0.0039278710931567404,0.01068562048583921,0.008965935962073414,0.004409272561411367,0.23113765485209628
0.43197906789333423,0.0077352946841766764,-0.6229139192876982,-1.2720002744156398,0.33668107384194873,0.1336961175945331,0.3645090729019414,-0.04619376524457666,-0.3824998589861894,0.177501199631509,0.008336935241166018,-0.005193193005922456,-0.010604583914548592,0.0028068883095465607,0.001114615874380939,0.006095173859804378,0.002221746172813441,-0.0002815590304046836,-0.002331403141871482,0.001081900672077892,0.23362335315051763
0.38157306912467515,0.007303862958476869,-0.15696315774241376,-0.5927572809902117,0.1799010067637023,0.41868341056561864,0.47925191254372485,0.21764100575632797,-0.11872375535878146,0.6461416116898271,0.01678728322199982,-0.002634984984441334,-0.009950784357885215,0.003020049152465176,0.007028556993517872,0.004400911856522899,0.002109145424174954,0.0009578188826985923,-0.0005224927826093854,0.002843612279878575,0.23200550468709497
0.4107739203698104,0.007116995547032421,-0.1687805811503459,0.2698998947178584,-0.33335292031815467,-0.7368393476149485,-0.00439863000669094,0.33492700605245046,0.41316366341064137,-0.10484756092506259,0.006777284549022142,-0.001143874024805217,0.0018291883862540446,-0.0022592275962436386,-0.004993769925702346,0.0030776157723281677,-1.353729308522799e-05,0.0010307766364056731,0.0012715590070654763,-0.0003226805071931111,0.22089056752247416
0.4144804463729938,0.00037666297705566884,-0.0318306910744517,-0.3947949713575629,0.4107206260323314,0.9350022867505867,-0.433638422812611,-0.006731295507640428,0.048960933715535726,0.9361061912112664,0.009158825057516008,-0.0002915317310107394,-0.003615858076250962,0.0037617183613435786,0.008563522372726041,0.012895393937459075,-0.005591938288587059,-8.680270728047189e-05,0.000631370527807655,0.01207145810296367,0.2312736256571782
0.40378267162512316,0.00894502905893799,-0.002401691048697807,-0.13549054847499015,0.26828077412460705,0.4096945638081727,1.2312403265927265,1.2182296958900238,0.1786393059973371,-0.6458754709086773,0.08287747921664163,-0.00019904609997324675,-0.011229115115287371,0.022234434281736645,0.03395445269718289,0.0004941208639809886,0.0006083815339442325,0.0006019527098604755,8.82694082203684e-05,-0.00031914054570952345,0.23384106187010956
0.40749124199075754,0.005102704093103328,-1.0853005119292125,0.13963699167048454,0.34737174873293186,0.9441593568722604,-0.8849753458556253,-1.3608605265107492,-0.9606430899192203,0.7755004353220395,0.025922917064700856,-0.02813415516101836,0.003619798154238295,0.009004889033023898,0.024475364704060903,0.0006655355163966114,-0.0005889825238022934,-0.000905701013255096,-0.0006393420949222247,0.0005161230826878505,0.23094958618710162
0.41667105700519713,0.006657592913057859,-0.9432436499411191,0.1150396423221737,0.4764957544728042,0.466698792451361,-0.8284896934830862,-1.2931286517860996,-0.7171588357495722,0.04151273353184354,0.034631929253282144,-0.032666347353368465,0.003984044754224402,0.016501967258391453,0.01616267956276774,0.0008409276384642823,-0.0006966998814327287,-0.001087427623376986,-0.0006030786861506819,3.490920497513021e-05,0.23437022960244377
0.3532074137516595,0.00862898964467443,0.699823396692948,0.05891787590995676,0.7586551552583628,0.5929421673758032,1.0505777118487358,-1.0348950946077278,-0.44515644581789166,0.846018454488311,0.040835940936592235,0.028577946893398584,0.002405966900768465,0.030980397111371717,0.024213351325773288,0.0008645191211297036,0.0009082445201259241,-0.0008946865976517143,-0.0003848462593037062,0.0007313991307337448,0.22766108505497087
0.3446583186568505,0.020586130336676844,-0.7927545324266421,0.7443182397852354,-0.4254862093508378,0.08167754219777504,0.07259461045922283,-0.4511660749235341,0.39151701951791784,-1.1558321004498773,0.03875044222005896,-0.03071958870348845,0.028842660944133753,-0.01648777877088155,0.003165040879611309,0.014147828582628069,0.0010270561047997433,-0.006383020290315292,0.005539115679320949,-0.01635251442746381,0.23378649710927357
0.31914384047368005,0.02997633564158007,-1.0214107295540549,0.1744867928304056,1.0374070613546724,0.8752414211983288,0.49317537584591215,-1.1917076340478416,-1.6238885617414305,-1.2413614845760768,0.05724721017456579,-0.05847291470933756,0.009988882101848149,0.0593886600779496,0.05010512959282639,0.011163075411499678,0.005505353911662614,-0.013303122187335916,-0.018127590474591337,-0.01385741186525394,0.23794282493275384
0.3229203358244042,0.03382551718678567,-1.027898923311698,0.12724214247980087,1.0117575916013928,1.01241101463166,0.6322365916328746,-1.09169803211466,-1.6192140010128282,-1.4941523070621838,0.06513740453996461,-0.06695466799394813,0.008288222909238604,0.06590326354052023,0.06594582582077847,0.014722586616411593,0.009308157982379842,-0.016072618836774168,-0.023839018380417732,-0.021997786758834213,0.23420663245335965
0.4256012953391949,0.014432860327251107,-0.2828956322216264,0.7418648974277527,0.21379242960014982,-0.6633344094047805,-0.5776819535732896,-1.3233939091337459,-0.31654863860262794,-0.7391974254379242,0.035547654281721984,-0.010056276132023544,0.026371556897506896,0.007599819375475512,-0.02357998225869137,0.010165466405357393,-0.005872406492030504,-0.013452916324353689,-0.0032178645513766327,-0.007514286595215895,0.22313683713408072
0.36213909385838566,0.012679459798479575,-0.06801452599868676,0.9275838735071804,0.06294157528052557,0.2838356453548459,-0.25834200202259466,-1.329138038151163,-0.890214169828508,-0.08094610060243654,0.06820124810209306,-0.004638675562182695,0.06326237789256373,0.004292693991643693,0.019357945269063544,0.005296802117814734,-0.0013683864634337778,-0.0070401811753472016,-0.004715288300056327,-0.0004287554770998304,0.2356206906298318
0.35888761905185085,0.012444176401111333,0.4135230804695483,0.4724487150047968,1.328112083078576,0.3026448106973356,0.22476308671398654,-0.49113471407008097,-0.9417984876379059,-0.6781182536099669,0.07103546113758698,0.02937480271218985,0.03356061233422615,0.09434305426388787,0.02149851368878295,0.0110177169151739,0.0024763760623953877,-0.005411183246839028,-0.010376469127933352,-0.0074713149532867175,0.23216376544936293
0.38061129325245263,0.01869733847138904,-0.0012004963176051597,-0.31785251781145435,0.40103280352520454,1.193385563495239,-0.7417765031370585,0.006089764075736359,-0.4971716347560541,-1.0070477592790286,0.08142418085872287,-9.774942928491334e-05,-0.02588088089668029,0.03265376752451693,0.09717044195622525,0.013141122268622116,-0.009747775723715041,8.002633430631405e-05,-0.006533393240820043,-0.013233737735027647,0.23450961110499102
0.3746962126390857,0.0161344756954405,-0.04134568522576768,-0.27636164518700496,-0.2532633331641172,0.884551380696895,-0.29117295510793323,0.29606082253734184,-0.211962365146886,-1.3564163841730994,0.09664321533854744,-0.003995779960593666,-0.026708477987122965,-0.024476182844338064,0.08548588956269948,0.016311260557412607,-0.004749397938037303,0.004829125217248477,-0.0034573733662762902,-0.022124861066590902,0.23136100580819818
0.37926288978046824,0.01763274536468355,0.10974507501995043,-0.4127689993011406,0.5296025100614631,0.37246452428328597,-0.3278046282912436,-0.18179187880791975,-0.6969236020196286,-0.8872851044687192,0.09444052981066807,0.010364383028995632,-0.03898212298341899,0.05001594163926424,0.03517574700899197,0.013128101918663876,-0.004303452569617174,-0.002386582312975762,-0.009149284076836024,-0.01164836928237767,0.23144465816396373
0.3812370907877488,0.017230857369952036,-0.2016845271207386,0.3435129442723062,-0.06437444704785031,-0.48256380204257887,-0.5525721604404891,-0.546416944025037,-1.1902558977938231,-0.24177784175478323,0.10307935711447017,-0.020789511395541655,0.03540909345608814,-0.006635676616291912,-0.04974236648126348,0.008959641380337268,-0.00495084839430497,-0.004895699862604155,-0.010664265995064023,-0.0021662427558347915,0.2319476412938046
0.4323574438406456,-0.004438203638050302,-1.1220095708516669,1.0339648953742933,-1.1449026457834022,-0.5751672684363227,1.3516490546861246,0.31810449745654923,0.7710717979680405,0.19103266897535065,0.022101049740501193,-0.024797589334711087,0.022851709582599366,-0.02530355032249039,-0.01271180040881937,0.011736726615924996,0.0158639354355245,0.0037335055219437268,0.009049858894000642,0.0022420982104741872,0.22598821461398746
