Intercept__0,zeta__0,1|setsize_offset__0,1|setsize_offset__1,1|setsize_offset__2,1|setsize_offset__3,zeta|setsize_offset__0,zeta|setsize_offset__1,zeta|setsize_offset__2,zeta|setsize_offset__3,1|setsize_sd,1|setsize__0,1|setsize__1,1|setsize__2,1|setsize__3,zeta|setsize_sd,zeta|setsize__0,zeta|setsize__1,zeta|setsize__2,zeta|setsize__3,gamma_sd
0.678489881367255,-0.06551854828842626,0.31128577539405705,0.1387296117838042,1.6935392262827946,-0.6835005694519285,0.7954386149430741,0.01282539345618361,-1.3580119805633086,0.7287705770781168,0.018481741821035184,0.005753103333393709,0.0025639648679207094,0.031299554743954294,-0.01263228105914107,0.009375835687873835,0.0074579017534962076,0.00012024878167750983,-0.012732497191925698,0.0068328331848414164,0.262729651550518
0.6449974037893582,-0.04996688210356017,1.0048712512024585,-0.1485273051103228,-1.8962909820413805,0.5333349651454063,-1.0437587351270055,-0.6290178605440363,0.7616918729855188,-0.3984874184241467,0.034573660334734316,0.034742077319213284,-0.005135132597317749,-0.06556172030891846,0.018439341929574644,0.003313860365748365,-0.0034588707037410287,-0.0020844773574047143,0.0025241405087993484,-0.0013205316621651645,0.2625742269244424
0.6596426656618348,-0.060083409727733086,0.8423618602309513,0.03993243239337828,-1.1167974218918368,0.37652789344584126,-2.203046305503298,-1.0841426671113508,1.8810124819544232,0.7992810305739911,0.03731015612200478,0.031428652516439164,0.0014898852869283444,-0.04166788616743687,0.014048314488753917,0.007619179552760994,-0.01678540536467638,-0.008260277641530573,0.01433177184099535,0.006089865685059088,0.26085898251909256
0.6722625677860122,-0.06277328960802074,0.8754300751255136,0.5142359561391742,0.0136636294400298,-1.7617689862458414,-1.5505729751504944,0.49358492895242406,2.1205122772522307,0.3713927224972473,0.024127060581534413,0.02112155445745049,0.012407002066973129,0.0003296632152632361,-0.04250630706182189,0.005123388807521975,-0.007944188226132092,0.002528827500556379,0.010864208867487015,0.0019027893176375118,0.26904946625941906
0.6750546624783502,-0.06704464054718537,0.3112502980347037,-0.9322352122773763,1.0109002035253343,2.320537866681074,1.5124554811308362,-0.38270044203976117,-0.6907786954420706,-0.5205801239002289,0.010837924216179793,0.0033733071423634933,-0.010103494582316486,0.010956059795928301,0.025149813539865007,0.01200098043749185,0.018150948641628487,-0.004592780518338657,-0.00829002161063643,-0.0062474718830737306,0.2562227298614124
0.6681987708079542,-0.06577007219741347,-1.2149722679170027,-1.8895198386488248,0.37726329296381955,1.1368027374974943,0.20714268017404514,0.335540228150078,-0.10233511953630353,-0.13680716391022985,0.02498667112979309,-0.03035811249026101,-0.04721281080153789,0.009426553830629743,0.028404916141298395,0.03772988550437623,0.007815469606036348,0.012659894390214721,-0.003861092343181388,-0.005161718630511404,0.26186522393935097
0.6952418543670548,-0.0727774236389906,0.05825584576359294,-0.5157013974586554,-0.894744176272668,0.19735322918725856,0.6917974415923219,-0.40604986806704035,0.5974484280011981,-0.11304995564902706,0.026303027431482547,0.0015323051091640015,-0.013564508003808897,-0.023534480612659243,0.005190987401004124,0.03134805727418122,0.021686505821168142,-0.012728874520339307,0.01872884753935109,-0.0035438964845293467,0.27501825850035333
0.6901830383711596,-0.08633267026965472,-1.8292659554053257,-0.6235167819168898,-0.052084685426706634,-0.1013607276025169,0.6680356593554693,0.8330737283253993,0.3950485503921087,0.43593099594883294,0.007274821561303797,-0.013307583413741653,-0.004535973328923747,-0.0003789067925559311,-0.0007373812066322308,0.0487366844313539,0.032557843118898935,0.04060125140544644,0.01925335653552401,0.021245831383404086,0.23758421649021252
0.6485641766198929,-0.08049152159133022,-2.2211149144115465,-1.5689420764901807,0.6643265117789947,1.0983860957851996,1.1839001271001421,-0.06720408879723676,0.8812281829786813,0.13027157424547725,0.022034824355769447,-0.048941877013038315,-0.034571363079837325,0.01463831800193115,0.02420274469544623,0.04340623436909205,0.051388646386506635,-0.0029170764288941322,0.03825079704302178,0.005654598483329761,0.2700365521101676
0.6302209408685052,-0.03508813142209659,2.1266427985691534,0.20865794079343236,-0.29941173354633005,-0.9982957401268404,-0.33887819575346534,-0.7819036775103874,-0.06765251941737416,0.007053944901003861,0.033887888567911265,0.07206743418166243,0.007070977046417662,-0.010146431462343172,-0.03383013479923887,0.05142515663834026,-0.01742686429794009,-0.04020951909206596,-0.003479041408016822,0.0003627502214523452,0.27348103692635173
0.6395505805346671,-0.05239695661495279,0.5797291874228743,0.8624506597885022,-0.20690087309452107,0.06198416423039105,-0.9281308160700251,-0.17729266266979304,-0.9662814044777863,-0.1285473029305159,0.058264359839797296,0.033777549985639636,0.05025013558598789,-0.01205494692114741,0.0036114676490885964,0.015151402019877556,-0.014062483121313982,-0.0026862324072845726,-0.014640518023574854,-0.0019476718652712305,0.27467437018748947
0.6188640259197279,-0.050615751287227825,1.421816616329832,0.02701030403191247,0.5516392549244151,0.716848052545712,0.15862180886977784,-1.6851734864372803,2.061805975142127,-1.1632817494750032,0.02936367752170953,0.041749764616917394,0.0007931218573564086,0.016198157189916643,0.021049295047017778,0.007867042701763883,0.0012478845438095713,-0.013257331777682404,0.016220315649195037,-0.009151587197302444,0.24220683983825259
0.6706051587450805,-0.06375146553641882,-0.2875099774060572,0.09169214640607354,0.13378056800442423,0.009902949864034005,-0.10551624373069549,0.9666729394035141,-0.6968018598388842,0.977815064245752,0.009433371116658347,-0.0027121883166133943,0.0008649660455314626,0.0012620017461830834,9.34182012170941e-05,0.02086958842755921,-0.0022020805790816398,0.020174066389410224,-0.014541968030395314,0.020406597949076215,0.2719909693813876
