,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_mean,ess_sd,ess_bulk,ess_tail,r_hat
Intercept[0],243.40787729378383,4.693771855307533,235.06055559145972,252.53339418617293,0.2652460955838531,0.1877322834094928,313.14534014138286,313.14534014138286,315.4808604912896,525.120204265189,1.007650867447447
fixnum[0],0.792014703954857,0.23875123300193196,0.3553989050847708,1.2484792384942058,0.009685576817435435,0.0068520271728377685,607.6314811700424,607.6314811700424,609.1542119154064,1049.870465595313,1.0025027526119623
fixnum|subject_offset[38],0.164657831634491,0.21544155298948658,-0.23569944796041747,0.5624435396782954,0.006470016134602028,0.0045761962755918395,1108.7872276920768,1108.7872276920768,1107.4928643353267,2115.136437726466,1.001452458775638
fixnum|subject_offset[39],-0.02922551396646601,0.20916305543162667,-0.4053737771604647,0.37277491181078687,0.006377097052540322,0.00451051169717434,1075.7810790603676,1075.7810790603676,1078.6561275396587,1823.5388467343034,1.0015643816250848
fixnum|subject_offset[40],-1.568609467638026,0.5808466531787224,-2.6755537990914977,-0.5056757044031384,0.007853121872865262,0.006069770992551029,5470.642158260261,4579.34856959075,5497.22641645805,2765.831999548855,1.0003890354778935
fixnum|subject_offset[41],-0.1620385307285586,0.21847319790555786,-0.5534963974936242,0.2636039534392189,0.006171773169572613,0.00436511885662248,1253.0731352782475,1253.0731352782475,1253.269159326302,2154.1012776936045,1.000871114870274
fixnum|subject_offset[42],2.184747403267121,0.3606951179008231,1.5130663297479225,2.8613907607539626,0.011137881869607288,0.007877863113574102,1048.758064532983,1048.758064532983,1039.2158071945041,1213.9395078276568,1.0001400672221297
fixnum|subject_offset[43],0.4363420285477038,0.2309134487051975,0.017491750287999576,0.8820642054481551,0.006588738826626245,0.004660048670304933,1228.2700709905696,1228.2700709905696,1220.949160222899,1826.1138907678305,1.001482554695441
fixnum|subject_offset[44],-0.04397633839720333,0.18014051213098503,-0.37673999961089916,0.3003853423404277,0.0061288731530524864,0.004335231766711227,863.8961133753339,863.8961133753339,862.4306592289686,1834.235149315591,1.0022136945816993
fixnum|subject_offset[45],-0.6932211776737236,0.5669268608754402,-1.7707087911156654,0.3398737377414895,0.007681206611021414,0.007050081871381102,5447.47410486884,3233.807031291653,5467.505341361277,2922.4774384412412,0.9999822046140611
fixnum|subject_offset[46],-0.7761341568352069,0.3972607606966413,-1.4968084005074809,-0.019936184392199973,0.006870863748897219,0.00528567416703071,3342.940654511595,2824.9467051786496,3354.415834576862,3006.5749099101567,1.0006912685378693
fixnum|subject_offset[47],0.06082383464009512,0.450516516673921,-0.7598603625833666,0.9314632834623662,0.007173358316633281,0.007252663879862953,3944.35854227795,1929.868129764311,3926.280239323263,2923.9746685713467,1.0004277358576465
fixnum|subject_offset[48],-0.040645310786874424,0.3488978172378736,-0.7041497688640105,0.6262238392246258,0.0065414675194029335,0.005289515078569775,2844.763232590927,2175.9616401271032,2858.3703745313337,2579.609146556374,1.0005150901235544
1|subject_sd,32.03001629217214,3.4900690102604095,25.949189166036223,38.75314859085325,0.1407696092753844,0.10095928139279908,614.6816078932965,598.0938782512576,644.7229118995623,772.1917994140272,1.0069506960944874
1|subject[0],-22.2695256929584,6.807228167893837,-35.38408941869595,-9.911774278315912,0.2510906465202339,0.17761840331042036,734.9868104339381,734.9868104339381,742.9598012895998,1479.6963196546155,1.0030835961123152
1|subject[1],-12.171771979571153,7.204559622741441,-24.28305745028665,2.9017712512466547,0.27591103657268934,0.19518208311992644,681.8309859940377,681.8309859940377,688.0213344778819,1437.6895194048764,1.0035064575045318
1|subject[2],-1.8218814654119566,7.6629769154994305,-16.687369189613925,11.924194837851232,0.27088870755143424,0.1916171005728737,800.2270584256081,800.2270584256081,802.0218410436629,1411.7452440469863,1.0017712298968688
1|subject[3],-42.739308337209636,6.807171409544451,-55.856949224236594,-30.357047088503283,0.2703737301130849,0.19127113651918018,633.8761155406919,633.8761155406919,632.3276602644205,1278.2429772116636,1.0025838046314322
1|subject[4],5.489327045403288,6.5084761138567035,-6.37394387730396,17.96876263768181,0.27275726247130216,0.19296739287704925,569.3849512808839,569.3849512808839,571.8067545835727,1154.8612051473422,1.0049081396442696
1|subject[5],2.0050156413348024,8.990088548609936,-15.477398590899028,18.291434377214298,0.2727732448768468,0.19293162527497415,1086.2365167035264,1086.2365167035264,1089.7728888104525,2185.522852240815,1.003044072310884
1|subject[6],-1.182265502384534,6.8153383117239175,-14.35773790500931,11.232662544523128,0.26941418969853365,0.1905914956964703,639.932116067528,639.932116067528,640.8223897552084,993.9825206750727,1.0035054277377053
1|subject[7],-2.5533531575042026,7.049625677589128,-15.538388179448205,10.629408133371385,0.26305489010956196,0.18608348926491536,718.1900028419441,718.1900028419441,719.3762884155803,1355.5081764244114,1.0034980277944352
1|subject[8],-12.968082206737538,7.415186013759256,-26.402236770148928,1.1175584454402396,0.2870009140701342,0.20302902879407073,667.5403777574866,667.5403777574866,668.5045350872615,1408.1862114598177,1.0031229480537935
1|subject[9],-29.987551114112133,7.276923324231829,-43.85888981166125,-17.048062903990168,0.25474261613897675,0.1801946550255522,816.0041895719759,816.0041895719759,818.5171144535124,1875.1643433306822,1.0039770927885217
1|subject[10],21.481907083867767,7.480769593547149,7.5405065898968795,35.49258373330785,0.2553437143516535,0.18706909312344577,858.3061303027315,800.1570390055069,862.242877149772,1394.922693233465,1.00432118138741
1|subject[11],-27.637908071199288,7.579056406899902,-41.43753170630923,-12.975149180942209,0.2654050332176378,0.18773686232569142,815.4774744276933,815.4774744276933,814.8753590973017,1360.0908226461204,1.0027982634362775
1|subject[12],-46.38968791469507,7.156500755726821,-59.17672575848519,-32.58357980398966,0.27447078846041917,0.19416348096354258,679.8438656090227,679.8438656090227,682.9093074810224,1608.4240795151402,1.0042714910786903
1|subject[13],-12.060717869230833,7.095762977872351,-25.807437447561046,1.0636238085874692,0.26569034566986055,0.18794832341145726,713.258002020543,713.258002020543,717.4079306205016,1448.9937152101252,1.0022287465707647
1|subject[14],78.27544255485554,7.5111870219095795,64.11828639306177,92.39781018826713,0.26209645975365264,0.18551501475883353,821.2867980946389,820.2344741294497,822.0722592441539,1805.5119381844886,1.001779045121933
